province,asset,gem_id,capacity_mw,status,start_year,retired_year
Guangdong,wind,G100000903881,50.0,operating,2020.0,
Guangdong,wind,G100000903880,32.0,operating,2020.0,
Guangdong,wind,G100000921571,99.0,pre-construction,,
Guangdong,wind,G100000903976,800.0,pre-construction,,
Guangdong,wind,G100000903977,500.0,pre-construction,,
Guangdong,wind,G100000903978,500.0,pre-construction,,
Guangdong,wind,G100000903979,1000.0,pre-construction,,
Guangdong,wind,G100000903980,1000.0,pre-construction,,
Guangdong,wind,G100000903981,150.0,pre-construction,,
Guangdong,wind,G100000921572,400.0,construction,,
Guangdong,wind,G100000903982,1200.0,pre-construction,,
Guangdong,wind,G100000903983,500.0,pre-construction,,
Guangdong,wind,G100000903984,315.5,operating,2021.0,
Guangdong,wind,G100001023362,91.0,operating,2023.0,
Guangdong,wind,G100001023361,400.0,shelved - inferred 2 y,,
Guangdong,wind,G100000903985,502.0,operating,2022.0,
Guangdong,wind,G100000903928,100.0,operating,2021.0,
Guangdong,wind,G100000923594,200.0,pre-construction,,
Guangdong,wind,G100000921573,100.0,cancelled,,
Guangdong,wind,G100000903949,50.0,operating,2017.0,
Guangdong,wind,G100000903950,50.0,operating,2011.0,
Guangdong,wind,G100000903951,50.0,operating,2016.0,
Guangdong,wind,G100000903952,100.0,operating,2019.0,
Guangdong,wind,G100001071049,49.9,operating,2020.0,
Guangdong,wind,G100001071050,49.9,operating,2020.0,
Guangdong,wind,G100000903953,48.0,operating,2017.0,
Guangdong,wind,G100000906045,50.0,cancelled - inferred 4 y,,
Guangdong,wind,G100000923595,50.0,shelved - inferred 2 y,,
Guangdong,wind,G100000923596,100.0,pre-construction,,
Guangdong,wind,G100000923597,50.0,pre-construction,,
Guangdong,wind,G100000923598,50.0,shelved - inferred 2 y,,
Guangdong,wind,G100000923599,50.0,shelved - inferred 2 y,,
Guangdong,wind,G100000923600,50.0,shelved - inferred 2 y,,
Guangdong,wind,G100000923601,100.0,shelved - inferred 2 y,,
Guangdong,wind,G100000923602,50.0,shelved - inferred 2 y,,
Guangdong,wind,G100000923603,100.0,shelved - inferred 2 y,,
Guangdong,wind,G100000923604,50.0,shelved - inferred 2 y,,
Guangdong,wind,G100000923605,50.0,shelved - inferred 2 y,,
Guangdong,wind,G100000923606,50.0,shelved - inferred 2 y,,
Guangdong,wind,G100000903903,50.0,operating,2019.0,
Guangdong,wind,G100001001566,100.0,operating,2025.0,
Guangdong,wind,G100000903904,50.0,operating,2020.0,
Guangdong,wind,G100000903905,45.0,operating,2020.0,
Guangdong,wind,G100000903906,100.0,pre-construction,,
Guangdong,wind,G100000906042,100.0,pre-construction,,
Guangdong,wind,G100000903907,50.0,operating,2013.0,
Guangdong,wind,G100000903908,50.0,operating,2014.0,
Guangdong,wind,G100000903909,50.0,operating,2014.0,
Guangdong,wind,G100000903910,50.0,operating,2012.0,
Guangdong,wind,G100000906052,50.0,operating,2021.0,
Guangdong,wind,G100000906053,50.0,cancelled,,
Guangdong,wind,G100000903923,50.0,operating,2013.0,
Guangdong,wind,G100000903925,48.0,operating,2009.0,
Guangdong,wind,G100000903926,50.0,operating,2015.0,
Guangdong,wind,G100000903927,50.0,operating,2016.0,
Guangdong,wind,G100000906049,50.0,pre-construction,,
Guangdong,wind,G100000906046,94.0,shelved - inferred 2 y,,
Guangdong,wind,G100000903893,50.0,operating,2015.0,
Guangdong,wind,G100000903894,50.0,operating,2013.0,
Guangdong,wind,G100000903895,50.0,operating,2016.0,
Guangdong,wind,G100000903896,35.0,operating,2014.0,
Guangdong,wind,G100000903898,50.0,operating,2014.0,
Guangdong,wind,G100000923607,150.0,shelved - inferred 2 y,,
Guangdong,wind,G100000923608,1000.0,announced,,
Guangdong,wind,G100000903899,50.0,operating,2012.0,
Guangdong,wind,G100000903897,32.0,operating,2014.0,
Guangdong,wind,G100000903919,45.0,operating,2007.0,
Guangdong,wind,G100000903920,29.0,operating,2009.0,
Guangdong,wind,G100000903921,33.0,operating,2013.0,
Guangdong,wind,G100000903922,15.0,operating,2010.0,
Guangdong,wind,G100000903988,245.0,operating,2021.0,
Guangdong,wind,G100000923609,354.0,operating,2025.0,
Guangdong,wind,G100000903989,406.0,operating,2023.0,
Guangdong,wind,G100000921574,15.0,pre-construction,,
Guangdong,wind,G100000903929,50.0,operating,2016.0,
Guangdong,wind,G100000903930,50.0,operating,2018.0,
Guangdong,wind,G100000903931,50.0,operating,2020.0,
Guangdong,wind,G100000923610,70.0,shelved - inferred 2 y,,
Guangdong,wind,G100000923611,49.9,operating,2021.0,
Guangdong,wind,G100000923612,140.0,shelved - inferred 2 y,,
Guangdong,wind,G100000921575,50.0,cancelled,,
Guangdong,wind,G100000903900,48.0,operating,2020.0,
Guangdong,wind,G100000921576,50.0,cancelled,,
Guangdong,wind,G100000903901,40.0,operating,2021.0,
Guangdong,wind,G100000903911,60.0,operating,2020.0,
Guangdong,wind,G100001071033,45.0,pre-construction,,
Guangdong,wind,G100000906048,50.0,construction,,
Guangdong,wind,G100000921577,49.8,cancelled - inferred 4 y,,
Guangdong,wind,G100000921578,49.8,cancelled - inferred 4 y,,
Guangdong,wind,G100001071037,50.0,pre-construction,,
Guangdong,wind,G100000921579,48.0,operating,2020.0,
Guangdong,wind,G100000903875,50.0,operating,2016.0,
Guangdong,wind,G100001030587,49.5,operating,2023.0,
Guangdong,wind,G100000903876,50.0,operating,2016.0,
Guangdong,wind,G100000921580,50.0,cancelled,,
Guangdong,wind,G100000921581,49.8,cancelled,,
Guangdong,wind,G100000923613,50.0,shelved - inferred 2 y,,
Guangdong,wind,G100000923614,100.0,shelved - inferred 2 y,,
Guangdong,wind,G100000923615,110.0,pre-construction,,
Guangdong,wind,G100000923616,50.0,shelved - inferred 2 y,,
Guangdong,wind,G100000923617,150.0,shelved - inferred 2 y,,
Guangdong,wind,G100000923618,100.0,shelved - inferred 2 y,,
Guangdong,wind,G100000923619,120.0,shelved - inferred 2 y,,
Guangdong,wind,G100000903986,700.0,pre-construction,,
Guangdong,wind,G100000903987,553.0,pre-construction,,
Guangdong,wind,G100000921583,29.2,operating,2010.0,
Guangdong,wind,G100000903990,301.0,pre-construction,,
Guangdong,wind,G100000923620,1000.0,pre-construction,,
Guangdong,wind,G100000927984,1000.0,pre-construction,,
Guangdong,wind,G100000927985,1000.0,pre-construction,,
Guangdong,wind,G100000923622,1000.0,pre-construction,,
Guangdong,wind,G100000923623,1000.0,pre-construction,,
Guangdong,wind,G100000923624,1000.0,pre-construction,,
Guangdong,wind,G100000923625,500.0,pre-construction,,
Guangdong,wind,G100000903991,1000.0,pre-construction,,
Guangdong,wind,G100001023469,1000.0,shelved - inferred 2 y,,
Guangdong,wind,G100000903992,1001.0,construction,,
Guangdong,wind,G100000903924,50.0,operating,2014.0,
Guangdong,wind,G100000903994,500.0,operating,2021.0,
Guangdong,wind,G100000903995,503.0,operating,2022.0,
Guangdong,wind,G100000903996,400.0,operating,2022.0,
Guangdong,wind,G100000903997,600.0,pre-construction,,
Guangdong,wind,G100000903998,3000.0,shelved - inferred 2 y,,
Guangdong,wind,G100000903993,1000.0,shelved - inferred 2 y,,
Guangdong,wind,G100000923626,40.0,shelved - inferred 2 y,,
Guangdong,wind,G100000923627,1500.0,shelved - inferred 2 y,,
Guangdong,wind,G100000903932,40.0,operating,2020.0,
Guangdong,wind,G100000903933,120.0,operating,2020.0,
Guangdong,wind,G100000923628,30.0,pre-construction,,
Guangdong,wind,G100000923629,100.0,pre-construction,,
Guangdong,wind,G100000903934,50.0,operating,2019.0,
Guangdong,wind,G100001003702,19.0,pre-construction,,
Guangdong,wind,G100000921584,19.0,shelved - inferred 2 y,,
Guangdong,wind,G100000906044,100.0,operating,2024.0,
Guangdong,wind,G100001071054,400.0,announced,,
Guangdong,wind,G100001071055,400.0,pre-construction,,
Guangdong,wind,G100000903882,48.0,operating,2011.0,
Guangdong,wind,G100000903883,40.0,operating,2011.0,
Guangdong,wind,G100000903885,48.0,operating,2010.0,
Guangdong,wind,G100000903886,37.0,operating,2010.0,
Guangdong,wind,G100000903884,36.0,operating,2011.0,
Guangdong,wind,G100000903887,43.0,operating,2011.0,
Guangdong,wind,G100001071356,16.0,construction,2026.0,
Guangdong,wind,G100000923630,49.8,cancelled - inferred 4 y,,
Guangdong,wind,G100000906051,50.0,pre-construction,,
Guangdong,wind,G100000923631,50.0,shelved - inferred 2 y,,
Guangdong,wind,G100000921585,49.8,cancelled,,
Guangdong,wind,G100000921586,49.5,cancelled,,
Guangdong,wind,G100000921587,49.9,cancelled,,
Guangdong,wind,G100001023467,35.0,operating,,
Guangdong,wind,G100001023444,50.0,pre-construction,,
Guangdong,wind,G100001071077,300.0,construction,2026.0,
Guangdong,wind,G100000903955,50.0,operating,2017.0,
Guangdong,wind,G100001071078,500.0,construction,,
Guangdong,wind,G100001071076,400.0,announced,,
Guangdong,wind,G100000903956,50.0,operating,2017.0,
Guangdong,wind,G100000903957,100.0,operating,2017.0,
Guangdong,wind,G100000903958,50.0,operating,2016.0,
Guangdong,wind,G100000903959,50.0,operating,2016.0,
Guangdong,wind,G100000903960,49.0,operating,2013.0,
Guangdong,wind,G100000903961,50.0,operating,2015.0,
Guangdong,wind,G100000903962,50.0,operating,2016.0,
Guangdong,wind,G100000903963,50.0,operating,2016.0,
Guangdong,wind,G100000903964,50.0,operating,2016.0,
Guangdong,wind,G100000903965,50.0,operating,2019.0,
Guangdong,wind,G100000921588,100.0,operating,2020.0,
Guangdong,wind,G100000921589,50.0,operating,,
Guangdong,wind,G100000906047,100.0,operating,2025.0,
Guangdong,wind,G100000903966,51.0,operating,2020.0,
Guangdong,wind,G100000903967,50.0,operating,2009.0,
Guangdong,wind,G100000903968,50.0,operating,2016.0,
Guangdong,wind,G100000903938,96.0,operating,2020.0,
Guangdong,wind,G100000903939,100.0,pre-construction,,
Guangdong,wind,G100000903940,100.0,pre-construction,,
Guangdong,wind,G100000903936,50.0,operating,2018.0,
Guangdong,wind,G100000903937,50.0,operating,2016.0,
Guangdong,wind,G100000906041,50.0,pre-construction,,
Guangdong,wind,G100000903941,50.0,operating,2014.0,
Guangdong,wind,G100000903942,50.0,operating,2012.0,
Guangdong,wind,G100000903999,1000.0,construction,,
Guangdong,wind,G100000904000,1000.0,construction,,
Guangdong,wind,G100000903935,12.5,operating,2011.0,
Guangdong,wind,G100000923632,17.2,retired,2011.0,
Guangdong,wind,G100000923633,22.0,operating,2023.0,
Guangdong,wind,G100000904001,302.0,operating,2021.0,
Guangdong,wind,G100000904002,402.0,operating,2020.0,
Guangdong,wind,G100000904003,400.0,operating,2025.0,
Guangdong,wind,G100000904004,600.0,operating,2025.0,
Guangdong,wind,G100000904005,503.0,operating,2022.0,
Guangdong,wind,G100000904006,505.0,operating,2024.0,
Guangdong,wind,G100000904007,1000.0,construction,,
Guangdong,wind,G100000904008,1000.0,construction,,
Guangdong,wind,G100000904009,1000.0,construction,,
Guangdong,wind,G100001003763,500.0,pre-construction,,
Guangdong,wind,G100001003764,500.0,pre-construction,,
Guangdong,wind,G100001003765,500.0,pre-construction,,
Guangdong,wind,G100001003766,500.0,pre-construction,,
Guangdong,wind,G100001003767,500.0,pre-construction,,
Guangdong,wind,G100001003768,500.0,pre-construction,,
Guangdong,wind,G100000904012,300.0,operating,2021.0,
Guangdong,wind,G100000904013,302.0,operating,2021.0,
Guangdong,wind,G100000904014,400.0,operating,2021.0,
Guangdong,wind,G100000904015,400.0,operating,2021.0,
Guangdong,wind,G100000904016,301.0,operating,2021.0,
Guangdong,wind,G100000904017,303.0,operating,2021.0,
Guangdong,wind,G100000903943,50.0,operating,2012.0,
Guangdong,wind,G100000903912,50.0,operating,2021.0,
Guangdong,wind,G100000903913,50.0,operating,2021.0,
Guangdong,wind,G100000903914,100.0,operating,2025.0,
Guangdong,wind,G100000903915,50.0,operating,2021.0,
Guangdong,wind,G100001071041,56.0,construction,,
Guangdong,wind,G100000903944,49.0,operating,2011.0,
Guangdong,wind,G100000903945,50.0,operating,2013.0,
Guangdong,wind,G100000903946,49.0,operating,2011.0,
Guangdong,wind,G100001004549,25.0,announced,,
Guangdong,wind,G100001023367,1000.0,announced,,
Guangdong,wind,G100001023423,1000.0,pre-construction,,
Guangdong,wind,G100001023424,1000.0,announced,,
Guangdong,wind,G100001071096,1700.0,construction,,
Guangdong,wind,G100001071097,1300.0,pre-construction,,
Guangdong,wind,G100001071104,3000.0,announced,,
Guangdong,wind,G100000903947,39.0,operating,2013.0,
Guangdong,wind,G100000903948,48.0,operating,2013.0,
Guangdong,wind,G100001071051,100.0,operating,2022.0,
Guangdong,wind,G100000903954,50.0,operating,2016.0,
Guangdong,wind,G100000904018,198.0,operating,2019.0,
Guangdong,wind,G100000904019,200.0,operating,2021.0,
Guangdong,wind,G100001052083,200.0,operating,2021.0,
Guangdong,wind,G100000904020,203.5,operating,2021.0,
Guangdong,wind,G100000904021,606.0,operating,2022.0,
Guangdong,wind,G100000921590,300.0,operating,2024.0,
Guangdong,wind,G100000921591,49.9,shelved - inferred 2 y,,
Guangdong,wind,G100000921592,99.8,operating,2025.0,
Guangdong,wind,G100000903971,50.0,operating,2011.0,
Guangdong,wind,G100000904022,120.0,operating,2019.0,
Guangdong,wind,G100000904023,90.0,operating,2021.0,
Guangdong,wind,G100000903972,16.0,operating,2008.0,
Guangdong,wind,G100000904024,302.0,operating,2021.0,
Guangxi,wind,G100000921593,100.0,construction,,
Guangxi,wind,G100000921594,200.0,construction,,
Guangxi,wind,G100001070283,100.0,pre-construction,,
Guangxi,wind,G100001070281,50.0,pre-construction,,
Guangxi,wind,G100000927986,1500.0,announced,,
Guangxi,wind,G100001050744,200.0,operating,2022.0,
Guangxi,wind,G100001050745,200.0,construction,,
Guangxi,wind,G100000921596,76.0,pre-construction,,
Guangxi,wind,G100001062272,100.0,pre-construction,,
Guangxi,wind,G100000921597,50.0,pre-construction,,
Guangxi,wind,G100001062266,100.0,pre-construction,,
Guangxi,wind,G100001062268,200.0,pre-construction,,
Guangxi,wind,G100000921598,70.0,shelved - inferred 2 y,,
Guangxi,wind,G100001063776,125.0,pre-construction,,
Guangxi,wind,G100000904093,26.0,operating,2012.0,
Guangxi,wind,G100001064471,80.0,pre-construction,,
Guangxi,wind,G100001063814,150.0,pre-construction,,
Guangxi,wind,G100001063743,100.0,construction,,
Guangxi,wind,G100001063739,150.0,pre-construction,,
Guangxi,wind,G100000921599,36.0,cancelled,,
Guangxi,wind,G100001063767,100.0,pre-construction,,
Guangxi,wind,G100001063747,100.0,construction,,
Guangxi,wind,G100000923634,200.0,operating,2025.0,
Guangxi,wind,G100000923635,76.0,operating,2025.0,
Guangxi,wind,G100000921600,30.0,operating,,
Guangxi,wind,G100001063726,200.0,pre-construction,,
Guangxi,wind,G100000921601,100.0,construction,,
Guangxi,wind,G100000904071,100.0,operating,2020.0,
Guangxi,wind,G100000904072,100.0,operating,2021.0,
Guangxi,wind,G100000904073,100.0,construction,,
Guangxi,wind,G100001063734,350.0,pre-construction,,
Guangxi,wind,G100000904074,50.0,operating,2020.0,
Guangxi,wind,G100001064077,200.0,operating,2025.0,
Guangxi,wind,G100001064076,80.0,operating,2025.0,
Guangxi,wind,G100001063773,100.0,pre-construction,,
Guangxi,wind,G100001063774,30.0,pre-construction,,
Guangxi,wind,G100001063821,100.0,pre-construction,,
Guangxi,wind,G100000905597,80.0,operating,2025.0,
Guangxi,wind,G100001063778,120.0,pre-construction,,
Guangxi,wind,G100001063817,120.0,pre-construction,,
Guangxi,wind,G100001064438,100.0,pre-construction,,
Guangxi,wind,G100000904085,50.0,operating,2018.0,
Guangxi,wind,G100000921602,50.0,cancelled - inferred 4 y,,
Guangxi,wind,G100001063819,100.0,pre-construction,,
Guangxi,wind,G100000905602,50.0,operating,2021.0,
Guangxi,wind,G100000905603,50.0,operating,2021.0,
Guangxi,wind,G100000905604,100.0,construction,,
Guangxi,wind,G100001063777,66.0,pre-construction,,
Guangxi,wind,G100000905620,150.0,operating,2025.0,
Guangxi,wind,G100001063772,200.0,pre-construction,,
Guangxi,wind,G100001064496,200.0,announced,,
Guangxi,wind,G100001063770,200.0,pre-construction,,
Guangxi,wind,G100001063820,80.0,pre-construction,,
Guangxi,wind,G100001064501,100.0,announced,,
Guangxi,wind,G100001064500,100.0,operating,2021.0,
Guangxi,wind,G100000904086,50.0,operating,2020.0,
Guangxi,wind,G100000905592,100.0,operating,2024.0,
Guangxi,wind,G100000904087,50.0,operating,2020.0,
Guangxi,wind,G100000904088,50.0,operating,2023.0,
Guangxi,wind,G100000904089,175.0,operating,2025.0,
Guangxi,wind,G100000921603,50.0,shelved - inferred 2 y,,
Guangxi,wind,G100001070150,180.0,pre-construction,,
Guangxi,wind,G100000921604,50.0,operating,2020.0,
Guangxi,wind,G100001070153,300.0,announced,,
Guangxi,wind,G100000921606,150.0,pre-construction,,
Guangxi,wind,G100000921607,50.0,operating,2020.0,
Guangxi,wind,G100000905646,70.0,operating,2024.0,
Guangxi,wind,G100001070265,100.0,announced,,
Guangxi,wind,G100000905626,54.0,operating,2024.0,
Guangxi,wind,G100001062312,70.0,pre-construction,,
Guangxi,wind,G100001062310,150.0,pre-construction,,
Guangxi,wind,G100001062309,400.0,pre-construction,,
Guangxi,wind,G100000923636,60.0,operating,2024.0,
Guangxi,wind,G100000921608,100.0,shelved - inferred 2 y,,
Guangxi,wind,G100001064279,200.0,pre-construction,,
Guangxi,wind,G100000921609,67.0,pre-construction,,
Guangxi,wind,G100001064330,130.0,pre-construction,,
Guangxi,wind,G100001063978,150.0,pre-construction,,
Guangxi,wind,G100001063973,140.0,pre-construction,,
Guangxi,wind,G100001064331,110.0,pre-construction,,
Guangxi,wind,G100001063974,120.0,pre-construction,,
Guangxi,wind,G100001064278,40.0,pre-construction,,
Guangxi,wind,G100000921610,50.0,shelved - inferred 2 y,,
Guangxi,wind,G100001064280,200.0,pre-construction,,
Guangxi,wind,G100000921611,80.0,pre-construction,,
Guangxi,wind,G100001062289,100.0,pre-construction,,
Guangxi,wind,G100001062290,100.0,construction,,
Guangxi,wind,G100001062286,100.0,pre-construction,,
Guangxi,wind,G100001062285,100.0,pre-construction,,
Guangxi,wind,G100000905621,92.0,operating,2024.0,
Guangxi,wind,G100001062284,100.0,pre-construction,,
Guangxi,wind,G100000921612,100.0,operating,2024.0,
Guangxi,wind,G100001070275,100.0,pre-construction,,
Guangxi,wind,G100001064224,150.0,construction,,
Guangxi,wind,G100000921613,100.0,shelved - inferred 2 y,,
Guangxi,wind,G100001062321,140.0,pre-construction,,
Guangxi,wind,G100001062318,200.0,pre-construction,,
Guangxi,wind,G100000905583,50.0,construction,,
Guangxi,wind,G100000905584,150.0,construction,,
Guangxi,wind,G100001070135,50.0,announced,,
Guangxi,wind,G100001064216,50.0,operating,2020.0,
Guangxi,wind,G100001064217,50.0,pre-construction,,
Guangxi,wind,G100001070134,50.0,announced,,
Guangxi,wind,G100001070272,100.0,announced,,
Guangxi,wind,G100000905573,150.0,construction,,
Guangxi,wind,G100000905574,200.0,construction,,
Guangxi,wind,G100000921615,150.0,pre-construction,,
Guangxi,wind,G100000921616,700.0,operating,2025.0,
Guangxi,wind,G100000905647,50.0,operating,2024.0,
Guangxi,wind,G100001064060,100.0,pre-construction,,
Guangxi,wind,G100000905648,50.0,operating,2024.0,
Guangxi,wind,G100001062276,100.0,construction,,
Guangxi,wind,G100001062274,50.0,pre-construction,,
Guangxi,wind,G100001062323,150.0,pre-construction,,
Guangxi,wind,G100001063719,50.0,pre-construction,,
Guangxi,wind,G100001063722,49.5,operating,2017.0,
Guangxi,wind,G100000921617,40.0,operating,2018.0,
Guangxi,wind,G100000921618,48.0,operating,2017.0,
Guangxi,wind,G100000921619,50.0,operating,2017.0,
Guangxi,wind,G100001063688,70.0,construction,,
Guangxi,wind,G100000904062,50.0,operating,2017.0,
Guangxi,wind,G100001063718,120.0,pre-construction,,
Guangxi,wind,G100001064251,25.0,pre-construction,,
Guangxi,wind,G100000904063,50.0,operating,2015.0,
Guangxi,wind,G100001063721,50.0,pre-construction,,
Guangxi,wind,G100000921620,48.0,operating,2017.0,
Guangxi,wind,G100001063690,100.0,pre-construction,,
Guangxi,wind,G100000921621,42.0,operating,,
Guangxi,wind,G100000921622,42.0,operating,,
Guangxi,wind,G100000904031,80.0,operating,2020.0,
Guangxi,wind,G100001064237,90.0,operating,2024.0,
Guangxi,wind,G100001070278,80.0,pre-construction,,
Guangxi,wind,G100000921623,60.0,operating,2019.0,
Guangxi,wind,G100000921624,50.0,construction,,
Guangxi,wind,G100000921625,80.0,operating,2019.0,
Guangxi,wind,G100000921626,50.0,operating,2020.0,
Guangxi,wind,G100001064505,150.0,pre-construction,,
Guangxi,wind,G100001064493,200.0,pre-construction,,
Guangxi,wind,G100000921627,200.0,pre-construction,,
Guangxi,wind,G100000921628,49.5,operating,,
Guangxi,wind,G100000921629,50.0,pre-construction,,
Guangxi,wind,G100001064488,150.0,pre-construction,,
Guangxi,wind,G100000904035,50.0,operating,2020.0,
Guangxi,wind,G100001064495,100.0,announced,,
Guangxi,wind,G100001064490,200.0,pre-construction,,
Guangxi,wind,G100000904036,49.0,operating,2015.0,
Guangxi,wind,G100000904037,50.0,operating,2016.0,
Guangxi,wind,G100000904038,50.0,operating,2016.0,
Guangxi,wind,G100000921630,50.0,cancelled,,
Guangxi,wind,G100000921631,200.0,shelved - inferred 2 y,,
Guangxi,wind,G100001064528,130.0,pre-construction,,
Guangxi,wind,G100000904039,50.0,operating,2016.0,
Guangxi,wind,G100000921632,50.0,cancelled,,
Guangxi,wind,G100000921637,150.0,pre-construction,,
Guangxi,wind,G100000921638,100.0,shelved - inferred 2 y,,
Guangxi,wind,G100001064429,140.0,pre-construction,,
Guangxi,wind,G100001063986,200.0,announced,,
Guangxi,wind,G100000921633,60.0,operating,2019.0,
Guangxi,wind,G100000921634,100.0,pre-construction,,
Guangxi,wind,G100000905558,60.0,operating,2022.0,
Guangxi,wind,G100000921635,160.0,pre-construction,,
Guangxi,wind,G100000921636,200.0,shelved - inferred 2 y,,
Guangxi,wind,G100000921639,50.0,shelved - inferred 2 y,,
Guangxi,wind,G100001064184,200.0,construction,,
Guangxi,wind,G100001064189,150.0,announced,,
Guangxi,wind,G100001064186,50.0,pre-construction,,
Guangxi,wind,G100000921718,70.0,pre-construction,,
Guangxi,wind,G100000921640,150.0,shelved - inferred 2 y,,
Guangxi,wind,G100000921641,200.0,operating,2025.0,
Guangxi,wind,G100000921642,150.0,pre-construction,,
Guangxi,wind,G100000921643,70.0,pre-construction,,
Guangxi,wind,G100000921644,60.0,construction,,
Guangxi,wind,G100000921645,30.0,operating,2025.0,
Guangxi,wind,G100000921646,80.0,pre-construction,,
Guangxi,wind,G100000905554,48.0,operating,2015.0,
Guangxi,wind,G100000904075,48.0,operating,2023.0,
Guangxi,wind,G100001064074,100.0,pre-construction,,
Guangxi,wind,G100001064061,110.0,pre-construction,,
Guangxi,wind,G100001064072,100.0,pre-construction,,
Guangxi,wind,G100001064070,100.0,pre-construction,,
Guangxi,wind,G100001070271,54.0,announced,,
Guangxi,wind,G100001065718,160.0,pre-construction,,
Guangxi,wind,G100001070269,50.0,announced,,
Guangxi,wind,G100000904029,100.0,operating,2020.0,
Guangxi,wind,G100000905572,100.0,operating,2022.0,
Guangxi,wind,G100000905571,100.0,operating,2022.0,
Guangxi,wind,G100001070267,100.0,pre-construction,,
Guangxi,wind,G100000905611,153.0,operating,2023.0,
Guangxi,wind,G100001070270,70.0,announced,,
Guangxi,wind,G100000921647,48.0,operating,2022.0,
Guangxi,wind,G100001070286,50.0,pre-construction,,
Guangxi,wind,G100001070287,95.0,announced,,
Guangxi,wind,G100000904061,40.0,operating,2019.0,
Guangxi,wind,G100000904059,120.0,operating,2020.0,
Guangxi,wind,G100000921648,100.0,construction,,
Guangxi,wind,G100001063912,240.0,pre-construction,,
Guangxi,wind,G100000921649,350.0,pre-construction,,
Guangxi,wind,G100000921650,150.0,construction,,
Guangxi,wind,G100001063908,150.0,pre-construction,,
Guangxi,wind,G100001064128,80.0,pre-construction,,
Guangxi,wind,G100001064323,80.0,pre-construction,,
Guangxi,wind,G100001064281,50.0,pre-construction,,
Guangxi,wind,G100001065708,130.0,announced,,
Guangxi,wind,G100001064402,100.0,announced,,
Guangxi,wind,G100001070285,40.0,pre-construction,,
Guangxi,wind,G100001063881,100.0,pre-construction,,
Guangxi,wind,G100000921651,100.0,pre-construction,,
Guangxi,wind,G100000921652,50.0,operating,2020.0,
Guangxi,wind,G100000921653,50.0,shelved - inferred 2 y,,
Guangxi,wind,G100000921654,50.0,pre-construction,,
Guangxi,wind,G100000921655,100.0,pre-construction,,
Guangxi,wind,G100000921656,20.0,shelved - inferred 2 y,,
Guangxi,wind,G100001064325,100.0,construction,,
Guangxi,wind,G100001064326,150.0,pre-construction,,
Guangxi,wind,G100001064328,100.0,pre-construction,,
Guangxi,wind,G100001064283,150.0,pre-construction,,
Guangxi,wind,G100001064291,150.0,construction,,
Guangxi,wind,G100001064327,150.0,pre-construction,,
Guangxi,wind,G100000904025,51.0,operating,2021.0,
Guangxi,wind,G100000904026,145.0,operating,2022.0,
Guangxi,wind,G100001064324,150.0,construction,,
Guangxi,wind,G100001067715,45.0,announced,,
Guangxi,wind,G100000921657,100.0,shelved - inferred 2 y,,
Guangxi,wind,G100001004983,100.0,construction,,
Guangxi,wind,G100001064092,100.0,pre-construction,,
Guangxi,wind,G100000904076,60.0,operating,2021.0,
Guangxi,wind,G100000921658,50.0,cancelled,,
Guangxi,wind,G100000921659,70.0,pre-construction,,
Guangxi,wind,G100000921660,50.0,operating,2024.0,
Guangxi,wind,G100001027942,50.0,pre-construction,,
Guangxi,wind,G100001027941,200.0,pre-construction,,
Guangxi,wind,G100000905598,50.0,operating,2021.0,
Guangxi,wind,G100000905599,90.0,construction,,
Guangxi,wind,G100000905580,50.0,operating,2020.0,
Guangxi,wind,G100000905581,100.0,operating,2024.0,
Guangxi,wind,G100000905582,40.0,pre-construction,,
Guangxi,wind,G100001064247,100.0,announced,,
Guangxi,wind,G100000921662,120.0,construction,,
Guangxi,wind,G100000923637,400.0,construction,,
Guangxi,wind,G100000921663,200.0,pre-construction,,
Guangxi,wind,G100000921664,200.0,pre-construction,,
Guangxi,wind,G100000904077,98.0,operating,2020.0,
Guangxi,wind,G100000904078,100.0,operating,2020.0,
Guangxi,wind,G100001064236,100.0,pre-construction,,
Guangxi,wind,G100000905643,150.0,construction,,
Guangxi,wind,G100001050725,200.0,pre-construction,,
Guangxi,wind,G100001004593,200.0,operating,2025.0,
Guangxi,wind,G100001004594,150.0,construction,,
Guangxi,wind,G100000923638,150.0,operating,2024.0,
Guangxi,wind,G100001064232,50.0,pre-construction,,
Guangxi,wind,G100001050726,200.0,operating,2025.0,
Guangxi,wind,G100001070321,150.0,pre-construction,,
Guangxi,wind,G100000921665,100.0,shelved - inferred 2 y,,
Guangxi,wind,G100001064405,100.0,announced,,
Guangxi,wind,G100001064407,150.0,announced,,
Guangxi,wind,G100001050659,150.0,pre-construction,,
Guangxi,wind,G100001063977,100.0,pre-construction,,
Guangxi,wind,G100001063975,100.0,pre-construction,,
Guangxi,wind,G100000921666,87.5,pre-construction,,
Guangxi,wind,G100001063976,100.0,pre-construction,,
Guangxi,wind,G100001064408,125.0,pre-construction,,
Guangxi,wind,G100000921667,125.0,shelved - inferred 2 y,,
Guangxi,wind,G100001050658,100.0,pre-construction,,
Guangxi,wind,G100001064409,100.0,pre-construction,,
Guangxi,wind,G100000921668,56.0,shelved - inferred 2 y,,
Guangxi,wind,G100000921669,100.0,operating,2024.0,
Guangxi,wind,G100001050660,100.0,pre-construction,,
Guangxi,wind,G100000921670,200.0,shelved - inferred 2 y,,
