province,year,gem_new_capacity_mw_coal,gem_new_capacity_mw_solar,gem_new_capacity_mw_wind,gem_new_project_count_coal,gem_new_project_count_solar,gem_new_project_count_wind,gem_retired_capacity_mw_coal,gem_retired_capacity_mw_solar,gem_retired_capacity_mw_wind,gem_retired_project_count_coal,gem_retired_project_count_solar,gem_retired_project_count_wind,gem_reconstructed_stock_mw_coal,gem_reconstructed_stock_mw_solar,gem_reconstructed_stock_mw_wind,gem_reconstructed_stock_count_coal,gem_reconstructed_stock_count_solar,gem_reconstructed_stock_count_wind,gem_new_capacity_mw_windsolar,gem_new_project_count_windsolar,gem_retired_capacity_mw_windsolar,gem_retired_project_count_windsolar,gem_reconstructed_stock_mw_windsolar,gem_reconstructed_stock_count_windsolar,gem_coal_new_mw,gem_wind_new_mw,gem_solar_new_mw,gem_ws_new_mw,gem_coal_retired_mw,gem_coal_stock_mw,gem_wind_stock_mw,gem_solar_stock_mw,gem_ws_stock_mw
Anhui,2000,640.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7885.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,0.0,0.0,7885.0,0.0,0.0,0.0
Anhui,2001,700.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8585.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,8585.0,0.0,0.0,0.0
Anhui,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8585.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8585.0,0.0,0.0,0.0
Anhui,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8585.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8585.0,0.0,0.0,0.0
Anhui,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8585.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8585.0,0.0,0.0,0.0
Anhui,2005,1810.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10395.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1810.0,0.0,0.0,0.0,0.0,10395.0,0.0,0.0,0.0
Anhui,2006,2590.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12985.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2590.0,0.0,0.0,0.0,0.0,12985.0,0.0,0.0,0.0
Anhui,2007,5195.0,0.0,0.0,9.0,0.0,0.0,1740.0,0.0,0.0,15.0,0.0,0.0,16440.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5195.0,0.0,0.0,0.0,1740.0,16440.0,0.0,0.0,0.0
Anhui,2008,8750.0,0.0,0.0,19.0,0.0,0.0,650.0,0.0,0.0,4.0,0.0,0.0,24540.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8750.0,0.0,0.0,0.0,650.0,24540.0,0.0,0.0,0.0
Anhui,2009,1260.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25800.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1260.0,0.0,0.0,0.0,0.0,25800.0,0.0,0.0,0.0
Anhui,2010,660.0,2.0,0.0,1.0,1.0,0.0,375.0,0.0,0.0,3.0,0.0,0.0,26085.0,2.0,0.0,68.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,660.0,0.0,2.0,2.0,375.0,26085.0,0.0,2.0,2.0
Anhui,2011,2320.0,0.0,250.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,28405.0,2.0,250.0,72.0,1.0,5.0,250.0,5.0,0.0,0.0,252.0,6.0,2320.0,250.0,0.0,250.0,0.0,28405.0,250.0,2.0,252.0
Anhui,2012,2620.0,0.0,148.0,6.0,0.0,3.0,135.0,0.0,0.0,1.0,0.0,0.0,30890.0,2.0,398.0,77.0,1.0,8.0,148.0,3.0,0.0,0.0,400.0,9.0,2620.0,148.0,0.0,148.0,135.0,30890.0,398.0,2.0,400.0
Anhui,2013,3980.0,0.0,182.5,8.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,34870.0,2.0,580.5,85.0,1.0,12.0,182.5,4.0,0.0,0.0,582.5,13.0,3980.0,182.5,0.0,182.5,0.0,34870.0,580.5,2.0,582.5
Anhui,2014,2640.0,250.0,380.0,4.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,37510.0,252.0,960.5,89.0,3.0,20.0,630.0,10.0,0.0,0.0,1212.5,23.0,2640.0,380.0,250.0,630.0,0.0,37510.0,960.5,252.0,1212.5
Anhui,2015,5320.0,482.8,478.0,6.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,42830.0,734.8000000000001,1438.5,95.0,15.0,30.0,960.8,22.0,0.0,0.0,2173.3,45.0,5320.0,478.0,482.8,960.8,0.0,42830.0,1438.5,734.8000000000001,2173.3
Anhui,2016,2660.0,1781.7,388.0,3.0,80.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,45490.0,2516.5,1826.5,98.0,95.0,39.0,2169.7,89.0,0.0,0.0,4343.0,134.0,2660.0,388.0,1781.7,2169.7,0.0,45490.0,1826.5,2516.5,4343.0
Anhui,2017,1000.0,3140.4000000000005,278.0,1.0,260.0,6.0,405.0,0.0,0.0,3.0,0.0,0.0,46085.0,5656.900000000001,2104.5,96.0,355.0,45.0,3418.4000000000005,266.0,0.0,0.0,7761.400000000001,400.0,1000.0,278.0,3140.4000000000005,3418.4000000000005,405.0,46085.0,2104.5,5656.900000000001,7761.400000000001
Anhui,2018,4340.0,766.7,217.0,7.0,35.0,5.0,320.0,0.0,0.0,1.0,0.0,0.0,50105.0,6423.6,2321.5,102.0,390.0,50.0,983.7,40.0,0.0,0.0,8745.1,440.0,4340.0,217.0,766.7,983.7,320.0,50105.0,2321.5,6423.6,8745.1
Anhui,2019,230.0,874.3999999999999,330.0,5.0,46.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,50335.0,7298.0,2651.5,107.0,436.0,55.0,1204.3999999999999,51.0,0.0,0.0,9949.5,491.0,230.0,330.0,874.3999999999999,1204.3999999999999,0.0,50335.0,2651.5,7298.0,9949.5
Anhui,2020,100.0,572.5,1090.0,2.0,10.0,21.0,210.0,0.0,0.0,1.0,0.0,0.0,50225.0,7870.500000000001,3741.5,108.0,446.0,76.0,1662.5,31.0,0.0,0.0,11612.0,522.0,100.0,1090.0,572.5,1662.5,210.0,50225.0,3741.5,7870.500000000001,11612.0
Anhui,2021,0.0,680.0,393.5,0.0,11.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,50225.0,8550.5,4135.0,108.0,457.0,85.0,1073.5,20.0,0.0,0.0,12685.5,542.0,0.0,393.5,680.0,1073.5,0.0,50225.0,4135.0,8550.5,12685.5
Anhui,2022,2670.0,1810.0,692.8,3.0,18.0,12.0,300.0,0.0,0.0,2.0,0.0,0.0,52595.0,10360.5,4827.8,109.0,475.0,97.0,2502.8,30.0,0.0,0.0,15188.3,572.0,2670.0,692.8,1810.0,2502.8,300.0,52595.0,4827.8,10360.5,15188.3
Anhui,2023,1390.0,1589.0,1041.1,4.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,53985.0,11949.5,5868.9,113.0,489.0,110.0,2630.1,27.0,0.0,0.0,17818.4,599.0,1390.0,1041.1,1589.0,2630.1,0.0,53985.0,5868.9,11949.5,17818.4
Beijing,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2720.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2720.0,0.0,0.0,0.0
Beijing,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2720.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2720.0,0.0,0.0,0.0
Beijing,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2720.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2720.0,0.0,0.0,0.0
Beijing,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2720.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2720.0,0.0,0.0,0.0
Beijing,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2720.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2720.0,0.0,0.0,0.0
Beijing,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2720.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2720.0,0.0,0.0,0.0
Beijing,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2720.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2720.0,0.0,0.0,0.0
Beijing,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2720.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2720.0,0.0,0.0,0.0
Beijing,2008,0.0,0.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2720.0,0.0,50.0,18.0,0.0,1.0,50.0,1.0,0.0,0.0,50.0,1.0,0.0,50.0,0.0,50.0,0.0,2720.0,50.0,0.0,50.0
Beijing,2009,0.0,0.0,86.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2720.0,0.0,136.0,18.0,0.0,3.0,86.0,2.0,0.0,0.0,136.0,3.0,0.0,86.0,0.0,86.0,0.0,2720.0,136.0,0.0,136.0
Beijing,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2720.0,0.0,136.0,18.0,0.0,3.0,0.0,0.0,0.0,0.0,136.0,3.0,0.0,0.0,0.0,0.0,0.0,2720.0,136.0,0.0,136.0
Beijing,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2720.0,0.0,136.0,18.0,0.0,3.0,0.0,0.0,0.0,0.0,136.0,3.0,0.0,0.0,0.0,0.0,0.0,2720.0,136.0,0.0,136.0
Beijing,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2720.0,0.0,136.0,18.0,0.0,3.0,0.0,0.0,0.0,0.0,136.0,3.0,0.0,0.0,0.0,0.0,0.0,2720.0,136.0,0.0,136.0
Beijing,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2720.0,0.0,136.0,18.0,0.0,3.0,0.0,0.0,0.0,0.0,136.0,3.0,0.0,0.0,0.0,0.0,0.0,2720.0,136.0,0.0,136.0
Beijing,2014,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,6.0,0.0,0.0,2120.0,0.0,136.0,12.0,0.0,3.0,0.0,0.0,0.0,0.0,136.0,3.0,0.0,0.0,0.0,0.0,600.0,2120.0,136.0,0.0,136.0
Beijing,2015,0.0,20.0,50.0,0.0,1.0,1.0,1350.0,0.0,0.0,8.0,0.0,0.0,770.0,20.0,186.0,4.0,1.0,4.0,70.0,2.0,0.0,0.0,206.0,5.0,0.0,50.0,20.0,70.0,1350.0,770.0,186.0,20.0,206.0
Beijing,2016,0.0,39.7,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770.0,59.7,186.0,4.0,4.0,4.0,39.7,3.0,0.0,0.0,245.7,8.0,0.0,0.0,39.7,39.7,0.0,770.0,186.0,59.7,245.7
Beijing,2017,0.0,35.6,0.0,0.0,10.0,0.0,75.0,0.0,0.0,1.0,0.0,0.0,770.0,95.3,186.0,4.0,14.0,4.0,35.6,10.0,0.0,0.0,281.3,18.0,0.0,0.0,35.6,35.6,75.0,770.0,186.0,95.3,281.3
Beijing,2018,0.0,22.1,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770.0,117.39999999999999,186.0,4.0,23.0,4.0,22.1,9.0,0.0,0.0,303.4,27.0,0.0,0.0,22.1,22.1,0.0,770.0,186.0,117.39999999999999,303.4
Beijing,2019,0.0,55.3,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770.0,172.70000000000005,186.0,4.0,43.0,4.0,55.3,20.0,0.0,0.0,358.70000000000005,47.0,0.0,0.0,55.3,55.3,0.0,770.0,186.0,172.70000000000005,358.70000000000005
Beijing,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770.0,172.70000000000005,186.0,4.0,43.0,4.0,0.0,0.0,0.0,0.0,358.70000000000005,47.0,0.0,0.0,0.0,0.0,0.0,770.0,186.0,172.70000000000005,358.70000000000005
Beijing,2021,0.0,0.0,49.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,770.0,172.70000000000005,235.5,4.0,43.0,5.0,49.5,1.0,0.0,0.0,408.20000000000005,48.0,0.0,49.5,0.0,49.5,0.0,770.0,235.5,172.70000000000005,408.20000000000005
Beijing,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770.0,172.70000000000005,235.5,4.0,43.0,5.0,0.0,0.0,0.0,0.0,408.20000000000005,48.0,0.0,0.0,0.0,0.0,0.0,770.0,235.5,172.70000000000005,408.20000000000005
Beijing,2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770.0,172.70000000000005,235.5,4.0,43.0,5.0,0.0,0.0,0.0,0.0,408.20000000000005,48.0,0.0,0.0,0.0,0.0,0.0,770.0,235.5,172.70000000000005,408.20000000000005
Chongqing,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2190.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2190.0,0.0,0.0,0.0
Chongqing,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2190.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2190.0,0.0,0.0,0.0
Chongqing,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2190.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2190.0,0.0,0.0,0.0
Chongqing,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2190.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2190.0,0.0,0.0,0.0
Chongqing,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2190.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2190.0,0.0,0.0,0.0
Chongqing,2005,350.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2540.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,0.0,0.0,0.0,0.0,2540.0,0.0,0.0,0.0
Chongqing,2006,2200.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4740.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2200.0,0.0,0.0,0.0,0.0,4740.0,0.0,0.0,0.0
Chongqing,2007,900.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5640.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0,0.0,0.0,0.0,5640.0,0.0,0.0,0.0
Chongqing,2008,590.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6230.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,590.0,0.0,0.0,0.0,0.0,6230.0,0.0,0.0,0.0
Chongqing,2009,0.0,0.0,49.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6230.0,0.0,49.0,30.0,0.0,1.0,49.0,1.0,0.0,0.0,49.0,1.0,0.0,49.0,0.0,49.0,0.0,6230.0,49.0,0.0,49.0
Chongqing,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6230.0,0.0,49.0,30.0,0.0,1.0,0.0,0.0,0.0,0.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,6230.0,49.0,0.0,49.0
Chongqing,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6230.0,0.0,49.0,30.0,0.0,1.0,0.0,0.0,0.0,0.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,6230.0,49.0,0.0,49.0
Chongqing,2012,150.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6380.0,0.0,49.0,33.0,0.0,1.0,0.0,0.0,0.0,0.0,49.0,1.0,150.0,0.0,0.0,0.0,0.0,6380.0,49.0,0.0,49.0
Chongqing,2013,1380.0,0.0,50.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7760.0,0.0,99.0,38.0,0.0,2.0,50.0,1.0,0.0,0.0,99.0,2.0,1380.0,50.0,0.0,50.0,0.0,7760.0,99.0,0.0,99.0
Chongqing,2014,1760.0,0.0,46.0,6.0,0.0,1.0,460.0,0.0,0.0,4.0,0.0,0.0,9120.0,0.0,145.0,42.0,0.0,3.0,46.0,1.0,0.0,0.0,145.0,3.0,1760.0,46.0,0.0,46.0,460.0,9120.0,145.0,0.0,145.0
Chongqing,2015,2000.0,0.0,150.0,2.0,0.0,2.0,200.0,0.0,0.0,1.0,0.0,0.0,10920.0,0.0,295.0,43.0,0.0,5.0,150.0,2.0,0.0,0.0,295.0,5.0,2000.0,150.0,0.0,150.0,200.0,10920.0,295.0,0.0,295.0
Chongqing,2016,1860.0,1.0,50.0,3.0,1.0,1.0,100.0,0.0,0.0,2.0,0.0,0.0,12680.0,1.0,345.0,44.0,1.0,6.0,51.0,2.0,0.0,0.0,346.0,7.0,1860.0,50.0,1.0,51.0,100.0,12680.0,345.0,1.0,346.0
Chongqing,2017,660.0,201.0,0.0,1.0,3.0,0.0,50.0,0.0,0.0,1.0,0.0,0.0,13290.0,202.0,345.0,44.0,4.0,6.0,201.0,3.0,0.0,0.0,547.0,10.0,660.0,0.0,201.0,201.0,50.0,13290.0,345.0,202.0,547.0
Chongqing,2018,105.0,2.0,170.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,13395.0,204.0,515.0,45.0,5.0,8.0,172.0,3.0,0.0,0.0,719.0,13.0,105.0,170.0,2.0,172.0,0.0,13395.0,515.0,204.0,719.0
Chongqing,2019,350.0,203.0,86.0,1.0,6.0,2.0,50.0,0.0,0.0,1.0,0.0,0.0,13695.0,407.0,601.0,45.0,11.0,10.0,289.0,8.0,0.0,0.0,1008.0,21.0,350.0,86.0,203.0,289.0,50.0,13695.0,601.0,407.0,1008.0
Chongqing,2020,49.0,42.0,222.0,1.0,6.0,4.0,570.0,0.0,0.0,4.0,0.0,0.0,13174.0,449.0,823.0,42.0,17.0,14.0,264.0,10.0,0.0,0.0,1272.0,31.0,49.0,222.0,42.0,264.0,570.0,13174.0,823.0,449.0,1272.0
Chongqing,2021,0.0,0.0,266.6,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,13174.0,449.0,1089.6,42.0,17.0,18.0,266.6,4.0,0.0,0.0,1538.6,35.0,0.0,266.6,0.0,266.6,0.0,13174.0,1089.6,449.0,1538.6
Chongqing,2022,820.0,68.0,219.2,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,13994.0,517.0,1308.8,45.0,18.0,20.0,287.2,3.0,0.0,0.0,1825.8,38.0,820.0,219.2,68.0,287.2,0.0,13994.0,1308.8,517.0,1825.8
Chongqing,2023,660.0,320.0,226.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,14654.0,837.0,1534.8,46.0,21.0,24.0,546.0,7.0,0.0,0.0,2371.8,45.0,660.0,226.0,320.0,546.0,0.0,14654.0,1534.8,837.0,2371.8
Fujian,2000,600.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4250.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,4250.0,0.0,0.0,0.0
Fujian,2001,1386.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5636.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1386.0,0.0,0.0,0.0,0.0,5636.0,0.0,0.0,0.0
Fujian,2002,600.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6236.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,6236.0,0.0,0.0,0.0
Fujian,2003,600.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6836.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,6836.0,0.0,0.0,0.0
Fujian,2004,600.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7436.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,7436.0,0.0,0.0,0.0
Fujian,2005,570.0,0.0,16.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8006.0,0.0,16.0,29.0,0.0,1.0,16.0,1.0,0.0,0.0,16.0,1.0,570.0,16.0,0.0,16.0,0.0,8006.0,16.0,0.0,16.0
Fujian,2006,3720.0,0.0,30.0,12.0,0.0,1.0,100.0,0.0,0.0,2.0,0.0,0.0,11626.0,0.0,46.0,39.0,0.0,2.0,30.0,1.0,0.0,0.0,46.0,2.0,3720.0,30.0,0.0,30.0,100.0,11626.0,46.0,0.0,46.0
Fujian,2007,1250.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12876.0,0.0,46.0,42.0,0.0,2.0,0.0,0.0,0.0,0.0,46.0,2.0,1250.0,0.0,0.0,0.0,0.0,12876.0,46.0,0.0,46.0
Fujian,2008,1860.0,0.0,71.0,3.0,0.0,2.0,200.0,0.0,0.0,2.0,0.0,0.0,14536.0,0.0,117.0,43.0,0.0,4.0,71.0,2.0,0.0,0.0,117.0,4.0,1860.0,71.0,0.0,71.0,200.0,14536.0,117.0,0.0,117.0
Fujian,2009,1560.0,0.0,198.0,3.0,0.0,5.0,400.0,0.0,0.0,4.0,0.0,0.0,15696.0,0.0,315.0,42.0,0.0,9.0,198.0,5.0,0.0,0.0,315.0,9.0,1560.0,198.0,0.0,198.0,400.0,15696.0,315.0,0.0,315.0
Fujian,2010,1920.0,0.0,0.0,4.0,0.0,0.0,100.0,0.0,0.0,2.0,0.0,0.0,17516.0,0.0,315.0,44.0,0.0,9.0,0.0,0.0,0.0,0.0,315.0,9.0,1920.0,0.0,0.0,0.0,100.0,17516.0,315.0,0.0,315.0
Fujian,2011,2170.0,0.0,216.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,19686.0,0.0,531.0,48.0,0.0,14.0,216.0,5.0,0.0,0.0,531.0,14.0,2170.0,216.0,0.0,216.0,0.0,19686.0,531.0,0.0,531.0
Fujian,2012,1270.0,0.0,464.0,3.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,20956.0,0.0,995.0,51.0,0.0,25.0,464.0,11.0,0.0,0.0,995.0,25.0,1270.0,464.0,0.0,464.0,0.0,20956.0,995.0,0.0,995.0
Fujian,2013,0.0,0.0,356.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,20956.0,0.0,1351.0,51.0,0.0,34.0,356.0,9.0,0.0,0.0,1351.0,34.0,0.0,356.0,0.0,356.0,0.0,20956.0,1351.0,0.0,1351.0
Fujian,2014,300.0,0.0,46.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,21256.0,0.0,1397.0,53.0,0.0,36.0,46.0,2.0,0.0,0.0,1397.0,36.0,300.0,46.0,0.0,46.0,0.0,21256.0,1397.0,0.0,1397.0
Fujian,2015,2150.0,54.2,174.0,3.0,4.0,4.0,250.0,0.0,0.0,2.0,0.0,0.0,23156.0,54.2,1571.0,54.0,4.0,40.0,228.2,8.0,0.0,0.0,1625.2,44.0,2150.0,174.0,54.2,228.2,250.0,23156.0,1571.0,54.2,1625.2
Fujian,2016,0.0,178.6,398.0,0.0,11.0,9.0,540.0,0.0,0.0,4.0,0.0,0.0,22616.0,232.79999999999998,1969.0,50.0,15.0,49.0,576.6,20.0,0.0,0.0,2201.8,64.0,0.0,398.0,178.6,576.6,540.0,22616.0,1969.0,232.79999999999998,2201.8
Fujian,2017,3320.0,580.1000000000001,48.0,4.0,108.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25936.0,812.9000000000001,2017.0,54.0,123.0,50.0,628.1000000000001,109.0,0.0,0.0,2829.9,173.0,3320.0,48.0,580.1000000000001,628.1000000000001,0.0,25936.0,2017.0,812.9000000000001,2829.9
Fujian,2018,660.0,103.7,599.0,1.0,28.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,26596.0,916.5999999999999,2616.0,55.0,151.0,63.0,702.7,41.0,0.0,0.0,3532.6,214.0,660.0,599.0,103.7,702.7,0.0,26596.0,2616.0,916.5999999999999,3532.6
Fujian,2019,690.0,10.0,499.0,2.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,27286.0,926.6,3115.0,57.0,152.0,75.0,509.0,13.0,0.0,0.0,4041.6,227.0,690.0,499.0,10.0,509.0,0.0,27286.0,3115.0,926.6,4041.6
