province_id,province,province_cn,year,total_generation_100m_kwh,clean_generation_100m_kwh,clean_generation_share_percent,nonclean_generation_100m_kwh,nonclean_generation_share_percent,windsolar_generation_share_percent
22,Hubei,湖北,2019,2958.0,1491.1999999999998,50.412440839999995,1466.8000000000002,49.58755916,4.414807302
22,Hubei,湖北,2020,3016.0,1799.6,59.668435009999996,1216.4,40.331564990000004,4.853448276
22,Hubei,湖北,2021,3292.3700000000003,1826.4700000000003,55.47584263,1465.9,44.52415737,6.60527219
22,Hubei,湖北,2022,3108.73,1517.3300000000002,48.808677499999995,1591.3999999999999,51.191322500000005,9.432790882
22,Hubei,湖北,2023,3206.020391,1710.920391,53.365861169999995,1495.1,46.63413883,12.32462529
23,Hunan,湖南,2000,354.42,191.15,53.93318660999999,163.27,46.06681339,
23,Hunan,湖南,2001,401.84,212.76999999999998,52.9489349,189.07,47.0510651,
23,Hunan,湖南,2002,425.54,227.93000000000004,53.56253231,197.60999999999999,46.43746769,
23,Hunan,湖南,2003,537.76,246.36,45.81225826,291.4,54.18774173999999,
23,Hunan,湖南,2004,651.11,282.52,43.39051773,368.59000000000003,56.60948227,
23,Hunan,湖南,2005,644.4100000000001,242.1400000000001,37.57545662,402.27,62.424543379999996,
23,Hunan,湖南,2006,754.9,290.81999999999994,38.52430786,464.08000000000004,61.47569214000001,
23,Hunan,湖南,2007,860.15,312.55999999999995,36.33784805,547.59,63.66215195,
23,Hunan,湖南,2008,927.25,403.72,43.539498519999995,523.53,56.460501480000005,
23,Hunan,湖南,2009,1027.95,409.436774,39.830417239999996,618.513226,60.16958276,
23,Hunan,湖南,2010,1226.28,502.5275589999999,40.979838130000005,723.7524410000001,59.020161869999995,
23,Hunan,湖南,2011,1346.6,467.2806149999999,34.70077343,879.319385,65.29922657,
23,Hunan,湖南,2012,1398.0500000000002,655.8906310000002,46.914676230000005,742.159369,53.08532377,
23,Hunan,湖南,2013,1355.5259,523.1859000000002,38.59652553,832.3399999999999,61.40347447,0.4795186872
23,Hunan,湖南,2014,1337.11309,592.8030900000001,44.33455139,744.31,55.66544861,0.740401098
23,Hunan,湖南,2015,1313.9504650000001,616.1879650000001,46.895829140000004,697.7625,53.104170859999996,1.354693383
23,Hunan,湖南,2016,1385.0947999999999,662.4947999999998,47.830285700000005,722.6,52.1697143,0.42596362359999995
23,Hunan,湖南,2017,1438.0,652.0,45.34075104,786.0,54.65924895999999,3.8268428370000005
23,Hunan,湖南,2018,1540.0,627.5,40.74675325,912.5,59.25324675,5.249350649
23,Hunan,湖南,2019,1559.0,655.3,42.03335471,903.7,57.966645289999995,6.468890314
23,Hunan,湖南,2020,1554.0,702.8,45.22522523,851.2,54.77477477,8.294723295
23,Hunan,湖南,2021,1741.8600000000001,725.4600000000002,41.64858255,1016.4,58.35141745,10.768374040000001
23,Hunan,湖南,2022,1768.1100000000001,749.6100000000001,42.39611789,1018.5,57.60388211,13.274061000000001
23,Hunan,湖南,2023,1797.479598,673.879598,37.49025017,1123.6,62.509749830000004,16.49810103
24,Gansu,甘肃,2000,253.52,102.53999999999999,40.4465131,150.98000000000002,59.553486899999996,
24,Gansu,甘肃,2001,302.55,118.42000000000002,39.140637909999995,184.13,60.859362090000005,
24,Gansu,甘肃,2002,340.18,105.92000000000002,31.13645717,234.26,68.86354283,
24,Gansu,甘肃,2003,404.87,108.92000000000002,26.902462519999997,295.95,73.09753748,
24,Gansu,甘肃,2004,455.34,121.32,26.643826590000003,334.02,73.35617341,
24,Gansu,甘肃,2005,506.16999999999996,166.46999999999997,32.8881601,339.7,67.1118399,
24,Gansu,甘肃,2006,530.13,173.33999999999997,32.6976402,356.79,67.3023598,
24,Gansu,甘肃,2007,618.85,194.48000000000002,31.426032160000002,424.37,68.57396784000001,
