province,province_cn,variable,date,value,wind_code,wind_name,wind_unit,wind_frequency,wind_source,module,annual_method
Liaoning,辽宁,nbs_hydro_generation_billion_kwh,20170831,194000.0,S0075915,辽宁:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_hydro_generation_billion_kwh,20170930,208000.0,S0075915,辽宁:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_hydro_generation_billion_kwh,20171031,225000.0,S0075915,辽宁:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_hydro_generation_billion_kwh,20171130,241000.0,S0075915,辽宁:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_hydro_generation_billion_kwh,20171231,257000.0,S0075915,辽宁:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_hydro_generation_billion_kwh,20180228,33000.0,S0075915,辽宁:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_hydro_generation_billion_kwh,20180331,49000.0,S0075915,辽宁:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_hydro_generation_billion_kwh,20180430,65000.0,S0075915,辽宁:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_hydro_generation_billion_kwh,20180531,84000.0,S0075915,辽宁:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_hydro_generation_billion_kwh,20180630,108000.0,S0075915,辽宁:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_hydro_generation_billion_kwh,20180731,139000.0,S0075915,辽宁:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_hydro_generation_billion_kwh,20180831,173000.0,S0075915,辽宁:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_hydro_generation_billion_kwh,20180930,204000.0,S0075915,辽宁:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_hydro_generation_billion_kwh,20181031,228000.0,S0075915,辽宁:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_hydro_generation_billion_kwh,20181130,251000.0,S0075915,辽宁:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_hydro_generation_billion_kwh,20181231,276000.0,S0075915,辽宁:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_hydro_generation_billion_kwh,20190228,39000.0,S0075915,辽宁:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_hydro_generation_billion_kwh,20190331,61000.0,S0075915,辽宁:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_hydro_generation_billion_kwh,20190430,78000.0,S0075915,辽宁:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_hydro_generation_billion_kwh,20190531,99000.0,S0075915,辽宁:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_hydro_generation_billion_kwh,20190630,123000.0,S0075915,辽宁:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_hydro_generation_billion_kwh,20190731,152000.0,S0075915,辽宁:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_hydro_generation_billion_kwh,20190831,185000.0,S0075915,辽宁:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_hydro_generation_billion_kwh,20190930,216000.0,S0075915,辽宁:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_hydro_generation_billion_kwh,20191031,233000.0,S0075915,辽宁:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_hydro_generation_billion_kwh,20191130,250000.0,S0075915,辽宁:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_hydro_generation_billion_kwh,20191231,277000.0,S0075915,辽宁:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_hydro_generation_billion_kwh,20200229,36000.0,S0075915,辽宁:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_hydro_generation_billion_kwh,20200331,58000.0,S0075915,辽宁:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_hydro_generation_billion_kwh,20200430,93000.0,S0075915,辽宁:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_hydro_generation_billion_kwh,20200531,124000.0,S0075915,辽宁:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_hydro_generation_billion_kwh,20200630,151000.0,S0075915,辽宁:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_hydro_generation_billion_kwh,20200731,166000.0,S0075915,辽宁:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_hydro_generation_billion_kwh,20200831,198000.0,S0075915,辽宁:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_hydro_generation_billion_kwh,20200930,245000.0,S0075915,辽宁:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_hydro_generation_billion_kwh,20201031,272000.0,S0075915,辽宁:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_hydro_generation_billion_kwh,20201130,298000.0,S0075915,辽宁:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_hydro_generation_billion_kwh,20201231,330000.0,S0075915,辽宁:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_hydro_generation_billion_kwh,20210228,42000.0,S0075915,辽宁:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_hydro_generation_billion_kwh,20210331,61000.0,S0075915,辽宁:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_hydro_generation_billion_kwh,20210430,92000.0,S0075915,辽宁:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_hydro_generation_billion_kwh,20210531,128000.0,S0075915,辽宁:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_hydro_generation_billion_kwh,20210630,171000.0,S0075915,辽宁:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_hydro_generation_billion_kwh,20210731,209000.0,S0075915,辽宁:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_hydro_generation_billion_kwh,20210831,238000.0,S0075915,辽宁:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_hydro_generation_billion_kwh,20210930,273000.0,S0075915,辽宁:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_hydro_generation_billion_kwh,20211031,308000.0,S0075915,辽宁:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_hydro_generation_billion_kwh,20211130,339000.0,S0075915,辽宁:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_hydro_generation_billion_kwh,20211231,365000.0,S0075915,辽宁:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_hydro_generation_billion_kwh,20220228,34000.0,S0075915,辽宁:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_hydro_generation_billion_kwh,20220331,54000.0,S0075915,辽宁:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_hydro_generation_billion_kwh,20220430,92000.0,S0075915,辽宁:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_hydro_generation_billion_kwh,20220531,127000.0,S0075915,辽宁:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_hydro_generation_billion_kwh,20220630,167000.0,S0075915,辽宁:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_hydro_generation_billion_kwh,20220731,220000.0,S0075915,辽宁:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_hydro_generation_billion_kwh,20220831,267000.0,S0075915,辽宁:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_hydro_generation_billion_kwh,20220930,297000.0,S0075915,辽宁:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_hydro_generation_billion_kwh,20221031,326000.0,S0075915,辽宁:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_hydro_generation_billion_kwh,20221130,347000.0,S0075915,辽宁:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_hydro_generation_billion_kwh,20221231,378000.0,S0075915,辽宁:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_hydro_generation_billion_kwh,20230228,40000.0,S0075915,辽宁:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_hydro_generation_billion_kwh,20230331,66000.0,S0075915,辽宁:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_hydro_generation_billion_kwh,20230430,89000.0,S0075915,辽宁:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_hydro_generation_billion_kwh,20230531,117000.0,S0075915,辽宁:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_hydro_generation_billion_kwh,20230630,136000.0,S0075915,辽宁:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_hydro_generation_billion_kwh,20230731,169000.0,S0075915,辽宁:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_hydro_generation_billion_kwh,20230831,216000.0,S0075915,辽宁:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_hydro_generation_billion_kwh,20230930,251000.0,S0075915,辽宁:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_hydro_generation_billion_kwh,20231031,274000.0,S0075915,辽宁:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_hydro_generation_billion_kwh,20231130,299000.0,S0075915,辽宁:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_hydro_generation_billion_kwh,20231231,319000.0,S0075915,辽宁:发电量:水力:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_nuclear_generation_billion_kwh,20000131,0.0,S0248469,辽宁:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_nuclear_generation_billion_kwh,20000331,0.0,S0248469,辽宁:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_nuclear_generation_billion_kwh,20000430,0.0,S0248469,辽宁:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_nuclear_generation_billion_kwh,20000531,0.0,S0248469,辽宁:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_nuclear_generation_billion_kwh,20000630,0.0,S0248469,辽宁:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_nuclear_generation_billion_kwh,20000731,0.0,S0248469,辽宁:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_nuclear_generation_billion_kwh,20000831,0.0,S0248469,辽宁:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_nuclear_generation_billion_kwh,20000930,0.0,S0248469,辽宁:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_nuclear_generation_billion_kwh,20001031,0.0,S0248469,辽宁:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_nuclear_generation_billion_kwh,20001130,0.0,S0248469,辽宁:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_nuclear_generation_billion_kwh,20001231,0.0,S0248469,辽宁:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_nuclear_generation_billion_kwh,20010331,0.0,S0248469,辽宁:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_nuclear_generation_billion_kwh,20010430,0.0,S0248469,辽宁:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_nuclear_generation_billion_kwh,20010531,0.0,S0248469,辽宁:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_nuclear_generation_billion_kwh,20010630,0.0,S0248469,辽宁:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_nuclear_generation_billion_kwh,20010731,0.0,S0248469,辽宁:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_nuclear_generation_billion_kwh,20010831,0.0,S0248469,辽宁:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_nuclear_generation_billion_kwh,20010930,0.0,S0248469,辽宁:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_nuclear_generation_billion_kwh,20011031,0.0,S0248469,辽宁:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_nuclear_generation_billion_kwh,20011130,0.0,S0248469,辽宁:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_nuclear_generation_billion_kwh,20011231,0.0,S0248469,辽宁:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_nuclear_generation_billion_kwh,20050131,0.0,S0248469,辽宁:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_nuclear_generation_billion_kwh,20130930,304200.0,S0248469,辽宁:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_nuclear_generation_billion_kwh,20131031,380600.0,S0248469,辽宁:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_nuclear_generation_billion_kwh,20131130,461100.0,S0248469,辽宁:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_nuclear_generation_billion_kwh,20131231,539300.0,S0248469,辽宁:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_nuclear_generation_billion_kwh,20140228,156800.0,S0248469,辽宁:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_nuclear_generation_billion_kwh,20140331,208100.0,S0248469,辽宁:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_nuclear_generation_billion_kwh,20140430,208100.0,S0248469,辽宁:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_nuclear_generation_billion_kwh,20140531,257700.0,S0248469,辽宁:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_nuclear_generation_billion_kwh,20140630,386400.0,S0248469,辽宁:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_nuclear_generation_billion_kwh,20140731,504800.0,S0248469,辽宁:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_nuclear_generation_billion_kwh,20140831,642300.0,S0248469,辽宁:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_nuclear_generation_billion_kwh,20140930,789300.0,S0248469,辽宁:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_nuclear_generation_billion_kwh,20141031,943100.0,S0248469,辽宁:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_nuclear_generation_billion_kwh,20141130,1043700.0,S0248469,辽宁:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_nuclear_generation_billion_kwh,20141231,1196100.0,S0248469,辽宁:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_nuclear_generation_billion_kwh,20150131,81500.0,S0248469,辽宁:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_nuclear_generation_billion_kwh,20150228,147000.0,S0248469,辽宁:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_nuclear_generation_billion_kwh,20150331,220700.0,S0248469,辽宁:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_nuclear_generation_billion_kwh,20150430,315000.0,S0248469,辽宁:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_nuclear_generation_billion_kwh,20150531,437000.0,S0248469,辽宁:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_nuclear_generation_billion_kwh,20150630,577000.0,S0248469,辽宁:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_nuclear_generation_billion_kwh,20150731,735000.0,S0248469,辽宁:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_nuclear_generation_billion_kwh,20150831,886000.0,S0248469,辽宁:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_nuclear_generation_billion_kwh,20150930,1070000.0,S0248469,辽宁:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_nuclear_generation_billion_kwh,20151031,1227016.0,S0248469,辽宁:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_nuclear_generation_billion_kwh,20151130,1324387.0,S0248469,辽宁:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_nuclear_generation_billion_kwh,20151231,1446594.0,S0248469,辽宁:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_nuclear_generation_billion_kwh,20160229,190000.0,S0248469,辽宁:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_nuclear_generation_billion_kwh,20160331,296000.0,S0248469,辽宁:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_nuclear_generation_billion_kwh,20160430,455000.0,S0248469,辽宁:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_nuclear_generation_billion_kwh,20160531,616000.0,S0248469,辽宁:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_nuclear_generation_billion_kwh,20160630,823000.0,S0248469,辽宁:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_nuclear_generation_billion_kwh,20160731,1064000.0,S0248469,辽宁:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_nuclear_generation_billion_kwh,20160831,1299000.0,S0248469,辽宁:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_nuclear_generation_billion_kwh,20160930,1485000.0,S0248469,辽宁:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_nuclear_generation_billion_kwh,20161031,1646000.0,S0248469,辽宁:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_nuclear_generation_billion_kwh,20161130,1847000.0,S0248469,辽宁:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_nuclear_generation_billion_kwh,20161231,1998000.0,S0248469,辽宁:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_nuclear_generation_billion_kwh,20170228,241000.0,S0248469,辽宁:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_nuclear_generation_billion_kwh,20170331,405000.0,S0248469,辽宁:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_nuclear_generation_billion_kwh,20170430,562000.0,S0248469,辽宁:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_nuclear_generation_billion_kwh,20170531,707000.0,S0248469,辽宁:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_nuclear_generation_billion_kwh,20170630,941000.0,S0248469,辽宁:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_nuclear_generation_billion_kwh,20170731,1191000.0,S0248469,辽宁:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_nuclear_generation_billion_kwh,20170831,1426000.0,S0248469,辽宁:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_nuclear_generation_billion_kwh,20170930,1656000.0,S0248469,辽宁:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_nuclear_generation_billion_kwh,20171031,1905000.0,S0248469,辽宁:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_nuclear_generation_billion_kwh,20171130,2137000.0,S0248469,辽宁:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_nuclear_generation_billion_kwh,20171231,2360000.0,S0248469,辽宁:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_nuclear_generation_billion_kwh,20180228,373000.0,S0248469,辽宁:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_nuclear_generation_billion_kwh,20180331,566000.0,S0248469,辽宁:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_nuclear_generation_billion_kwh,20180430,720000.0,S0248469,辽宁:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_nuclear_generation_billion_kwh,20180531,946000.0,S0248469,辽宁:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_nuclear_generation_billion_kwh,20180630,1234000.0,S0248469,辽宁:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_nuclear_generation_billion_kwh,20180731,1555000.0,S0248469,辽宁:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_nuclear_generation_billion_kwh,20180831,1838000.0,S0248469,辽宁:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_nuclear_generation_billion_kwh,20180930,2071000.0,S0248469,辽宁:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_nuclear_generation_billion_kwh,20181031,2366000.0,S0248469,辽宁:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_nuclear_generation_billion_kwh,20181130,2687000.0,S0248469,辽宁:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_nuclear_generation_billion_kwh,20181231,3016000.0,S0248469,辽宁:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_nuclear_generation_billion_kwh,20190228,394000.0,S0248469,辽宁:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_nuclear_generation_billion_kwh,20190331,683000.0,S0248469,辽宁:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_nuclear_generation_billion_kwh,20190430,971000.0,S0248469,辽宁:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_nuclear_generation_billion_kwh,20190531,1212000.0,S0248469,辽宁:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_nuclear_generation_billion_kwh,20190630,1524000.0,S0248469,辽宁:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_nuclear_generation_billion_kwh,20190731,1844000.0,S0248469,辽宁:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_nuclear_generation_billion_kwh,20190831,2147000.0,S0248469,辽宁:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_nuclear_generation_billion_kwh,20190930,2390000.0,S0248469,辽宁:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_nuclear_generation_billion_kwh,20191031,2696000.0,S0248469,辽宁:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_nuclear_generation_billion_kwh,20191130,3012000.0,S0248469,辽宁:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_nuclear_generation_billion_kwh,20191231,3273000.0,S0248469,辽宁:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_nuclear_generation_billion_kwh,20200229,466000.0,S0248469,辽宁:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
Liaoning,辽宁,nbs_nuclear_generation_billion_kwh,20200331,714000.0,S0248469,辽宁:发电量:核能:累计值,万千瓦时,月,国家统计局,generation,december_ytd
