Name,Offcd ,Wk_S,Wk_E,Jbt
官员姓名,官员代码,任期起始时间,任期结束时间,职位名称
杨兴友,0000006858,2014.12,,中共贵州省委农工委专职副书记，贵州省农委党组副书记、贵州省农业委员会副主任
杨娅辉,0000006864,1976.12,1980.12,铁道兵89115部队战士
杨娅辉,0000006864,1980.12,1985.08,任共青团焦作市委宣传部干事
杨娅辉,0000006864,1984.07,,加入中国共产党
杨娅辉,0000006864,1985.08,1988.09,任共青团焦作市委宣传部部长
杨娅辉,0000006864,1988.09,1992.12,任共青团焦作市委副书记
杨娅辉,0000006864,1992.12,1997.08,任沁阳市副市长
杨娅辉,0000006864,1997.08,1998.01,任沁阳市委常委、常务副市长
杨娅辉,0000006864,1998.01,2004.04,任中共沁阳市委副书记、代市长
杨娅辉,0000006864,2004.04,2006.12,任中共焦作市委组织部副部长（正县级）
杨娅辉,0000006864,2006.12,  ,任中共焦作市委常委、统战部部长
杨彦峰,0000006865,1978.09,1982.08,贵州农学院植保园艺系蔬菜专业学习
杨彦峰,0000006865,1982.08,1984.05,白云区蔬菜办公室技术员
杨彦峰,0000006865,1984.05,1987.08,中共白云区委政策研究室副主任（其间：1986.03-1987.03挂职任白云区粮食局面条厂副厂长）
杨彦峰,0000006865,1987.08,1988.06,白云区都拉布依族乡党委副书记
杨彦峰,0000006865,1988.06,1992.06,白云区都拉布依族乡党委书记
杨彦峰,0000006865,1992.06,1997.07,"共青团贵阳市委副书记、市青联主席（其间：1995.03-1996.06挂职任广西玉林地区博白县委书记助理,1989.09-1992.07在贵州省委党校经济管理专业学习<函授>）"
杨彦峰,0000006865,1997.07,1998.02,中共贵阳市委组织部帮助工作
杨彦峰,0000006865,1998.02,2000.05,中共白云区委副书记（1996.09-1999.07在南开大学在职研究生班国际企业管理系企业管理专业学习）
杨彦峰,0000006865,2000.05,2000.07,中共息烽县委副书记
杨彦峰,0000006865,2000.07,2001.02,中共息烽县委副书记、县人民政府代理县长
杨彦峰,0000006865,2001.02,2003.02,中共息烽县委副书记、县人民政府县长
杨彦峰,0000006865,2003.02,2007.12,中共息烽县委书记
杨彦峰,0000006865,2007.12,,贵阳市乡镇企业局、贵阳市煤炭管理局党委书记、局长
杨彦峰,0000006865,2010.08,  ,任贵阳职业技术学院党委书记学院
杨耀初,0000006868,1970.11,1976.04,在解放军陆一军三师八团任通讯员、司号员、班长
杨耀初,0000006868,1976.04,1983.05,任河源县柳城公社党委办公室资料员、文化站长、公社团委副书记、书记
杨耀初,0000006868,1983.05,1983.08,任共青团河源县委办公室主任
杨耀初,0000006868,1983.08,1984.03,任共青团河源县委副书记
杨耀初,0000006868,1984.03,1986.12,任共青团河源县委书记
杨耀初,0000006868,1986.12,1987.04,任河源县东埔区公所党委书记
杨耀初,0000006868,1987.04,1988.01,任河源县东埔镇党委书记
杨耀初,0000006868,1985.08,1988.09,在省委党校党政干部大专班学习
杨耀初,0000006868,1988.01,1988.05,任河源市郊区政府筹备组负责人
杨耀初,0000006868,1988.05,1992.12,任河源市郊区政府副区长
杨耀初,0000006868,1992.12,1994.09,任河源市扶贫经济技术开发区管委会主任（正处级）
杨耀初,0000006868,1994.09,1996.05,任河源市政府副秘书长兼市扶贫开发区管委会主任
杨耀初,0000006868,1996.05,1999.08,任中共东源县委副书记、县政府县长
杨耀初,0000006868,1999.08,2002.12,任中共东源县委书记
杨耀初,0000006868,2002.12,2003.03,任中共龙川县委书记
杨耀初,0000006868,2003.03,2004.05,任中共龙川县委书记兼任龙川县人大主任
杨耀初,0000006868,2004.05,2007.01,任河源市政府副市长
杨耀初,0000006868,2007.01,,任中共河源市委常委、市政府副市长
杨应朝,0000006879,1931.09,1949.10,抗日战争和解放战争时期，历任文昌县振西区委广南支部书记、中共潭牛乡党总支书记，第五区民运部长、组织部长，区委书记，文南县委民运部长、组织部长，中共文南县委书记等职
杨应朝,0000006879,1938.00,  ,加入中国共产党
杨应朝,0000006879,1954.00,  ,派往越南民主共和国当土改顾问
杨应朝,0000006879,1955.00,  ,回国，先后担任广东省人民检察院检察员，中共文昌县委副书记，中共昌江县委书记，海南黎族苗族自治州农村部长、州人民政府农业办公室副主任，中共海南区纪律检查组副组长、海南区纪律检查委员会副书记等职
杨应朝,0000006879,1983.00,  ,离职休养，享受地专级待遇
杨永志,0000006887,,,历任河南省太康县委政研室干事、副主任；《周口日报》群工部副主任、主任；周口市委组织部办公室主任、副处级组织员、正处级组织员；周口市委副秘书长、办公室副主任
杨永志,0000006887,1994.04,1995.01,借调至河南省委组织部工作
杨永志,0000006887,1995.01,1998.01,借调至中央组织部组织局工作
杨永志,0000006887,2006.05,2007.02,任中共沈丘县委副书记、县政府代县长
杨永志,0000006887,2007.02,2010.11,任中共沈丘县委副书记、县政府县长
杨永志,0000006887,2010.11,2012.08,任中共沈丘县委书记、沈丘县人武部党委第一书记
杨永志,0000006887,2012.08,2015.04,任中共淮阳县委书记
杨永志,0000006887,2015.04,2015.07,任周口市三届人大常委会副主任、淮阳县委书记
杨永志,0000006887,2015.07,,周口市三届人大常委会副主任
杨永志,0000006887,2017.06,,周口市四届人大常委会副主任
杨勇,0000006890,,,曾任宁波团市委宣传部副部长、联络部副部长、部长、常委、副书记、书记等职
杨勇,0000006890,2011.11,  ,调任慈溪工作，任中共慈溪市委副书记（副厅长级）、政法委书记，宁海县人民政府代县长，中共宁海县委副书记，宁海县人民政府县长
杨勇,0000006890,2016.12,,中共宁海县第十四届委员会第一次全体会议，选举杨勇为县委书记
杨勇义,0000006891,1984.07,  ,参加工作，曾任安徽商专企管系教师、副主任，安徽省房地产马鞍山市公司计划科科员，马鞍山市供销联社副主任、主任，马鞍山市计划委员会副主任、党组副书记，马鞍山市贸促会会长
杨勇义,0000006891,2006.06,2007.02,任花山区委副书记、区人民政府代区长
杨勇义,0000006891,2007.02,2009.11,任花山区委副书记、区人民政府区长
杨勇义,0000006891,2009.11,2009.12,任花山区委书记、区人大常委会党组书记、区人民政府区长
杨勇义,0000006891,2009.12,2012.00,任花山区第十二届人民代表大会常务委员会主任
杨勇义,0000006891,2012.00,2013.07,任马鞍山市人民政府秘书长
杨勇义,0000006891,2013.07,2015.12,任马鞍山市委党校常务副校长（副市级）
杨勇义,0000006891,2016.01,  ,任马鞍山市政协九届四次会议通过杨勇义当选市委员会副主席
杨远,0000006898,1938.05,  ,加入中国共产党
杨远,0000006898,1936.08,1935.00,参加革命工作
杨远,0000006898,1935.00,1938.08,在党领导下从事宣传工作
杨远,0000006898,1938.08,1941.00,赴延安学习，任晋察冀抗战建国学院干事、华北联大政法学院秘书学院
杨远,0000006898,1941.00,1945.05,任丰滦区工委副书记、中共丰滦县工委副书记、中共冀东第四地委宣传部副部长
杨远,0000006898,1945.05,1946.05,任中共滦县县委书记
杨远,0000006898,1946.05,  ,任中共冀东区委民运委员会委员、民运部干事，中共唐山市委宣传部副部长
杨远,0000006898,1958.00,1979.01,任中共唐山市委（地市合并）书记处工业书记、河北省科学院副院长、唐山市委第一书记、邯郸冶金矿山管理局副局长、河北工学院党委书记学院
杨远,0000006898,1979.01,1980.02,任河北省革委会副主任
杨远,0000006898,1980.02,1983.00,任河北省副省长、中共唐山市委第一书记
杨远,0000006898,1983.00,1985.05,任中共唐山市委顾问
杨远,0000006898,1985.05,1990.07,任中共河北省顾问委员会常委
杨远,0000006898,1990.12,  ,离职休养
杨远,0000006898,1993.01,  ,逝世，享年77岁
杨在林,0000006902,,,历任河南省宁陵县团委书记、人事局局长、宁陵县县委常委、办公室主任、宣传部部长、纪委书记、县委副书记、河南省商丘市梁园区区长、梁园区区委书记、商丘市人力资源与社会保障局局长、永城职业学院党委副书记、副院长
杨在林,0000006902,2012.08,,河南省人民政府任命杨在林同志为永城职业学院院长
杨在林,0000006902,2012.10,  ,兼任永城职业学院董事学院
杨志伟,0000006916,1978.00,1982.00,佳木斯工学院学习
杨志伟,0000006916,1982.00,1985.00,齐齐哈尔市统计局科员
杨志伟,0000006916,1985.00,1988.00,齐齐哈尔市统计局综合统计科副科长
杨志伟,0000006916,1988.00,1991.00,齐齐哈尔市统计局工业交通科科长
杨志伟,0000006916,1991.00,1994.00,齐齐哈尔市统计局综合统计科科长、副总统计师
杨志伟,0000006916,1994.00,1995.00,齐齐哈尔市农村社会经济调查局副局长
杨志伟,0000006916,1995.00,1997.00,齐齐哈尔市统计局副局长
杨志伟,0000006916,1997.00,1998.00,齐齐哈尔市统计局局长、党组书记
杨志伟,0000006916,1998.00,2000.00,中共齐齐哈尔市龙沙区委副书记、区长
杨志伟,0000006916,2000.00,2002.00,中共泰来县委副书记、县长
杨志伟,0000006916,2002.00,2006.00,中共泰来县委书记
杨志伟,0000006916,2006.00,,中共讷河市委书记
杨稚平,0000006920,1975.05,,参加工作
杨稚平,0000006920,,,曾任福建省三明市三元区区长、中共福建省三明市三元区委书记
杨稚平,0000006920,,,曾任安徽淮南市八公山区委书记
杨稚平,0000006920,2014.11,  ,任福建省人大常委会农业与农村工作委员会副主任
姚辉,0000006930,2015.11,2016.01,拟提名为安徽淮南市政协副主席人选
姚辉,0000006930,2016.01,  ,任政协淮南市第十四届委员会副主席
姚进忠,0000006932,1975.10,1976.11,河南省郸城县下乡知青
姚进忠,0000006932,1976.11,1979.08,新疆塔城军分区警卫排战士、班长
姚进忠,0000006932,1979.08,1985.12,解放军西安政治学院学员、新疆军区党校连职教员
姚进忠,0000006932,1985.12,1988.12,河南省郑州市委组织部干事、办公室副主任、主任
姚进忠,0000006932,1988.12,1992.08,河南省郑州市委办公室秘书、第一秘书处处长
姚进忠,0000006932,1996.12,2004.02,河南省郑州市管城回族区委副书记、区长、书记
姚进忠,0000006932,2004.02,2012.10,河南省南阳市委常委、宣传部长
姚进忠,0000006932,2012.10,2014.06,河南省新闻出版局党组成员、副局长
姚进忠,0000006932,2014.06,2016.12,河南省新闻出版广电局党组副书记、副局长
姚进忠,0000006932,2016.12,,河南省新闻出版广电局巡视员、党组成员
姚明宝,0000006936,1985.08,2000.04,任崇明县委书记
姚明宝,0000006936,2000.04,2005.05,任上海市旅游事业管委会主任
姚明宝,0000006936,2005.05,2008.01,任上海市政府副秘书长
姚明宝,0000006936,2008.01,  ,当选上海市人大常委会秘书长
姚幸福,0000006943,1990.00,  ,保送到河北师范学院中文系学习，河北大学零九届硕士研究生，在读博士研究生
姚幸福,0000006943,1993.07,1994.08,任河北省学联执行主席
姚幸福,0000006943,1997.11,2000.12,任河北青年报社编辑部主任
姚幸福,0000006943,2000.12,2002.01,任河北青年报社副总编辑
姚幸福,0000006943,2002.01,2002.07,任共青团河北省委宣传部副部长
姚幸福,0000006943,2002.07,2003.03,任共青团河北省委学校部副部长
姚幸福,0000006943,2003.03,2003.05,任共青团河北省委青工部部长
姚幸福,0000006943,2003.05,2007.05,任共青团河北省委常委、办公室主任，衡水市政府副秘书长、党组成员
姚幸福,0000006943,2008.06,2011.00,任中共冀州市委副书记
姚幸福,0000006943,2011.00,2011.08,任故城县委副书记、县长
姚幸福,0000006943,2011.08,2014.05,阜城县委书记
姚幸福,0000006943,2014.05,2015.08,安平县委书记
姚幸福,0000006943,2015.08,  ,衡水市政府党组成员、工业新区管委会主任
姚幸福,0000006943,2016.11,,河北省商务厅副巡视员
姚远,0000006950,1986.07,1991.11,大庆市建设委员会科员
姚远,0000006950,1991.11,1994.06,大庆高新技术产业开发区管委会规划建设局综合计划部负责人
姚远,0000006950,1994.06,1996.03,大庆高新技术产业开发区管委会规划建设局建设计划部副部长
姚远,0000006950,1996.03,1997.04,大庆高新技术产业开发区管委会规划建设局综合计划部部长
姚远,0000006950,1997.04,1999.11,大庆高新技术产业开发区管委会规划建设局局长助理兼设计院院长
姚远,0000006950,1999.11,2001.09,大庆高新技术产业开发区管委会规划建设局副局长兼规划设计院院长
姚远,0000006950,2001.09,2004.05,大庆高新技术产业开发区管委会规划建设局局长
姚远,0000006950,2004.05,2006.12,大庆市建设局局长、党组书记
姚远,0000006950,2006.12,2008.12,大庆市萨尔图区委副书记、区政府区长
姚远,0000006950,2008.12,2010.01,大庆市萨尔图区委副书记、区政府区长兼庆北新城开发建设管理委员会副主任
姚远,0000006950,2010.01,2011.04,大庆市萨尔图区委书记
姚远,0000006950,2011.04,2015.01,大庆市萨尔图区委书记，庆北新城党工委书记、管委会主任
姚远,0000006950,2015.01,2015.02,大庆市人大常委会副主任候选人，萨尔图区委书记
姚远,0000006950,2015.02,2015.10,大庆市人大常委会副主任、党组成员，萨尔图区委书记
姚远,0000006950,2015.10,,大庆市人大常委会副主任、党组成员
姚志波,0000006951,1979.04,1992.04,宾县二商店职员、经理、第一百货商店经理、百货公司副经理
姚志波,0000006951,1992.04,1995.04,宾县百货公司经理、商业局副局长兼百货公司经理
姚志波,0000006951,1995.04,1996.08,宾县商业局党委书记、局长
姚志波,0000006951,1996.08,1997.09,宾县财政局局长
姚志波,0000006951,1997.09,2002.08,宾县政府副县长
姚志波,0000006951,2002.08,2006.11,宾县县委常委、政府常务副县长
姚志波,0000006951,2006.11,2008.12,双城市委常委、政府常务副市长
姚志波,0000006951,2008.12,2011.04,五常市委副书记、政府市长
姚志波,0000006951,2011.04,2014.04,中共五常市委书记
姚志波,0000006951,2014.04,2016.07,任黑河市委常委、北安市委书记
姚志波,0000006951,2016.07,,黑河市委副书记、北安市委书记
叶德恩,0000006956,1981.07,1984.00,德江师范毕业分配到德江县楠杆中学任教
叶德恩,0000006956,1984.00,1988.08,加入中国共产党，历任教导副主任、教导主任等职
叶德恩,0000006956,1988.08,1995.07,调到德江县计划委员会工作，历任德江县计划委员会办公室主任、计委副主任、德江县计划与经济贸易局副局长、计划局副局长等职
叶德恩,0000006956,1995.07,1998.03,中共贵州省委党校直属本科班经济管理专业毕业
叶德恩,0000006956,1998.03,1999.00,任德江县财政局局长、党组副书记
叶德恩,0000006956,1999.00,2001.05,被铜仁地区行署评为“人民满意的公务员”
叶德恩,0000006956,2001.05,2005.07,任德江县人民政府副县长
叶德恩,0000006956,2005.07,2007.12,任德江县人民政府常务副县长
叶德恩,0000006956,2007.12,2008.01,任中共松桃苗族自治县委副书记
叶德恩,0000006956,2008.01,2008.03,任松桃苗族自治县人民政府副县长、代理县长
叶德恩,0000006956,2008.03,2012.06,当选松桃苗族自治县人民政府县长
叶德恩,0000006956,2012.06,2014.12,任中共石阡县委书记
叶德恩,0000006956,2014.12,,不再担任中共石阡县委委员、常委、书记职务
叶德恩,0000006956,2015.02,  ,铜仁市第一届人民代表大会常务委员会副主任
叶德恩,0000006956,2017.01,,铜仁市人大常务委员会副主任
叶家松,0000006961,1972.11,  ,加入中国共产党
叶家松,0000006961,1973.08,,参加工作，历任福建省直属机关工委常务副书记(正厅级)，莆田市委书记
叶家松,0000006961,2003.01,  ,当选福建省政协副主席、秘书长
叶家松,0000006961,2012.01,,辞去政协第十届福建省委员会副主席、秘书长
叶建,0000006962,1980.09,1984.07,安徽农业大学畜牧兽医专业学习
叶建,0000006962,1984.07,1986.03,宿松县农业局办事员
叶建,0000006962,1986.03,1986.06,宿松县委宣传部科员
叶建,0000006962,1986.06,1991.09,宿松县委办公室秘书、科长
叶建,0000006962,1991.09,1993.02,宿松县委办公室科长、副科级秘书
叶建,0000006962,1993.02,1995.11,宿松县委办公室副主任
叶建,0000006962,1995.11,1998.03,宿松县河塌乡党委书记
叶建,0000006962,1998.03,2002.12,安庆市宿松县人民政府副县长（其间：2002.03-2002.12，安徽省委党校中青年干部培训班学员）
叶建,0000006962,2002.12,2005.01,安庆市岳西县委常委、常务副县长
叶建,0000006962,2005.01,2006.06,安庆市迎江区委副书记、常务副区长（其间：2002.09-2005.07，安徽省委党校经济管理专业研究生课程毕业）
叶建,0000006962,2006.06,2007.09,安庆市迎江区委副书记
叶建,0000006962,2007.09,2008.01,安庆市迎江区委副书记、代区长
叶建,0000006962,2008.01,2012.09,安庆市迎江区委副书记、区长
叶建,0000006962,2012.09,2016.01,安庆市迎江区委书记
叶建,0000006962,2016.01,,安庆市政协副主席、迎江区委书记
叶解春,0000006964,1976.02,  ,历任中国人民解放军战士、班长、南昌步校学员、排长、参谋等职
叶解春,0000006964,1989.09,1992.07,在广东省委党校经济管理专业学习大专毕业
叶解春,0000006964,1997.09,1999.11,任梅州市政府财贸办公室副局级纪检监察员、党组成员，市财贸系统直属机关党委办公室主任
叶解春,0000006964,1999.11,2003.03,任中共大埔县委常委、纪委书记
叶解春,0000006964,2003.03,2004.04,任中共大埔县委副书记、纪委书记
叶解春,0000006964,2004.04,2006.03,任中共大埔县委副书记、县政府县长
叶解春,0000006964,2006.03,2006.12,任中共梅州市纪律检查委员会常委、监察局局长
叶解春,0000006964,2006.12,2011.11,任中共梅州市纪律检查委员会副书记、监察局局长
叶解春,0000006964,2011.11,2012.01,任梅州市监察局局长
叶解春,0000006964,2012.01,  ,任政协梅州市委员会副主席
叶解春,0000006964,2012.02,,任政协第六届梅州市委员会副主席、党组成员
叶解春,0000006964,2017.01,,任政协第七届梅州市委员会副主席、党组成员
叶树养,0000006975,1976.04,1976.12,新丰县回龙公社鸡岭大队党支部书记
叶树养,0000006975,1976.12,1983.10,新丰县回龙公社革委会（管委会）副主任
叶树养,0000006975,1983.11,1984.04,新丰县回龙区公所区长、党委副书记
叶树养,0000006975,1984.05,1987.04,中共新丰县委常委兼农委主任（其间：1985年9月至1987年7月在广州市经济管理干部学院政治系脱产读书）
叶树养,0000006975,1987.04,1993.03,中共新丰县委常委兼县委政法委书记、公安局党委书记（其间：1989年4月至1991年1月参加广州电大大专专业证书班法律专业在职学习）
叶树养,0000006975,1993.03,1996.07,任中共新丰县委副书记
叶树养,0000006975,1996.08,1997.03,任中共新丰县委副书记、副县长、代县长
叶树养,0000006975,1997.03,1998.12,任中共新丰县委副书记、县长
叶树养,0000006975,1998.12,2000.02,任中共新丰县委书记
叶树养,0000006975,2000.02,2002.12,任中共新丰县委书记、人大常委会主任
叶树养,0000006975,2002.12,2003.01,任韶关市公安局党委书记、新丰县人大常委会主任
叶树养,0000006975,2003.02,2003.08,任韶关市公安局局长、党委书记(其间：2003年3月至2005年1月，参加中央党校国际政治专业在职研究生班学习)
叶树养,0000006975,2003.08,2004.05,中共韶关市委常委兼市公安局局长、党委书记、市委政法委副书记(2003年9月兼任)
叶树养,0000006975,2004.05,2008.08,任中共韶关市委常委、市委政法委书记、市公安局局长、党委书记
伊欣欣,0000006991,1979.09,1982.04,北京无线电厂工人
伊欣欣,0000006991,1982.04,1984.03,北京无线电厂二车间党支部书记
伊欣欣,0000006991,1984.03,1987.05,北京无线电厂副厂长
伊欣欣,0000006991,1987.05,1991.06,北京无线电厂党委书记
伊欣欣,0000006991,1991.06,1991.11,中共北京市海淀区委企业工委书记
伊欣欣,0000006991,1991.11,1992.11,北京市海淀区东升乡代理党委书记
伊欣欣,0000006991,1992.11,1994.03,北京市海淀区东升乡党委书记
伊欣欣,0000006991,1994.03,1999.01,北京市海淀区东升乡党委书记兼农工商总公司经理
伊欣欣,0000006991,1999.01,2003.01,北京市海淀区副区长
伊欣欣,0000006991,2003.01,2006.03,门头沟区委副书记、代区长、区长
伊欣欣,0000006991,2006.03,2010.03,门头沟区委书记
易敬典,0000006994,1968.02,1970.03,任某守备团一连战士、班长、排长
易敬典,0000006994,1970.03,1972.05,任某守备团政治处书记、干事
易敬典,0000006994,1972.05,1981.06,任惠阳军分区政治部干事
易敬典,0000006994,1981.06,1983.09,任博罗县人民武装部政工科副科长、科长、党委委员
易敬典,0000006994,1983.09,1986.06,任和平县人民武装部政委、党委书记、县委常委（1985年3月至1988年3月在省委党校党政干部函授大专班政治专业学习并毕业）
易敬典,0000006994,1986.06,1990.05,任博罗县人民武装部政委、党委书记、县委常委（1987年2月起定为正处级）
易敬典,0000006994,1990.05,1992.05,任博罗县人民武装部政委、党委书记、县委副书记（1991年4月至1991年6月在省委党校书记县长轮训班学习）
易敬典,0000006994,1992.05,1996.08,任博罗县委副书记（1995年8月至1995年10月在省委党校书记县长轮训班学习）
易敬典,0000006994,1996.08,1997.05,任博罗县委副书记、副县长、代县长
易敬典,0000006994,1997.05,1997.12,任博罗县委副书记、县长
易敬典,0000006994,1997.12,2002.08,任博罗县委书记
易敬典,0000006994,2002.08,2003.05,任惠州市人大常委会党组成员、城市建设与环境保护工作委员会主任（保留正处级）
易敬典,0000006994,2003.05,2007.00,任惠州市人大常委会副主任
易敬典,0000006994,2007.00,  ,退休在北京修养
尹忠,0000007019,1985.09,1989.07,江西大学法律系法律专业学生
尹忠,0000007019,1989.07,1998.04,赣州地区粮食局办公室科员
尹忠,0000007019,1998.04,2003.04,赣州市粮食局办公室副主任
尹忠,0000007019,2003.04,2007.01,赣州市粮食局行业管理科科长（期间2005.11-2006.1，市委第十五期青干班学员）
尹忠,0000007019,2007.01,2007.04,赣州市第6期离岗考察培训班学员培训班
尹忠,0000007019,2007.04,2009.07,赣州市纪委副县级纪检员
尹忠,0000007019,2009.07,2010.07,赣州市纪委监察综合室主任
尹忠,0000007019,2010.07,2011.06,赣州市纪委监察综合室主任、办公室负责人
尹忠,0000007019,2011.06,2013.08,中共上犹县委常委、纪委书记
尹忠,0000007019,2013.08,2014.05,中共宁都县委副书记
尹忠,0000007019,2014.05,2014.07,中共石城县委副书记
尹忠,0000007019,2014.07,  ,中共石城县委副书记，县政府县长
尹忠,0000007019,2016.07,,拟继续提名为石城县人民政府县长人选
尹忠,0000007019,2016.09,,当选为中国共产党石城县第十四届委员会副书记
尹忠,0000007020,1986.09,1989.07,内江师专化学系专科学习
尹忠,0000007020,1989.07,1993.02,内江轻化技校教师（其间：1991.01-1993.02借调内江市轻化工业局工作）
尹忠,0000007020,1993.02,1997.11,内江市轻化工业局党委办副主任、办公室副主任（其间1994.09-1996.10下派到资中东方企业集团公司任副总经理）
尹忠,0000007020,1997.11,2000.03,内江市轻化工业局办公室主任（其间：1999.07-2000.02借调内江市经委任生产综合处副处长）
尹忠,0000007020,2000.03,2001.11,内江市经委生产综合处副处长（其间：2001.03-2001.06内江市委党校第五期青干班学习）（2001.07-2002.01北京市顺义区挂职锻炼任经委主任助理）
尹忠,0000007020,2001.11,2004.04,内江市经贸委经济运行科科长
尹忠,0000007020,2004.04,2006.10,威远县人民政府副县长（2002.09-2004.12四川省委党校经管专业在职本科学习）
尹忠,0000007020,2006.10,2006.11,中共隆昌县委常委
尹忠,0000007020,2006.11,2007.01,中共隆昌县委常委、县人民政府副县长
尹忠,0000007020,2007.01,2009.12,中共隆昌县委常委、县人民政府副县长、县政务服务中心主任
尹忠,0000007020,2009.12,2011.09,中共隆昌县委常委、县人民政府副县长、县委政法委副书记
尹忠,0000007020,2011.09,2011.10,中共隆昌县委常委、县人民政府党组书记、县人民政府副县长、县委政法委副书记
尹忠,0000007020,2011.10,2017.07,中共隆昌县委副书记、县人民政府县长
尹忠,0000007020,2017.06,2017.08,隆昌县委书记、县人民政府县长
尹忠,0000007020,2017.08,,四川省隆昌市委书记
于宸,0000007030,1983.10,1985.07,大庆石油学校采油工程专业学生
于宸,0000007030,1985.07,1986.04,大庆石油管理局采油六厂作业大队实习员
于宸,0000007030,1986.04,1987.03,大庆石油管理局采油六厂二矿402队实习员
于宸,0000007030,1987.03,1987.11,大庆石油管理局采油六厂技术大队技术员
于宸,0000007030,1987.11,1989.03,大庆石油管理局采油六厂技术大队团总支书记
于宸,0000007030,1989.03,1992.02,大庆石油管理局采油六厂党委办公室秘书
于宸,0000007030,1992.02,1993.11,大庆市委办公室秘书
于宸,0000007030,1993.11,1996.03,大庆市委办公室秘书组副组长
于宸,0000007030,1991.09,1994.07,黑龙江大学中文专业学习
于宸,0000007030,1996.03,1998.05,大庆市委办公室秘书科科长
于宸,0000007030,1995.07,1997.12,中央党校经济管理专业学习
于宸,0000007030,1998.05,2000.03,大庆市委办公室副处级巡视员
于宸,0000007030,2000.03,2001.02,大庆市委办公室副主任
于宸,0000007030,2001.02,2003.02,大庆市让胡路区委副书记
于宸,0000007030,2003.02,2006.12,大庆市红岗区委副书记、区长
于宸,0000007030,2001.09,2003.09,黑龙江大学古代文学专业学习
于宸,0000007030,2006.12,2011.11,大庆市红岗区委书记
于宸,0000007030,2011.11,2012.01,大庆市人民政府党组成员
于宸,0000007030,2012.01,,大庆市人民政府副市长、党组成员
于吉良,0000007038,,,曾任河南省开封市开封县委副书记、县长
于吉良,0000007038,2008.05,,开封县委书记
于吉良,0000007038,2011.07,,当选开封市第十三届人民代表大会常务委员会副主任
于建庄,0000007041,1978.10,1982.07,河南大学数学系数学专业学生
于建庄,0000007041,1982.07,1984.05,河南省新安县团委干事
于建庄,0000007041,1984.05,1985.03,河南省新安县团委副书记
于建庄,0000007041,1985.03,1988.11,河南省新安县仓头乡党委副书记、政府乡长
于建庄,0000007041,1988.11,1992.06,河南省新安县仓头乡党委书记
于建庄,0000007041,1992.06,1998.02,河南省新安县政府副县长
于建庄,0000007041,1998.02,2001.09,中共河南省新安县委常委、政府副县长(期间：1996年9月至1999年6月河南大学马克思主义哲学专业在职研究生班函授学习)
于建庄,0000007041,2001.09,2004.03,中共河南省新安县委副书记、政府县长
于建庄,0000007041,2004.03,2009.03,中共洛阳市吉利区委书记
于建庄,0000007041,2009.03,2009.06,中共洛阳市吉利区委书记，洛阳高新技术产业开发区吉利科技园工委书记
于建庄,0000007041,2009.06,2010.11,中共洛阳市吉利区委书记，洛阳高新技术产业开发区吉利科技园工委书记（副市厅级）
于建庄,0000007041,2010.11,2011.03,洛阳市人民政府党组成员（副市厅级），洛阳市民政局副局长、党组书记
于建庄,0000007041,2011.03,,洛阳市人民政府党组成员（副市厅级），洛阳市民政局局长、党组书记
于建庄,0000007041,2016.03,  ,当选政协洛阳市第十二届委员会副主席
余晖鸿,0000007067,1966.10,1973.06,广东省台山县师范附小、台城镇党委办公室、台城镇石化学校、台城镇派出所工作
余晖鸿,0000007067,1970.09,  ,加入中国共产党，大专学历，深圳市委党校党政管理专业毕业，现任中共深圳市龙岗区委书记
余晖鸿,0000007067,1973.07,1976.05,中共广东省台山县委组织部干事，中共台山县三合公社党委书记、革委会主任，中共台山县委常委、副书记
余晖鸿,0000007067,1976.06,1982.11,中共广东省委党校党委常委兼办公室主任，共青团省委常委、党组成员兼青农部长、办公室主任、旅游部长，广东省青联副主席，中共花县县委副书记
余晖鸿,0000007067,1982.11,1984.06,共青团深圳市委副书记、书记（正局）
余晖鸿,0000007067,1984.06,1987.03,深圳市文教办副主任（其间，1984年9月－1986年7月全脱产就读深圳市委党校干部专修班）
余晖鸿,0000007067,1987.03,1989.04,深圳市城管办副主任
余晖鸿,0000007067,1989.04,1990.07,中共深圳市委统战部副部长
余晖鸿,0000007067,1990.07,1990.09,中共深圳市委对台办、市政府台湾事务办公室主任
余晖鸿,0000007067,1990.09,1997.12,中共深圳市福田区委副书记、区长
余晖鸿,0000007067,1997.12,2001.08,深圳市劳动局局长、党组书记
余晖鸿,0000007067,2001.08,2002.05,中共深圳市龙岗区委副书记、区长（2001年11月）
余晖鸿,0000007067,2002.05,2003.03,中共深圳市龙岗区委书记、区长
余晖鸿,0000007067,2003.03,2005.05,中共深圳市龙岗区委书记
余晖鸿,0000007067,2005.05,  ,当选为中国人民政治协商会议深圳市第四届委员会副主席
余运德,0000007085,1981.08,,参加工作，大学本科学历，历任河南省息县县委副书记、息县人民政府县长、县政府党组书记
余运德,0000007085,1983.09,,加入中国共产党
余运德,0000007085,2012.08,2015.03,出任息县县委书记
余运德,0000007085,2015.03,  ,任信阳职业技术学院党委副书记、院长学院
余遵义,0000007087,1971.06,1971.10,任遵义县茅坡区电影队放映员
余遵义,0000007087,1971.10,1973.03,任遵义县电影十三队放映员
余遵义,0000007087,1973.03,1977.10,任遵义县电影四队副队长
