province,year,high_energy_interest_share,green_credit_level,green_credit_proxy_pct,green_credit_interpolated_flag,iv_assets_assets_growth_loo,iv_outlets_assets_growth_loo,iv_assets_assets_cum2011_loo,iv_outlets_assets_cum2011_loo,iv_assets_outlets_growth_loo,iv_outlets_outlets_growth_loo,iv_assets_outlets_cum2011_loo,iv_outlets_outlets_cum2011_loo,post2012,iv_aw_acum_post,iv_ow_acum_post,iv_aw_ocum_post,iv_ow_ocum_post
Guangdong,2013,0.399004482578445,0.600995517421555,60.0995517421555,0,0.10595253168019575,0.12148978826925197,0.25776207960986425,0.2783297945993455,0.051275773662405516,0.032881173122658106,0.08639164495655152,0.04615204801784431,1,0.25776207960986425,0.2783297945993455,0.08639164495655152,0.04615204801784431
Guangdong,2014,0.388483873400538,0.611516126599462,61.151612659946196,0,0.15920978809892575,0.2226019334962186,0.41697186770878997,0.5009317280955641,0.10258910652464973,0.041257378825656964,0.18898075148120125,0.08740942684350127,1,0.41697186770878997,0.5009317280955641,0.18898075148120125,0.08740942684350127
Guangdong,2015,0.371415846901484,0.628584153098516,62.8584153098516,0,0.05824656970246617,0.009462645351797761,0.47521843741125613,0.5103943734473619,0.054034191633634446,0.028642846216013408,0.24301494311483568,0.11605227305951468,1,0.47521843741125613,0.5103943734473619,0.24301494311483568,0.11605227305951468
Guangdong,2016,0.34979237649063,0.65020762350937,65.020762350937,0,0.09382713449832204,0.10910639159788252,0.5690455719095782,0.6195007650452444,0.05776999510505201,0.016974174969989986,0.30078493821988767,0.13302644802950467,1,0.5690455719095782,0.6195007650452444,0.30078493821988767,0.13302644802950467
Guangdong,2017,0.326492285409174,0.6735077145908259,67.3507714590826,1,0.03548933803620859,0.05662170270053788,0.6045349099457867,0.6761224677457822,-0.008824631127615754,0.0019676371836839803,0.291960307092272,0.13499408521318865,1,0.6045349099457867,0.6761224677457822,0.291960307092272,0.13499408521318865
Guangdong,2018,0.306545483536634,0.693454516463366,69.3454516463366,0,-0.05484001908984706,0.009770609832852058,0.5496948908559397,0.6858930775786343,-0.02979807669144696,-0.004067755052088992,0.262162230400825,0.13092633016109967,1,0.5496948908559397,0.6858930775786343,0.262162230400825,0.13092633016109967
Guangdong,2019,0.315296406265998,0.684703593734002,68.4703593734002,0,0.1779435061490366,0.10425704707097552,0.7276383970049763,0.7901501246496099,0.0746575683152183,0.002132418269552105,0.3368197987160433,0.13305874843065174,1,0.7276383970049763,0.7901501246496099,0.3368197987160433,0.13305874843065174
Guangdong,2020,0.321682106797127,0.6783178932028731,67.8317893202873,0,0.10510164134494297,0.131463153975417,0.8327400383499193,0.9216132786250268,-0.06061869526687785,-0.014551868017397027,0.27620110344916543,0.11850688041325473,1,0.8327400383499193,0.9216132786250268,0.27620110344916543,0.11850688041325473
Guangdong,2021,0.318669633538783,0.6813303664612169,68.1330366461217,0,0.08092849757297876,0.09145839380143193,0.913668535922898,1.0130716724264588,0.01329817128120202,0.005228201940243543,0.28949927473036746,0.12373508235349828,1,0.913668535922898,1.0130716724264588,0.28949927473036746,0.12373508235349828
Guangdong,2022,0.31614885928865,0.68385114071135,68.385114071135,0,0.05889468009339211,0.055815820684138054,0.9725632160162901,1.068887493110597,0.0011394811046613628,-0.007696625669502054,0.2906387558350288,0.11603845668399622,1,0.9725632160162901,1.068887493110597,0.2906387558350288,0.11603845668399622
Guangxi,2005,0.560158769536095,0.439841230463905,43.9841230463905,0,,,-1.208778237253989,-1.2047299376659368,,,,,0,-0.0,-0.0,,
Guangxi,2006,0.581086686022397,0.418913313977603,41.891331397760304,0,0.23317830388224922,0.24929010301171767,-0.97559993337174,-0.9554398346542192,,,,,0,-0.0,-0.0,,
Guangxi,2007,0.61377427184466,0.3862257281553399,38.62257281553399,0,0.16462866467508,0.1365468859176319,-0.8109712686966599,-0.8188929487365872,,,-0.02701593062003356,-0.0143347449215688,0,-0.0,-0.0,-0.0,-0.0
Guangxi,2008,0.692274788262469,0.307725211737531,30.7725211737531,0,0.20673045667133735,0.22891349200371522,-0.6042408120253226,-0.5899794567328721,-0.029368789153008723,-0.03560829708441209,-0.056384719773042276,-0.04994304200598089,0,-0.0,-0.0,-0.0,-0.0
Guangxi,2009,0.697811591725081,0.302188408274919,30.2188408274919,0,0.2488535959817738,0.23621555359440002,-0.3553872160435488,-0.35376390313847206,0.013607203838314003,0.005465781549782134,-0.042777515934728276,-0.044477260456198764,0,-0.0,-0.0,-0.0,-0.0
Guangxi,2010,0.670404984423676,0.329595015576324,32.9595015576324,0,0.19332329244705065,0.1872116819369788,-0.16206392359649813,-0.1665522212014933,0.013424404997754031,0.023228719784153674,-0.029353110936974246,-0.021248540672045083,0,-0.0,-0.0,-0.0,-0.0
Guangxi,2011,0.619436553030303,0.380563446969697,38.0563446969697,0,0.16206392359649813,0.1665522212014933,0.0,0.0,0.029353110936974246,0.021248540672045083,0.0,0.0,0,0.0,0.0,0.0,0.0
Guangxi,2012,0.586652871184687,0.413347128815313,41.3347128815313,0,0.15427431806926084,0.15844549927020285,0.15427431806926084,0.15844549927020285,0.02151426720518091,0.005098923235115967,0.02151426720518091,0.005098923235115967,1,0.15427431806926084,0.15844549927020285,0.02151426720518091,0.005098923235115967
Guangxi,2013,0.572276520730129,0.427723479269871,42.772347926987095,0,0.11470858479016668,0.1249913496281305,0.26898290285942755,0.2834368488983333,0.035083295081282946,0.02614771513285844,0.056597562286463864,0.031246638367974405,1,0.26898290285942755,0.2834368488983333,0.056597562286463864,0.031246638367974405
Guangxi,2014,0.555360501567398,0.444639498432602,44.463949843260195,0,0.18463689754578327,0.23341187288443843,0.45361980040521077,0.5168487217827717,0.045235300372455906,0.015276808917311192,0.10183286265891976,0.046523447285285596,1,0.45361980040521077,0.5168487217827717,0.10183286265891976,0.046523447285285596
Guangxi,2015,0.55438396919846,0.44561603080154,44.561603080154,0,0.06352653933495753,0.0079513514090041,0.5171463397401683,0.5248000731917759,0.031060997575643387,0.01689853793908045,0.13289386023456315,0.06342198522436605,1,0.5171463397401683,0.5248000731917759,0.13289386023456315,0.06342198522436605
Guangxi,2016,0.546745832381822,0.453254167618178,45.325416761817806,0,0.12066121496256921,0.12093234817210417,0.6378075547027375,0.64573242136388,0.027662185862177065,0.0008875350738157995,0.16055604609674023,0.06430952029818185,1,0.6378075547027375,0.64573242136388,0.16055604609674023,0.06430952029818185
Guangxi,2017,0.552402874994128,0.447597125005872,44.7597125005872,1,0.055798012432849375,0.0694618081360256,0.693605567135587,0.7151942294999056,0.00625066034237332,0.008853967357424209,0.16680670643911352,0.07316348765560605,1,0.693605567135587,0.7151942294999056,0.16680670643911352,0.07316348765560605
Guangxi,2018,0.558371215784892,0.441628784215108,44.1628784215108,0,0.016439646302316726,0.03927215238110351,0.7100452134379036,0.7544663818810091,0.009271362663917638,0.01155559117597285,0.17607806910303117,0.08471907883157889,1,0.7100452134379036,0.7544663818810091,0.17607806910303117,0.08471907883157889
Guangxi,2019,0.583278004363084,0.416721995636916,41.672199563691606,0,0.0968247396646869,0.05834023325942255,0.8068699531025905,0.8128066151404316,-0.0015610093415116925,-0.03680548390482427,0.1745170597615195,0.047913594926754635,1,0.8068699531025905,0.8128066151404316,0.1745170597615195,0.047913594926754635
Guangxi,2020,0.623362494900503,0.376637505099497,37.6637505099497,0,0.08783312400523592,0.13050788359576337,0.8947030771078265,0.9433144987361951,-0.029002490577588982,-0.000534089417593905,0.1455145691839305,0.04737950550916073,1,0.8947030771078265,0.9433144987361951,0.1455145691839305,0.04737950550916073
Guangxi,2021,0.682844033274891,0.317155966725109,31.715596672510905,0,0.08563559360089977,0.09461324804325563,0.9803386707087263,1.0379277467794505,0.016840700108595372,0.003576272407050784,0.16235526929252586,0.05095577791621151,1,0.9803386707087263,1.0379277467794505,0.16235526929252586,0.05095577791621151
Guangxi,2022,0.635445257700519,0.364554742299481,36.4554742299481,0,0.10051384865864879,0.0706166757521467,1.080852519367375,1.1085444225315975,-0.006355363805909965,-0.007923004649047665,0.1559999054866159,0.04303277326716384,1,1.080852519367375,1.1085444225315975,0.1559999054866159,0.04303277326716384
Guizhou,2005,0.722632044850989,0.277367955149011,27.736795514901104,0,,,-1.1985417433205694,-1.2250806490426078,,,,,0,-0.0,-0.0,,
Guizhou,2006,0.7352725494989,0.2647274505011,26.472745050110003,0,0.21374884764562485,0.23943693520891862,-0.9847928956749445,-0.9856437138336892,,,,,0,-0.0,-0.0,,
Guizhou,2007,0.759270275629586,0.2407297243704139,24.072972437041397,0,0.16300120608910224,0.1317296270595773,-0.8217916895858424,-0.8539140867741118,,,-0.026638106007432723,-0.014741632011536714,0,-0.0,-0.0,-0.0,-0.0
Guizhou,2008,0.775299238302503,0.2247007616974969,22.470076169749696,0,0.21139242513364281,0.24103447111617987,-0.6103992644521996,-0.6128796156579319,-0.027880144048755197,-0.047008210882838866,-0.05451825005618793,-0.06174984289437558,0,-0.0,-0.0,-0.0,-0.0
Guizhou,2009,0.762738179251941,0.237261820748059,23.7261820748059,0,0.25145071955506026,0.23535862458206352,-0.3589485448971393,-0.3775209910758685,0.012073344728683147,0.016369881404847485,-0.04244490532750478,-0.045379961489528095,0,-0.0,-0.0,-0.0,-0.0
Guizhou,2010,0.772094012549187,0.227905987450813,22.790598745081304,0,0.1984891545328274,0.19625574238408888,-0.1604593903643119,-0.1812652486917796,0.01434133576927589,0.02269815566305343,-0.02810356955822889,-0.022681805826474662,0,-0.0,-0.0,-0.0,-0.0
Guizhou,2011,0.751926403522566,0.248073596477434,24.8073596477434,0,0.1604593903643119,0.1812652486917796,0.0,0.0,0.02810356955822889,0.022681805826474662,0.0,0.0,0,0.0,0.0,0.0,0.0
Guizhou,2012,0.737022969795623,0.262977030204377,26.2977030204377,0,0.153094082485129,0.16580350424554724,0.153094082485129,0.16580350424554724,0.021017862862797006,0.0019740191136180586,0.021017862862797006,0.0019740191136180586,1,0.153094082485129,0.16580350424554724,0.021017862862797006,0.0019740191136180586
Guizhou,2013,0.708405238046899,0.2915947619531009,29.1594761953101,0,0.11223836140410035,0.1303560088458972,0.2653324438892294,0.2961595130914445,0.034133684227674856,0.027942012467060566,0.05515154709047186,0.029916031580678622,1,0.2653324438892294,0.2961595130914445,0.05515154709047186,0.029916031580678622
Guizhou,2014,0.696752029981262,0.303247970018738,30.324797001873804,0,0.18291700026480745,0.2513708341474,0.4482494441540368,0.5475303472388445,0.041340593865704864,0.015154514006539648,0.09649214095617674,0.04507054558721828,1,0.4482494441540368,0.5475303472388445,0.09649214095617674,0.04507054558721828
Guizhou,2015,0.709183245194326,0.290816754805674,29.081675480567405,0,0.06550132802082106,0.00664532036116265,0.5137507721748579,0.5541756676000071,0.029136833696027563,0.016123522973229547,0.1256289746522043,0.06119406856044782,1,0.5137507721748579,0.5541756676000071,0.1256289746522043,0.06119406856044782
Guizhou,2016,0.685515400019071,0.314484599980929,31.448459998092904,0,0.11915218945306974,0.12859338236056994,0.6329029616279276,0.682769049960577,0.02560047203791795,0.006070944255864974,0.15122944669012223,0.0672650128163128,1,0.6329029616279276,0.682769049960577,0.15122944669012223,0.0672650128163128
Guizhou,2017,0.695951935388555,0.3040480646114449,30.404806461144496,1,0.05978799325402803,0.07271347751464437,0.6926909548819556,0.7554825274752215,0.008261125980146602,0.006907684955208548,0.15949057267026887,0.07417269777152134,1,0.6926909548819556,0.7554825274752215,0.15949057267026887,0.07417269777152134
Guizhou,2018,0.707032642460661,0.292967357539339,29.296735753933905,0,0.01831550042464066,0.050149171704993493,0.7110064553065962,0.8056316991802149,0.01252908412365991,0.01547013348574372,0.17201965679392875,0.08964283125726506,1,0.7110064553065962,0.8056316991802149,0.17201965679392875,0.08964283125726506
Guizhou,2019,0.712450087027746,0.2875499129722539,28.754991297225395,0,0.09727303169278771,0.04224910348744721,0.808279486999384,0.8478808026676621,-0.000269098995141338,-0.04976055656243378,0.17175055779878742,0.039882274694831285,1,0.808279486999384,0.8478808026676621,0.17175055779878742,0.039882274694831285
Guizhou,2020,0.72453776245691,0.2754622375430899,27.546223754308997,0,0.0860116866161799,0.143751402285663,0.8942911736155639,0.991632204953325,-0.027560565329051136,0.012214479549491702,0.1441899924697363,0.05209675424432299,1,0.8942911736155639,0.991632204953325,0.1441899924697363,0.05209675424432299
Guizhou,2021,0.733743727691273,0.2662562723087269,26.625627230872695,0,0.08629585943917141,0.09883728781614363,0.9805870330547353,1.0904694927694687,0.013812845581484516,0.00881230259163227,0.15800283805122078,0.06090905683595525,1,0.9805870330547353,1.0904694927694687,0.15800283805122078,0.06090905683595525
Guizhou,2022,0.664840136738387,0.3351598632616129,33.5159863261613,0,0.10505640178443017,0.08082520893006051,1.0856434348391655,1.1712947016995292,-0.006032524922250614,-0.011653229949481505,0.1519703131289702,0.049255826886473744,1,1.0856434348391655,1.1712947016995292,0.1519703131289702,0.049255826886473744
Hainan,2005,0.43483556638246,0.56516443361754,56.516443361754,0,,,-1.1140281679022421,-1.1677824233508134,,,,,0,-0.0,-0.0,,
Hainan,2006,0.387793427230047,0.612206572769953,61.220657276995304,0,0.1868676825664494,0.22703866216717355,-0.9271604853357929,-0.9407437611836398,,,,,0,-0.0,-0.0,,
Hainan,2007,0.539727582292849,0.460272417707151,46.0272417707151,0,0.15440491983133417,0.1321843315163642,-0.7727555655044587,-0.8085594296672757,,,-0.011502682783999692,-0.01909345748882386,0,-0.0,-0.0,-0.0,-0.0
Hainan,2008,0.582802547770701,0.417197452229299,41.7197452229299,0,0.21722835030204085,0.2330604454316575,-0.5555272152024178,-0.5754989842356182,-0.02022348317447738,-0.04942077495202847,-0.031726165958477076,-0.06851423244085234,0,-0.0,-0.0,-0.0,-0.0
Hainan,2009,0.616792929292929,0.383207070707071,38.32070707070711,0,0.24527279107600716,0.23556377819244148,-0.3102544241264106,-0.3399352060431767,0.0054025816553804114,0.012809122596580291,-0.026323584303096663,-0.05570510984427205,0,-0.0,-0.0,-0.0,-0.0
Hainan,2010,0.563005780346821,0.436994219653179,43.699421965317896,0,0.16955442258081366,0.17939452307612058,-0.14070000154559698,-0.16054068296705606,0.008230553240964717,0.0336677753305094,-0.018093031062131948,-0.022037334513762642,0,-0.0,-0.0,-0.0,-0.0
Hainan,2011,0.449784017278618,0.550215982721382,55.02159827213819,0,0.14070000154559698,0.16054068296705606,0.0,0.0,0.018093031062131948,0.022037334513762642,0.0,0.0,0,0.0,0.0,0.0,0.0
Hainan,2012,0.504373177842566,0.495626822157434,49.5626822157434,0,0.14024646397935817,0.1577796857149743,0.14024646397935817,0.1577796857149743,0.014468541623419751,0.004136622278125158,0.014468541623419751,0.004136622278125158,1,0.14024646397935817,0.1577796857149743,0.014468541623419751,0.004136622278125158
Hainan,2013,0.48857249906332,0.51142750093668,51.142750093668,0,0.10465823707869035,0.11832259162541148,0.2449047010580485,0.2761022773403858,0.02027380003883264,0.025753006294245304,0.03474234166225239,0.02988962857237046,1,0.2449047010580485,0.2761022773403858,0.03474234166225239,0.02988962857237046
Hainan,2014,0.325343811394892,0.674656188605108,67.4656188605108,0,0.15425936294643705,0.23059419587344293,0.39916406400448556,0.5066964732138287,0.020912269037568418,0.01202571086549187,0.055654610699820806,0.04191533943786233,1,0.39916406400448556,0.5066964732138287,0.055654610699820806,0.04191533943786233
Hainan,2015,0.514242424242424,0.485757575757576,48.575757575757606,0,0.06700049772771809,-0.005576744756551708,0.46616456173220366,0.501119728457277,0.016333628476917057,0.010130733707049422,0.07198823917673786,0.052046073144911754,1,0.46616456173220366,0.501119728457277,0.07198823917673786,0.052046073144911754
Hainan,2016,0.599532831559824,0.400467168440176,40.0467168440176,0,0.10357985027014434,0.1142976468656634,0.5697444120023479,0.6154173753229404,0.003067491298911338,-0.0016011424275932085,0.0750557304756492,0.050444930717318544,1,0.5697444120023479,0.6154173753229404,0.0750557304756492,0.050444930717318544
Hainan,2017,0.59604385128694,0.4039561487130599,40.395614871305995,1,0.05362049721509296,0.063019817809073,0.6233649092174409,0.6784371931320134,0.0019310060941970172,0.0029747802668908738,0.07698673656984621,0.05341971098420942,1,0.6233649092174409,0.6784371931320134,0.07698673656984621,0.05341971098420942
Hainan,2018,0.600132187706543,0.399867812293457,39.9867812293457,0,0.01615121545770286,0.043534317200916786,0.6395161246751438,0.7219715103329303,0.00832074508115539,0.01208529475059796,0.0853074816510016,0.06550500573480739,1,0.6395161246751438,0.7219715103329303,0.0853074816510016,0.06550500573480739
Hainan,2019,0.598139122729287,0.4018608772707129,40.186087727071296,0,0.09206214697391887,0.048009492486938914,0.7315782716490626,0.769981002819869,0.0017599063542255494,-0.0461012727763608,0.08706738800522716,0.01940373295844657,1,0.7315782716490626,0.769981002819869,0.08706738800522716,0.01940373295844657
Hainan,2020,0.617697806260784,0.382302193739216,38.23021937392161,0,0.07620549187898926,0.14051847825834568,0.8077837635280519,0.9104994810782148,-0.04167518031661715,0.005901687461899662,0.04539220768861001,0.02530542042034624,1,0.8077837635280519,0.9104994810782148,0.04539220768861001,0.02530542042034624
Hainan,2021,0.615515151515152,0.384484848484848,38.4484848484848,0,0.07730378408280959,0.09443990179605945,0.8850875476108615,1.0049393828742743,0.023580518591325816,0.0032831655916385604,0.06897272627993582,0.028588586011984794,1,0.8850875476108615,1.0049393828742743,0.06897272627993582,0.028588586011984794
Hainan,2022,0.63040036190907,0.36959963809093,36.959963809093,0,0.14569706376407654,0.07169069736052666,1.0307846113749382,1.0766300802348008,-0.014886982976305536,-0.008547478500107342,0.054085743303630286,0.020041107511877456,1,1.0307846113749382,1.0766300802348008,0.054085743303630286,0.020041107511877456
Hebei,2005,0.60669775328529,0.39330224671471,39.330224671471,0,,,-1.1871055171110503,-1.2257587101608451,,,,,0,-0.0,-0.0,,
Hebei,2006,0.618982587913964,0.381017412086036,38.1017412086036,0,0.22373785681282526,0.24350080416360254,-0.9633676602982251,-0.9822579059972426,,,,,0,-0.0,-0.0,,
Hebei,2007,0.638449661928339,0.361550338071661,36.155033807166106,0,0.16712521689517315,0.13915690804666575,-0.796242443403052,-0.8431009979505768,,,-0.027657426543337773,-0.014986469480277518,0,-0.0,-0.0,-0.0,-0.0
Hebei,2008,0.641754576481539,0.358245423518461,35.8245423518461,0,0.19929753649356485,0.22974661385622755,-0.596944906909487,-0.6133543840943493,-0.03081027657434252,-0.03729586127754359,-0.05846770311768029,-0.052282330757821106,0,-0.0,-0.0,-0.0,-0.0
Hebei,2009,0.630701789028869,0.369298210971131,36.929821097113106,0,0.2509344896891048,0.24028018625941858,-0.3460104172203823,-0.37307419783493073,0.01458440201507136,0.011324589494140381,-0.043883301102608935,-0.04095774126368072,0,-0.0,-0.0,-0.0,-0.0
Hebei,2010,0.608865155287643,0.391134844712357,39.11348447123571,0,0.19066347607420384,0.19663111004114708,-0.15534694114617842,-0.17644308779378365,0.016110490413077078,0.018547216520243583,-0.027772810689531854,-0.02241052474343714,0,-0.0,-0.0,-0.0,-0.0
Hebei,2011,0.559369369369369,0.440630630630631,44.063063063063105,0,0.15534694114617842,0.17644308779378365,0.0,0.0,0.027772810689531854,0.02241052474343714,0.0,0.0,0,0.0,0.0,0.0,0.0
Hebei,2012,0.583907665729356,0.4160923342706439,41.6092334270644,0,0.1521039861102963,0.16249246459822858,0.1521039861102963,0.16249246459822858,0.02283694714265811,0.0069597411196963745,0.02283694714265811,0.0069597411196963745,1,0.1521039861102963,0.16249246459822858,0.02283694714265811,0.0069597411196963745
Hebei,2013,0.58579307527321,0.41420692472679,41.420692472679,0,0.11010005955644386,0.1315379759759827,0.26220404566674016,0.29403044057421124,0.03237444831106773,0.02514832332771149,0.05521139545372584,0.032108064447407866,1,0.26220404566674016,0.29403044057421124,0.05521139545372584,0.032108064447407866
Hebei,2014,0.555673296380828,0.444326703619172,44.4326703619172,0,0.18399061150946058,0.24070465601919175,0.44619465717620077,0.534735096593403,0.04381437262446778,0.017475848607367152,0.09902576807819362,0.04958391305477501,1,0.44619465717620077,0.534735096593403,0.09902576807819362,0.04958391305477501
Hebei,2015,0.547796500324044,0.4522034996759559,45.220349967595595,0,0.04931572258868344,0.014760849984219882,0.4955103797648842,0.5494959465776229,0.02968604432620866,0.0198400903260722,0.12871181240440227,0.06942400338084721,1,0.4955103797648842,0.5494959465776229,0.12871181240440227,0.06942400338084721
Hebei,2016,0.548161677122211,0.451838322877789,45.183832287778905,0,0.11356089857564006,0.12596730676192375,0.6090712783405242,0.6754632533395466,0.026779492557630697,0.006807392293005499,0.15549130496203298,0.0762313956738527,1,0.6090712783405242,0.6754632533395466,0.15549130496203298,0.0762313956738527
Hebei,2017,0.537096684105677,0.462903315894323,46.2903315894323,1,0.05188820300491204,0.0705242727743642,0.6609594813454363,0.7459875261139108,0.004045086604938252,0.0074103664253251135,0.15953639156697122,0.08364176209917783,1,0.6609594813454363,0.7459875261139108,0.15953639156697122,0.08364176209917783
Hebei,2018,0.527291849255039,0.472708150744961,47.2708150744961,0,0.010049043877455872,0.03836899069279727,0.6710085252228921,0.7843565168067081,0.005324417626044921,0.010589888732113353,0.16486080919301616,0.09423165083129117,1,0.6710085252228921,0.7843565168067081,0.16486080919301616,0.09423165083129117
Hebei,2019,0.537814092426638,0.462185907573362,46.218590757336194,0,0.10514266972268779,0.05798240699811661,0.7761511949455799,0.8423389238048248,0.0035493545650470155,-0.03297373964947677,0.16841016375806317,0.0612579111818144,1,0.7761511949455799,0.8423389238048248,0.16841016375806317,0.0612579111818144
Hebei,2020,0.614797666450597,0.385202333549403,38.5202333549403,0,0.08824809033518798,0.12735716806822112,0.8643992852807679,0.9696960918730458,-0.030969957658890865,-0.0014096964532145841,0.1374402060991723,0.059848214728599816,1,0.8643992852807679,0.9696960918730458,0.1374402060991723,0.059848214728599816
Hebei,2021,0.613784567638963,0.3862154323610369,38.6215432361037,0,0.08650391213465672,0.09462341853936192,0.9509031974154247,1.0643195104124077,0.013026776982607041,0.005458694396007229,0.15046698308177933,0.06530690912460706,1,0.9509031974154247,1.0643195104124077,0.15046698308177933,0.06530690912460706
Hebei,2022,0.601425519375276,0.398574480624724,39.8574480624724,0,0.07403815514714615,0.07163744645981401,1.0249413525625708,1.1359569568722219,-0.003018187473378827,-0.00980794917147992,0.14744879560840052,0.05549895995312713,1,1.0249413525625708,1.1359569568722219,0.14744879560840052,0.05549895995312713
Heilongjiang,2005,0.484021304926764,0.515978695073236,51.5978695073236,0,,,-1.2067806806821624,-1.2017145767310493,,,,,0,-0.0,-0.0,,
Heilongjiang,2006,0.580483490566038,0.419516509433962,41.9516509433962,0,0.21170451118938338,0.2324490630496108,-0.9950761694927789,-0.9692655136814385,,,,,0,-0.0,-0.0,,
Heilongjiang,2007,0.645333333333333,0.354666666666667,35.466666666666704,0,0.1683651054912256,0.13551962969466688,-0.8267110640015533,-0.8337458839867716,,,-0.03384338054547412,-0.024649853472096295,0,-0.0,-0.0,-0.0,-0.0
Heilongjiang,2008,0.580645161290323,0.419354838709677,41.9354838709677,0,0.20840698376537492,0.23329124125579664,-0.6183040802361783,-0.6004546427309749,-0.034354676387154115,-0.052335456777389155,-0.06819805693262823,-0.07698531024948546,0,-0.0,-0.0,-0.0,-0.0
Heilongjiang,2009,0.619629818305315,0.3803701816946849,38.037018169468496,0,0.2546610511404062,0.23878397157344317,-0.3636430290957721,-0.36167067115753176,0.014509084902145246,0.013319826190890373,-0.053688972030482986,-0.06366548405859508,0,-0.0,-0.0,-0.0,-0.0
Heilongjiang,2010,0.587215751525236,0.412784248474764,41.2784248474764,0,0.2005101731277924,0.19236732910254603,-0.1631328559679797,-0.16930334205498576,0.019947710461772343,0.03699673640382528,-0.03374126156871064,-0.026668747654769797,0,-0.0,-0.0,-0.0,-0.0
Heilongjiang,2011,0.462959809264305,0.537040190735695,53.7040190735695,0,0.1631328559679797,0.16930334205498576,0.0,0.0,0.03374126156871064,0.026668747654769797,0.0,0.0,0,0.0,0.0,0.0,0.0
Heilongjiang,2012,0.470487483530962,0.529512516469038,52.9512516469038,0,0.15503720515797317,0.16276627541096947,0.15503720515797317,0.16276627541096947,0.021997533816322745,0.004575035387225356,0.021997533816322745,0.004575035387225356,1,0.15503720515797317,0.16276627541096947,0.021997533816322745,0.004575035387225356
Heilongjiang,2013,0.470525694034259,0.529474305965741,52.947430596574094,0,0.11120327874232991,0.12295237703634623,0.2662404839003031,0.2857186524473157,0.041658259044588794,0.03277809345351517,0.06365579286091154,0.03735312884074053,1,0.2662404839003031,0.2857186524473157,0.06365579286091154,0.03735312884074053
Heilongjiang,2014,0.452191674947554,0.5478083250524459,54.78083250524459,0,0.1809946897803934,0.2398308172380379,0.4472351736806965,0.5255494696853535,0.05338111381215503,0.02023262358341118,0.11703690667306657,0.057585752424151704,1,0.4472351736806965,0.5255494696853535,0.11703690667306657,0.057585752424151704
Heilongjiang,2015,0.452557646435198,0.547442353564802,54.74423535648019,0,0.07122987398937464,0.002261044245980271,0.5184650476700712,0.5278105139313338,0.03227408190331641,0.01393694833969291,0.14931098857638297,0.07152270076384462,1,0.5184650476700712,0.5278105139313338,0.14931098857638297,0.07152270076384462
Heilongjiang,2016,0.459268367660621,0.5407316323393789,54.07316323393789,0,0.12323319275927089,0.12302537459823627,0.6416982404293421,0.6508358885295702,0.03642257922273972,0.007944765105608743,0.1857335677991227,0.07946746586945336,1,0.6416982404293421,0.6508358885295702,0.1857335677991227,0.07946746586945336
Heilongjiang,2017,0.472514799723226,0.527485200276774,52.7485200276774,1,0.054991447066762726,0.06557661532731832,0.6966896874961047,0.7164125038568885,0.006938877434097875,0.0058306164158430426,0.19267244523322058,0.08529808228529641,1,0.6966896874961047,0.7164125038568885,0.19267244523322058,0.08529808228529641
Heilongjiang,2018,0.485694508537148,0.514305491462852,51.4305491462852,0,0.01775813707281544,0.04582073603444263,0.7144478245689202,0.7622332398913311,0.013634600685496693,0.015972328266959247,0.20630704591871726,0.10127041055225565,1,0.7144478245689202,0.7622332398913311,0.20630704591871726,0.10127041055225565
Heilongjiang,2019,0.350775939463896,0.6492240605361039,64.92240605361039,0,0.09596462451915949,0.045551040695996074,0.8104124490880796,0.8077842805873271,-0.002025453053024694,-0.04814576114131132,0.20428159286569256,0.05312464941094432,1,0.8104124490880796,0.8077842805873271,0.20428159286569256,0.05312464941094432
Heilongjiang,2020,0.39928523014357,0.60071476985643,60.071476985643,0,0.08787717530887608,0.1415781650797997,0.8982896243969558,0.9493624456671268,-0.026370009155519136,0.00970806290401227,0.17791158371017343,0.0628327123149566,1,0.8982896243969558,0.9493624456671268,0.17791158371017343,0.0628327123149566
Heilongjiang,2021,0.432068023079259,0.5679319769207409,56.793197692074095,0,0.08546337540950469,0.09562564547093044,0.9837529998064605,1.0449880911380574,0.0245741932127168,0.007777907775107397,0.20248577692289021,0.070610620090064,1,0.9837529998064605,1.0449880911380574,0.20248577692289021,0.070610620090064
Heilongjiang,2022,0.455520060642157,0.544479939357843,54.4479939357843,0,0.11065926588444759,0.07502246015512645,1.094412265690908,1.1200105512931837,-0.0029148108192019835,-0.00637062482515508,0.19957096610368824,0.06423999526490892,1,1.094412265690908,1.1200105512931837,0.19957096610368824,0.06423999526490892
Henan,2005,0.474182886522218,0.525817113477782,52.5817113477782,0,,,-1.1940362192329035,-1.2213833504253797,,,,,0,-0.0,-0.0,,
Henan,2006,0.510130757450819,0.4898692425491809,48.986924254918094,0,0.2206249086306662,0.2375910371606058,-0.9734113106022373,-0.9837923132647738,,,,,0,-0.0,-0.0,,
Henan,2007,0.515969368696302,0.4840306313036979,48.403063130369794,0,0.1731168049255759,0.13642899347333018,-0.8002945056766615,-0.8473633197914436,,,-0.03347799148488704,-0.019298973212641308,0,-0.0,-0.0,-0.0,-0.0
