province,year,bank_category,shock_assets_growth_loo,shock_assets_cum2011_loo,shock_outlets_growth_loo,shock_outlets_cum2011_loo
Jiangxi,2015,city,0.20930713844181348,0.8000132328706009,0.07298150494144195,0.42358371332564104
Jiangxi,2015,foreign,-0.019657799829778,0.23491728586194682,-0.00461042771478315,0.21463090356682457
Jiangxi,2015,joint_stock,0.13286868777960947,0.602885090426982,0.16141994055082343,0.6576757907341015
Jiangxi,2015,large,0.013152031736423098,0.33835699818200027,0.012901479028906593,0.05454789741231281
Jiangxi,2015,policy,0.2081691950550475,0.6013055984497839,-0.002238389294979548,0.008438868645864517
Jiangxi,2015,postal,-0.09886171670742883,0.5376075728936502,-0.026605282872450786,0.009616347798553804
Jiangxi,2015,rural,0.022939824448771517,0.6515443266154843,0.0307761730072329,0.05737597511489945
Jiangxi,2016,city,0.2124627150254259,1.0124759478960268,0.16621329113923444,0.5897970044648755
Jiangxi,2016,foreign,0.08077797738070558,0.3156952632426524,0.009199696898424037,0.2238306004652486
Jiangxi,2016,joint_stock,0.16842462421211835,0.7713097146391004,0.24210311526332617,0.8997789059974277
Jiangxi,2016,large,0.06847343830079211,0.4068304364827924,-0.02136580779573727,0.03318208961657554
Jiangxi,2016,policy,0.13344395875171777,0.7347495572015017,0.0027972046210615886,0.011236073266926105
Jiangxi,2016,postal,0.12915713014816177,0.666764703041812,0.000735902894033913,0.010352250692587717
Jiangxi,2016,rural,0.1524961633537174,0.8040404899692017,0.00847261554051748,0.06584859065541693
Jiangxi,2017,city,0.09990326940733851,1.1123792173033653,0.04823669833181832,0.6380337027966938
Jiangxi,2017,foreign,0.09164586309179157,0.40734112633444397,-0.03922071315328157,0.18460988731196704
Jiangxi,2017,joint_stock,-0.14108411856127923,0.6302255960778211,-0.09878394321859041,0.8009949627788373
Jiangxi,2017,large,0.054291737367313075,0.46112217385010545,0.010898150065575152,0.04408023968215069
Jiangxi,2017,policy,0.06883265795347704,0.8035822151549787,0.00445931619676454,0.015695389463690645
Jiangxi,2017,postal,0.049815491162831904,0.7165801942046439,-0.009671136115171564,0.0006811145774161531
Jiangxi,2017,rural,0.08990937019290257,0.8939498601621043,0.009537119224850343,0.07538570988026727
Jiangxi,2018,city,0.0228971270235796,1.135276344326945,0.05336550852266875,0.6913992113193625
Jiangxi,2018,foreign,-0.5750520520552875,-0.16771092572084356,-0.25335732991070614,-0.0687474425987391
Jiangxi,2018,joint_stock,-0.08022163897077483,0.5500039571070463,-0.06950225176022329,0.731492711018614
Jiangxi,2018,large,-0.008610581132716177,0.4525115927173893,0.0022784167383065324,0.04635865642045722
Jiangxi,2018,policy,0.05023967015053543,0.8538218853055142,0.03604978021397098,0.05174516967766163
Jiangxi,2018,postal,0.11223443615833162,0.8288146303629755,0.03864203355059104,0.03932314812800719
Jiangxi,2018,rural,0.0535723220407327,0.947522182202837,0.007026700573675271,0.08241241045394254
Jiangxi,2019,city,0.1178479019181573,1.2531242462451022,0.026093441788020755,0.7174926531073833
Jiangxi,2019,foreign,0.717968038160322,0.5502571124394784,1.188142644421026,1.1193952018222868
Jiangxi,2019,joint_stock,0.17634095577422393,0.7263449128812702,0.029104130845476917,0.7605968418640909
Jiangxi,2019,large,0.14820417544378195,0.6007157681611712,0.03478767788183035,0.08114633430228757
Jiangxi,2019,policy,0.011016523412065382,0.8648384087175796,-0.03382755707725327,0.01791761260040836
Jiangxi,2019,postal,-0.10265367356141297,0.7261609568015626,-0.18858218084150558,-0.14925903271349839
Jiangxi,2019,rural,0.04205277586616596,0.989574958069003,-0.03788881195633387,0.044523598497608674
Jiangxi,2020,city,0.07512778703541656,1.3282520332805188,0.0005048911435743264,0.7179975442509576
Jiangxi,2020,foreign,-0.19744478822343403,0.35281232421604436,-1.1942965099954046,-0.0749013081731178
Jiangxi,2020,joint_stock,0.04139265029944461,0.7677375631807148,-0.050629692903275014,0.7099671489608159
Jiangxi,2020,large,0.06720839761106134,0.6679241657722326,-0.059816736977266416,0.021329597325021155
Jiangxi,2020,policy,0.03873312477857738,0.9035715334961569,-0.041353952484992185,-0.023436339884583823
Jiangxi,2020,postal,0.2711059544734713,0.9972669112750339,0.11106476771287177,-0.038194265000626615
Jiangxi,2020,rural,0.1348768106194651,1.124451768688468,0.010147346073230423,0.0546709445708391
Jiangxi,2021,city,0.10353084563207915,1.431782878912598,0.06035364576274915,0.7783511900137068
Jiangxi,2021,foreign,0.005427200051228098,0.35823952426727246,0.07947274470569887,0.004571436532581075
Jiangxi,2021,joint_stock,0.07666288413958355,0.8444004473202984,0.03230057405469999,0.7422677230155159
Jiangxi,2021,large,0.0821223726463014,0.750046538418534,-0.0053798003455654,0.015949796979455755
Jiangxi,2021,policy,0.051358419689956136,0.9549299531861131,0.09431067947124117,0.07087433958665734
Jiangxi,2021,postal,0.10835522709303191,1.1056221383680658,0.009032732779262531,-0.029161532221364084
Jiangxi,2021,rural,0.10042814817307466,1.2248799168615427,0.0039898860302312045,0.0586608306010703
Jiangxi,2022,city,0.1020655926306091,1.533848471543207,0.03582228780305563,0.8141734778167624
Jiangxi,2022,foreign,0.024213294242411365,0.3824528185096838,-0.00801378072355341,-0.003442344190972335
Jiangxi,2022,joint_stock,0.05903605440395587,0.9034365017242543,0.01399541759145606,0.756263140606972
Jiangxi,2022,large,0.022537864387604856,0.7725844028061388,0.0009927427900073837,0.01694253976946314
Jiangxi,2022,policy,0.4520806447607786,1.4070105979468917,-0.053511819978576014,0.017362519608081328
Jiangxi,2022,postal,0.10613106111140524,1.211753199479471,-0.0022345664664342735,-0.03139609868779836
Jiangxi,2022,rural,0.08226653895553149,1.3071464558170742,-0.024610380315888136,0.034050450285182166
Jilin,2005,city,,-1.6138145185691268,,
Jilin,2005,foreign,,-1.2368163775350656,,
Jilin,2005,joint_stock,,-1.3098447807428322,,
Jilin,2005,large,,-1.0421751130859107,,
Jilin,2005,policy,,-1.1504260836746276,,
Jilin,2005,postal,,-1.184796014896028,,
Jilin,2005,rural,,-1.2995440023899096,,
Jilin,2006,city,0.2574891208775387,-1.356325397691588,,
Jilin,2006,foreign,0.4030965972726914,-0.8337197802623741,,
Jilin,2006,joint_stock,0.2824881165324111,-1.027356664210421,,
Jilin,2006,large,0.2013008295264367,-0.840874283559474,,
Jilin,2006,policy,0.10028072294409363,-1.050145360730534,,
Jilin,2006,postal,0.22203369364872927,-0.9627623212472987,,
Jilin,2006,rural,0.26596193582217253,-1.033582066567737,,
Jilin,2007,city,0.21532695596387086,-1.1409984417277172,,-0.14632080816679505
Jilin,2007,foreign,0.3462472226583806,-0.48747255760399355,,-0.31233663401572187
Jilin,2007,joint_stock,0.32529760711580913,-0.7020590570946119,,-0.12795070716245682
Jilin,2007,large,0.16316932717867516,-0.6777049563807989,,-0.008025613726864833
Jilin,2007,policy,0.1296124428338281,-0.9205329178967059,,0.0032967062824917903
Jilin,2007,postal,0.08128586223468659,-0.8814764590126121,,-0.0662900874177943
Jilin,2007,rural,0.13155304760724462,-0.9020290189604925,,0.0054839113671221185
Jilin,2008,city,0.21023933146538099,-0.9307591102623363,-0.05678381185017756,-0.2031046200169726
Jilin,2008,foreign,0.114724576062466,-0.37274798154152755,0.15035476145888982,-0.16198187255683205
Jilin,2008,joint_stock,0.02859692001875125,-0.6734621370758607,-0.1523691213548375,-0.2803198285172943
Jilin,2008,large,0.18565765282993496,-0.4920473035508639,0.000784553062951332,-0.007241060663913501
Jilin,2008,policy,0.2917453539001169,-0.628787563996589,-0.010477074056094438,-0.007180367773602647
Jilin,2008,postal,0.2894018378892653,-0.5920746211233467,-0.15339817279834023,-0.21968826021613452
Jilin,2008,rural,0.24533523044406635,-0.6566937885164261,-0.024111804081883292,-0.018627892714761174
Jilin,2009,city,0.30286782301082127,-0.627891287251515,0.045804744567766065,-0.15729987544920654
Jilin,2009,foreign,0.05568610021893683,-0.3170618813225907,-0.05094012468584008,-0.21292199724267213
Jilin,2009,joint_stock,0.2513747241522193,-0.4220874129236414,0.20922071025518285,-0.07109911826211146
Jilin,2009,large,0.24984927698072568,-0.24219802657013823,-0.019267740746451878,-0.02650880141036538
Jilin,2009,policy,0.25310115580724,-0.37568640818934895,0.0038727572608445726,-0.0033076105127580746
Jilin,2009,postal,0.22521962739472734,-0.3668549937286194,0.05030073847479777,-0.16938752174133676
Jilin,2009,rural,0.22635766083099895,-0.43033612768542717,0.01181007959212721,-0.0068178131226339644
Jilin,2010,city,0.3676167756746924,-0.2602745115768226,0.057354312739708035,-0.0999455627094985
Jilin,2010,foreign,0.1352630681210929,-0.18179881320149782,0.0917084264894994,-0.12121357075317274
Jilin,2010,joint_stock,0.13653926233070557,-0.2855481505929358,-0.04843157180360791,-0.11953069006571937
Jilin,2010,large,0.15922271876996774,-0.08297530780017048,0.022278192586316692,-0.004230608824048687
Jilin,2010,policy,0.1877861523584734,-0.18790025583087555,-0.022899632315538376,-0.02620724282829645
Jilin,2010,postal,0.1741642158989567,-0.1926907778296627,0.11858903231483175,-0.050798489426505
Jilin,2010,rural,0.21216040008049042,-0.21817572760493675,-0.014468981173209272,-0.021286794295843237
Jilin,2011,city,0.2602745115768226,0.0,0.0999455627094985,0.0
Jilin,2011,foreign,0.18179881320149782,0.0,0.12121357075317274,0.0
Jilin,2011,joint_stock,0.2855481505929358,0.0,0.11953069006571937,0.0
Jilin,2011,large,0.08297530780017048,0.0,0.004230608824048687,0.0
Jilin,2011,policy,0.18790025583087555,0.0,0.02620724282829645,0.0
Jilin,2011,postal,0.1926907778296627,0.0,0.050798489426505,0.0
Jilin,2011,rural,0.21817572760493675,0.0,0.021286794295843237,0.0
Jilin,2012,city,0.21888883872404996,0.21888883872404996,0.06774312804603078,0.06774312804603078
Jilin,2012,foreign,0.12385064614718999,0.12385064614718999,0.04900757910669462,0.04900757910669462
Jilin,2012,joint_stock,0.20183597532087205,0.20183597532087205,0.0948131344525116,0.0948131344525116
Jilin,2012,large,0.11825013279954888,0.11825013279954888,0.0215154083361071,0.0215154083361071
Jilin,2012,policy,0.14761091723394948,0.14761091723394948,-0.009400124511914854,-0.009400124511914854
Jilin,2012,postal,0.18751847443848035,0.18751847443848035,-0.01618068341878498,-0.01618068341878498
Jilin,2012,rural,0.1734787484467759,0.1734787484467759,-0.005574748353527781,-0.005574748353527781
Jilin,2013,city,0.13801680491472013,0.3569056436387701,0.1265592987153994,0.19430242676143017
Jilin,2013,foreign,0.0641295723594908,0.18798021850668079,0.0783690671155064,0.12737664622220102
Jilin,2013,joint_stock,0.13615517562469037,0.3379911509455624,0.09705377191946063,0.19186690637197223
Jilin,2013,large,0.07488603496442181,0.1931361677639707,0.013021499243841106,0.034536907579948206
Jilin,2013,policy,0.12670884292505846,0.27431976015900794,0.013245226750020045,0.0038451022381051914
Jilin,2013,postal,0.11712540742366429,0.30464388186214464,0.04762877295045165,0.03144808953166667
Jilin,2013,rural,0.1721448474112801,0.345623595858056,0.02158130726549956,0.01600655891197178
Jilin,2014,city,0.23926890152742253,0.5961745451661926,0.1711118932206066,0.3654143199820368
Jilin,2014,foreign,0.066537771742329,0.2545179902490098,0.09027238577436769,0.2176490319965687
Jilin,2014,joint_stock,0.1320882263665748,0.4700793773121372,0.2984646880613422,0.4903315944333144
Jilin,2014,large,0.13147061976640018,0.32460678753037087,0.006364672679275429,0.040901580259223635
Jilin,2014,policy,0.11905663479689821,0.39337639495590615,0.0005480953823155943,0.004393197620420786
Jilin,2014,postal,0.3288120667600918,0.6334559486222364,0.005712356261087237,0.037160445792753904
Jilin,2014,rural,0.28327407998971843,0.6288976758477745,0.009884710621209436,0.025891269533181216
Jilin,2015,city,0.2097003422658581,0.8058748874320507,0.08984070399978883,0.4552550239818256
Jilin,2015,foreign,-0.019876600111064846,0.23464139013794494,-0.0036798569584002294,0.21396917503816848
Jilin,2015,joint_stock,0.13209285853834096,0.6021722358504782,0.16063879230825862,0.650970386741573
Jilin,2015,large,0.013856826404255784,0.33846361393462665,0.012691091130005105,0.05359267138922874
Jilin,2015,policy,0.20539902806834576,0.5987754230242519,-0.001645188196688352,0.0027480094237324337
Jilin,2015,postal,-0.095518176111419,0.5379377725108174,-0.02640585221306857,0.010754593579685334
Jilin,2015,rural,0.02136742903079636,0.6502651048785708,0.030064514456194402,0.05595578398937562
Jilin,2016,city,0.21434615202662854,1.0202210394586793,0.16986268080795242,0.625117704789778
Jilin,2016,foreign,0.08133373123327203,0.31597512137121697,0.00917437627604123,0.2231435513142097
Jilin,2016,joint_stock,0.16867437446438416,0.7708466103148623,0.24053966307052477,0.8915100498120978
Jilin,2016,large,0.0684860326924106,0.40694964662703725,-0.02153258671085645,0.03206008467837229
Jilin,2016,policy,0.13695690826111395,0.7357323312853659,0.002740478558102666,0.0054884879818350996
Jilin,2016,postal,0.1305780242211938,0.6685157967320112,0.0010600440153698543,0.011814637595055189
Jilin,2016,rural,0.1444576596421996,0.7947227645207704,0.007295676264789108,0.06325146025416473
Jilin,2017,city,0.10391530447244257,1.1241363439311218,0.05085146351742509,0.6759691683072031
Jilin,2017,foreign,0.09144929056273554,0.4074244119339525,-0.039111130116626036,0.18403242119758367
Jilin,2017,joint_stock,-0.13880661959797713,0.6320399907168852,-0.09735435461995223,0.7941556951921456
Jilin,2017,large,0.05503910067761808,0.46198874730465533,0.010351731448054124,0.042411816126426416
Jilin,2017,policy,0.07871550389631388,0.8144478351816797,0.004914014802429811,0.010402502784264911
Jilin,2017,postal,0.05267620915594762,0.7211920058879588,-0.00985619270824678,0.001958444886808408
Jilin,2017,rural,0.09480230757402985,0.8895250720948003,0.009626826584922199,0.07287828683908693
Jilin,2018,city,0.02708478230147726,1.151221126232599,0.05206601988197512,0.7280351881891782
Jilin,2018,foreign,-0.5747161206504128,-0.16729170871646026,-0.25375941727397233,-0.06972699607638866
Jilin,2018,joint_stock,-0.08060853620033903,0.5514314545165462,-0.0708720133263192,0.7232836818658264
Jilin,2018,large,-0.007030702175077508,0.4549580451295778,0.0013754818425812942,0.04378729796900771
Jilin,2018,policy,0.0595583316757331,0.8740061668574128,0.03531667192489962,0.045719174709164534
Jilin,2018,postal,0.11147591921930555,0.8326679251072644,0.03844320829293579,0.0404016531797442
Jilin,2018,rural,0.054965856173296856,0.9444909282680971,0.007910473393931028,0.08078876023301795
Jilin,2019,city,0.11904332456575162,1.2702644507983507,0.025790558062466218,0.7538257462516444
Jilin,2019,foreign,0.7169686389870833,0.549676930270623,1.1868129486603491,1.1170859525839605
Jilin,2019,joint_stock,0.17709236399347716,0.7285238185100233,0.028968594310260443,0.7522522761760868
Jilin,2019,large,0.14839370453288225,0.6033517496624601,0.03447438704422723,0.07826168501323494
Jilin,2019,policy,0.015446703381245541,0.8894528702386584,-0.03314039250230483,0.012578782206859707
Jilin,2019,postal,-0.09962705406097605,0.7330408710462883,-0.18605280543097003,-0.14565115225122582
Jilin,2019,rural,0.043106766316380885,0.987597694584478,-0.04403432557107578,0.03675443466194217
Jilin,2020,city,0.07607746317398423,1.346341913972335,0.0008011092710056289,0.7546268555226501
Jilin,2020,foreign,-0.1972834737059852,0.35239345656463783,-1.191720933972542,-0.0746349813885816
Jilin,2020,joint_stock,0.04315133919131853,0.7716751577013419,-0.05056288091848238,0.7016893952576044
Jilin,2020,large,0.06720964181321776,0.6705613914756778,-0.05952725927388869,0.01873442573934625
Jilin,2020,policy,0.043204159506954554,0.9326570297456129,-0.04048237828333434,-0.027903596076474635
Jilin,2020,postal,0.26750552227228575,1.000546393318574,0.10966348327877995,-0.035987668972445874
Jilin,2020,rural,0.13486863808952876,1.1224663326740068,0.009179216933691947,0.04593365159563412
Jilin,2021,city,0.10321985537057365,1.4495617693429086,0.06035644854590494,0.814983304068555
Jilin,2021,foreign,0.005997250935045884,0.3583907074996837,0.07805378813736663,0.0034188067487850304
Jilin,2021,joint_stock,0.07723538427768872,0.8489105419790306,0.03280196353382969,0.7344913587914341
Jilin,2021,large,0.08264151725963842,0.7532029087353163,-0.004595361673732867,0.014139064065613383
Jilin,2021,policy,0.05353438900127827,0.9861914187468912,0.09237332013101529,0.06446972405454066
Jilin,2021,postal,0.10792332261194915,1.1084697159305232,0.008851573615293873,-0.027136095357152
Jilin,2021,rural,0.10079236622410903,1.2232586988981158,0.0037485771312262273,0.049682228726860345
Jilin,2022,city,0.1001811862909161,1.5497429556338247,0.03386675635912617,0.8488500604276812
Jilin,2022,foreign,0.024193466731787794,0.3825841742314715,-0.007995473776197137,-0.004576667027412107
Jilin,2022,joint_stock,0.05966193352738003,0.9085724755064106,0.014463659720281186,0.7489550185117153
Jilin,2022,large,0.023375829806610682,0.7765787385419269,0.0012956461289466148,0.015434710194559997
Jilin,2022,policy,0.4452417560481301,1.4314331747950213,-0.05243456784639111,0.012035156208149544
Jilin,2022,postal,0.10671492023993956,1.2151846361704628,-0.002300191646407157,-0.02943628700355916
Jilin,2022,rural,0.08163313583226284,1.3048918347303786,-0.024539951393649062,0.025142277333211283
Liaoning,2005,city,,-1.5973878713777498,,
Liaoning,2005,foreign,,-1.2200722214675945,,
Liaoning,2005,joint_stock,,-1.3084278764337878,,
Liaoning,2005,large,,-1.0125742368589457,,
Liaoning,2005,policy,,-1.1889444312179585,,
Liaoning,2005,postal,,-1.1452746682356665,,
Liaoning,2005,rural,,-1.2611072385049305,,
Liaoning,2006,city,0.21617985009627105,-1.3812080212814788,,
Liaoning,2006,foreign,0.38222884497045584,-0.8378433764971387,,
Liaoning,2006,joint_stock,0.27197359481488625,-1.0364542816189015,,
Liaoning,2006,large,0.16873561485645894,-0.8438386220024867,,
Liaoning,2006,policy,0.1561632070845107,-1.0327812241334478,,
Liaoning,2006,postal,0.18703805519623806,-0.9582366130394284,,
Liaoning,2006,rural,0.24604850834368897,-1.0150587301612415,,
Liaoning,2007,city,0.22607008584515498,-1.1551379354363238,,-0.13692004999990992
Liaoning,2007,foreign,0.34740379617371353,-0.49043958032342516,,-0.3117796240308417
Liaoning,2007,joint_stock,0.3294891624964773,-0.7069651191224242,,-0.13531128036821904
Liaoning,2007,large,0.16506533850594707,-0.6787732834965396,,-0.0088686033999128
Liaoning,2007,policy,0.12478362929787501,-0.9079975948355727,,0.010033528989578322
Liaoning,2007,postal,0.08111437838745417,-0.8771222346519743,,-0.06227605325328156
Liaoning,2007,rural,0.1296897028152948,-0.8853690273459467,,0.008150501012291755
Liaoning,2008,city,0.21039019522213032,-0.9447477402141935,-0.05895947859205819,-0.1958795285919681
Liaoning,2008,foreign,0.11644173461245977,-0.3739978457109654,0.14223325872560988,-0.16954636530523182
Liaoning,2008,joint_stock,0.02423811390248254,-0.6827270052199417,-0.13016986973952527,-0.2654811501077443
Liaoning,2008,large,0.18616824106351437,-0.4926050424330253,0.0,-0.0088686033999128
Liaoning,2008,policy,0.28812790225041773,-0.619869692585155,-0.011154605340177426,-0.001121076350599104
Liaoning,2008,postal,0.28254931293845154,-0.5945729217135227,-0.1558771651991684,-0.21815321845244995
Liaoning,2008,rural,0.24826502302376952,-0.6371040043221772,-0.024871286681150906,-0.01672078566885915
Liaoning,2009,city,0.29958226028478485,-0.6451654799294086,0.033780079783259254,-0.16209944880870886
Liaoning,2009,foreign,0.05691159579551375,-0.31708624991545165,-0.058819129990129504,-0.22836549529536132
Liaoning,2009,joint_stock,0.25180960373131533,-0.43091740148862634,0.17396205147786503,-0.09151909862987928
Liaoning,2009,large,0.24964039815567673,-0.24296464427734854,-0.013069954754731938,-0.02193855815464474
Liaoning,2009,policy,0.25369129255650336,-0.36617840002865165,0.0028003378703189696,0.0016792615197198657
Liaoning,2009,postal,0.2275430972014263,-0.3670298245120964,0.049022749354803,-0.16913046909764695
Liaoning,2009,rural,0.22705859863664024,-0.41004540568553693,0.014070925418572244,-0.002649860250286906
Liaoning,2010,city,0.37489518484519024,-0.2702702950842184,0.06792984511890943,-0.09416960368979943
Liaoning,2010,foreign,0.13419353713730509,-0.18289271277814656,0.09210930534465334,-0.13625618995070798
Liaoning,2010,joint_stock,0.14205359403838536,-0.288863807450241,-0.03162459314092736,-0.12314369177080664
Liaoning,2010,large,0.16044175806494465,-0.08252288621240389,0.018711339763225254,-0.003227218391419484
Liaoning,2010,policy,0.17963711547361427,-0.18654128455503738,-0.02205348071485691,-0.020374219195137044
Liaoning,2010,postal,0.174671445808098,-0.1923583787039984,0.1198071536643166,-0.04932331543333035
Liaoning,2010,rural,0.21069345441922493,-0.199351951266312,-0.013619939072704312,-0.01626979932299122
Liaoning,2011,city,0.2702702950842184,0.0,0.09416960368979943,0.0
Liaoning,2011,foreign,0.18289271277814656,0.0,0.13625618995070798,0.0
Liaoning,2011,joint_stock,0.288863807450241,0.0,0.12314369177080664,0.0
Liaoning,2011,large,0.08252288621240389,0.0,0.003227218391419484,0.0
Liaoning,2011,policy,0.18654128455503738,0.0,0.020374219195137044,0.0
Liaoning,2011,postal,0.1923583787039984,0.0,0.04932331543333035,0.0
Liaoning,2011,rural,0.199351951266312,0.0,0.01626979932299122,0.0
Liaoning,2012,city,0.21805108857660827,0.21805108857660827,0.0763268251643403,0.0763268251643403
Liaoning,2012,foreign,0.12202164451943531,0.12202164451943531,0.045383005847817515,0.045383005847817515
Liaoning,2012,joint_stock,0.20390025364376108,0.20390025364376108,0.09768671697665887,0.09768671697665887
Liaoning,2012,large,0.11864018454161496,0.11864018454161496,0.0234692262995857,0.0234692262995857
Liaoning,2012,policy,0.14668433117245527,0.14668433117245527,-0.0033670065479043387,-0.0033670065479043387
Liaoning,2012,postal,0.19110955213510827,0.19110955213510827,0.007793255309131553,0.007793255309131553
Liaoning,2012,rural,0.1982831324974228,0.1982831324974228,-0.0027265503074591635,-0.0027265503074591635
Liaoning,2013,city,0.13926780768824187,0.35731889626485014,0.1279813912179204,0.2043082163822607
Liaoning,2013,foreign,0.06528266059753207,0.18730430511696738,0.07872916486021353,0.12411217070803104
Liaoning,2013,joint_stock,0.13891384011614782,0.3428140937599089,0.10813564535489562,0.2058223623315545
Liaoning,2013,large,0.07535076671389795,0.1939909512555129,0.013077049635096927,0.036546275934682626
Liaoning,2013,policy,0.12843724088182462,0.2751215720542799,0.012845750502448183,0.009478743954543845
Liaoning,2013,postal,0.11752440129317065,0.30863395342827893,0.022265959465512353,0.030059214774643905
Liaoning,2013,rural,0.17107022179190956,0.36935335428933236,0.020525686061548143,0.01779913575408898
Liaoning,2014,city,0.2318774084998214,0.5891963047646716,0.16444752559007902,0.36875574197233973
Liaoning,2014,foreign,0.06539591563142366,0.25270022074839105,0.0961701483251467,0.22028231903317774
Liaoning,2014,joint_stock,0.13146402930936318,0.4742781230692721,0.28025000225565755,0.48607236458721204
Liaoning,2014,large,0.13381617566805204,0.32780712692356495,0.006841492811323846,0.04338776874600647
Liaoning,2014,policy,0.12159300740180967,0.39671457945608957,0.0011092624542854423,0.010588006408829287
Liaoning,2014,postal,0.33364155804048146,0.6422755114687604,0.005670351492330639,0.035729566266974544
Liaoning,2014,rural,0.286007044662254,0.6553603989515864,0.013048077152880921,0.0308472129069699
Liaoning,2015,city,0.20125397529899658,0.7904502800636681,0.08859687291236185,0.4573526148847016
Liaoning,2015,foreign,-0.02025278991198931,0.23244743083640174,-0.00382775586976436,0.21645456316341338
Liaoning,2015,joint_stock,0.1358047944492391,0.6100829175185112,0.16169409000011647,0.6477664545873285
Liaoning,2015,large,0.013068693874210169,0.3408758207977751,0.012467341971683865,0.05585511071769034
Liaoning,2015,policy,0.20960901410979815,0.6063235935658877,-0.0016643554466124755,0.008923650962216811
Liaoning,2015,postal,-0.09908559719847965,0.5431899142702807,-0.026977997516031138,0.008751568750943406
Liaoning,2015,rural,0.024117207292428944,0.6794776062440153,0.03087368084070974,0.06172089374767964
Liaoning,2016,city,0.2077711352728553,0.9982214153365234,0.19227933757430016,0.6496319524590017
Liaoning,2016,foreign,0.08392537098692543,0.31637280182332717,0.013333530869465093,0.22978809403287848
Liaoning,2016,joint_stock,0.17204531422666136,0.7821282317451725,0.2546396292125852,0.9024060837999137
Liaoning,2016,large,0.06832456505957829,0.4092003858573534,-0.02040783034309257,0.03544728037459777
Liaoning,2016,policy,0.14232455784397047,0.7486481514098582,0.010494434894884996,0.019418085857101808
Liaoning,2016,postal,0.13557090439426744,0.6787608186645482,0.0012043171588533852,0.009955885909796791
Liaoning,2016,rural,0.15251653896083894,0.8319941452048543,0.009247396196789381,0.07096828994446902
Liaoning,2017,city,0.0973920465409126,1.095613461877436,0.045652742274254976,0.6952846947332567
Liaoning,2017,foreign,0.0927455048147916,0.40911830663811877,-0.03661295264751274,0.19317514138536573
Liaoning,2017,joint_stock,-0.13820328143251714,0.6439249503126554,-0.10450501904021792,0.7979010647596958
Liaoning,2017,large,0.05749291163480841,0.4666932974921618,0.009694620823884392,0.04514190119848216
Liaoning,2017,policy,0.08271830992578266,0.8313664613356408,-0.003302149395759457,0.01611593646134235
Liaoning,2017,postal,0.05412458097245221,0.7328853996370004,-0.003834147116881681,0.00612173879291511
Liaoning,2017,rural,0.0877855833074257,0.91977972851228,0.007933564649972524,0.07890185459444155
Liaoning,2018,city,0.02198159467554639,1.1175950565529824,0.05443426384758965,0.7497189585808464
Liaoning,2018,foreign,-0.5847076640782785,-0.1755893574401597,-0.2685659873519768,-0.07539084596661105
Liaoning,2018,joint_stock,-0.08087201523800225,0.5630529350746531,-0.06317890162153184,0.734722163138164
Liaoning,2018,large,-0.007998896713203862,0.45869440077895796,0.0021925919601635258,0.047334493158645685
Liaoning,2018,policy,0.06011180023317131,0.8914782615688122,0.03573742514891354,0.05185336161025589
Liaoning,2018,postal,0.11253698285854163,0.845422382495542,0.03207103088230134,0.038192769675216454
Liaoning,2018,rural,0.05249369065167819,0.9722734191639582,0.004949562741165536,0.08385141733560708
Liaoning,2019,city,0.12751284574946453,1.245107902302447,0.025422278126987052,0.7751412367078334
Liaoning,2019,foreign,0.730701137477844,0.5551117800376844,1.2178681136255616,1.1424772676589505
Liaoning,2019,joint_stock,0.17867817557611687,0.74173111065077,0.031791754644226344,0.7665139177823903
Liaoning,2019,large,0.14978218656995246,0.6084765873489104,0.03634399566050206,0.08367848881914774
Liaoning,2019,policy,0.014958172429976102,0.9064364339987883,-0.03353478108657093,0.018318580523684957
Liaoning,2019,postal,-0.10014526454533446,0.7452771179502076,-0.19019502029815527,-0.15200225062293882
Liaoning,2019,rural,0.04115140459323996,1.0134248237571981,-0.04343884992606384,0.04041256740954324
Liaoning,2020,city,0.08146119765548931,1.3265690999579363,0.001575837489594889,0.7767170741974283
Liaoning,2020,foreign,-0.19883147453599648,0.3562803055016879,-1.2230161301429625,-0.08053886248401199
Liaoning,2020,joint_stock,0.04158625155073281,0.7833173622015028,-0.05330128796785516,0.7132126298145351
Liaoning,2020,large,0.06709790740642063,0.675574494755331,-0.061653532239974496,0.02202495657917325
Liaoning,2020,policy,0.04233927541765148,0.9487757094164397,-0.04098244010089669,-0.02266385957721173
Liaoning,2020,postal,0.2710185933888152,1.0162957113390227,0.11151398051564243,-0.04048827010729639
Liaoning,2020,rural,0.13567909958886126,1.1491039233460594,0.01636335241177278,0.05677591982131602
Liaoning,2021,city,0.11107885678412899,1.4376479567420652,0.06594400850545057,0.8426610827028789
Liaoning,2021,foreign,0.0052047881097845305,0.3614850936114724,0.08291698488897925,0.0023781224049672645
Liaoning,2021,joint_stock,0.07776199294566588,0.8610793551471687,0.03579766209311508,0.7490102919076502
Liaoning,2021,large,0.08245886312460904,0.7580333578799401,-0.0035936121291459955,0.018431344450027254
Liaoning,2021,policy,0.05321611856362907,1.0019918279800688,0.09348512389427821,0.07082126431706648
Liaoning,2021,postal,0.11079631018295366,1.1270920215219764,0.009047203782836633,-0.031441066324459754
Liaoning,2021,rural,0.1015138968914826,1.250617820237542,0.005074396772553058,0.06185031659386908
