province,source_site,category,year,title,url,page_url,pub_date,issue_date,doc_no,agency,subject,content_len,crawl_status,green_finance,coal_clean,pollution_control,renewable,content
内蒙古,内蒙古自治区人民政府,财政、金融、审计,2025,内蒙古自治区人民政府关于印发《内蒙古自治区城市基础设施配套费征收和使用管理办法》的通知,https://www.nmg.gov.cn/zwgk/zfxxgk/zfxxgkml/gzxzgfxwj/czjrsj/202512/t20251231_2844042.html,https://www.nmg.gov.cn/zwgk/zfxxgk/zfxxgkml/gzxzgfxwj/czjrsj/,2025-12-31,2025-12-30,内政发〔2025〕24 号,自治区人民政府,"财政、金融、审计 \
 财政",3349,ok,0,0,0,0,"各盟行政公署、市人民政府，自治区各委、办、厅、局，各大企业、事业单位：
现将《内蒙古自治区城市基础设施配套费征收和使用管理办法》印发给你们，请结合实际，认真贯彻落实。
2025年12月30日
（此件公开发布）
内蒙古自治区城市基础设施配套费
征收和使用管理办法
第一章  总   则
第一条
为进一步落实党中央、国务院关于推进非税收入改革的决策部署，规范城市基础设施配套费的征收和使用管理，提高城市基础设施建设水平，根据《中华人民共和国城乡规划法》、《财政部关于城市基础设施配套费性质的批复》（财综函〔2002〕3号）、《财政部关于印发〈政府性基金管理暂行办法〉的通知》（财综〔2010〕80号）等规定，紧紧围绕铸牢中华民族共同体意识工作主线，结合自治区实际，制定本办法。
第二条
自治区行政区域内的城市基础设施配套费（以下简称配套费）征收和使用管理工作，适用本办法。
第三条
各盟市应当结合本地区实际确定配套费具体征收单位、征收环节、征收流程。征收单位应当按照有关规定，规范开展配套费征收工作。
第二章  征收缴库
第四条
凡在自治区城镇开发边界内进行新建、改扩建（指新增面积部分）的各类工程项目的建设单位和个人，均应当按照本办法规定足额缴纳配套费。农牧民个人依法利用嘎查村集体土地新建、翻新的自用住房，不征收配套费。
第五条
各盟市应当按照国家及自治区有关工作要求，在本办法明确的配套费征收标准区间（详见附件1）内确定本地区具体征收标准，适当区分城镇区域、住宅和非住宅、星级绿色建筑等不同征收类别，原则上整体不增加缴费人负担。
第六条
配套费计征标准一般按照工程项目的建筑面积计算，依据建设工程规划许可证标注的工程项目面积计算征收或缴纳配套费。对无法按建筑面积计算的建设项目（含无法计算建筑面积的构筑物），按照工程投资（不含设备购置）的一定比例征收。
第七条
配套费由征收单位开具缴纳通知单，缴纳通知单应当载明建筑面积（工程投资额）、缴纳标准、缴纳金额、缴纳方式、缴纳地点等事项，缴费单位或个人在收到缴纳通知单的10个工作日内一次性缴纳。
第八条
实际建筑面积与已缴费面积不相符的建设项目，根据竣工验收的实际建筑面积，对已缴纳的配套费进行清算，多退少补。
规划、设计为星级绿色建筑的项目可先缴纳配套费，根据获得的绿色建筑标识对已缴纳的配套费进行清算，多退少补。
第九条
配套费为政府性基金，征收使用《内蒙古自治区非税收入一般缴款书（电子）》，缴入同级国库，实行“收支两条线”管理。
第十条
配套费具体缴入“城市基础设施配套费收入”科目，科目代码1030156，缴库科目和代码如有变化，以财政部规定为准。
第三章  资金减免
第十一条
自治区配套费减免范围按照国家规定的减免政策执行，免征配套费范围包括：
（一）公共租赁住房（含廉租住房）、经济适用住房、棚户区改造安置住房、旧住宅区整治项目、保障性租赁住房项目，符合条件的城中村改造、保障性住房项目；
（二）医疗、养老、体育健身设施建设项目；
（三）社区养老、托育、家政服务建设项目；
（四）易地扶贫搬迁项目；
（五）军队后勤保障社会化需要配套改造的项目等。
第十二条
除国家规定的减免政策外，各地区各部门单位均不得随意减征、免征、缓征、停征或取消配套费。
第十三条
各地区各部门单位应当严格按照规定落实配套费减免政策，不得以任何借口拒绝和变更执行。
第十四条
经批准执行配套费减免政策的建设项目，改变原批准用途的，按照现行标准补缴配套费。
第四章  使用管理
第十五条
配套费专项用于城市基础设施建设，主要使用方向包括建筑区划红线外城市道路、桥涵、路灯、供水、排水（污水处理）、再生水、燃气、集中供热、公共交通、园林绿化、环境卫生、消防设施等市政公用设施的配套建设及维修维护改造。
第十六条
配套费支出使用“城市基础设施配套费安排的支出”科目，科目代码“21213”，支出科目和代码如有变化，以财政部规定为准。
第十七条
配套费具体使用方式按照政府性基金预算管理有关规定执行。
第五章  法律责任
第十八条
取消与城市基础设施配套费重复收取的水、电、气、热、道路以及其他各种名目的专项配套费，任何单位和个人不得再收取类似名目费用，法律、法规和国家另有规定的除外。
第十九条
建设单位和个人不缴纳或者少缴纳的配套费，征收单位应当予以追缴，做到应收尽收。本办法出台前的欠缴项目按照原执行文件规定及程序继续追缴。
第二十条
对违反本办法规定，多收、减收、免收、缓收，或者隐瞒、截留、挪用、坐收坐支等违规征缴、管理和使用配套费的行为，按照《中华人民共和国预算法》、《财政违法行为处罚处分条例》、《违反行政事业性收费和罚没收入收支两条线管理规定行政处分暂行规定》等相关法律、法规规定追究责任；涉嫌犯罪的，依法移送有关机关处理。
第六章  附    则
第二十一条
各盟市应当根据本办法制定具体实施细则，并及时做好政务公开和政策解读工作。
第二十二条
本办法自2026年4月1日起施行。自治区此前印发文件规定与本办法不一致的，以本办法为准。自治区人民政府（含自治区人民政府办公厅）印发的城市基础设施配套费（市政公用设施建设配套费）相关文件和对各地区的批复文件同时废止（详见附件2）；部分政策同时停止执行（详见附件3）。
附件：1.内蒙古自治区城市基础设施配套费征收标准区间表
2.废止的相关文件和批复文件
3.停止执行的部分政策
附件1
内蒙古自治区城市基础设施配套费
征 收 标 准 区 间 表
附件2
废止的相关文件和批复文件
一、《内蒙古自治区人民政府关于整顿规范全区城市市政公用设施建设配套费收费标准和加强征收管理工作的通知》（内政发〔1999〕12号）
二、《内蒙古自治区人民政府办公厅关于绿色建筑减免城市市政基础设施建设配套费有关事宜的通知》（内政办字〔2014〕246号）
三、《内蒙古自治区人民政府关于同意提高包头市市政公用设施配套费标准的批复》（内政字〔2001〕345号）
四、《内蒙古自治区人民政府关于包头市九原区加收城市市政公用设施建设配套费的批复》（内政字〔2002〕338号）
五、《内蒙古自治区人民政府关于巴彦淖尔盟适当提高城市市政公用设施建设配套费用于偿还临河集中供热项目贷款的批复》（内政字〔2003〕199号）
六、《内蒙古自治区人民政府关于二连浩特市调整市政公用设施建设配套费标准的批复》（内政字〔2003〕411号）
七、《内蒙古自治区人民政府关于提高巴彦浩特城市市政公用设施建设配套费标准的批复》（内政字〔2005〕35号）
八、《内蒙古自治区人民政府关于提高乌兰浩特市市政公用设施建设配套费标准的批复》（内政字〔2005〕305号）
九、《内蒙古自治区人民政府关于科林城发热力公司收取市政公用设施建设配套费标准的批复》（内政字〔2006〕189号）
十、《内蒙古自治区人民政府关于同意提高赤峰市城市市政公用设施建设配套费征收标准的批复》（内政字〔2006〕328号）
十一、《内蒙古自治区人民政府关于同意呼和浩特市集中供热项目继续收取市政公用设施建设配套费的批复》（内政字〔2006〕345号）
十二、《内蒙古自治区人民政府关于同意提高市政公用设施建设配套费的批复》（内政字〔2009〕16号）
十三、《内蒙古自治区人民政府关于提高鄂尔多斯市市政公用设施建设配套费标准的批复》（内政字〔2010〕228号）
十四、《内蒙古自治区人民政府关于提高城市市政公用设施建设配套费标准的批复》（内政字〔2010〕237号）
十五、《内蒙古自治区人民政府关于同意提高呼伦贝尔市市政公用设施配套费标准的批复》（内政字〔2012〕347号）
十六、《内蒙古自治区人民政府关于调整通辽市主城区城市基础设施配套费的批复》（内政字〔2014〕72号）
附件3
停止执行的部分政策
停止执行《内蒙古自治区人民政府关于积极发展绿色建筑的意见》（内政发〔2012〕21号）中“对于取得三星级绿色建筑评价标识的城市配套费减免100％，取得二星级绿色建筑评价标识的城市配套费减免70％，取得一星级绿色建筑评价标识的城市配套费减免50％”的规定。"
内蒙古,内蒙古自治区人民政府,财政、金融、审计,2025,内蒙古自治区人民政府关于明确房产原值减除比例的通知,https://www.nmg.gov.cn/zwgk/zfxxgk/zfxxgkml/gzxzgfxwj/czjrsj/202512/t20251204_2828134.html,https://www.nmg.gov.cn/zwgk/zfxxgk/zfxxgkml/gzxzgfxwj/czjrsj/,2025-12-04,2025-11-28,内政字〔2025〕206号,,,0,list_only,0,0,0,0,
内蒙古,内蒙古自治区人民政府,财政、金融、审计,2025,内蒙古自治区人民政府办公厅关于优化完善自治区政府专项债券管理机制的实施意见,https://www.nmg.gov.cn/zwgk/zfxxgk/zfxxgkml/gzxzgfxwj/czjrsj/202506/t20250623_2744041.html,https://www.nmg.gov.cn/zwgk/zfxxgk/zfxxgkml/gzxzgfxwj/czjrsj/,2025-06-23,2025-06-19,内政办发〔2025〕26号,,,0,list_only,0,0,0,0,
内蒙古,内蒙古自治区人民政府,财政、金融、审计,2024,内蒙古自治区人民政府关于水资源税改革试点有关事宜的通知,https://www.nmg.gov.cn/zwgk/zfxxgk/zfxxgkml/gzxzgfxwj/czjrsj/202412/t20241231_2646610.html,https://www.nmg.gov.cn/zwgk/zfxxgk/zfxxgkml/gzxzgfxwj/czjrsj/,2024-12-31,2024-12-29,内政发〔2024〕36号,,,0,list_only,0,0,0,0,
内蒙古,内蒙古自治区人民政府,财政、金融、审计,2024,内蒙古自治区人民政府关于印发《内蒙古自治区本级国有资本经营预算管理办法》的通知,https://www.nmg.gov.cn/zwgk/zfxxgk/zfxxgkml/gzxzgfxwj/czjrsj/202407/t20240724_2546666.html,https://www.nmg.gov.cn/zwgk/zfxxgk/zfxxgkml/gzxzgfxwj/czjrsj/,2024-07-25,2024-07-16,内政发〔2024〕21号,,,0,list_only,0,0,0,0,
内蒙古,内蒙古自治区人民政府,财政、金融、审计,2024,内蒙古自治区人民政府办公厅关于规范推进全区政府和社会资本合作项目的实施意见,https://www.nmg.gov.cn/zwgk/zfxxgk/zfxxgkml/gzxzgfxwj/czjrsj/202407/t20240708_2539413.html,https://www.nmg.gov.cn/zwgk/zfxxgk/zfxxgkml/gzxzgfxwj/czjrsj/,2024-07-08,2024-07-05,内政办发〔2024〕34号,,,0,list_only,0,0,0,0,
内蒙古,内蒙古自治区人民政府,财政、金融、审计,2024,内蒙古自治区人民政府办公厅关于印发《内蒙古自治区政府投资基金管理办法》的通知,https://www.nmg.gov.cn/zwgk/zfxxgk/zfxxgkml/gzxzgfxwj/czjrsj/202404/t20240416_2495254.html,https://www.nmg.gov.cn/zwgk/zfxxgk/zfxxgkml/gzxzgfxwj/czjrsj/,2024-04-16,2024-03-31,内政办发〔2024〕1号,,,0,list_only,0,0,0,0,
内蒙古,内蒙古自治区人民政府,财政、金融、审计,2024,内蒙古自治区人民政府办公厅关于废止内政办发〔2023〕10号文件的通知,https://www.nmg.gov.cn/zwgk/zfxxgk/zfxxgkml/gzxzgfxwj/czjrsj/202403/t20240321_2483324.html,https://www.nmg.gov.cn/zwgk/zfxxgk/zfxxgkml/gzxzgfxwj/czjrsj/,2024-03-21,2024-03-15,内政办字〔2024〕13号,,,0,list_only,0,0,0,0,
内蒙古,内蒙古自治区人民政府,财政、金融、审计,2023,内蒙古自治区人民政府办公厅关于印发《内蒙古自治区防范和处置非法集资工作实施细则》的通知,https://www.nmg.gov.cn/zwgk/zfxxgk/zfxxgkml/gzxzgfxwj/czjrsj/202301/t20230120_2218161.html,https://www.nmg.gov.cn/zwgk/zfxxgk/zfxxgkml/gzxzgfxwj/czjrsj/,2023-01-20,2023-01-15,​内政办发〔2023〕11号,,,0,list_only,0,0,0,0,
内蒙古,内蒙古自治区人民政府,自然资源、能源,2026,内蒙古自治区人民政府办公厅关于进一步加快电网项目建设有关事宜的通知,https://www.nmg.gov.cn/zwgk/zfxxgk/zfxxgkml/gzxzgfxwj/zrzyny/202602/t20260225_2864627.html,https://www.nmg.gov.cn/zwgk/zfxxgk/zfxxgkml/gzxzgfxwj/zrzyny/,2026-02-25,2026-02-13,内政办发〔2026〕6号,自治区人民政府办公厅,"国土资源、能源 \
 电力",2454,ok,0,0,0,1,"各盟行政公署、市人民政府，各旗县人民政府，自治区各委、办、厅、局，各大企业、事业单位：
为深入贯彻落实自治区党委“1571”工作部署，进一步加快电网项目建设，推动建立全区新型电力系统，助力自治区经济社会高质量发展，经自治区人民政府同意，现就有关事宜通知如下。
一、简化土地手续办理
（一）符合国家规定的国家和自治区级重大电网项目，因工期紧或受季节影响急需动工建设的可申请办理先行用地。（责任单位：自治区自然资源厅，电网企业）
（二）在城市、镇规划区外建设的变电站工程，可只办理用地预审与选址意见书，无需办理建设用地规划许可证、建设工程规划许可证。在城市、镇规划区内建设的变电站工程，建设用地规划许可证、建设工程规划许可证应当自受理之日起5个工作日内办理完成。（责任单位：自治区自然资源厅，电网企业）
二、规范临时用地管理
各盟行政公署、市人民政府应当根据自治区人民政府公布实施的区片综合地价，确定临时用地补偿价格在本地区区片综合地价基础上的浮动区间以及临时用地的补偿范围（边界），并向社会公布。各旗县（市、区）可以参考盟行政公署、市人民政府公布的临时用地补偿价格浮动区间、补偿范围（边界）开展相关工作。临时用地审批信息在盟市相关部门网站公示后，任何单位和个人不得抢栽抢建，违规抢栽抢建的部分不予补偿。各旗县（市、区）应当建立由本地区政府统筹协调、电网企业承担补偿主体责任的工作机制，重点盯办青赔清障及行政手续办理工作。〔责任单位：各盟行政公署、市人民政府，各旗县（市、区）人民政府，电网企业〕
三、明确压覆矿产资源办理流程
电网工程建设项目选址前，应当向项目所在地旗县级自然资源主管部门查询项目用地及影响范围内已查明矿产资源分布和矿业权设置情况，旗县级自然资源主管部门应当在3个工作日内出具查询结果。项目查询范围内无已查明矿产资源和已设矿业权的，项目建设单位以压覆查询结果文件作为申报用地审批的要件。项目查询范围内有已查明矿产资源或已设矿业权的，建设单位应当按照《压覆矿产资源调查评估规范》（DZ/T 0479-2024）编制压覆矿产资源调查或评估报告。经调查，建设项目未压覆已查明矿产资源的，建设单位编制压覆矿产资源调查报告作为申报用地审批的要件；建设项目压覆已查明非战略性矿产资源的，建设单位编制压覆矿产资源评估报告作为用地审批要件；建设项目压覆已查明战略性矿产资源的，建设单位编制压覆矿产资源评估报告并经评审备案后，按规定履行压覆审批手续，属自治区审批权限的，自治区自然资源主管部门应当自受理之日起10个工作日内完成审批。涉及已设矿业权的，建设项目实施不影响矿产资源正常勘查开采的，建设单位应当与矿业权人签署互不影响协议；建设项目实施对矿产资源勘查开采有影响的，建设单位应当与矿业权人签署同意压覆协议。（责任单位：自治区自然资源厅，各盟行政公署、市人民政府，电网企业）
四、优化林草手续办理
（一）经自治区能源局确认后，急需动工建设的国家和自治区重点电网工程，电网企业可按照先行用地、分期分段办理相关规定，向林草主管部门申请办理先行使用林地草原手续或分期分段使用林地草原手续，后续1年内完成整体项目林地草原审批手续。根据工程先行用地情况，可同步办理工程施工临时使用林地草原手续。（责任单位：各级林草主管部门，自治区能源局，各盟行政公署、市人民政府，电网企业）
（二）占用基本草原的电网项目，占补平衡与草原手续可同步办理，电网工程临时使用林地草原手续可以与永久使用林地草原手续同步并联办理；新能源本体工程与配套接网工程分别立项核准的，可分别独立办理林地草原手续。（责任单位：各级林草主管部门，各盟行政公署、市人民政府，电网企业）
五、简化文物手续办理流程
（一）电网项目在可行性研究阶段制定项目选址方案时，应当尽可能避开不可移动文物，涉及长城、秦直道、金界壕等线性文物遗址的，应当尽可能选择已有线路廊道或遗址消失段。电网企业将选址方案函询文物行政部门，同时出具开工前办理文物保护行政许可手续的承诺书，文物行政部门根据具体情况可出具“原则同意开展用地前期工作”的意见（最终审批意见以工程建设文物保护行政许可为准）。项目用地范围未发生变化的，电网企业可根据文物行政部门出具的“原则同意开展用地前期工作”的意见，向其他部门申请办理后续相关手续。（责任单位：各级文物行政部门，自治区自然资源厅、生态环境厅、林草局，电网企业）
（二）电网项目选址获批后，电网企业在开工前应当尽早依法依规向文物行政部门提出办理文物保护行政许可申请。文物行政部门收到申请后，应当尽快启动考古调查工作，指导帮助电网企业完成组件工作，在规定时限内进行审批。（责任单位：各级文物行政部门，电网企业）
六、强化电力通道保障
新建、改建、扩建铁路、城市道路、桥梁、隧道、涵洞等基础设施时，按照电力规划预留输配电架空电力线路走廊、电力电缆线路通道。公路、铁路产权单位应当与电网企业达成合作协议，优化钻跨越手续收费标准、办理流程等，实现钻跨越手续办理“一个口进出”、“联合审查、多审合一”。在城市中心城区采取地下敷设方式建设电力线路，确需采用沟道、管道的，应当由属地人民政府统筹规划。〔责任单位：自治区住房城乡建设厅、交通运输厅，各盟行政公署、市人民政府，各旗县（市、区）人民政府，中国铁路呼和浩特局集团有限公司、电网企业〕
七、完善耕地占用税协作工作
盟市、旗县（市、区）自然资源、林草主管部门应当公布临时用地恢复的验收标准和验收程序，并指导电网企业完成电网工程临时用地恢复、达到验收标准，在接到验收申请之日起45个工作日内完成电网工程临时用地恢复验收工作，并出具验收结论。税务部门依据自然资源、林草部门出具的复垦验收合格确认书予以办理退税。符合退税条件的，税务机关应当自收到纳税人退还申请之日起30日内查实并办理退还手续。〔责任单位：内蒙古税务局，各盟市、旗县（市、区）自然资源、林草主管部门，电网企业〕
2026年2月13日
（此件公开发布）"
内蒙古,内蒙古自治区人民政府,自然资源、能源,2025,内蒙古自治区人民政府关于授权和委托用地审批权的通知,https://www.nmg.gov.cn/zwgk/zfxxgk/zfxxgkml/gzxzgfxwj/zrzyny/202512/t20251225_2839879.html,https://www.nmg.gov.cn/zwgk/zfxxgk/zfxxgkml/gzxzgfxwj/zrzyny/,2025-12-25,2025-12-23,内政发〔2025〕22号,自治区人民政府,"国土资源、能源 \
 土地",1039,ok,0,0,0,0,"各盟行政公署、市人民政府，自治区各委、办、厅、局，各大企业、事业单位：
为认真落实自治区党委十一届十次全会精神，紧紧围绕铸牢中华民族共同体意识工作主线，进一步优化营商环境，提高用地审批质效，根据《中华人民共和国土地管理法》、《内蒙古自治区实施〈中华人民共和国土地管理法〉办法》等相关规定，结合自治区实际，现就授权和委托用地审批权有关事项通知如下。
一、授权和委托事项
（一）对自治区人民政府权限内批准的国土空间规划确定的城市和村庄、集镇建设用地规模范围内，按土地利用年度计划分批次将永久基本农田以外的农用地转为建设用地的，自治区人民政府授权盟行政公署、设区的市人民政府批准。
（二）对自治区人民政府权限内批准的国土空间规划确定的城市和村庄、集镇建设用地规模范围内，按土地利用年度计划分批次实施建设涉及征收永久基本农田以外的耕地不超过35公顷、其他土地不超过70公顷的，自治区人民政府委托盟行政公署、设区的市人民政府批准。
（三）以上授权和委托事项不包含满洲里市、二连浩特市。
二、有关工作要求
各盟行政公署、设区的市人民政府要强化对授权和委托事项的组织领导，切实履行承接责任，结合实际制定工作方案，完善配套措施；不得将承接的用地审批权进一步授权或委托；要主动接受社会监督，认真做好授权和委托事项范围内的信息公开、行政复议答复、行政诉讼应诉等具体工作。除保密需要外，承接的授权和委托事项均要通过“内蒙古自治区用途管制监管系统”办理。
各盟行政公署、设区的市人民政府要按照法律、行政法规和有关政策规定严格审核用地，切实保护耕地，节约集约用地。严格审查是否涉及永久基本农田、生态保护红线，是否符合城镇开发边界管控要求；涉及征收集体土地的，重点审查是否符合征收情形、是否依法履行征地前期程序，切实维护被征地农牧民合法权益。要及时对符合条件的用地申请组织审查并履行批复程序，不断提高审批效率。要于每年1月底前，向自治区人民政府报告上一年度授权和委托用地审批事项办理情况。
自治区自然资源厅要做好用地审批政策解读，强化业务培训，规范审批流程，健全审批制度。要采取“双随机、一公开”等方式，对各地区承接的用地审批事项开展定期检查和随机抽查，对存在的问题及时督促纠正，发现弄虚作假、违法违规审批等重大问题的，及时报告自治区人民政府，提请收回授权和委托事项。
本通知自2026年1月1日起施行，施行之前已向自治区人民政府申请的用地审批事项，按原规定执行。
2025年12月23日
（此件公开发布）"
内蒙古,内蒙古自治区人民政府,自然资源、能源,2025,内蒙古自治区人民政府办公厅关于修改内政办字〔2022〕55号、内政办发〔2024〕6号文件有关内容的通知,https://www.nmg.gov.cn/zwgk/zfxxgk/zfxxgkml/gzxzgfxwj/zrzyny/202511/t20251105_2813387.html,https://www.nmg.gov.cn/zwgk/zfxxgk/zfxxgkml/gzxzgfxwj/zrzyny/,2025-11-05,2025-10-31,内政办发〔2025〕39号,,,0,list_only,0,0,0,0,
内蒙古,内蒙古自治区人民政府,自然资源、能源,2025,内蒙古自治区人民政府办公厅关于进一步加强绿色矿山建设的通知,https://www.nmg.gov.cn/zwgk/zfxxgk/zfxxgkml/gzxzgfxwj/zrzyny/202506/t20250619_2742589.html,https://www.nmg.gov.cn/zwgk/zfxxgk/zfxxgkml/gzxzgfxwj/zrzyny/,2025-06-19,2025-06-11,内政办发〔2025〕24号,,,0,list_only,0,0,0,0,
内蒙古,内蒙古自治区人民政府,自然资源、能源,2025,内蒙古自治区人民政府关于印发《内蒙古自治区建设占用黑土地耕作层土壤剥离利用管理办法（试行）》的通知,https://www.nmg.gov.cn/zwgk/zfxxgk/zfxxgkml/gzxzgfxwj/zrzyny/202501/t20250107_2649179.html,https://www.nmg.gov.cn/zwgk/zfxxgk/zfxxgkml/gzxzgfxwj/zrzyny/,2025-01-07,2024-12-29,内政发〔2024〕37号,,,0,list_only,0,0,0,0,
内蒙古,内蒙古自治区人民政府,自然资源、能源,2024,内蒙古自治区人民政府办公厅关于进一步加快推动氢能产业高质量发展的通知,https://www.nmg.gov.cn/zwgk/zfxxgk/zfxxgkml/gzxzgfxwj/zrzyny/202406/t20240607_2520401.html,https://www.nmg.gov.cn/zwgk/zfxxgk/zfxxgkml/gzxzgfxwj/zrzyny/,2024-06-07,2024-05-30,内政办发〔2024〕24号,,,0,list_only,0,0,0,1,
内蒙古,内蒙古自治区人民政府,自然资源、能源,2024,内蒙古自治区人民政府办公厅关于加快新能源和电网工程审批建设若干措施的通知,https://www.nmg.gov.cn/zwgk/zfxxgk/zfxxgkml/gzxzgfxwj/zrzyny/202402/t20240220_2469374.html,https://www.nmg.gov.cn/zwgk/zfxxgk/zfxxgkml/gzxzgfxwj/zrzyny/,2024-02-20,2024-02-08,内政办发〔2024〕6号,,,0,list_only,0,0,0,1,
内蒙古,内蒙古自治区人民政府,自然资源、能源,2023,内蒙古自治区人民政府办公厅关于公布自治区新一轮征地区片综合地价调整更新成果的通知,https://www.nmg.gov.cn/zwgk/zfxxgk/zfxxgkml/gzxzgfxwj/zrzyny/202312/t20231230_2434719.html,https://www.nmg.gov.cn/zwgk/zfxxgk/zfxxgkml/gzxzgfxwj/zrzyny/,2023-12-30,2023-12-28,内政办发〔2023〕92号,,,0,list_only,0,0,0,0,
内蒙古,内蒙古自治区人民政府,自然资源、能源,2023,内蒙古自治区人民政府办公厅关于促进新能源消纳若干举措的通知,https://www.nmg.gov.cn/zwgk/zfxxgk/zfxxgkml/gzxzgfxwj/zrzyny/202312/t20231211_2423988.html,https://www.nmg.gov.cn/zwgk/zfxxgk/zfxxgkml/gzxzgfxwj/zrzyny/,2023-12-11,2023-12-05,内政办发〔2023〕81号,,,0,list_only,0,0,0,1,
内蒙古,内蒙古自治区人民政府,自然资源、能源,2023,内蒙古自治区人民政府办公厅关于印发自治区新能源倍增行动实施方案的通知,https://www.nmg.gov.cn/zwgk/zfxxgk/zfxxgkml/gzxzgfxwj/zrzyny/202311/t20231107_2406446.html,https://www.nmg.gov.cn/zwgk/zfxxgk/zfxxgkml/gzxzgfxwj/zrzyny/,2023-11-07,2023-10-23,内政办发〔2023〕69号,,,0,list_only,0,0,0,1,
内蒙古,内蒙古自治区人民政府,农牧业、林业、水利,2025,内蒙古自治区人民政府办公厅关于废止内政办发〔2024〕61号文件的通知,https://www.nmg.gov.cn/zwgk/zfxxgk/zfxxgkml/gzxzgfxwj/nmls/202512/t20251218_2836205.html,https://www.nmg.gov.cn/zwgk/zfxxgk/zfxxgkml/gzxzgfxwj/nmls/,2025-12-18,2025-12-15,内政办字〔2025〕61号,自治区人民政府办公厅,"农牧业、林业、水利 \
 农业、畜牧业、渔业",137,ok,0,0,0,0,"各盟行政公署、市人民政府，自治区各委、办、厅、局，各大企业、事业单位：
经自治区人民政府同意，《内蒙古自治区人民政府办公厅印发关于支持农畜产品精深加工若干措施的通知》（内政办发〔2024〕61号）予以废止。
本通知自印发之日起施行。
2025年12月15日
（此件公开发布）"
内蒙古,内蒙古自治区人民政府,农牧业、林业、水利,2025,内蒙古自治区人民政府关于授权大兴安岭森林公安机关行使重点国有林区草原行政处罚权的决定,https://www.nmg.gov.cn/zwgk/zfxxgk/zfxxgkml/gzxzgfxwj/nmls/202509/t20250903_2783942.html,https://www.nmg.gov.cn/zwgk/zfxxgk/zfxxgkml/gzxzgfxwj/nmls/,2025-09-03,2025-08-22,内政发〔2025〕17号,自治区人民政府,"农牧业、林业、水利 \
 其他",493,ok,0,0,0,0,"各盟行政公署、市人民政府，自治区各委、办、厅、局，各大企业、事业单位：
根据《中华人民共和国行政处罚法》、《中华人民共和国草原法》等法律法规有关规定，自治区人民政府决定授权大兴安岭森林公安机关行使重点国有林区草原行政处罚权，结束日期与《内蒙古自治区人民政府关于延续授权公安机关行使林业和草原行政处罚权的决定》（内政发〔2024〕33号）结束日期一致。
大兴安岭森林公安机关要切实担负起保卫重点国有林区生态安全的重要职责，建立健全与地方公安机关协作机制，加大对破坏林草资源违法犯罪行为打击力度，确保重点国有林区社会稳定。
呼伦贝尔市、兴安盟要落实好林草资源保护属地责任，当地公安、林草等行政主管部门要进一步加强工作衔接，配合做好重点国有林区林草行政案件查处工作，确保林草行政执法工作有序开展。
内蒙古森林工业集团有限责任公司要落实好对大兴安岭重点国有林区的护林护草主体责任，加强林草资源管护力度，预防和制止破坏林草资源违法行为，配合大兴安岭森林公安机关做好重点国有林区林草行政案件查处工作。
附件：
授权大兴安岭森林公安机关行使草原行政处罚事项清单
2025年8月22日
（此件公开发布）"
内蒙古,内蒙古自治区人民政府,农牧业、林业、水利,2025,内蒙古自治区人民政府关于贯彻落实“四水四定”的实施意见,https://www.nmg.gov.cn/zwgk/zfxxgk/zfxxgkml/gzxzgfxwj/nmls/202507/t20250718_2760746.html,https://www.nmg.gov.cn/zwgk/zfxxgk/zfxxgkml/gzxzgfxwj/nmls/,2025-07-18,2025-07-11,内政发〔2025〕14号,,,0,list_only,0,0,0,0,
内蒙古,内蒙古自治区人民政府,农牧业、林业、水利,2025,内蒙古自治区人民政府办公厅关于进一步支持奶产业高质量发展的通知,https://www.nmg.gov.cn/zwgk/zfxxgk/zfxxgkml/gzxzgfxwj/nmls/202504/t20250402_2692629.html,https://www.nmg.gov.cn/zwgk/zfxxgk/zfxxgkml/gzxzgfxwj/nmls/,2025-04-02,2025-04-02,内政办发〔2025〕13号,,,0,list_only,0,0,0,0,
内蒙古,内蒙古自治区人民政府,农牧业、林业、水利,2025,内蒙古自治区人民政府办公厅印发关于支持农畜产品精深加工若干措施的通知,https://www.nmg.gov.cn/zwgk/zfxxgk/zfxxgkml/gzxzgfxwj/nmls/202501/t20250107_2649195.html,https://www.nmg.gov.cn/zwgk/zfxxgk/zfxxgkml/gzxzgfxwj/nmls/,2025-01-07,2024-12-31,内政办发〔2024〕61号,,,0,list_only,0,0,0,0,
内蒙古,内蒙古自治区人民政府,农牧业、林业、水利,2024,内蒙古自治区人民政府办公厅关于矿产资源开发项目征占用草原等手续办理有关问题的通知,https://www.nmg.gov.cn/zwgk/zfxxgk/zfxxgkml/gzxzgfxwj/nmls/202407/t20240708_2539406.html,https://www.nmg.gov.cn/zwgk/zfxxgk/zfxxgkml/gzxzgfxwj/nmls/,2024-07-08,2024-07-03,内政办发〔2024〕33号,,,0,list_only,0,0,0,0,
内蒙古,内蒙古自治区人民政府,农牧业、林业、水利,2024,内蒙古自治区人民政府办公厅关于高质量推动高标准农田建设的通知,https://www.nmg.gov.cn/zwgk/zfxxgk/zfxxgkml/gzxzgfxwj/nmls/202404/t20240430_2502083.html,https://www.nmg.gov.cn/zwgk/zfxxgk/zfxxgkml/gzxzgfxwj/nmls/,2024-04-30,2024-04-19,内政办发〔2024〕16号,,,0,list_only,0,0,0,0,
