province_id,province,province_cn,year,total_generation_billion_kwh,thermal_generation_billion_kwh,therm_gen_sh,nontherm_gen_sh,wind_gen_sh,solar_gen_sh,windsolar_gen_sh
1,Shanghai,上海,2000,55.309,55.309,1.0,0.0,,,
1,Shanghai,上海,2001,57.488,57.286,0.9964862232,0.003513776788,,,
1,Shanghai,上海,2002,60.892,61.052,,,,,
1,Shanghai,上海,2003,68.763,68.499,0.996160726,0.003839274028,,,
1,Shanghai,上海,2004,70.502,76.772,,,,,
1,Shanghai,上海,2005,73.397,72.874,0.9928743682,0.007125631838,,,
1,Shanghai,上海,2006,72.074,71.096,0.986430613,0.01356938702,,,
1,Shanghai,上海,2007,73.914,73.625,0.9960900506,0.003909949401,,,
1,Shanghai,上海,2008,77.362,76.515,0.9890514723,0.0109485277,,,
1,Shanghai,上海,2009,77.82,76.7771828,0.9865996248,0.01340037522,,,
1,Shanghai,上海,2010,87.619,86.4789983,0.986989104,0.01301089604,,,
1,Shanghai,上海,2011,94.924,94.5975978,0.9965614365,0.003438563482,,,
1,Shanghai,上海,2012,88.619,88.2449287,0.9957788815,0.004221118496,,,
1,Shanghai,上海,2013,95.877,95.613,0.997246472,0.002753527958,0.003546210249,,0.003546210249
1,Shanghai,上海,2014,79.3315122,78.717,0.9922538701,0.007746129917,0.004285812669,,0.004285812669
1,Shanghai,上海,2015,79.2696931,78.51842,0.9905225683,0.009477431672,0.006055277638,,0.006055277638
1,Shanghai,上海,2016,80.72894,80.01,0.9910943956,0.008905604359,0.001734198418,0.001238713155,0.002972911573
1,Shanghai,上海,2017,85.2,82.28,0.9657276995,0.03427230047,0.01759389671,0.0006572769953,0.01825117371
1,Shanghai,上海,2018,84.8,81.35,0.9593160377,0.04068396226,0.02090801887,0.007146226415,0.02805424528
1,Shanghai,上海,2019,82.2,78.32,0.9527980535,0.04720194647,0.02057177616,0.009452554745,0.0300243309
1,Shanghai,上海,2020,86.2,80.37,0.9323665893,0.06763341067,0.02196055684,0.0114037123,0.03336426914
1,Shanghai,上海,2021,100.306,93.81,0.9352381712,0.0647618288,0.0182840508,0.01530317229,0.0335872231
1,Shanghai,上海,2022,95.497,87.93,0.9207619088,0.07923809125,0.02571808538,0.01866027205,0.04437835744
1,Shanghai,上海,2023,100.6633778,92.64,0.9202949675,0.07970503251,0.02390144313,0.02329546307,0.0471969062
2,Yunnan,云南,2000,29.784,10.132,0.3401826484,0.6598173516,,,
2,Yunnan,云南,2001,35.952,14.299,0.3977247441,0.6022752559,,,
2,Yunnan,云南,2002,37.316,16.393,0.439302176,0.560697824,,,
2,Yunnan,云南,2003,47.48,19.39,0.4083824768,0.5916175232,,,
2,Yunnan,云南,2004,54.805,24.475,0.4465833409,0.5534166591,,,
2,Yunnan,云南,2005,62.42,27.489,0.4403876963,0.5596123037,,,
2,Yunnan,云南,2006,75.363,39.786,0.5279248438,0.4720751562,,,
2,Yunnan,云南,2007,90.45,46.798,0.5173908237,0.4826091763,,,
2,Yunnan,云南,2008,107.852,41.43,0.3841375218,0.6158624782,,,
2,Yunnan,云南,2009,117.086,54.7962945,0.4680003971,0.5319996029,,,
2,Yunnan,云南,2010,136.503,54.6391047,0.400277684,0.599722316,,,
2,Yunnan,云南,2011,155.508,53.5834961,0.3445706722,0.6554293278,,,
2,Yunnan,云南,2012,175.913,46.8503266,0.2663266876,0.7336733124,,,
2,Yunnan,云南,2013,218.05117,47.847,0.2194301457,0.7805698543,0.01898636912,,0.01898636912
2,Yunnan,云南,2014,252.6365811,39.051,0.1545738144,0.8454261856,0.02315579151,,0.02315579151
2,Yunnan,云南,2015,255.3373447,26.48373,0.1037205507,0.8962794493,0.03587411004,,0.03587411004
2,Yunnan,云南,2016,269.2544,23.63,0.08776086853,0.9122391315,0.0005533800005,0.000854210739,0.001407590739
2,Yunnan,云南,2017,295.0,23.71,0.08037288136,0.9196271186,0.06498305085,0.009410169492,0.07439322034
2,Yunnan,云南,2018,324.2,28.73,0.08861813695,0.911381863,0.06785934608,0.01082048118,0.07867982727
2,Yunnan,云南,2019,346.6,30.93,0.08923831506,0.9107616849,0.07077034045,0.01390075014,0.08467109059
2,Yunnan,云南,2020,367.4,40.98,0.1115405553,0.8884594447,0.06800762112,0.01361186717,0.0816194883
2,Yunnan,云南,2021,377.023,45.22,0.1199396323,0.8800603677,0.06245772804,0.01356415922,0.07602188726
2,Yunnan,云南,2022,401.665,45.91,0.1142992295,0.8857007705,0.05323092627,0.01379258835,0.06702351462
2,Yunnan,云南,2023,415.1009538,64.03,0.154251633,0.845748367,0.06943130276,0.03305701872,0.1024883215
3,Neimenggu,内蒙古,2000,43.92187,43.209,0.983769589,0.01623041095,,,
3,Neimenggu,内蒙古,2001,46.549,45.693,0.9816107757,0.01838922426,,,
3,Neimenggu,内蒙古,2002,51.485,50.73,0.9853355346,0.01466446538,,,
3,Neimenggu,内蒙古,2003,64.773,63.871,0.9860744446,0.0139255554,,,
3,Neimenggu,内蒙古,2004,81.644,80.522,0.9862574102,0.01374258978,,,
3,Neimenggu,内蒙古,2005,105.659,105.428,0.9978137215,0.0021862785,,,
3,Neimenggu,内蒙古,2006,141.254,139.594,0.9882481204,0.01175187959,,,
3,Neimenggu,内蒙古,2007,193.195,179.779,0.930557209,0.06944279096,,,
3,Neimenggu,内蒙古,2008,218.385,201.215,0.921377384,0.07862261602,,,
3,Neimenggu,内蒙古,2009,224.237,207.3486679,0.9246853459,0.07531465414,,,
3,Neimenggu,内蒙古,2010,248.928,219.8077031,0.8830171901,0.1169828099,,,
3,Neimenggu,内蒙古,2011,297.283,263.900052,0.8877065019,0.1122934981,,,
3,Neimenggu,内蒙古,2012,317.218,279.3302349,0.8805623732,0.1194376268,,,
3,Neimenggu,内蒙古,2013,356.71416,308.707,0.8654184067,0.1345815933,0.1027993955,,0.1027993955
3,Neimenggu,内蒙古,2014,397.7146703,323.826,0.8142168851,0.1857831149,0.08752505904,,0.08752505904
3,Neimenggu,内蒙古,2015,392.8771555,326.91836,0.8321134365,0.1678865635,0.09096991133,,0.09096991133
3,Neimenggu,内蒙古,2016,394.9806,331.28,0.8387247374,0.1612752626,0.00117474124,0.002101369029,0.00327611027
3,Neimenggu,内蒙古,2017,441.3,365.92,0.8291864944,0.1708135056,0.1234919556,0.02406979379,0.1475617494
3,Neimenggu,内蒙古,2018,496.1,413.84,0.8341866559,0.1658133441,0.1271900826,0.02604313646,0.1532332191
3,Neimenggu,内蒙古,2019,549.5,455.61,0.8291355778,0.1708644222,0.1211646952,0.02962693358,0.1507916288
3,Neimenggu,内蒙古,2020,581.1,478.2,0.8229220444,0.1770779556,0.1249853726,0.03203063156,0.1570160041
3,Neimenggu,内蒙古,2021,611.993,486.33,0.7946659521,0.2053340479,0.1580426574,0.03462457904,0.1926672364
3,Neimenggu,内蒙古,2022,661.921,522.12,0.7887950375,0.2112049625,0.1627218354,0.03695153953,0.1996733749
3,Neimenggu,内蒙古,2023,762.9942233,593.5,0.777856479,0.222143521,0.1775400073,0.03807761463,0.215617622
4,Beijing,北京,2000,14.526,13.662,0.9405204461,0.0594795539,,,
4,Beijing,北京,2001,13.328,13.035,0.9780162065,0.02198379352,,,
4,Beijing,北京,2002,14.198,13.618,0.9591491759,0.04085082406,,,
4,Beijing,北京,2003,19.216,13.636,0.7096169858,0.2903830142,,,
4,Beijing,北京,2004,20.389,14.493,0.7108244642,0.2891755358,,,
4,Beijing,北京,2005,21.335,20.085,0.9414108273,0.05858917272,,,
4,Beijing,北京,2006,21.485,19.15,0.8913195253,0.1086804747,,,
4,Beijing,北京,2007,22.808,22.304,0.9779024904,0.02209750965,,,
4,Beijing,北京,2008,24.335,24.268,0.9972467639,0.00275323608,,,
4,Beijing,北京,2009,24.265,24.1007205,0.9932297754,0.006770224603,,,
4,Beijing,北京,2010,26.88,26.1795392,0.9739411905,0.02605880952,,,
4,Beijing,北京,2011,26.298,25.5533278,0.9716833143,0.02831668568,,,
4,Beijing,北京,2012,29.099,28.3188203,0.9731887797,0.02681122032,,,
4,Beijing,北京,2013,33.60132,32.779,0.9755271519,0.02447284809,0.009821042745,,0.009821042745
4,Beijing,北京,2014,36.88524,32.885,0.8915490315,0.1084509685,0.007591112326,,0.007591112326
4,Beijing,北京,2015,42.0884724,40.79184,0.9691926951,0.03080730485,0.006177463452,,0.006177463452
4,Beijing,北京,2016,43.43901,41.75,0.9611176682,0.0388823318,0.006906234742,0.002302078247,0.009208312989
4,Beijing,北京,2017,39.7,37.23,0.9377833753,0.06221662469,0.008740554156,0.005667506297,0.01440806045
4,Beijing,北京,2018,45.1,42.28,0.9374722838,0.06252771619,0.007738359202,0.006784922395,0.0145232816
4,Beijing,北京,2019,46.4,42.05,0.90625,0.09375,0.007349137931,0.01028017241,0.01762931034
4,Beijing,北京,2020,45.7,42.91,0.9389496718,0.06105032823,0.00818380744,0.01354485777,0.02172866521
4,Beijing,北京,2021,47.257,44.46,0.9408130012,0.05918699875,0.008485515373,0.01318323211,0.02166874749
4,Beijing,北京,2022,46.709,43.96,0.9411462459,0.05885375409,0.01059752938,0.01956796335,0.03016549273
4,Beijing,北京,2023,47.15525812,44.38,0.9411463699,0.05885363013,0.01022155363,0.02332719709,0.03354875072
5,Jilin,吉林,2000,31.35,26.548,0.8468261563,0.1531738437,,,
5,Jilin,吉林,2001,32.957,27.083,0.821767758,0.178232242,,,
5,Jilin,吉林,2002,29.565,25.037,0.8468459327,0.1531540673,,,
5,Jilin,吉林,2003,33.883,27.442,0.809904672,0.190095328,,,
5,Jilin,吉林,2004,38.619,31.899,0.8259923872,0.1740076128,,,
5,Jilin,吉林,2005,43.343,33.784,0.7794568904,0.2205431096,,,
5,Jilin,吉林,2006,44.32,38.576,0.8703971119,0.1296028881,,,
5,Jilin,吉林,2007,49.476,42.274,0.8544344733,0.1455655267,,,
5,Jilin,吉林,2008,57.767,43.406,0.7513978569,0.2486021431,,,
5,Jilin,吉林,2009,54.183,45.8609827,0.8464090711,0.1535909289,,,
5,Jilin,吉林,2010,60.456,46.3289268,0.7663247122,0.2336752878,,,
5,Jilin,吉林,2011,70.987,58.3955576,0.8226232634,0.1773767366,,,
5,Jilin,吉林,2012,69.162,57.0355091,0.8246654102,0.1753345898,,,
5,Jilin,吉林,2013,77.86826,59.083,0.7587558782,0.2412441218,0.05817517946,,0.05817517946
5,Jilin,吉林,2014,78.1384892,62.587,0.8009753022,0.1990246978,0.06706042123,,0.06706042123
5,Jilin,吉林,2015,73.1274098,55.9552,0.7651741003,0.2348258997,0.09873178908,,0.09873178908
5,Jilin,吉林,2016,76.02623,57.84,0.7607900589,0.2392099411,0.008812747916,0.0394600653,0.04827281321
5,Jilin,吉林,2017,76.0,59.69,0.7853947368,0.2146052632,0.08673684211,0.01268421053,0.09942105263
5,Jilin,吉林,2018,86.9,67.12,0.7723820483,0.2276179517,0.1206214039,0.02788262371,0.1485040276
5,Jilin,吉林,2019,94.6,71.94,0.7604651163,0.2395348837,0.1211627907,0.04202959831,0.163192389
5,Jilin,吉林,2020,101.9,74.99,0.7359175662,0.2640824338,0.1271442591,0.04437684004,0.1715210991
5,Jilin,吉林,2021,102.5746,72.93,0.7109947297,0.2890052703,0.1344777362,0.05094828544,0.1854260216
5,Jilin,吉林,2022,105.689,67.86,0.6420724957,0.3579275043,0.190190086,0.05590931885,0.2460994049
5,Jilin,吉林,2023,115.8728615,71.25,0.6148980795,0.3851019205,0.2428782688,0.05363637283,0.2965146416
6,Sichuan,四川,2000,50.024,18.513,0.3700823605,0.6299176395,,,
6,Sichuan,四川,2001,63.338,20.877,0.3296125549,0.6703874451,,,
6,Sichuan,四川,2002,69.574,28.565,0.4105700405,0.5894299595,,,
6,Sichuan,四川,2003,84.926,31.152,0.3668134611,0.6331865389,,,
6,Sichuan,四川,2004,93.449,33.604,0.3595972135,0.6404027865,,,
6,Sichuan,四川,2005,101.877,34.104,0.3347566183,0.6652433817,,,
6,Sichuan,四川,2006,122.658,42.396,0.3456439857,0.6543560143,,,
6,Sichuan,四川,2007,126.292,44.776,0.354543439,0.645456561,,,
6,Sichuan,四川,2008,138.297,39.586,0.2862390363,0.7137609637,,,
6,Sichuan,四川,2009,157.878,51.2555511,0.3246529035,0.6753470965,,,
6,Sichuan,四川,2010,179.463,56.953828,0.3173569371,0.6826430629,,,
6,Sichuan,四川,2011,198.069,59.7972407,0.3019010582,0.6980989418,,,
6,Sichuan,四川,2012,215.051,58.7327134,0.2731106268,0.7268893732,,,
6,Sichuan,四川,2013,263.13597,61.699,0.2344757351,0.7655242649,0.0,,0.0
6,Sichuan,四川,2014,309.4838343,58.164,0.187938734,0.812061266,0.0007431729044,,0.0007431729044
6,Sichuan,四川,2015,312.9590984,44.21281,0.1412734451,0.8587265549,0.003163352672,,0.003163352672
6,Sichuan,四川,2016,327.38538,39.78,0.1215081749,0.8784918251,0.0006414458703,0.0003359954559,0.0009774413262
6,Sichuan,四川,2017,345.2,38.05,0.110225956,0.889774044,0.01114136732,0.004666859791,0.01580822711
6,Sichuan,四川,2018,369.3,44.79,0.1212835093,0.8787164907,0.01479826699,0.006070945031,0.02086921202
6,Sichuan,四川,2019,392.4,50.25,0.128058104,0.871941896,0.01815749235,0.007173802243,0.0253312946
6,Sichuan,四川,2020,418.2,52.44,0.1253945481,0.8746054519,0.0206169297,0.006461023434,0.02707795313
6,Sichuan,四川,2021,453.033,66.3,0.1463469549,0.8536530451,0.02415497326,0.006544777091,0.03069975035
6,Sichuan,四川,2022,484.617,79.17,0.1633661221,0.8366338779,0.02779720893,0.006248233141,0.03404544207
6,Sichuan,四川,2023,500.6493175,91.7,0.1831621392,0.8168378608,0.03344456771,0.01043844427,0.04388301198
7,Tianjin,天津,2000,21.149,21.135,0.9993380302,0.0006619698331,,,
7,Tianjin,天津,2001,21.743,21.743,1.0,0.0,,,
7,Tianjin,天津,2002,26.883,26.883,1.0,0.0,,,
7,Tianjin,天津,2003,32.007,31.995,0.999625082,0.0003749179867,,,
7,Tianjin,天津,2004,33.976,33.769,0.9939074641,0.006092535908,,,
7,Tianjin,天津,2005,36.906,36.569,0.9908686934,0.009131306563,,,
7,Tianjin,天津,2006,35.924,35.924,1.0,0.0,,,
7,Tianjin,天津,2007,39.327,39.313,0.9996440105,0.0003559895237,,,
7,Tianjin,天津,2008,38.226,39.105,,,,,
7,Tianjin,天津,2009,41.577,38.966573,0.9372146379,0.0627853621,,,
7,Tianjin,天津,2010,58.908,55.9604265,0.9499631035,0.05003689652,,,
7,Tianjin,天津,2011,62.106,61.7540945,0.9943337922,0.005666207774,,,
7,Tianjin,天津,2012,58.969,58.5245785,0.9924634723,0.007536527667,,,
7,Tianjin,天津,2013,62.42559,61.912,0.991772765,0.008227235017,0.008009535833,,0.008009535833
7,Tianjin,天津,2014,62.5532755,61.778,0.9876061566,0.01239384339,0.008792505198,,0.008792505198
7,Tianjin,天津,2015,62.2844666,61.41468,0.9860352565,0.0139647435,0.009954327842,,0.009954327842
7,Tianjin,天津,2016,61.75452,61.03,0.9882677414,0.01173225863,0.009715888003,0.004857944002,0.014573832
7,Tianjin,天津,2017,63.8,60.34,0.9457680251,0.05423197492,0.009200626959,0.007742946708,0.01694357367
7,Tianjin,天津,2018,72.5,69.26,0.9553103448,0.04468965517,0.01111724138,0.01114482759,0.02226206897
7,Tianjin,天津,2019,73.3,70.18,0.9574351978,0.04256480218,0.01477489768,0.02105047749,0.03582537517
7,Tianjin,天津,2020,77.2,73.77,0.9555699482,0.04443005181,0.01507772021,0.02439119171,0.03946891192
7,Tianjin,天津,2021,79.973,75.2,0.9403173571,0.05968264289,0.02211996549,0.02498343191,0.0471033974
7,Tianjin,天津,2022,76.489,71.03,0.9286302606,0.07136973944,0.03335120083,0.03074951954,0.06410072037
7,Tianjin,天津,2023,83.7454902,76.29,0.9109744276,0.08902557239,0.03810354435,0.04610397516,0.08420751951
8,Ningxia,宁夏,2000,13.661,13.461,0.9853597833,0.01464021668,,,
8,Ningxia,宁夏,2001,15.03,14.271,0.949500998,0.050499002,,,
8,Ningxia,宁夏,2002,17.102,15.633,0.9141036136,0.08589638639,,,
8,Ningxia,宁夏,2003,20.613,21.722,,,,,
8,Ningxia,宁夏,2004,25.366,24.435,0.9632973271,0.03670267287,,,
8,Ningxia,宁夏,2005,31.287,31.053,0.9925208553,0.007479144693,,,
8,Ningxia,宁夏,2006,38.842,36.731,0.9456516142,0.05434838577,,,
8,Ningxia,宁夏,2007,45.296,42.869,0.9464191099,0.05358089014,,,
8,Ningxia,宁夏,2008,47.117,43.947,0.9327206741,0.06727932593,,,
8,Ningxia,宁夏,2009,47.985,45.4768093,0.9477296926,0.05227030739,,,
8,Ningxia,宁夏,2010,58.716,54.8965865,0.934951061,0.06504893896,,,
8,Ningxia,宁夏,2011,93.93,87.7532842,0.9342412882,0.06575871181,0.00061215799,,0.00061215799
8,Ningxia,宁夏,2012,100.966,95.7383256,0.9482234178,0.05177658222,0.002188030294,,0.002188030294
8,Ningxia,宁夏,2013,110.47581,83.682,0.757468988,0.242531012,0.03684064412,,0.03684064412
8,Ningxia,宁夏,2014,119.594933,94.389,0.7892391227,0.2107608773,0.04799534442,,0.04799534442
8,Ningxia,宁夏,2015,115.4749586,95.59219,0.8278174867,0.1721825133,0.0626109772,,0.0626109772
8,Ningxia,宁夏,2016,114.43807,74.36,0.6497837651,0.3502162349,0.001127247253,0.004806092937,0.00593334019
8,Ningxia,宁夏,2017,140.6,91.27,0.6491465149,0.3508534851,0.106514936,0.05239687055,0.1589118065
8,Ningxia,宁夏,2018,167.2,104.92,0.6275119617,0.3724880383,0.1117404306,0.05819976077,0.1699401914
8,Ningxia,宁夏,2019,176.6,116.84,0.661608154,0.338391846,0.1050679502,0.06494337486,0.170011325
8,Ningxia,宁夏,2020,188.2,128.47,0.6826248672,0.3173751328,0.1031880978,0.07208820404,0.1752763018
8,Ningxia,宁夏,2021,208.289,131.03,0.6290778678,0.3709221322,0.1349855249,0.08801713005,0.223002655
8,Ningxia,宁夏,2022,223.513,141.45,0.632849096,0.367150904,0.1229234989,0.09877277832,0.2216962772
8,Ningxia,宁夏,2023,231.4275409,144.29,0.6234780849,0.3765219151,0.1269122935,0.1218567155,0.248769009
9,Anhui,安徽,2000,35.544,35.087,0.9871426964,0.01285730362,,,
9,Anhui,安徽,2001,39.862,38.122,0.9563494054,0.04365059455,,,
9,Anhui,安徽,2002,46.566,45.515,0.9774298845,0.02257011553,,,
9,Anhui,安徽,2003,55.715,53.633,0.9626312483,0.03736875168,,,
9,Anhui,安徽,2004,60.71,59.811,0.9851918959,0.0148081041,,,
9,Anhui,安徽,2005,64.841,63.486,0.9791027282,0.02089727179,,,
9,Anhui,安徽,2006,73.439,71.645,0.9755715628,0.02442843721,,,
9,Anhui,安徽,2007,87.343,83.297,0.9536768831,0.04632311691,,,
9,Anhui,安徽,2008,112.483,106.953,0.9508370154,0.04916298463,,,
9,Anhui,安徽,2009,132.024,130.0244716,0.9848548112,0.01514518875,,,
9,Anhui,安徽,2010,144.385,142.0180115,0.9836064099,0.01639359005,,,
9,Anhui,安徽,2011,163.535,160.7345339,0.9828754328,0.01712456722,,,
9,Anhui,安徽,2012,177.108,164.9476031,0.9313390874,0.06866091255,,,
9,Anhui,安徽,2013,197.00398,192.672,0.9780106981,0.02198930194,0.002994863353,,0.002994863353
9,Anhui,安徽,2014,207.3841972,193.318,0.9321732447,0.06782675532,0.00482196818,,0.00482196818
9,Anhui,安徽,2015,206.1891193,195.47285,0.9480269893,0.05197301068,0.007371872993,,0.007371872993
9,Anhui,安徽,2016,225.2694,212.99,0.9454901553,0.05450984466,0.001509303971,0.0009322171587,0.00244152113
9,Anhui,安徽,2017,247.8,230.57,0.9304681195,0.06953188055,0.01597255851,0.02472154964,0.04069410815
9,Anhui,安徽,2018,274.1,249.13,0.9089018606,0.09109813937,0.01827435243,0.03780736957,0.056081722
9,Anhui,安徽,2019,288.7,263.72,0.9134741947,0.08652580533,0.01626602009,0.04317977139,0.05944579148
9,Anhui,安徽,2020,280.9,252.73,0.8997152011,0.1002847989,0.02020647917,0.04633677465,0.06654325383
9,Anhui,安徽,2021,308.339,269.03,0.8725136943,0.1274863057,0.03467287628,0.05010718722,0.0847800635
9,Anhui,安徽,2022,329.877,288.29,0.8739317988,0.1260682012,0.03555870825,0.06246570692,0.09802441516
9,Anhui,安徽,2023,354.9447624,303.3,0.8544991563,0.1455008437,0.03941176623,0.07595548056,0.1153672468
10,Shandong,山东,2000,100.526,100.514,0.9998806279,0.0001193721027,,,
