lower_threshold_percent,upper_threshold_percent,middle_vs_low_coefficient,middle_vs_low_standard_error,middle_vs_low_p,high_vs_low_coefficient,high_vs_low_standard_error,high_vs_low_p,sse,low_observations,middle_observations,high_observations
76.5,93.54,0.019067484133756075,0.014030478351091292,0.17414514202832998,0.013054567928307878,0.019496707118749367,0.5031267845002434,0.11657777367507605,75,92,34
60.78,69.95,-0.028339854740785115,0.02240328734918346,0.2058761882731059,-0.020741367343456624,0.02612738565612844,0.4272795908862897,0.11658614195444175,30,23,148
60.78,69.51,-0.028339854740785115,0.02240328734918346,0.2058761882731059,-0.020741367343456624,0.02612738565612844,0.4272795908862897,0.11658614195444175,30,23,148
68.2,88.74,-0.004213647716552362,0.016006827159404425,0.7923650948581028,-0.02422121503976743,0.024682106072077752,0.3264315534534839,0.11659782539533152,48,93,60
81.75,88.74,-0.002930205025974186,0.00728233031541362,0.6874103530132243,-0.022282849485233628,0.013378667726907599,0.09580293614250743,0.11660274712865451,100,41,60
75.63,88.74,0.0034656404123842594,0.01158662063524019,0.7648583346937393,-0.014600174586672522,0.02195440605331482,0.5060360849577935,0.11660361751795321,68,73,60
74.76,88.74,0.0034656404123842594,0.01158662063524019,0.7648583346937393,-0.014600174586672522,0.02195440605331482,0.5060360849577935,0.11660361751795321,68,73,60
75.19,88.74,0.0034656404123842594,0.01158662063524019,0.7648583346937393,-0.014600174586672522,0.02195440605331482,0.5060360849577935,0.11660361751795321,68,73,60
74.32,88.74,0.0034656404123842594,0.01158662063524019,0.7648583346937393,-0.014600174586672522,0.02195440605331482,0.5060360849577935,0.11660361751795321,68,73,60
78.69,88.3,0.01839817556748174,0.011282446502413081,0.10295569380475864,0.011599438750023346,0.01683181128553804,0.4907365040527807,0.11661079165084737,85,54,62
76.5,82.62,0.02052483249790681,0.014354015826382608,0.15274521673425281,0.014270569003551621,0.015596177218637543,0.3601893799762548,0.11661134316550978,75,30,96
83.06,88.74,-0.002636724397496063,0.005845771892833487,0.651954870919959,-0.021669572126671286,0.010792174669654755,0.04465426775519108,0.11661491784975028,110,31,60
76.5,82.17999999999999,0.02075932062272064,0.014391353421202003,0.1491654202897918,0.01439288119730775,0.015804598573364383,0.36246569346144875,0.11661685203460584,75,28,98
78.69,86.99,0.01904427867990834,0.011150870875529737,0.08765978714476447,0.011944525722475972,0.015843107480043264,0.450893844231344,0.11661846510031637,85,44,72
80.0,94.42,0.017001727839899585,0.012559080738343522,0.17581939568508206,0.006604002182325224,0.018405821244905956,0.7197449760721659,0.1166187256389121,90,81,30
71.7,88.74,0.0033432153252210086,0.013493842717988778,0.8043212033840951,-0.014633547214447559,0.025539139813678505,0.5666547657950157,0.1166201526635528,60,81,60
71.26,88.74,0.0033432153252210086,0.013493842717988778,0.8043212033840951,-0.014633547214447559,0.025539139813678505,0.5666547657950157,0.1166201526635528,60,81,60
86.11999999999999,93.54,-0.017922512386742348,0.014044477716236181,0.20191125338431404,-0.028826492376247174,0.01925833896511215,0.13443705394544717,0.11662035744330872,126,41,34
79.13,86.99,0.019037662247185522,0.01188263118117323,0.10912421669391305,0.011459357927346167,0.015821736667791846,0.46889422175468026,0.11662046102265372,87,42,72
60.78,94.86,-0.02853022217730157,0.022921589410246856,0.2132465405277977,-0.03357035989010236,0.026167107253879565,0.19951937334816092,0.11663067104454998,30,147,24
60.34,93.97999999999999,-0.02143647012938562,0.020429211784243638,0.2940378542984348,-0.03460253885827869,0.02662482447131586,0.1937262897378223,0.11663342160371715,27,143,31
73.00999999999999,80.0,0.013086563047326498,0.010401334432921655,0.2083331984519738,0.030712042528815566,0.014283337562946282,0.03153934225213106,0.11663373913183336,61,29,111
73.45,80.0,0.013086563047326498,0.010401334432921655,0.2083331984519738,0.030712042528815566,0.014283337562946282,0.03153934225213106,0.11663373913183336,61,29,111
72.14,80.0,0.013086563047326498,0.010401334432921655,0.2083331984519738,0.030712042528815566,0.014283337562946282,0.03153934225213106,0.11663373913183336,61,29,111
72.57000000000001,80.0,0.013086563047326498,0.010401334432921655,0.2083331984519738,0.030712042528815566,0.014283337562946282,0.03153934225213106,0.11663373913183336,61,29,111
80.0,87.42999999999999,0.016301415651519564,0.012844663815313942,0.20439838163835694,0.005991103065307714,0.01649441249691422,0.7164404327041757,0.11663380913544712,90,43,68
63.83,93.11,-0.013811803004012116,0.005599112812043706,0.013633249385155987,-0.031457553878624984,0.01252530091100928,0.012021219832160455,0.11663658913280861,37,124,40
79.13,88.3,0.018287905385600323,0.011861927486297422,0.12313889227977894,0.011276083749427878,0.01653799758190387,0.49534718414005224,0.11664159884266533,87,52,62
80.87,87.42999999999999,0.015761001692509557,0.012774062448060118,0.2172668350407297,0.0050149283563870085,0.017266031301390053,0.7714715732130973,0.11664387308485281,93,40,68
80.44,87.42999999999999,0.015761001692509557,0.012774062448060118,0.2172668350407297,0.0050149283563870085,0.017266031301390053,0.7714715732130973,0.11664387308485281,93,40,68
88.74,94.86,-0.019307120777003712,0.012282556653584534,0.11597053471376152,-0.01783872269888945,0.01422527865844452,0.20983630089195834,0.11664805576326179,141,36,24
60.78,81.75,-0.02864177388444581,0.023424102347624313,0.22142489794654696,-0.03359582856168754,0.028733909898717203,0.24232108308577655,0.11664941485294361,30,70,101
78.69,93.54,0.01908889838568564,0.011204718453188343,0.08844683154229249,0.01283275551641063,0.01757538727371648,0.4652954934000537,0.1166593733388643,85,82,34
83.5,88.74,0.000690099743867689,0.006985187032179522,0.9213012441194445,-0.018452234824599206,0.012232133139268297,0.13142531074596261,0.11666095738087448,114,27,60
60.78,68.64,-0.028249031388410072,0.022518734017576716,0.20967194719927618,-0.021948342327297025,0.024973459876400678,0.3794735546822385,0.11667345040062918,30,21,150
71.26,84.37,0.01160034584117216,0.011482025039097756,0.31234924752987997,-0.005882304866855925,0.019267874125620543,0.7601446758794076,0.11667351121711009,60,58,83
71.7,84.37,0.01160034584117216,0.011482025039097756,0.31234924752987997,-0.005882304866855925,0.019267874125620543,0.7601446758794076,0.11667351121711009,60,58,83
76.5,87.86,0.01866164777606883,0.014595830057601369,0.20105196375084033,0.013668079134741582,0.02131128170432128,0.5212926096637842,0.11668068313027935,75,63,63
60.78,83.5,-0.02833619793500084,0.023384630545663903,0.22561019117977424,-0.03286583720195888,0.029072708613001735,0.25827805452706615,0.11668267375556675,30,84,87
59.9,76.07000000000001,-0.013411075920130813,0.023411205935501812,0.5667472274188954,0.003867492339424369,0.0301934072882567,0.8980772569600745,0.11668270482463124,24,47,130
59.9,87.42999999999999,-0.018962049263361865,0.02407706350710019,0.4309561336383429,-0.034016523862625846,0.031057632998763293,0.2733979410392592,0.11668346044406852,24,109,68
85.68,93.54,-0.018109815286357113,0.014747704847093743,0.21945629115943144,-0.029576263609415863,0.02029073069806418,0.14494410780195902,0.11671038254767023,123,44,34
63.83,76.5,-0.005760928464419491,0.006077710856620323,0.3431915615257951,0.013713192928411132,0.01761732367441024,0.4363376484966424,0.11672189762775036,37,38,126
68.2,76.5,0.006226495450202643,0.01332066438410939,0.6401913342501553,0.026718499023190602,0.019071918235639265,0.1612338053406456,0.11672335349563812,48,27,126
65.14,93.11,-0.013228386356310792,0.015709321990506543,0.39974743320829376,-0.030721460752365894,0.021257948064607072,0.1484086619346775,0.11672356325671754,42,119,40
79.13,93.54,0.018918554396680002,0.0119800415432208,0.11429645290808224,0.01273317799030082,0.018356382199212606,0.4878923840541951,0.11672471080878141,87,80,34
60.78,70.39,-0.027873564639688368,0.02225309680584849,0.21036218649687888,-0.02360669193214784,0.026219518984166912,0.36793507515429724,0.11673475990829878,30,24,147
78.69,87.86,0.0186437840478658,0.011396291366885443,0.10184966316389196,0.013114161956643082,0.017886475425303344,0.4634433364594875,0.11673911979022351,85,53,63
65.14,76.5,-0.005469161664688169,0.014429267836075298,0.7046637193537577,0.014087287583509259,0.020439529999763693,0.490686226675827,0.11673974632224543,42,33,126
76.07000000000001,94.42,0.016897098267224325,0.01233635102506021,0.1707806125466797,0.007089118406979484,0.01792704702049568,0.6925162619619932,0.11673995218319097,71,100,30
60.34,88.3,-0.020758909324705758,0.02123171613762679,0.3282073323552976,-0.03339830037010403,0.02932704454673657,0.25477716422429475,0.11674331367453317,27,112,62
73.45,80.87,0.012883139906389698,0.010839809146023083,0.23463550865492758,0.029559972056879744,0.012871776194451097,0.02164758413707323,0.1167551740892935,61,32,108
72.57000000000001,80.44,0.012883139906389698,0.010839809146023083,0.23463550865492758,0.029559972056879744,0.012871776194451097,0.02164758413707323,0.1167551740892935,61,32,108
72.57000000000001,80.87,0.012883139906389698,0.010839809146023083,0.23463550865492758,0.029559972056879744,0.012871776194451097,0.02164758413707323,0.1167551740892935,61,32,108
73.00999999999999,80.87,0.012883139906389698,0.010839809146023083,0.23463550865492758,0.029559972056879744,0.012871776194451097,0.02164758413707323,0.1167551740892935,61,32,108
72.14,80.87,0.012883139906389698,0.010839809146023083,0.23463550865492758,0.029559972056879744,0.012871776194451097,0.02164758413707323,0.1167551740892935,61,32,108
73.00999999999999,80.44,0.012883139906389698,0.010839809146023083,0.23463550865492758,0.029559972056879744,0.012871776194451097,0.02164758413707323,0.1167551740892935,61,32,108
72.14,80.44,0.012883139906389698,0.010839809146023083,0.23463550865492758,0.029559972056879744,0.012871776194451097,0.02164758413707323,0.1167551740892935,61,32,108
73.45,80.44,0.012883139906389698,0.010839809146023083,0.23463550865492758,0.029559972056879744,0.012871776194451097,0.02164758413707323,0.1167551740892935,61,32,108
68.2,78.69,0.007572182143384441,0.013356112678767674,0.5707515067808334,0.02844498379509902,0.017885601337622205,0.11174815374944005,0.1167569074486712,48,37,116
68.2,79.13,0.008400070733230087,0.013565937914905523,0.5357825737017967,0.02941658580010932,0.020077342237775086,0.1428763590746263,0.11676230184167355,48,39,114
67.77,76.5,0.005123418367530957,0.011695026205510049,0.6613244932591265,0.025667202567648005,0.018872244508783446,0.17381399425165026,0.11676367375991718,47,28,126
79.13,87.86,0.018511760182412695,0.011944702981256852,0.1211923511254039,0.012769364741082945,0.01757467261376818,0.46748470933960085,0.11677505641191355,87,51,63
59.9,80.0,-0.01256209034770788,0.02329490615679058,0.5897051177998621,0.004039628984541056,0.03098019902329446,0.8962547921994916,0.11677834354881986,24,66,111
76.5,81.75,0.02076744038918808,0.014445652843429954,0.15054031221991448,0.016922423765602327,0.01501675435564743,0.2597835446185516,0.11677855706181382,75,25,101
60.78,70.82000000000001,-0.02734524989867078,0.022393323602536208,0.22203527016950694,-0.02516123901027225,0.02890265530745446,0.3839992943136134,0.11679722104230539,30,26,145
71.26,80.0,0.011892991999658587,0.010895101186657555,0.27501301061961086,0.02948082097560821,0.0145817553679377,0.0432010722809983,0.11680245371806033,60,30,111
71.7,80.0,0.011892991999658587,0.010895101186657555,0.27501301061961086,0.02948082097560821,0.0145817553679377,0.0432010722809983,0.11680245371806033,60,30,111
67.77,78.69,0.00642950601379921,0.01188577006165648,0.5885479210303897,0.02735315368976345,0.01775898840841559,0.12350118544230809,0.11680513512504523,47,38,116
81.31,87.42999999999999,0.0145917269242763,0.012529165637848994,0.24417251999396358,0.0030877344935757046,0.015678692910823362,0.8438758531579842,0.11680540959509327,96,37,68
76.5,83.06,0.020231379980117467,0.014168412045433936,0.1533144585575016,0.01694424361114309,0.014952125980111898,0.2571163905370801,0.11680653441475858,75,35,91
80.87,94.42,0.01580674086234594,0.012219646155087473,0.19582040553183516,0.005947223718400731,0.017608353970902844,0.7355514993538557,0.11680999304024313,93,78,30
80.44,94.42,0.01580674086234594,0.012219646155087473,0.19582040553183516,0.005947223718400731,0.017608353970902844,0.7355514993538557,0.11680999304024313,93,78,30
76.07000000000001,85.24000000000001,0.017234574586810162,0.012968403312697456,0.18385899627221927,0.0071599440233082135,0.023284333287838195,0.758462445934801,0.11681244124485463,71,51,79
60.78,73.88,-0.02714270078777407,0.023529035374554405,0.24867107414602366,-0.026023725865774245,0.032027553254415676,0.41648080991961667,0.11681359708680653,30,35,136
69.08,76.5,0.004120853933276279,0.01199979017646755,0.7312896621399334,0.02425177065823465,0.018729061147104552,0.1953637665131569,0.11681404453510144,52,23,126
85.24000000000001,94.42,-0.015829033070267465,0.015747165570581666,0.3148010981880143,-0.031102091474729737,0.021210649291171012,0.14255481047854401,0.11681460543602155,122,49,30
67.77,79.13,0.007097992434450947,0.012088320352856155,0.557084351385462,0.028118702003596268,0.019751214468549577,0.15454949287858324,0.11682338082219988,47,40,114
69.95,76.5,0.003690791293583082,0.01245773261156881,0.767027642738382,0.023853705305124394,0.01984247467587685,0.22930396533534755,0.11682707423052252,53,22,126
69.51,76.5,0.003690791293583082,0.01245773261156881,0.767027642738382,0.023853705305124394,0.01984247467587685,0.22930396533534755,0.11682707423052252,53,22,126
83.93,93.54,-0.01855636453527362,0.013023490889433833,0.15420403895418228,-0.030419836895346206,0.018653598682261706,0.10293764029354073,0.11683458512596764,116,51,34
63.83,78.69,-0.00564295326929104,0.0059744624211189624,0.34490791710676455,0.013801448083840892,0.014702113618084092,0.3478647419740149,0.11683692370402159,37,48,116
69.08,79.13,0.007171378086846969,0.012133534816366235,0.5544950740500911,0.027769099212643485,0.018838951874820237,0.14047467184206075,0.11684066738449525,52,35,114
86.99,93.11,-0.009607391994976984,0.010313268561507624,0.3515657912123801,-0.025110919905107127,0.013855019719746923,0.06992349719350825,0.11685041408930177,129,32,40
60.34,81.31,-0.015093968341284968,0.0208390371654053,0.46887410388118794,-0.0015990366063752945,0.029083301017294942,0.9561533916021766,0.1168537699181996,27,69,105
76.5,86.55000000000001,0.019885464386227403,0.014180175299934919,0.16081295480329266,0.017952465480920988,0.018082223961924215,0.3207957437810955,0.11685619960089078,75,53,73
80.0,93.97999999999999,0.017168147828003327,0.01260318546974395,0.17313255834193764,0.008611872712920108,0.018204250874982654,0.6361637191652486,0.11685736649833933,90,80,31
65.58,76.5,-0.002250332276541715,0.014927506217650977,0.8801723633896804,0.017766507242033557,0.0201176192530327,0.3771651198149314,0.11685958177161912,43,32,126
66.02,76.5,-0.002250332276541715,0.014927506217650977,0.8801723633896804,0.017766507242033557,0.0201176192530327,0.3771651198149314,0.11685958177161912,43,32,126
68.64,76.5,0.002474204852156063,0.011830220161511683,0.8343367979655821,0.022703898238320846,0.019436244323263345,0.24275768919961024,0.11686007625610338,51,24,126
78.69,83.06,0.020474766439230838,0.011029213925263086,0.06339483806086788,0.016177221921766932,0.013104694720370813,0.21703152953388255,0.11686066904862055,85,25,91
64.27000000000001,76.5,0.0018007222699268992,0.009603345405155462,0.8512608677174307,0.02226337349606548,0.019092969746143697,0.24359388907304552,0.11686746717998896,38,37,126
69.95,79.13,0.006625161400968394,0.012837391601762217,0.6057963411036176,0.02721184496289713,0.01966491959473411,0.16642703552660543,0.1168692620108567,53,34,114
69.51,79.13,0.006625161400968394,0.012837391601762217,0.6057963411036176,0.02721184496289713,0.01966491959473411,0.16642703552660543,0.1168692620108567,53,34,114
63.83,86.11999999999999,-0.012531419620643592,0.006292355418375802,0.0464225625784655,-0.030564340215174884,0.01681571247697635,0.06912437099503806,0.11687602295472063,37,89,75
59.9,85.24000000000001,-0.019910346426224412,0.02395111649748136,0.4058092849388507,-0.0356522202095667,0.03378424804074032,0.29129215706332656,0.1168762816851069,24,98,79
63.83,79.13,-0.00593783857003061,0.0060571830067807616,0.326939515598166,0.013388350680015785,0.015361505712166337,0.38345283848781725,0.11687693840467256,37,50,114
67.33,76.5,-0.0010516883898151336,0.012561892801826624,0.9332786296508974,0.019066250072965616,0.020109677631862086,0.3430718477168929,0.11687763274660805,46,29,126
66.89,76.5,-0.0010516883898151336,0.012561892801826624,0.9332786296508974,0.019066250072965616,0.020109677631862086,0.3430718477168929,0.11687763274660805,46,29,126
66.46,76.5,-0.0010516883898151336,0.012561892801826624,0.9332786296508974,0.019066250072965616,0.020109677631862086,0.3430718477168929,0.11687763274660805,46,29,126
61.21,76.5,0.0009854172792429108,0.00927129885048257,0.9153547536279957,0.021321119726658115,0.01993453792646171,0.28481886873782813,0.11688013454496468,31,44,126
76.5,94.86,0.02027744065749516,0.014162019204465399,0.15219578017452093,0.020860725662232193,0.016339576927743994,0.20170844519813508,0.11688061879227997,75,102,24
79.13,83.06,0.02052538353332206,0.0117253801108138,0.08003052074873439,0.015642969008104555,0.01356282396212619,0.24875810385636352,0.11688062090635487,87,23,91
62.519999999999996,76.5,-0.0009377982244655793,0.010322204102628097,0.9276097799705533,0.019145678240850245,0.021297633300613534,0.3686750222411248,0.1168809569710933,32,43,126
61.650000000000006,76.5,-0.0009377982244655793,0.010322204102628097,0.9276097799705533,0.019145678240850245,0.021297633300613534,0.3686750222411248,0.1168809569710933,32,43,126
62.09,76.5,-0.0009377982244655793,0.010322204102628097,0.9276097799705533,0.019145678240850245,0.021297633300613534,0.3686750222411248,0.1168809569710933,32,43,126
62.96000000000001,76.5,-0.0004533388035786659,0.00898698744677621,0.9597686442204864,0.019695327518671604,0.020813737738102432,0.34401304885545303,0.11688253806478657,33,42,126
64.71000000000001,76.5,-0.00037599570955735645,0.012035818602389305,0.9750783563285618,0.01978290283478393,0.020937570286075048,0.34473449660581545,0.11688253979977647,39,36,126
76.5,83.5,0.02019864735878087,0.014140569310236037,0.15317150749819702,0.019989158085125587,0.016190708743988366,0.21697690063627045,0.11688289415551184,75,39,87
63.4,76.5,-0.00010492105205270524,0.00707436919176366,0.9881668857905047,0.0200876571421975,0.019669223110165845,0.30712485832331965,0.11688315132273498,34,41,126
70.39,76.5,-1.0592010940356574e-06,0.011702928870281199,0.9999277855818889,0.020206062318022352,0.01851673498902392,0.275170607115655,0.11688319603879946,54,21,126
84.37,88.3,-0.016655382543114428,0.012670235273222794,0.1886684886606676,-0.023920371229460734,0.01530414631604051,0.11805274025228867,0.1168863304130405,118,21,62
60.34,79.56,-0.015567389226411989,0.020954892248489374,0.4575422322101745,-0.0015585523342792902,0.029548547360759226,0.9579347010858549,0.11688955703020745,27,61,113
69.08,78.69,0.004983599171107169,0.012112284278274188,0.6807426090227453,0.025235138429557293,0.01768826498905185,0.15367794830041143,0.11689007765456903,52,33,116
76.07000000000001,87.42999999999999,0.015740592975143144,0.013638295431260354,0.24844005085154444,0.006792078317636331,0.020491631953139945,0.7402999253583229,0.11689549620581058,71,62,68
65.14,78.69,-0.00446895905957946,0.014526439563801117,0.7583539122193765,0.015026904592054592,0.01887227464067953,0.4258911778869485,0.11689701368636347,42,43,116
65.14,86.11999999999999,-0.01246652181876212,0.014994637555308488,0.4057484464713325,-0.030627913995044293,0.022227970918996795,0.16823426407076464,0.11689934628173776,42,84,75
71.7,80.44,0.01186432359154314,0.011400796933803093,0.2980345851824547,0.02859644398445653,0.013202911612538294,0.030317337384683875,0.1168995730544031,60,33,108
71.26,80.44,0.01186432359154314,0.011400796933803093,0.2980345851824547,0.02859644398445653,0.013202911612538294,0.030317337384683875,0.1168995730544031,60,33,108
71.26,80.87,0.01186432359154314,0.011400796933803093,0.2980345851824547,0.02859644398445653,0.013202911612538294,0.030317337384683875,0.1168995730544031,60,33,108
71.7,80.87,0.01186432359154314,0.011400796933803093,0.2980345851824547,0.02859644398445653,0.013202911612538294,0.030317337384683875,0.1168995730544031,60,33,108
59.9,80.44,-0.012340902430414977,0.023293416532487534,0.5962491063415893,0.0033188751972987288,0.03102229697767977,0.9148020367612808,0.11690112285472137,24,69,108
59.9,80.87,-0.012340902430414977,0.023293416532487534,0.5962491063415893,0.0033188751972987288,0.03102229697767977,0.9148020367612808,0.11690112285472137,24,69,108
69.51,78.69,0.00446389643077416,0.012742114901921025,0.7260939203003502,0.024731074071063286,0.018571518583110885,0.18296971504416204,0.11690916765712034,53,32,116
69.95,78.69,0.00446389643077416,0.012742114901921025,0.7260939203003502,0.024731074071063286,0.018571518583110885,0.18296971504416204,0.11690916765712034,53,32,116
76.07000000000001,84.81,0.017601502627572502,0.012832536937722355,0.17017840734724185,0.008891549072785854,0.021410139538323866,0.6779251004192259,0.11694241861622659,71,50,80
68.64,79.13,0.005205260687666438,0.012305206030879602,0.6722858611069555,0.02573105056932088,0.019673785971691043,0.19091230065066953,0.1169474144624357,51,36,114
78.69,86.55000000000001,0.01986439443256031,0.011183641573402793,0.07569980697326802,0.017466651175971248,0.015243172113023035,0.2518500984768991,0.11694945622734268,85,43,73
68.64,78.69,0.0030981833033613968,0.012020015370302516,0.7965982920473559,0.023399066908241443,0.01847447654951237,0.2053120064183693,0.11695505612172982,51,34,116
74.32,84.37,0.008094251604824595,0.010543629867952506,0.44267068021332223,-0.0091332126503348,0.018389061352273344,0.6194249436571531,0.11695509485617651,68,50,83
75.63,84.37,0.008094251604824595,0.010543629867952506,0.44267068021332223,-0.0091332126503348,0.018389061352273344,0.6194249436571531,0.11695509485617651,68,50,83
74.76,84.37,0.008094251604824595,0.010543629867952506,0.44267068021332223,-0.0091332126503348,0.018389061352273344,0.6194249436571531,0.11695509485617651,68,50,83
75.19,84.37,0.008094251604824595,0.010543629867952506,0.44267068021332223,-0.0091332126503348,0.018389061352273344,0.6194249436571531,0.11695509485617651,68,50,83
60.34,86.99,-0.020952176282022835,0.02111745660130535,0.32111300213757216,-0.03344556583097898,0.0288863048730378,0.2469315040764624,0.11695648401245515,27,102,72
65.14,79.13,-0.004415969804805964,0.015134910713866318,0.7704596092451358,0.014934532125090537,0.02227871290604688,0.5026347882219956,0.11695659135464442,42,45,114
76.07000000000001,93.97999999999999,0.017168775262963634,0.012335593841026463,0.16398061871786343,0.009159268658639749,0.017544292067780468,0.60162476416484,0.11695758260580467,71,99,31
62.519999999999996,84.37,-0.011691445808339961,0.011354774205739803,0.3031742294744117,-0.031000091651324578,0.01994946319437163,0.12020084803558792,0.11696439933929217,32,86,83
62.09,84.37,-0.011691445808339961,0.011354774205739803,0.3031742294744117,-0.031000091651324578,0.01994946319437163,0.12020084803558792,0.11696439933929217,32,86,83
61.650000000000006,84.37,-0.011691445808339961,0.011354774205739803,0.3031742294744117,-0.031000091651324578,0.01994946319437163,0.12020084803558792,0.11696439933929217,32,86,83
64.27000000000001,78.69,0.0020895318669769563,0.009613506643090559,0.8279326597629351,0.02263661335675069,0.016419016497067184,0.16799261775036867,0.11697020121477773,38,47,116
60.34,87.86,-0.020426765165101602,0.021161704189856127,0.334409429112563,-0.03188954312384817,0.02972202437797888,0.28330416247121987,0.11697343135837864,27,111,63
62.96000000000001,84.37,-0.010387255207479882,0.009497387827356325,0.2740883231774788,-0.02993612653499689,0.01871687336018965,0.10972748988283497,0.11697441862418752,33,85,83
72.57000000000001,81.31,0.013516022248005709,0.01052204329465676,0.19895185572241667,0.02883657006340394,0.01330211199502198,0.030172466698866605,0.11698053242918904,61,35,105
73.45,81.31,0.013516022248005709,0.01052204329465676,0.19895185572241667,0.02883657006340394,0.01330211199502198,0.030172466698866605,0.11698053242918904,61,35,105
73.00999999999999,81.31,0.013516022248005709,0.01052204329465676,0.19895185572241667,0.02883657006340394,0.01330211199502198,0.030172466698866605,0.11698053242918904,61,35,105
72.14,81.31,0.013516022248005709,0.01052204329465676,0.19895185572241667,0.02883657006340394,0.01330211199502198,0.030172466698866605,0.11698053242918904,61,35,105
59.9,94.42,-0.018123758330087704,0.023287480427755875,0.43641464258671814,-0.03198543816893655,0.029233037687038922,0.27388754656132497,0.11698167560998138,24,147,30
79.13,86.55000000000001,0.01973782529462344,0.011872499264361493,0.09641601810042436,0.01672564105713522,0.01531908417506364,0.2749134152810139,0.11698194620623015,87,41,73
78.69,83.5,0.02021879029371708,0.011180768165624518,0.07055137429627374,0.019169870736280643,0.01387434758919393,0.16707081579112104,0.1169836862186262,85,29,87
70.39,78.69,0.0011553164794743751,0.011819205328998278,0.9221315397640398,0.021361226979458133,0.018235828958037992,0.24144294676857705,0.11698492236628358,54,31,116
66.02,78.69,-0.001137835275193143,0.014995818601145818,0.9395170855703725,0.018936017853416438,0.01866411545394337,0.31031170854815393,0.11698530454663639,43,42,116
65.58,78.69,-0.001137835275193143,0.014995818601145818,0.9395170855703725,0.018936017853416438,0.01866411545394337,0.31031170854815393,0.11698530454663639,43,42,116
78.69,94.86,0.020332513366319735,0.011272903468613898,0.07128423009039198,0.021157988044520338,0.014044337247572376,0.13193532414928388,0.11698612414196928,85,92,24
66.02,84.37,-0.008556504887849863,0.015248516712309156,0.574704237540264,-0.028099824329437025,0.02151058200723249,0.191441848891065,0.11698721274665898,43,75,83
65.58,84.37,-0.008556504887849863,0.015248516712309156,0.574704237540264,-0.028099824329437025,0.02151058200723249,0.191441848891065,0.11698721274665898,43,75,83
62.519999999999996,78.69,-0.0012459772056859677,0.009692885636292097,0.897717262451688,0.018808449328846993,0.017684701184195063,0.28753554060513775,0.1169873057227331,32,53,116
61.650000000000006,78.69,-0.0012459772056859677,0.009692885636292097,0.897717262451688,0.018808449328846993,0.017684701184195063,0.28753554060513775,0.1169873057227331,32,53,116
62.09,78.69,-0.0012459772056859677,0.009692885636292097,0.897717262451688,0.018808449328846993,0.017684701184195063,0.28753554060513775,0.1169873057227331,32,53,116
61.21,78.69,0.0011115126918833668,0.008887405262628672,0.900471258532192,0.021483491881010088,0.016562830414454773,0.19460001043548936,0.11698738422930088,31,54,116
62.96000000000001,78.69,-0.0008011521615204173,0.008476104281062713,0.9246969594494783,0.019316058477024847,0.017281908248376082,0.26369342146491365,0.1169892058523405,33,52,116
70.82000000000001,78.69,0.00027578455821276795,0.011088406555731109,0.9801575135275321,0.020474712377703305,0.01659482397064056,0.2172770225155174,0.11699090248947282,56,29,116
63.4,78.69,-0.00028060766849566593,0.006636977568372597,0.9662759383011534,0.01989849098634673,0.016300827415157343,0.22219797894985616,0.11699094684102311,34,51,116
64.71000000000001,78.69,-0.00019006750508493924,0.012120221608026418,0.9874882063024064,0.0200013213905905,0.01849722629056061,0.2795571820807063,0.11699109998668765,39,46,116
67.33,78.69,-4.7447280838770874e-05,0.01280295520404496,0.9970430759482146,0.020164529361939475,0.018728372061027877,0.28162168186311526,0.1169912558956251,46,39,116
66.89,78.69,-4.7447280838770874e-05,0.01280295520404496,0.9970430759482146,0.020164529361939475,0.018728372061027877,0.28162168186311526,0.1169912558956251,46,39,116
66.46,78.69,-4.7447280838770874e-05,0.01280295520404496,0.9970430759482146,0.020164529361939475,0.018728372061027877,0.28162168186311526,0.1169912558956251,46,39,116
60.34,93.54,-0.020991565124097025,0.020313399705652456,0.3014237041234331,-0.0324300235758421,0.026073383401273433,0.21357389622372394,0.11700235266108099,27,140,34
70.39,79.13,0.003017681334281453,0.011985102459931798,0.8012064581118482,0.023268053791457625,0.018942613484788783,0.21931769835961212,0.11700534909698622,54,33,114
79.56,85.24000000000001,0.015971348808078392,0.012827722888069229,0.21310785795317472,0.003977583090466268,0.020505707080130994,0.8461958940634787,0.11700684622224466,88,34,79
63.4,84.37,-0.00873750082610561,0.006953969921471079,0.20894320682117756,-0.028233470675895714,0.01664553001496118,0.08985571432829553,0.11701123199813256,34,84,83
74.32,80.0,0.009010468719825278,0.009625774290231048,0.34923339435936934,0.02648401013999996,0.016142021923867943,0.10086234546499645,0.11702446789344065,68,22,111
74.76,80.0,0.009010468719825278,0.009625774290231048,0.34923339435936934,0.02648401013999996,0.016142021923867943,0.10086234546499645,0.11702446789344065,68,22,111
75.63,80.0,0.009010468719825278,0.009625774290231048,0.34923339435936934,0.02648401013999996,0.016142021923867943,0.10086234546499645,0.11702446789344065,68,22,111
75.19,80.0,0.009010468719825278,0.009625774290231048,0.34923339435936934,0.02648401013999996,0.016142021923867943,0.10086234546499645,0.11702446789344065,68,22,111
80.87,93.97999999999999,0.016078586387432744,0.01224350921851434,0.18910428096604914,0.007992479686850518,0.017327231059145902,0.6446070660788221,0.11702479557313303,93,77,31
