province,province_cn,year,hydro_monthly_observations,hydro_monthly_mean_100m_kwh,hydro_monthly_sd_100m_kwh,hydro_monthly_cv,nuclear_monthly_observations,nuclear_monthly_mean_100m_kwh,nuclear_monthly_sd_100m_kwh,nuclear_monthly_cv,solar_monthly_observations,solar_monthly_mean_100m_kwh,solar_monthly_sd_100m_kwh,solar_monthly_cv,thermal_monthly_observations,thermal_monthly_mean_100m_kwh,thermal_monthly_sd_100m_kwh,thermal_monthly_cv,wind_monthly_observations,wind_monthly_mean_100m_kwh,wind_monthly_sd_100m_kwh,wind_monthly_cv,windsolar_monthly_observations,windsolar_monthly_mean_100m_kwh,windsolar_monthly_sd_100m_kwh,windsolar_monthly_cv,observed_source_monthly_observations,observed_source_monthly_mean_100m_kwh,observed_source_monthly_sd_100m_kwh,observed_source_monthly_cv,therm_month_n,therm_month_cv,windsolar_month_n,windsolar_month_cv,allsrc_month_n,allsrc_month_cv
Jiangsu,江苏,2015,12,0.9272,0.1753404636181226,0.1891074888029795,12,13.847700000000001,2.218299008864062,0.16019259580031786,0,,,,12,337.5113833333333,36.95482432368261,0.10949208278165022,10,4.85,1.0309111396128092,0.2125589978583112,10,4.85,1.0309111396128092,0.2125589978583112,12,356.32794999999993,38.58124693902469,0.10827454579138318,12,0.10949208278165022,10,0.2125589978583112,12,0.10827454579138318
Jiangsu,江苏,2016,10,1.4300000000000002,0.20575065816014612,0.1438815791329693,10,12.509999999999998,3.3154352822987074,0.2650228043404243,7,2.222242857142857,0.47733632747132204,0.21479935279667609,10,373.87,34.69463775410966,0.09279866732850899,10,6.220000000000001,0.8599741598185132,0.13825951122484134,10,7.775570000000002,1.3814780643692224,0.17766904090236754,10,395.58557,36.3341664136618,0.09184906925108971,10,0.09279866732850899,10,0.17766904090236754,10,0.09184906925108971
Jiangsu,江苏,2017,10,2.4699999999999998,2.305572958434989,0.93343034754453,10,14.64,2.521110866265107,0.1722070263842286,10,3.2096199999999997,0.5019805901515403,0.15639876064815783,10,374.58,53.34118275570739,0.14240264497759464,10,8.450000000000001,1.8252853658172654,0.21601010246358168,10,11.65962,1.8031324785248346,0.1546476196072286,10,403.34961999999996,51.87830908815571,0.12861871318524043,10,0.14240264497759464,10,0.1546476196072286,10,0.12861871318524043
Jiangsu,江苏,2018,10,2.6399999999999997,0.41150131632029235,0.15587171072738348,10,21.56,4.010597073864302,0.18602027244268562,10,3.9900399999999996,0.8563270535646222,0.21461615762363845,10,373.96000000000004,45.90626197904697,0.12275714509318367,10,11.149999999999999,3.21498228783785,0.288339218640166,10,15.140039999999999,3.301988360636325,0.2180964092985438,10,413.30003999999997,49.056182322136216,0.11869387266968622,10,0.12275714509318367,10,0.2180964092985438,10,0.11869387266968622
Jiangsu,江苏,2019,10,2.4699999999999998,0.7242620765686656,0.2932235127808363,10,27.97,3.136895138685888,0.11215213223760773,10,5.344460000000001,1.2733075993909195,0.23824812972515827,10,368.63,31.883714059410096,0.08649245601120391,10,13.77,2.7284712854555644,0.19814606285080352,10,19.11446,1.9789830773517074,0.10353329768937795,10,418.18446000000006,33.25258479875249,0.07951654826856187,10,0.08649245601120391,10,0.10353329768937795,10,0.07951654826856187
Jiangsu,江苏,2020,10,2.56,0.42216373863966794,0.1649077104061203,10,31.21,4.431566063794805,0.14199186362687616,10,5.699340000000001,1.1817953735266051,0.20735653137496707,10,380.33,57.8123602701013,0.15200578516052193,10,17.18,3.7608509675338087,0.21890867098566988,10,22.87934,4.0894096116133385,0.17873809347705566,10,436.97934,58.82722640518671,0.13462244326055944,10,0.15200578516052193,10,0.17873809347705566,10,0.13462244326055944
Jiangsu,江苏,2021,10,2.52,0.31902629637347746,0.12659773665614185,10,41.95,5.463667876680153,0.13024238085054,10,6.9395299999999995,0.5756672361510404,0.08295478744973225,10,412.43,36.605495944370595,0.08875565779494847,10,29.4,7.970919367021322,0.2711197063612695,10,36.33953,7.985312036629085,0.21974175330911228,10,493.23953,42.72231196264362,0.08661575028798608,10,0.08875565779494847,10,0.21974175330911228,10,0.08661575028798608
Jiangsu,江苏,2022,10,2.5599999999999996,0.3596294389136316,0.14048024957563734,10,43.64,4.935404970437796,0.11309360610535737,10,8.253670000000001,1.876005599997563,0.22729350700931375,10,396.2,68.9563468998886,0.17404428798558455,10,38.33,5.732567778346221,0.14955825145698465,10,46.583670000000005,5.932309753479013,0.12734741065869246,10,488.9836700000001,67.13737535920163,0.13729983121767975,10,0.17404428798558455,10,0.12734741065869246,10,0.13729983121767975
Jiangsu,江苏,2023,10,2.4699999999999998,0.2002775851439973,0.08108404256841996,10,42.410000000000004,5.727021719687972,0.13503941805442046,10,9.168560000000001,1.0998010630210449,0.11995352192940273,10,424.65,50.23553965515281,0.11829869222925425,10,42.94,12.850957595102045,0.2992770748742908,10,52.10856,12.688719896051152,0.24350547963810845,10,521.63856,48.810767479458534,0.09357200794254653,10,0.11829869222925425,10,0.24350547963810845,10,0.09357200794254653
Jiangxi,江西,2000,11,5.677272727272727,4.826930890139387,0.850220012674672,0,,,,0,,,,11,15.128181818181815,4.828792433273185,0.319191856054354,0,,,,0,,,,12,19.071666666666665,3.0899745021993996,0.1620191122362702,11,0.319191856054354,0,,12,0.1620191122362702
Jiangxi,江西,2001,12,4.495833333333334,1.4806353570700859,0.3293350191814834,0,,,,0,,,,12,13.519166666666665,2.0712335294054434,0.15320718950172793,0,,,,0,,,,12,18.015,1.8755823338123792,0.1041122583298573,12,0.15320718950172793,0,,12,0.1041122583298573
Jiangxi,江西,2002,12,5.1258333333333335,1.7308508592509348,0.33767209089597167,0,,,,0,,,,12,15.54,2.700292913404361,0.1737640227415934,0,,,,0,,,,12,20.665833333333328,2.8683617697954755,0.13879729520361997,12,0.1737640227415934,0,,12,0.13879729520361997
Jiangxi,江西,2003,12,3.5041666666666664,1.8236400080026427,0.5204204541267946,0,,,,0,,,,12,22.77416666666667,6.840267749056896,0.3003520545526098,0,,,,0,,,,12,26.278333333333336,5.971984341045861,0.2272588700848301,12,0.3003520545526098,0,,12,0.2272588700848301
Jiangxi,江西,2004,12,2.5108333333333333,0.9734611009955741,0.38770438805001295,0,,,,0,,,,12,24.80333333333333,3.212629433779734,0.12952410027333966,0,,,,0,,,,12,27.314166666666665,3.131231121034241,0.11463762227296853,12,0.12952410027333966,0,,12,0.11463762227296853
Jiangxi,江西,2005,12,3.8091666666666666,1.3990351112192445,0.3672811493027988,0,,,,0,,,,12,25.296666666666667,3.9683597099908665,0.156872830807387,0,,,,0,,,,12,29.105833333333333,3.7558353588015874,0.12904063992217782,12,0.156872830807387,0,,12,0.12904063992217782
Jiangxi,江西,2006,12,4.9191666666666665,1.5643613761377246,0.31801349337036583,0,,,,0,,,,12,28.7075,3.9734942831444737,0.13841310748565613,0,,,,0,,,,12,33.626666666666665,3.9962057762408336,0.11884037796116674,12,0.13841310748565613,0,,12,0.11884037796116674
Jiangxi,江西,2007,12,4.386666666666667,1.335564799376404,0.30446006064811637,0,,,,0,,,,12,34.74583333333333,8.272421277224634,0.23808383577574196,0,,,,0,,,,12,39.1325,8.405589184908727,0.21479816482230185,12,0.23808383577574196,0,,12,0.21479816482230185
Jiangxi,江西,2008,12,5.073333333333333,1.7101426486664428,0.33708462194476535,0,,,,0,,,,12,33.8325,6.85773501569247,0.2026966678694294,0,,,,0,,,,12,38.90583333333333,7.3760946285752755,0.18958839836122116,12,0.2026966678694294,0,,12,0.18958839836122116
Jiangxi,江西,2009,11,4.711107636363637,1.8777975369328965,0.3985893938059782,0,,,,0,,,,12,37.28513683333333,5.814660832460807,0.15595117321019014,0,,,,0,,,,12,41.60365216666667,5.83358235982729,0.14021803510080358,12,0.15595117321019014,0,,12,0.14021803510080358
Jiangxi,江西,2010,12,5.869273083333334,2.2488542355575185,0.3831571991331382,0,,,,0,,,,12,45.4467055,8.126768621739055,0.17881975233032138,0,,,,0,,,,12,51.31597858333333,7.412566245140721,0.14444947655247897,12,0.17881975233032138,0,,12,0.14444947655247897
Jiangxi,江西,2011,12,3.1845779166666666,0.622280614621799,0.19540442435559782,0,,,,0,,,,12,54.057106749999996,5.812020600661084,0.1075163091421108,0,,,,0,,,,12,57.241684666666664,5.9489025019862405,0.1039260555769499,12,0.1075163091421108,0,,12,0.1039260555769499
Jiangxi,江西,2012,12,4.02034125,1.6809576397844357,0.4181131737969844,0,,,,0,,,,12,50.772232333333335,6.563739832503786,0.12927814143390567,0,,,,0,,,,12,54.79257358333333,5.692832398465457,0.10389788298239543,12,0.12927814143390567,0,,12,0.10389788298239543
Jiangxi,江西,2013,10,3.7707899999999994,1.1481530177250383,0.3044860673028831,0,,,,0,,,,10,63.894420000000004,9.826988135153329,0.1538004122293203,8,0.0,0.0,,8,0.0,0.0,,10,67.66521,9.192908214542333,0.1358587110649968,10,0.1538004122293203,8,,10,0.1358587110649968
Jiangxi,江西,2014,10,4.029999999999999,1.41469274245525,0.3510403827432383,0,,,,0,,,,10,60.943000000000005,7.800212319047624,0.12799193211767756,10,0.14,0.0699205898780101,0.49943278484292924,10,0.14,0.0699205898780101,0.49943278484292924,10,65.113,6.938413283229025,0.10655957002793644,10,0.12799193211767756,10,0.49943278484292924,10,0.10655957002793644
Jiangxi,江西,2015,12,5.224308333333334,1.4464561593195044,0.2768703658033528,0,,,,0,,,,12,64.34895,5.551042142205861,0.08626468873549391,10,0.23000000000000004,0.18287822299126938,0.7951227086576929,10,0.23000000000000004,0.18287822299126938,0.7951227086576929,12,69.764925,5.7265834688478785,0.08208399090012464,12,0.08626468873549391,10,0.7951227086576929,12,0.08208399090012464
Jiangxi,江西,2016,10,6.9799999999999995,1.1053405709453445,0.15835824798643905,0,,,,7,0.24434285714285717,0.20804627575888704,0.8514522511179894,10,71.28999999999999,12.855128678209852,0.18032162544830765,10,0.56,0.4033195589934446,0.7202134982025796,10,0.7310400000000001,0.4837617324445762,0.6617445453662948,10,79.00103999999999,12.820327664056713,0.16228049230816094,10,0.18032162544830765,10,0.6617445453662948,10,0.16228049230816094
Jiangxi,江西,2017,10,7.55,2.8340195247504325,0.375366824470256,0,,,,9,0.8605222222222222,1.0549905601210108,1.2259887459926269,10,79.02000000000001,11.56515840310408,0.1463573576702617,9,2.1444444444444444,1.3408123574079174,0.625249285837889,10,2.70447,1.8856813475652652,0.6972461693290238,10,89.27447,12.3149847715023,0.13794520170774802,10,0.1463573576702617,10,0.6972461693290238,10,0.13794520170774802
Jiangxi,江西,2018,9,9.366666666666667,10.59752329556298,1.1314081810209586,0,,,,8,4.0151,4.127804742059806,1.0280702204328176,10,88.92999999999999,12.497559761809503,0.14053255101551226,10,3.94,2.2887162825964733,0.5808924575117953,10,7.152080000000001,3.6047441693166267,0.5040134016001815,10,104.51208,17.842224290635205,0.17071925360814946,10,0.14053255101551226,10,0.5040134016001815,10,0.17071925360814946
Jiangxi,江西,2019,10,6.68,2.771602023699972,0.41491048258981617,0,,,,10,3.04531,0.7694530733651731,0.2526682253580664,10,91.88,14.621430238599157,0.15913615845231996,10,2.7199999999999998,0.4939635614091391,0.18160425051806586,10,5.76531,0.9079010157133512,0.1574765304404015,10,104.32530999999999,13.875422341075671,0.13300149638736442,10,0.15913615845231996,10,0.1574765304404015,10,0.13300149638736442
Jiangxi,江西,2020,10,6.49,1.584262885031675,0.24410830277837825,0,,,,10,3.03645,0.7369712209819017,0.2427081694023948,10,100.94999999999999,19.76935057664317,0.1958330913981493,10,4.59,1.3033716959401012,0.28395897515034885,10,7.62645,1.7812301998899516,0.23355954603910753,10,115.06644999999999,21.18412788760333,0.18410342795491938,10,0.1958330913981493,10,0.23355954603910753,10,0.18410342795491938
Jiangxi,江西,2021,10,5.71,1.5835613870850305,0.2773312411707584,0,,,,10,3.6435899999999997,1.1960033383918476,0.3282486060154539,10,103.92,11.66674285689407,0.11226657868450798,10,7.709999999999999,2.3492079043323897,0.30469622624285214,10,11.353589999999999,2.758025418241585,0.2429209984015263,10,120.98359,13.229946686165352,0.10935323283236471,10,0.11226657868450798,10,0.2429209984015263,10,0.10935323283236471
Jiangxi,江西,2022,10,7.13,3.2027939192038084,0.449199708163227,0,,,,10,5.40058,1.1689579108476627,0.21645043881354645,10,109.24000000000001,24.319183100315424,0.22262159557227593,10,10.059999999999999,1.6153431008096506,0.16057088477233109,10,15.460579999999998,2.1541326528842686,0.1393306494894932,10,131.83058,23.250584736675638,0.17636715803477188,10,0.22262159557227593,10,0.1393306494894932,10,0.17636715803477188
Jiangxi,江西,2023,10,6.68,1.5024424559141458,0.22491653531648892,0,,,,10,5.89474,0.8854435563916856,0.15020909427586046,10,118.87,17.947828714236024,0.1509870338540929,10,9.79,2.3844170030522043,0.2435563843771404,10,15.68474,2.149812411041176,0.13706394948473333,10,141.23474,18.554571705659068,0.13137399272770334,10,0.1509870338540929,10,0.13706394948473333,10,0.13137399272770334
Jilin,吉林,2000,12,3.986666666666667,1.4666432505017792,0.3678871029686737,0,,,,0,,,,12,22.123333333333335,5.037647960079886,0.22770745638450587,0,,,,0,,,,12,26.110000000000003,5.2228275170378105,0.20003169349053274,12,0.22770745638450587,0,,12,0.20003169349053274
Jilin,吉林,2001,12,4.801666666666667,1.292614217449087,0.2692011560116113,0,,,,0,,,,12,22.569166666666664,2.229066083825377,0.09876598975705987,0,,,,0,,,,12,27.370833333333334,2.3542011126468934,0.0860113056835522,12,0.09876598975705987,0,,12,0.0860113056835522
Jilin,吉林,2002,12,3.714166666666667,0.9577194344647685,0.25785580465733055,0,,,,0,,,,11,22.771818181818183,5.845409854204951,0.25669491155836344,0,,,,0,,,,12,24.58833333333334,8.427690110941468,0.3427515804626096,11,0.25669491155836344,0,,12,0.3427515804626096
Jilin,吉林,2003,12,2.999166666666667,0.9419366735453593,0.3140661317739458,0,,,,0,,,,12,22.868333333333336,1.7348137617274053,0.07586096181301968,0,,,,0,,,,12,25.867499999999996,1.4376630342329895,0.055577965950825925,12,0.07586096181301968,0,,12,0.055577965950825925
Jilin,吉林,2004,12,4.5249999999999995,2.3549541589825256,0.5204318583386798,0,,,,0,,,,12,26.5825,4.130762916547902,0.1553940719100123,0,,,,0,,,,12,31.1075,3.592753122606682,0.11549475601082317,12,0.1553940719100123,0,,12,0.11549475601082317
Jilin,吉林,2005,12,6.120833333333334,3.6176171422469214,0.5910334337231186,0,,,,0,,,,12,28.153333333333332,3.0340561909260946,0.10776898618018332,0,,,,0,,,,12,34.274166666666666,2.8788301232945104,0.08399416829860713,12,0.10776898618018332,0,,12,0.08399416829860713
Jilin,吉林,2006,12,4.429166666666666,1.8509233977240722,0.417894276061879,0,,,,0,,,,12,32.14666666666667,2.5005138865780534,0.0777845464509971,0,,,,0,,,,12,36.575833333333335,2.65294847406816,0.07253282378806115,12,0.0777845464509971,0,,12,0.07253282378806115
Jilin,吉林,2007,12,5.034166666666667,1.3945703693795857,0.27702109638396005,0,,,,0,,,,12,35.22833333333333,3.1794134202663407,0.09025159919382147,0,,,,0,,,,12,40.262499999999996,3.5940332497070777,0.08926502948667067,12,0.09025159919382147,0,,12,0.08926502948667067
Jilin,吉林,2008,12,4.280833333333333,0.9436819411542245,0.22044351360425726,0,,,,0,,,,12,36.17166666666667,3.5943840876702358,0.09937015401567255,0,,,,0,,,,12,40.45249999999999,3.9641487106313282,0.0979951476579032,12,0.09937015401567255,0,,12,0.0979951476579032
Jilin,吉林,2009,12,4.383119,1.3258727104469719,0.3024952574746366,0,,,,0,,,,12,38.21748558333333,8.413520732221993,0.22014846355802997,0,,,,0,,,,12,42.60060458333333,8.520015991429128,0.1999975370012101,12,0.22014846355802997,0,,12,0.1999975370012101
Jilin,吉林,2010,12,7.944943916666666,4.940365154064028,0.6218250507345027,0,,,,0,,,,12,38.607439,5.410951462278873,0.1401530793658412,0,,,,0,,,,12,46.55238291666666,6.069416626208048,0.13037821580632938,12,0.1401530793658412,0,,12,0.13037821580632938
Jilin,吉林,2011,12,5.242999999999999,2.7988741223440665,0.5338306546526925,0,,,,0,,,,12,48.66296466666666,6.054469204168019,0.12441636562096332,0,,,,0,,,,12,53.905964666666655,5.741169435114386,0.10650341702658557,12,0.12441636562096332,0,,12,0.10650341702658557
Jilin,吉林,2012,12,5.4772549999999995,2.0764308585231706,0.3791006368195694,0,,,,0,,,,12,47.52959091666667,9.318780468407642,0.1960627114326778,0,,,,0,,,,12,53.006845916666656,8.708207466185947,0.16428458089878295,12,0.1960627114326778,0,,12,0.16428458089878295
Jilin,吉林,2013,10,10.293650000000001,5.433600085731988,0.527859416798899,0,,,,0,,,,10,47.69892,7.768607833067662,0.1628675834393664,10,4.09,0.7908504564356301,0.19336196978866263,10,4.09,0.7908504564356301,0.19336196978866263,10,62.08257,5.838474253138036,0.09404369460120668,10,0.1628675834393664,10,0.19336196978866263,10,0.09404369460120668
Jilin,吉林,2014,10,6.045999999999999,3.104767659942081,0.5135242573506584,0,,,,0,,,,10,50.852000000000004,6.641667795901215,0.13060779902267786,10,4.59,0.945691986501595,0.2060331125275806,10,4.59,0.945691986501595,0.2060331125275806,10,61.488000000000014,5.085827366319087,0.0827125189682391,10,0.13060779902267786,10,0.2060331125275806,10,0.0827125189682391
Jilin,吉林,2015,12,4.566325,1.6075906614473494,0.35205349191031066,0,,,,0,,,,12,46.629333333333335,12.233145525492569,0.26234871165845325,10,6.409999999999999,1.0629623177182201,0.16582875471423092,10,6.409999999999999,1.0629623177182201,0.16582875471423092,12,56.53732500000001,10.067838841228767,0.17807419861531767,12,0.26234871165845325,10,0.16582875471423092,12,0.17807419861531767
Jilin,吉林,2016,10,7.220000000000001,2.105442682404081,0.29161255988976187,0,,,,7,0.08161428571428571,0.025375212877361837,0.31091631391831415,10,45.519999999999996,10.246712209831554,0.22510351954814486,10,7.25,1.708963298481144,0.23571907565257158,10,7.307129999999999,1.7302164694691295,0.23678468420147578,10,60.047129999999996,9.507662741652116,0.15833667223815887,10,0.22510351954814486,10,0.23678468420147578,10,0.15833667223815887
Jilin,吉林,2017,10,5.55,3.12809846392341,0.5636213448510649,0,,,,10,0.12206000000000002,0.0157109445221405,0.12871493136277648,10,47.709999999999994,11.786852374102631,0.2470520304779424,10,7.26,1.3890044396377326,0.19132292556993563,10,7.38206,1.3834501759490048,0.18740706197849988,10,60.642059999999994,10.420790530387903,0.17184097193248224,10,0.2470520304779424,10,0.18740706197849988,10,0.17184097193248224
Jilin,吉林,2018,10,5.390000000000001,1.4992220204715063,0.2781487978611329,0,,,,10,0.7543500000000001,0.28113346869809386,0.37268306316443806,10,53.89000000000001,8.648243238433535,0.16047955536154265,10,7.040000000000001,3.0678258678672687,0.4357707198675097,10,7.79435,2.907154092254333,0.37298223613955406,10,67.07435000000001,8.574624087937888,0.12783760242086412,10,0.16047955536154265,10,0.37298223613955406,10,0.12783760242086412
Jilin,吉林,2019,10,4.449999999999999,1.2429802894656055,0.27932141336305744,0,,,,10,0.98248,0.18531515378463317,0.18861977219346263,10,59.71999999999999,8.671511466354136,0.14520280419213225,10,7.640000000000001,2.6713292571302394,0.34965042632594756,10,8.62248,2.6875228444713826,0.3116879186117431,10,72.79247999999998,7.628714755273879,0.10480086343086376,10,0.14520280419213225,10,0.3116879186117431,10,0.10480086343086376
Jilin,吉林,2020,10,6.93,4.591550210259421,0.6625613579017924,0,,,,10,2.0076,0.26591835004167874,0.13245584281813047,10,61.58,8.723123803368187,0.1416551445821401,10,8.41,3.2157425270067868,0.3823712873967642,10,10.4176,3.15490857624186,0.30284408848888994,10,78.9276,6.5669686319741984,0.08320243656178826,10,0.1416551445821401,10,0.30284408848888994,10,0.08320243656178826
Jilin,吉林,2021,10,7.49,3.7660618983524703,0.502812002450263,0,,,,10,2.55992,0.8201476815522651,0.3203801999876032,10,59.06999999999999,8.178841265389877,0.13846015346859453,10,10.150000000000002,2.655078990245759,0.26158413697002547,10,12.70992,3.0080052448240315,0.23666594634931074,10,79.26991999999998,9.087192183238503,0.1146360710751128,10,0.13846015346859453,10,0.23666594634931074,10,0.1146360710751128
Jilin,吉林,2022,10,9.01,4.728271941793912,0.5247804596885585,0,,,,9,4.934222222222222,1.221124579821587,0.2474806615563476,10,53.83,8.858523829873949,0.16456481199840145,10,16.17,7.602053816056701,0.47013319827190475,10,20.6108,6.467563992381951,0.31379490327313597,10,83.4508,11.760759215666695,0.14093045501860613,10,0.16456481199840145,10,0.31379490327313597,10,0.14093045501860613
Jilin,吉林,2023,10,7.37,2.222636072574884,0.3015788429545297,0,,,,10,3.477890000000001,0.5883681244670622,0.16917387394859013,10,58.5,9.383555355573451,0.16040265565082823,10,22.300000000000004,7.27415516285798,0.326195298782869,10,25.777890000000003,7.174751048325267,0.2783296479395818,10,91.64789,11.012848594301111,0.1201647805999801,10,0.16040265565082823,10,0.2783296479395818,10,0.1201647805999801
Liaoning,辽宁,2000,12,1.2408333333333335,0.7952639165520443,0.6409111483293842,11,0.0,0.0,,0,,,,12,52.333333333333336,8.834149990837048,0.1688054138376506,0,,,,0,,,,12,53.57416666666668,8.694208582659382,0.16228359904791265,12,0.1688054138376506,0,,12,0.16228359904791265
Liaoning,辽宁,2001,12,1.8933333333333333,0.9568920650953399,0.5054007386066935,9,0.0,0.0,,0,,,,12,53.22333333333333,4.161774825356311,0.07819455424355817,0,,,,0,,,,12,55.11666666666667,4.339277973734015,0.07872896232961624,12,0.07819455424355817,0,,12,0.07872896232961624
Liaoning,辽宁,2002,12,1.205,0.6127657123092138,0.5085192633271484,0,,,,0,,,,12,59.107499999999995,13.084783754769907,0.22137264737588136,0,,,,0,,,,12,60.3125,13.187571369905953,0.21865403307616088,12,0.22137264737588136,0,,12,0.21865403307616088
Liaoning,辽宁,2003,12,1.9091666666666667,1.6013259184093964,0.8387564827984617,0,,,,0,,,,12,67.69166666666666,5.610475321515388,0.08288280667017685,0,,,,0,,,,12,69.60083333333333,6.705206197538965,0.09633801603245602,12,0.08288280667017685,0,,12,0.09633801603245602
Liaoning,辽宁,2004,12,3.6841666666666666,4.747490166265527,1.2886198144127192,0,,,,0,,,,12,70.1975,4.777846842935168,0.06806292023127844,0,,,,0,,,,12,73.88166666666669,7.35926235598668,0.0996087756004423,12,0.06806292023127844,0,,12,0.0996087756004423
Liaoning,辽宁,2005,12,4.519166666666666,4.014490703197679,0.8883254368130583,1,0.0,,,0,,,,12,70.56916666666667,7.6561780856239166,0.10849183074228239,0,,,,0,,,,12,75.08833333333334,10.78077905207676,0.143574621695471,12,0.10849183074228239,0,,12,0.143574621695471
Liaoning,辽宁,2006,12,3.8241666666666667,3.0376529765693454,0.7943306977300533,0,,,,0,,,,12,80.235,3.9311171208934987,0.0489950410780021,0,,,,0,,,,12,84.05916666666668,6.2144164625246345,0.07392907530439433,12,0.0489950410780021,0,,12,0.07392907530439433
Liaoning,辽宁,2007,12,3.6508333333333334,2.5955502423582684,0.7109473386966269,0,,,,0,,,,12,88.585,18.265914356328505,0.20619647069287697,0,,,,0,,,,12,92.23583333333333,19.414449379185857,0.2104870599371451,12,0.20619647069287697,0,,12,0.2104870599371451
Liaoning,辽宁,2008,11,4.433636363636364,1.8966142081471005,0.4277784763095777,0,,,,0,,,,12,90.44916666666667,10.73471721974447,0.11868232306998741,0,,,,0,,,,12,94.51333333333336,10.578004910132517,0.11192076860547909,12,0.11868232306998741,0,,12,0.11192076860547909
Liaoning,辽宁,2009,12,2.3170645833333334,0.936003276997222,0.40396080615529756,0,,,,0,,,,12,93.07966091666667,14.886545471748919,0.15993338743548605,0,,,,0,,,,12,95.3967255,14.841694278105873,0.15557865535023918,12,0.15993338743548605,0,,12,0.15557865535023918
Liaoning,辽宁,2010,12,3.602053833333333,1.6539236744809347,0.4591612871455608,0,,,,0,,,,12,100.33698925,7.833831653542013,0.0780752114658654,0,,,,0,,,,12,103.93904308333333,7.784213764720238,0.07489210535139552,12,0.0780752114658654,0,,12,0.07489210535139552
Liaoning,辽宁,2011,12,2.588650833333333,0.8398113573086013,0.32442048440623406,0,,,,0,,,,12,105.14921183333333,10.3244788998364,0.09818883774612792,0,,,,0,,,,12,107.73786266666667,10.709187148233452,0.09940040467822274,12,0.09818883774612792,0,,12,0.09940040467822274
Liaoning,辽宁,2012,12,3.0420166666666666,1.0566645823992447,0.34735660523421785,0,,,,0,,,,12,106.85586066666666,9.205256985368198,0.08614648675268916,0,,,,0,,,,12,109.89787733333333,9.223858072454233,0.08393117589047852,12,0.08614648675268916,0,,12,0.08393117589047852
Liaoning,辽宁,2013,10,3.4798899999999997,1.5893326023837806,0.45671920732660537,3,7.836666666666666,0.20550750189064296,,0,,,,10,111.47894000000001,7.338921334032097,0.06583235662298274,10,7.389999999999999,1.2022663783223917,0.16268827852806386,10,7.389999999999999,1.2022663783223917,0.16268827852806386,10,124.69983000000002,8.245993024231037,0.06612673829812787,10,0.06583235662298274,10,0.16268827852806386,10,0.06612673829812787
Liaoning,辽宁,2014,10,1.6630000000000003,1.192998556392905,0.7173773640366236,10,10.392999999999999,5.288925641795736,0.5088930666598419,0,,,,10,114.41,10.7281840650379,0.09376963608983392,10,7.669999999999999,1.9200983771093032,0.2503387714614476,10,7.669999999999999,1.9200983771093032,0.2503387714614476,10,134.136,12.128525787488663,0.09041961730995902,10,0.09376963608983392,10,0.2503387714614476,10,0.09041961730995902
Liaoning,辽宁,2015,12,0.7352916666666666,0.5047658691428287,0.6864838703138149,12,12.05495,3.8192316389318646,0.31681853835410884,0,,,,12,112.76880833333333,13.442678693654537,0.11920564642236285,10,9.010000000000002,2.946353678701863,0.3270092873143022,10,9.010000000000002,2.946353678701863,0.3270092873143022,12,133.0673833333333,14.879922781742058,0.11182246474681107,12,0.11920564642236285,10,0.3270092873143022,12,0.11182246474681107
Liaoning,辽宁,2016,10,1.5899999999999999,1.0071411685227318,0.6334221185677559,10,18.080000000000002,4.139994632309992,0.2289820039994464,7,0.07742857142857143,0.08316298684482407,1.07406071570806,10,115.9,13.531444860028804,0.1167510341676342,10,10.58,3.318902094234043,0.3136958501166392,10,10.634199999999998,3.305086423143039,0.3107978431046096,10,146.2042,13.024305340315765,0.08908297668819204,10,0.1167510341676342,10,0.3107978431046096,10,0.08908297668819204
Liaoning,辽宁,2017,10,2.2199999999999998,0.8495750571772793,0.3826914671969727,10,21.19,4.01232822408359,0.18935008136307643,10,0.19297000000000003,0.15028301486048098,0.7787895261464526,10,117.41,16.06891063167906,0.13686151632466623,10,11.54,3.420591241941142,0.2964117194056449,10,11.732969999999998,3.4460058821933415,0.29370277791499866,10,152.55297,16.378228437847994,0.10736092806221993,10,0.13686151632466623,10,0.29370277791499866,10,0.10736092806221993
Liaoning,辽宁,2018,10,2.43,0.625477595299961,0.2573981873662391,10,26.430000000000007,5.978303363924515,0.22619384653516889,10,0.5005,0.09351236400723827,0.1868378901243522,10,116.59999999999998,13.57293057686675,0.11640592261463767,10,12.959999999999999,4.422970344312365,0.34127857595002814,10,13.4605,4.4591195077553625,0.3312744331752433,10,158.9205,14.779773269423165,0.09300104938899113,10,0.11640592261463767,10,0.3312744331752433,10,0.09300104938899113
Liaoning,辽宁,2019,10,2.38,0.5996295152471698,0.25194517447360076,10,28.79,2.962150119986035,0.10288815977721553,10,1.2593400000000001,0.9316269475135066,0.7397739669299049,10,123.13999999999999,16.026589018114706,0.13014933423838482,10,12.72,4.540631380472689,0.3569678758233246,10,13.979340000000002,4.709043343799009,0.3368573440376304,10,168.28933999999998,14.681742232839907,0.087241070841682,10,0.13014933423838482,10,0.3368573440376304,10,0.087241070841682
