province,province_cn,year,month,technology,generation_ytd_100m_kwh,generation_monthly_100m_kwh,combined_jan_feb_flag,negative_increment_flag,wind_code,wind_name,wind_source
Shandong,山东,2020,6,nuclear,82.2,17.60000000000001,False,False,M6424814,山东:发电量:核能:累计值,国家统计局
Shandong,山东,2020,7,nuclear,100.2,18.0,False,False,M6424814,山东:发电量:核能:累计值,国家统计局
Shandong,山东,2020,8,nuclear,118.3,18.099999999999994,False,False,M6424814,山东:发电量:核能:累计值,国家统计局
Shandong,山东,2020,9,nuclear,135.9,17.60000000000001,False,False,M6424814,山东:发电量:核能:累计值,国家统计局
Shandong,山东,2020,10,nuclear,154.2,18.299999999999983,False,False,M6424814,山东:发电量:核能:累计值,国家统计局
Shandong,山东,2020,11,nuclear,172.5,18.30000000000001,False,False,M6424814,山东:发电量:核能:累计值,国家统计局
Shandong,山东,2020,12,nuclear,190.5,18.0,False,False,M6424814,山东:发电量:核能:累计值,国家统计局
Shandong,山东,2021,2,nuclear,29.5,,True,False,M6424814,山东:发电量:核能:累计值,国家统计局
Shandong,山东,2021,3,nuclear,48.1,18.6,False,False,M6424814,山东:发电量:核能:累计值,国家统计局
Shandong,山东,2021,4,nuclear,66.7,18.6,False,False,M6424814,山东:发电量:核能:累计值,国家统计局
Shandong,山东,2021,5,nuclear,84.5,17.799999999999997,False,False,M6424814,山东:发电量:核能:累计值,国家统计局
Shandong,山东,2021,6,nuclear,102.3,17.799999999999997,False,False,M6424814,山东:发电量:核能:累计值,国家统计局
Shandong,山东,2021,7,nuclear,120.1,17.799999999999997,False,False,M6424814,山东:发电量:核能:累计值,国家统计局
Shandong,山东,2021,8,nuclear,134.6,14.5,False,False,M6424814,山东:发电量:核能:累计值,国家统计局
Shandong,山东,2021,9,nuclear,144.2,9.599999999999994,False,False,M6424814,山东:发电量:核能:累计值,国家统计局
Shandong,山东,2021,10,nuclear,160.4,16.200000000000017,False,False,M6424814,山东:发电量:核能:累计值,国家统计局
Shandong,山东,2021,11,nuclear,178.2,17.799999999999983,False,False,M6424814,山东:发电量:核能:累计值,国家统计局
Shandong,山东,2021,12,nuclear,197.1,18.900000000000006,False,False,M6424814,山东:发电量:核能:累计值,国家统计局
Shandong,山东,2022,2,nuclear,32.8,,True,False,M6424814,山东:发电量:核能:累计值,国家统计局
Shandong,山东,2022,3,nuclear,50.1,17.300000000000004,False,False,M6424814,山东:发电量:核能:累计值,国家统计局
Shandong,山东,2022,4,nuclear,67.6,17.499999999999993,False,False,M6424814,山东:发电量:核能:累计值,国家统计局
Shandong,山东,2022,5,nuclear,86.1,18.5,False,False,M6424814,山东:发电量:核能:累计值,国家统计局
Shandong,山东,2022,6,nuclear,104.0,17.900000000000006,False,False,M6424814,山东:发电量:核能:累计值,国家统计局
Shandong,山东,2022,7,nuclear,122.1,18.099999999999994,False,False,M6424814,山东:发电量:核能:累计值,国家统计局
Shandong,山东,2022,8,nuclear,140.2,18.099999999999994,False,False,M6424814,山东:发电量:核能:累计值,国家统计局
Shandong,山东,2022,9,nuclear,157.8,17.600000000000023,False,False,M6424814,山东:发电量:核能:累计值,国家统计局
Shandong,山东,2022,10,nuclear,170.9,13.099999999999994,False,False,M6424814,山东:发电量:核能:累计值,国家统计局
Shandong,山东,2022,11,nuclear,188.7,17.799999999999983,False,False,M6424814,山东:发电量:核能:累计值,国家统计局
Shandong,山东,2022,12,nuclear,206.6,17.900000000000006,False,False,M6424814,山东:发电量:核能:累计值,国家统计局
Shandong,山东,2023,2,nuclear,26.8,,True,False,M6424814,山东:发电量:核能:累计值,国家统计局
Shandong,山东,2023,3,nuclear,41.7,14.900000000000002,False,False,M6424814,山东:发电量:核能:累计值,国家统计局
Shandong,山东,2023,4,nuclear,55.6,13.899999999999999,False,False,M6424814,山东:发电量:核能:累计值,国家统计局
Shandong,山东,2023,5,nuclear,73.8,18.199999999999996,False,False,M6424814,山东:发电量:核能:累计值,国家统计局
Shandong,山东,2023,6,nuclear,91.3,17.5,False,False,M6424814,山东:发电量:核能:累计值,国家统计局
Shandong,山东,2023,7,nuclear,109.4,18.10000000000001,False,False,M6424814,山东:发电量:核能:累计值,国家统计局
Shandong,山东,2023,8,nuclear,127.3,17.89999999999999,False,False,M6424814,山东:发电量:核能:累计值,国家统计局
Shandong,山东,2023,9,nuclear,144.3,17.000000000000014,False,False,M6424814,山东:发电量:核能:累计值,国家统计局
Shandong,山东,2023,10,nuclear,160.6,16.299999999999983,False,False,M6424814,山东:发电量:核能:累计值,国家统计局
Shandong,山东,2023,11,nuclear,175.1,14.5,False,False,M6424814,山东:发电量:核能:累计值,国家统计局
Shandong,山东,2023,12,nuclear,192.9,17.80000000000001,False,False,M6424814,山东:发电量:核能:累计值,国家统计局
Shandong,山东,2016,5,solar,1.9473,,False,False,S0253213,山东:发电量:太阳能:累计值,国家统计局
Shandong,山东,2016,6,solar,2.3854,0.43810000000000016,False,False,S0253213,山东:发电量:太阳能:累计值,国家统计局
Shandong,山东,2016,7,solar,3.1091,0.7237,False,False,S0253213,山东:发电量:太阳能:累计值,国家统计局
Shandong,山东,2016,8,solar,3.6525,0.5433999999999997,False,False,S0253213,山东:发电量:太阳能:累计值,国家统计局
Shandong,山东,2016,9,solar,4.1472,0.4946999999999999,False,False,S0253213,山东:发电量:太阳能:累计值,国家统计局
Shandong,山东,2016,10,solar,4.5958,0.4485999999999999,False,False,S0253213,山东:发电量:太阳能:累计值,国家统计局
Shandong,山东,2016,11,solar,5.0331,0.43730000000000047,False,False,S0253213,山东:发电量:太阳能:累计值,国家统计局
Shandong,山东,2016,12,solar,6.4095,1.3764000000000003,False,False,S0253213,山东:发电量:太阳能:累计值,国家统计局
Shandong,山东,2017,2,solar,1.7169,,True,False,S0253213,山东:发电量:太阳能:累计值,国家统计局
Shandong,山东,2017,3,solar,2.961,1.2440999999999998,False,False,S0253213,山东:发电量:太阳能:累计值,国家统计局
Shandong,山东,2017,4,solar,4.4477,1.4867000000000004,False,False,S0253213,山东:发电量:太阳能:累计值,国家统计局
Shandong,山东,2017,5,solar,7.0152,2.5675,False,False,S0253213,山东:发电量:太阳能:累计值,国家统计局
Shandong,山东,2017,6,solar,10.3843,3.3690999999999995,False,False,S0253213,山东:发电量:太阳能:累计值,国家统计局
Shandong,山东,2017,7,solar,13.9736,3.5892999999999997,False,False,S0253213,山东:发电量:太阳能:累计值,国家统计局
Shandong,山东,2017,8,solar,17.337,3.3634000000000004,False,False,S0253213,山东:发电量:太阳能:累计值,国家统计局
Shandong,山东,2017,9,solar,20.8043,3.4673000000000016,False,False,S0253213,山东:发电量:太阳能:累计值,国家统计局
Shandong,山东,2017,10,solar,24.3601,3.555799999999998,False,False,S0253213,山东:发电量:太阳能:累计值,国家统计局
Shandong,山东,2017,11,solar,28.0283,3.6682000000000023,False,False,S0253213,山东:发电量:太阳能:累计值,国家统计局
Shandong,山东,2017,12,solar,31.5528,3.5244999999999997,False,False,S0253213,山东:发电量:太阳能:累计值,国家统计局
Shandong,山东,2018,2,solar,6.2893,,True,False,S0253213,山东:发电量:太阳能:累计值,国家统计局
Shandong,山东,2018,3,solar,10.2203,3.931,False,False,S0253213,山东:发电量:太阳能:累计值,国家统计局
Shandong,山东,2018,4,solar,14.9219,4.701600000000001,False,False,S0253213,山东:发电量:太阳能:累计值,国家统计局
Shandong,山东,2018,5,solar,20.2105,5.288599999999999,False,False,S0253213,山东:发电量:太阳能:累计值,国家统计局
Shandong,山东,2018,6,solar,24.9955,4.785,False,False,S0253213,山东:发电量:太阳能:累计值,国家统计局
Shandong,山东,2018,7,solar,30.149,5.153500000000001,False,False,S0253213,山东:发电量:太阳能:累计值,国家统计局
Shandong,山东,2018,8,solar,28.2134,,False,True,S0253213,山东:发电量:太阳能:累计值,国家统计局
Shandong,山东,2018,9,solar,31.0473,2.8339,False,False,S0253213,山东:发电量:太阳能:累计值,国家统计局
Shandong,山东,2018,10,solar,35.3117,4.264400000000002,False,False,S0253213,山东:发电量:太阳能:累计值,国家统计局
Shandong,山东,2018,11,solar,39.6104,4.298699999999997,False,False,S0253213,山东:发电量:太阳能:累计值,国家统计局
Shandong,山东,2018,12,solar,30.7193,,False,True,S0253213,山东:发电量:太阳能:累计值,国家统计局
Shandong,山东,2019,2,solar,5.113,,True,False,S0253213,山东:发电量:太阳能:累计值,国家统计局
Shandong,山东,2019,3,solar,9.187,4.073999999999999,False,False,S0253213,山东:发电量:太阳能:累计值,国家统计局
Shandong,山东,2019,4,solar,13.9838,4.796800000000001,False,False,S0253213,山东:发电量:太阳能:累计值,国家统计局
Shandong,山东,2019,5,solar,18.7925,4.8087,False,False,S0253213,山东:发电量:太阳能:累计值,国家统计局
Shandong,山东,2019,6,solar,23.0302,4.2377,False,False,S0253213,山东:发电量:太阳能:累计值,国家统计局
Shandong,山东,2019,7,solar,27.4449,4.4147,False,False,S0253213,山东:发电量:太阳能:累计值,国家统计局
Shandong,山东,2019,8,solar,31.2402,3.795300000000001,False,False,S0253213,山东:发电量:太阳能:累计值,国家统计局
Shandong,山东,2019,9,solar,33.7473,2.507100000000001,False,False,S0253213,山东:发电量:太阳能:累计值,国家统计局
Shandong,山东,2019,10,solar,37.0483,3.300999999999995,False,False,S0253213,山东:发电量:太阳能:累计值,国家统计局
Shandong,山东,2019,11,solar,39.966,2.9177000000000035,False,False,S0253213,山东:发电量:太阳能:累计值,国家统计局
Shandong,山东,2019,12,solar,42.7152,2.749200000000002,False,False,S0253213,山东:发电量:太阳能:累计值,国家统计局
Shandong,山东,2020,2,solar,5.1622,,True,False,S0253213,山东:发电量:太阳能:累计值,国家统计局
Shandong,山东,2020,3,solar,10.3854,5.2232,False,False,S0253213,山东:发电量:太阳能:累计值,国家统计局
Shandong,山东,2020,4,solar,16.2739,5.8885000000000005,False,False,S0253213,山东:发电量:太阳能:累计值,国家统计局
Shandong,山东,2020,5,solar,22.9549,6.680999999999997,False,False,S0253213,山东:发电量:太阳能:累计值,国家统计局
Shandong,山东,2020,6,solar,28.7033,5.7484,False,False,S0253213,山东:发电量:太阳能:累计值,国家统计局
Shandong,山东,2020,7,solar,33.6674,4.964100000000002,False,False,S0253213,山东:发电量:太阳能:累计值,国家统计局
Shandong,山东,2020,8,solar,38.0803,4.4129000000000005,False,False,S0253213,山东:发电量:太阳能:累计值,国家统计局
Shandong,山东,2020,9,solar,43.2737,5.193399999999997,False,False,S0253213,山东:发电量:太阳能:累计值,国家统计局
Shandong,山东,2020,10,solar,47.3591,4.0854,False,False,S0253213,山东:发电量:太阳能:累计值,国家统计局
Shandong,山东,2020,11,solar,50.5472,3.1880999999999986,False,False,S0253213,山东:发电量:太阳能:累计值,国家统计局
Shandong,山东,2020,12,solar,55.6903,5.143100000000004,False,False,S0253213,山东:发电量:太阳能:累计值,国家统计局
Shandong,山东,2021,2,solar,9.6424,,True,False,S0253213,山东:发电量:太阳能:累计值,国家统计局
Shandong,山东,2021,3,solar,15.5771,5.934699999999999,False,False,S0253213,山东:发电量:太阳能:累计值,国家统计局
Shandong,山东,2021,4,solar,22.0713,6.494200000000001,False,False,S0253213,山东:发电量:太阳能:累计值,国家统计局
Shandong,山东,2021,5,solar,29.4555,7.3842,False,False,S0253213,山东:发电量:太阳能:累计值,国家统计局
Shandong,山东,2021,6,solar,36.4384,6.982900000000001,False,False,S0253213,山东:发电量:太阳能:累计值,国家统计局
Shandong,山东,2021,7,solar,43.0716,6.633199999999995,False,False,S0253213,山东:发电量:太阳能:累计值,国家统计局
Shandong,山东,2021,8,solar,49.5924,6.520800000000001,False,False,S0253213,山东:发电量:太阳能:累计值,国家统计局
Shandong,山东,2021,9,solar,56.1815,6.589100000000002,False,False,S0253213,山东:发电量:太阳能:累计值,国家统计局
Shandong,山东,2021,10,solar,62.971,6.789499999999997,False,False,S0253213,山东:发电量:太阳能:累计值,国家统计局
Shandong,山东,2021,11,solar,68.2249,5.253900000000009,False,False,S0253213,山东:发电量:太阳能:累计值,国家统计局
Shandong,山东,2021,12,solar,73.3885,5.163599999999988,False,False,S0253213,山东:发电量:太阳能:累计值,国家统计局
Shandong,山东,2022,2,solar,11.1741,,True,False,S0253213,山东:发电量:太阳能:累计值,国家统计局
Shandong,山东,2022,3,solar,18.694,7.5199,False,False,S0253213,山东:发电量:太阳能:累计值,国家统计局
Shandong,山东,2022,4,solar,27.5851,8.891100000000002,False,False,S0253213,山东:发电量:太阳能:累计值,国家统计局
Shandong,山东,2022,5,solar,37.1085,9.523399999999999,False,False,S0253213,山东:发电量:太阳能:累计值,国家统计局
Shandong,山东,2022,6,solar,50.9955,13.887,False,False,S0253213,山东:发电量:太阳能:累计值,国家统计局
Shandong,山东,2022,7,solar,60.2917,9.296199999999999,False,False,S0253213,山东:发电量:太阳能:累计值,国家统计局
Shandong,山东,2022,8,solar,69.7243,9.4326,False,False,S0253213,山东:发电量:太阳能:累计值,国家统计局
Shandong,山东,2022,9,solar,79.7681,10.043800000000005,False,False,S0253213,山东:发电量:太阳能:累计值,国家统计局
Shandong,山东,2022,10,solar,89.7932,10.025099999999995,False,False,S0253213,山东:发电量:太阳能:累计值,国家统计局
Shandong,山东,2022,11,solar,95.799,6.005800000000008,False,False,S0253213,山东:发电量:太阳能:累计值,国家统计局
Shandong,山东,2022,12,solar,102.6072,6.808199999999999,False,False,S0253213,山东:发电量:太阳能:累计值,国家统计局
Shandong,山东,2023,2,solar,17.1344,,True,False,S0253213,山东:发电量:太阳能:累计值,国家统计局
Shandong,山东,2023,3,solar,29.0131,11.878700000000002,False,False,S0253213,山东:发电量:太阳能:累计值,国家统计局
Shandong,山东,2023,4,solar,40.6279,11.614799999999995,False,False,S0253213,山东:发电量:太阳能:累计值,国家统计局
Shandong,山东,2023,5,solar,52.5152,11.887300000000003,False,False,S0253213,山东:发电量:太阳能:累计值,国家统计局
Shandong,山东,2023,6,solar,65.9237,13.408499999999997,False,False,S0253213,山东:发电量:太阳能:累计值,国家统计局
Shandong,山东,2023,7,solar,78.9144,12.990700000000004,False,False,S0253213,山东:发电量:太阳能:累计值,国家统计局
Shandong,山东,2023,8,solar,98.6665,19.7521,False,False,S0253213,山东:发电量:太阳能:累计值,国家统计局
Shandong,山东,2023,9,solar,118.7327,20.066199999999995,False,False,S0253213,山东:发电量:太阳能:累计值,国家统计局
Shandong,山东,2023,10,solar,134.2604,15.52770000000001,False,False,S0253213,山东:发电量:太阳能:累计值,国家统计局
Shandong,山东,2023,11,solar,144.661,10.400599999999997,False,False,S0253213,山东:发电量:太阳能:累计值,国家统计局
Shandong,山东,2023,12,solar,153.7177,9.056700000000006,False,False,S0253213,山东:发电量:太阳能:累计值,国家统计局
Shandong,山东,2000,1,thermal,82.06,82.06,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2000,2,thermal,157.29,75.22999999999999,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2000,3,thermal,240.98,83.69,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2000,4,thermal,322.57,81.59,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2000,5,thermal,404.62,82.05000000000001,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2000,6,thermal,487.07,82.44999999999999,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2000,7,thermal,576.31,89.23999999999995,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2000,8,thermal,667.82,91.5100000000001,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2000,9,thermal,748.7,80.88,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2000,10,thermal,828.87,80.16999999999996,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2000,11,thermal,913.39,84.51999999999998,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2000,12,thermal,1005.14,91.75,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2001,1,thermal,76.38,76.38,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2001,2,thermal,153.28,76.9,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2001,3,thermal,239.6,86.32,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2001,4,thermal,322.79,83.19000000000003,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2001,5,thermal,428.79,106.0,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2001,6,thermal,514.09,85.30000000000001,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2001,7,thermal,606.83,92.74000000000001,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2001,8,thermal,698.77,91.93999999999994,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2001,9,thermal,790.11,91.34000000000003,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2001,10,thermal,878.45,88.34000000000003,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2001,11,thermal,967.09,88.63999999999999,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2001,12,thermal,1068.95,101.86000000000001,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2002,1,thermal,95.27,95.27,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2002,2,thermal,170.62,75.35000000000001,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2002,3,thermal,270.55,99.93,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2002,4,thermal,368.96,98.40999999999997,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2002,5,thermal,464.65,95.69,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2002,6,thermal,563.63,98.98000000000002,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2002,7,thermal,674.05,110.41999999999996,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2002,8,thermal,781.17,107.12,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2002,9,thermal,879.59,98.42000000000007,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2002,10,thermal,983.37,103.77999999999997,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2002,11,thermal,1095.85,112.4799999999999,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2002,12,thermal,1220.73,124.88000000000011,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2003,1,thermal,105.53,105.53,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2003,2,thermal,198.31,92.78,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2003,3,thermal,309.53,111.21999999999997,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2003,4,thermal,420.62,111.09000000000003,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2003,5,thermal,522.81,102.18999999999994,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2003,6,thermal,630.12,107.31000000000006,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2003,7,thermal,746.7,116.58000000000004,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2003,8,thermal,870.35,123.64999999999998,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2003,9,thermal,982.33,111.98000000000002,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2003,10,thermal,1097.31,114.9799999999999,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2003,11,thermal,1221.5,124.19000000000005,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2003,12,thermal,1360.82,139.31999999999994,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2004,1,thermal,113.08,113.08,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2004,2,thermal,238.51,125.42999999999999,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2004,3,thermal,378.09,139.57999999999998,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2004,4,thermal,513.53,135.44,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2004,5,thermal,644.67,131.14,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2004,6,thermal,743.81,99.13999999999999,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2004,7,thermal,910.46,166.6500000000001,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2004,8,thermal,1048.07,137.6099999999999,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2004,9,thermal,1185.76,137.69000000000005,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2004,10,thermal,1325.39,139.6300000000001,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2004,11,thermal,1475.01,149.6199999999999,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2004,12,thermal,1634.78,159.76999999999998,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2005,1,thermal,155.67,155.67,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2005,2,thermal,289.18,133.51000000000002,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2005,3,thermal,440.19,151.01,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2005,4,thermal,599.78,159.58999999999997,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2005,5,thermal,755.51,155.73000000000002,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2005,6,thermal,915.98,160.47000000000003,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2005,7,thermal,1086.23,170.25,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2005,8,thermal,1264.08,177.8499999999999,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2005,9,thermal,1419.9,155.82000000000016,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2005,10,thermal,1575.3,155.39999999999986,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2005,11,thermal,1734.67,159.37000000000012,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2005,12,thermal,1925.79,191.1199999999999,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2006,1,thermal,169.8,169.8,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2006,2,thermal,326.01,156.20999999999998,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2006,3,thermal,515.78,189.76999999999998,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2006,4,thermal,694.91,179.13,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2006,5,thermal,878.73,183.82000000000005,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2006,6,thermal,1069.43,190.70000000000005,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2006,7,thermal,1287.7,218.26999999999998,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2006,8,thermal,1514.43,226.73000000000002,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2006,9,thermal,1706.78,192.3499999999999,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2006,10,thermal,1890.84,184.05999999999995,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2006,11,thermal,2091.47,200.62999999999988,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2006,12,thermal,2309.22,217.75,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2007,1,thermal,226.28,226.28,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2007,2,thermal,388.87,162.59,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2007,3,thermal,596.48,207.61,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2007,4,thermal,817.28,220.79999999999995,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2007,5,thermal,1030.26,212.98000000000002,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2007,6,thermal,1263.89,233.6300000000001,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2007,7,thermal,1497.84,233.94999999999982,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2007,8,thermal,1757.23,259.3900000000001,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2007,9,thermal,1985.76,228.52999999999997,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2007,10,thermal,2210.54,224.77999999999997,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2007,11,thermal,2441.54,231.0,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2007,12,thermal,2684.11,242.57000000000016,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2008,1,thermal,240.53,240.53,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2008,2,thermal,443.84,203.30999999999997,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2008,3,thermal,697.61,253.77000000000004,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2008,4,thermal,939.77,242.15999999999997,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2008,5,thermal,1183.88,244.11000000000013,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2008,6,thermal,1416.31,232.42999999999984,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2008,7,thermal,1655.54,239.23000000000002,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2008,8,thermal,1890.15,234.61000000000013,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2008,9,thermal,2114.16,224.00999999999976,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2008,10,thermal,2328.0,213.84000000000015,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2008,11,thermal,2528.57,200.57000000000016,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2008,12,thermal,2740.74,212.16999999999962,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2009,1,thermal,184.8567,184.8567,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2009,2,thermal,390.959,206.1023,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2009,3,thermal,643.6004849999999,252.64148499999993,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2009,4,thermal,869.742615,226.14213000000007,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2009,5,thermal,1102.284209,232.54159399999992,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2009,6,thermal,1341.6185189999999,239.33430999999996,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
Shandong,山东,2009,7,thermal,1588.409723,246.7912040000001,False,False,S0075802,山东:发电量:火力:累计值,国家统计局
