source_file,province,province_cn,year,variable,value,unit,source,date,original_header,notes
数据模板命名.csv,Shaanxi,陕西,2018,solar_generation_billion_kwh,3.9833,十亿千瓦时,国家电力,2018-12-01,发电量:太阳能:累计:陕西,frequency=月
数据模板命名.csv,Shaanxi,陕西,2019,solar_generation_billion_kwh,5.17209,十亿千瓦时,国家电力,2019-12-01,发电量:太阳能:累计:陕西,frequency=月
数据模板命名.csv,Shaanxi,陕西,2020,solar_generation_billion_kwh,6.73353,十亿千瓦时,国家电力,2020-12-01,发电量:太阳能:累计:陕西,frequency=月
数据模板命名.csv,Shaanxi,陕西,2021,solar_generation_billion_kwh,8.45528,十亿千瓦时,国家电力,2021-12-01,发电量:太阳能:累计:陕西,frequency=月
数据模板命名.csv,Shaanxi,陕西,2022,solar_generation_billion_kwh,10.54432,十亿千瓦时,国家电力,2022-12-01,发电量:太阳能:累计:陕西,frequency=月
数据模板命名.csv,Shaanxi,陕西,2023,solar_generation_billion_kwh,11.0889,十亿千瓦时,国家电力,2023-12-01,发电量:太阳能:累计:陕西,frequency=月
数据模板命名.csv,Shaanxi,陕西,2024,solar_generation_billion_kwh,13.4437,十亿千瓦时,国家电力,2024-12-01,发电量:太阳能:累计:陕西,frequency=月
数据模板命名.csv,Shaanxi,陕西,2025,solar_generation_billion_kwh,16.39087,十亿千瓦时,国家电力,2025-12-01,发电量:太阳能:累计:陕西,frequency=月
数据模板命名.csv,Shaanxi,陕西,2026,solar_generation_billion_kwh,5.98,十亿千瓦时,国家电力,2026-03-01,发电量:太阳能:累计:陕西,frequency=月
数据模板命名.csv,Gansu,甘肃,2016,solar_generation_billion_kwh,4.4314,十亿千瓦时,国家电力,2016-12-01,发电量:太阳能:累计:甘肃,frequency=月
数据模板命名.csv,Gansu,甘肃,2017,solar_generation_billion_kwh,5.84715,十亿千瓦时,国家电力,2017-12-01,发电量:太阳能:累计:甘肃,frequency=月
数据模板命名.csv,Gansu,甘肃,2018,solar_generation_billion_kwh,7.61446,十亿千瓦时,国家电力,2018-12-01,发电量:太阳能:累计:甘肃,frequency=月
数据模板命名.csv,Gansu,甘肃,2019,solar_generation_billion_kwh,9.02558,十亿千瓦时,国家电力,2019-12-01,发电量:太阳能:累计:甘肃,frequency=月
数据模板命名.csv,Gansu,甘肃,2020,solar_generation_billion_kwh,10.519,十亿千瓦时,国家电力,2020-12-01,发电量:太阳能:累计:甘肃,frequency=月
数据模板命名.csv,Gansu,甘肃,2021,solar_generation_billion_kwh,11.47294,十亿千瓦时,国家电力,2021-12-01,发电量:太阳能:累计:甘肃,frequency=月
数据模板命名.csv,Gansu,甘肃,2022,solar_generation_billion_kwh,14.45462,十亿千瓦时,国家电力,2022-12-01,发电量:太阳能:累计:甘肃,frequency=月
数据模板命名.csv,Gansu,甘肃,2023,solar_generation_billion_kwh,18.53628,十亿千瓦时,国家电力,2023-12-01,发电量:太阳能:累计:甘肃,frequency=月
数据模板命名.csv,Gansu,甘肃,2024,solar_generation_billion_kwh,23.90797,十亿千瓦时,国家电力,2024-12-01,发电量:太阳能:累计:甘肃,frequency=月
数据模板命名.csv,Gansu,甘肃,2025,solar_generation_billion_kwh,27.96495,十亿千瓦时,国家电力,2025-12-01,发电量:太阳能:累计:甘肃,frequency=月
数据模板命名.csv,Gansu,甘肃,2026,solar_generation_billion_kwh,7.01,十亿千瓦时,国家电力,2026-03-01,发电量:太阳能:累计:甘肃,frequency=月
数据模板命名.csv,Qinghai,青海,2016,solar_generation_billion_kwh,7.88296,十亿千瓦时,国家电力,2016-12-01,发电量:太阳能:累计:青海,frequency=月
数据模板命名.csv,Qinghai,青海,2017,solar_generation_billion_kwh,9.60521,十亿千瓦时,国家电力,2017-12-01,发电量:太阳能:累计:青海,frequency=月
数据模板命名.csv,Qinghai,青海,2018,solar_generation_billion_kwh,9.47377,十亿千瓦时,国家电力,2018-12-01,发电量:太阳能:累计:青海,frequency=月
数据模板命名.csv,Qinghai,青海,2019,solar_generation_billion_kwh,11.21302,十亿千瓦时,国家电力,2019-12-01,发电量:太阳能:累计:青海,frequency=月
数据模板命名.csv,Qinghai,青海,2020,solar_generation_billion_kwh,12.02332,十亿千瓦时,国家电力,2020-12-01,发电量:太阳能:累计:青海,frequency=月
数据模板命名.csv,Qinghai,青海,2021,solar_generation_billion_kwh,16.38506,十亿千瓦时,国家电力,2021-12-01,发电量:太阳能:累计:青海,frequency=月
数据模板命名.csv,Qinghai,青海,2022,solar_generation_billion_kwh,18.42799,十亿千瓦时,国家电力,2022-12-01,发电量:太阳能:累计:青海,frequency=月
数据模板命名.csv,Qinghai,青海,2023,solar_generation_billion_kwh,21.20987,十亿千瓦时,国家电力,2023-12-01,发电量:太阳能:累计:青海,frequency=月
数据模板命名.csv,Qinghai,青海,2024,solar_generation_billion_kwh,28.7506,十亿千瓦时,国家电力,2024-12-01,发电量:太阳能:累计:青海,frequency=月
数据模板命名.csv,Qinghai,青海,2025,solar_generation_billion_kwh,32.87699,十亿千瓦时,国家电力,2025-12-01,发电量:太阳能:累计:青海,frequency=月
数据模板命名.csv,Qinghai,青海,2026,solar_generation_billion_kwh,9.45,十亿千瓦时,国家电力,2026-03-01,发电量:太阳能:累计:青海,frequency=月
数据模板命名.csv,Ningxia,宁夏,2016,solar_generation_billion_kwh,3.78418,十亿千瓦时,国家电力,2016-12-01,发电量:太阳能:累计:宁夏,frequency=月
数据模板命名.csv,Ningxia,宁夏,2017,solar_generation_billion_kwh,5.81357,十亿千瓦时,国家电力,2017-12-01,发电量:太阳能:累计:宁夏,frequency=月
数据模板命名.csv,Ningxia,宁夏,2018,solar_generation_billion_kwh,7.36182,十亿千瓦时,国家电力,2018-12-01,发电量:太阳能:累计:宁夏,frequency=月
数据模板命名.csv,Ningxia,宁夏,2019,solar_generation_billion_kwh,8.6499,十亿千瓦时,国家电力,2019-12-01,发电量:太阳能:累计:宁夏,frequency=月
数据模板命名.csv,Ningxia,宁夏,2020,solar_generation_billion_kwh,9.91833,十亿千瓦时,国家电力,2020-12-01,发电量:太阳能:累计:宁夏,frequency=月
数据模板命名.csv,Ningxia,宁夏,2021,solar_generation_billion_kwh,14.03165,十亿千瓦时,国家电力,2021-12-01,发电量:太阳能:累计:宁夏,frequency=月
数据模板命名.csv,Ningxia,宁夏,2022,solar_generation_billion_kwh,18.47669,十亿千瓦时,国家电力,2022-12-01,发电量:太阳能:累计:宁夏,frequency=月
数据模板命名.csv,Ningxia,宁夏,2023,solar_generation_billion_kwh,23.1927,十亿千瓦时,国家电力,2023-12-01,发电量:太阳能:累计:宁夏,frequency=月
数据模板命名.csv,Ningxia,宁夏,2024,solar_generation_billion_kwh,27.85557,十亿千瓦时,国家电力,2024-12-01,发电量:太阳能:累计:宁夏,frequency=月
数据模板命名.csv,Ningxia,宁夏,2025,solar_generation_billion_kwh,36.08752,十亿千瓦时,国家电力,2025-12-01,发电量:太阳能:累计:宁夏,frequency=月
数据模板命名.csv,Ningxia,宁夏,2026,solar_generation_billion_kwh,9.57,十亿千瓦时,国家电力,2026-03-01,发电量:太阳能:累计:宁夏,frequency=月
数据模板命名.csv,Xinjiang,新疆,2016,solar_generation_billion_kwh,4.658,十亿千瓦时,国家电力,2016-12-01,发电量:太阳能:累计:新疆,frequency=月
数据模板命名.csv,Xinjiang,新疆,2017,solar_generation_billion_kwh,7.32863,十亿千瓦时,国家电力,2017-12-01,发电量:太阳能:累计:新疆,frequency=月
数据模板命名.csv,Xinjiang,新疆,2018,solar_generation_billion_kwh,8.53694,十亿千瓦时,国家电力,2018-12-01,发电量:太阳能:累计:新疆,frequency=月
数据模板命名.csv,Xinjiang,新疆,2019,solar_generation_billion_kwh,10.13721,十亿千瓦时,国家电力,2019-12-01,发电量:太阳能:累计:新疆,frequency=月
数据模板命名.csv,Xinjiang,新疆,2020,solar_generation_billion_kwh,12.55251,十亿千瓦时,国家电力,2020-12-01,发电量:太阳能:累计:新疆,frequency=月
数据模板命名.csv,Xinjiang,新疆,2021,solar_generation_billion_kwh,15.9751,十亿千瓦时,国家电力,2021-12-01,发电量:太阳能:累计:新疆,frequency=月
数据模板命名.csv,Xinjiang,新疆,2022,solar_generation_billion_kwh,16.36577,十亿千瓦时,国家电力,2022-12-01,发电量:太阳能:累计:新疆,frequency=月
数据模板命名.csv,Xinjiang,新疆,2023,solar_generation_billion_kwh,20.10999,十亿千瓦时,国家电力,2023-12-01,发电量:太阳能:累计:新疆,frequency=月
数据模板命名.csv,Xinjiang,新疆,2024,solar_generation_billion_kwh,38.03655,十亿千瓦时,国家电力,2024-12-01,发电量:太阳能:累计:新疆,frequency=月
数据模板命名.csv,Xinjiang,新疆,2025,solar_generation_billion_kwh,59.7298,十亿千瓦时,国家电力,2025-12-01,发电量:太阳能:累计:新疆,frequency=月
数据模板命名.csv,Xinjiang,新疆,2026,solar_generation_billion_kwh,14.41,十亿千瓦时,国家电力,2026-03-01,发电量:太阳能:累计:新疆,frequency=月
数据模板命名.csv,Beijing,北京,2016,solar_generation_billion_kwh,0.1,十亿千瓦时,国家统计局,2016-12-01,发电量:太阳能:北京,"frequency=年, 年终12月"
数据模板命名.csv,Beijing,北京,2017,solar_generation_billion_kwh,0.225,十亿千瓦时,国家统计局,2017-12-01,发电量:太阳能:北京,"frequency=年, 年终12月"
数据模板命名.csv,Beijing,北京,2018,solar_generation_billion_kwh,0.306,十亿千瓦时,国家统计局,2018-12-01,发电量:太阳能:北京,"frequency=年, 年终12月"
数据模板命名.csv,Beijing,北京,2019,solar_generation_billion_kwh,0.477,十亿千瓦时,国家统计局,2019-12-01,发电量:太阳能:北京,"frequency=年, 年终12月"
数据模板命名.csv,Beijing,北京,2020,solar_generation_billion_kwh,0.619,十亿千瓦时,国家统计局,2020-12-01,发电量:太阳能:北京,"frequency=年, 年终12月"
数据模板命名.csv,Beijing,北京,2021,solar_generation_billion_kwh,0.623,十亿千瓦时,国家统计局,2021-12-01,发电量:太阳能:北京,"frequency=年, 年终12月"
数据模板命名.csv,Beijing,北京,2022,solar_generation_billion_kwh,0.914,十亿千瓦时,国家统计局,2022-12-01,发电量:太阳能:北京,"frequency=年, 年终12月"
数据模板命名.csv,Beijing,北京,2023,solar_generation_billion_kwh,1.1,十亿千瓦时,国家统计局,2023-12-01,发电量:太阳能:北京,"frequency=年, 年终12月"
数据模板命名.csv,Tianjin,天津,2016,solar_generation_billion_kwh,0.3,十亿千瓦时,国家统计局,2016-12-01,发电量:太阳能:天津,"frequency=年, 年终12月"
数据模板命名.csv,Tianjin,天津,2017,solar_generation_billion_kwh,0.494,十亿千瓦时,国家统计局,2017-12-01,发电量:太阳能:天津,"frequency=年, 年终12月"
数据模板命名.csv,Tianjin,天津,2018,solar_generation_billion_kwh,0.808,十亿千瓦时,国家统计局,2018-12-01,发电量:太阳能:天津,"frequency=年, 年终12月"
数据模板命名.csv,Tianjin,天津,2019,solar_generation_billion_kwh,1.543,十亿千瓦时,国家统计局,2019-12-01,发电量:太阳能:天津,"frequency=年, 年终12月"
数据模板命名.csv,Tianjin,天津,2020,solar_generation_billion_kwh,1.883,十亿千瓦时,国家统计局,2020-12-01,发电量:太阳能:天津,"frequency=年, 年终12月"
数据模板命名.csv,Tianjin,天津,2021,solar_generation_billion_kwh,1.998,十亿千瓦时,国家统计局,2021-12-01,发电量:太阳能:天津,"frequency=年, 年终12月"
数据模板命名.csv,Tianjin,天津,2022,solar_generation_billion_kwh,2.352,十亿千瓦时,国家统计局,2022-12-01,发电量:太阳能:天津,"frequency=年, 年终12月"
数据模板命名.csv,Tianjin,天津,2023,solar_generation_billion_kwh,3.861,十亿千瓦时,国家统计局,2023-12-01,发电量:太阳能:天津,"frequency=年, 年终12月"
数据模板命名.csv,Hebei,河北,2016,solar_generation_billion_kwh,0.4,十亿千瓦时,国家统计局,2016-12-01,发电量:太阳能:河北,"frequency=年, 年终12月"
数据模板命名.csv,Hebei,河北,2017,solar_generation_billion_kwh,7.301,十亿千瓦时,国家统计局,2017-12-01,发电量:太阳能:河北,"frequency=年, 年终12月"
数据模板命名.csv,Hebei,河北,2018,solar_generation_billion_kwh,12.647,十亿千瓦时,国家统计局,2018-12-01,发电量:太阳能:河北,"frequency=年, 年终12月"
数据模板命名.csv,Hebei,河北,2019,solar_generation_billion_kwh,17.631,十亿千瓦时,国家统计局,2019-12-01,发电量:太阳能:河北,"frequency=年, 年终12月"
数据模板命名.csv,Hebei,河北,2020,solar_generation_billion_kwh,21.056,十亿千瓦时,国家统计局,2020-12-01,发电量:太阳能:河北,"frequency=年, 年终12月"
数据模板命名.csv,Hebei,河北,2021,solar_generation_billion_kwh,27.932,十亿千瓦时,国家统计局,2021-12-01,发电量:太阳能:河北,"frequency=年, 年终12月"
数据模板命名.csv,Hebei,河北,2022,solar_generation_billion_kwh,44.283,十亿千瓦时,国家统计局,2022-12-01,发电量:太阳能:河北,"frequency=年, 年终12月"
数据模板命名.csv,Hebei,河北,2023,solar_generation_billion_kwh,55.273,十亿千瓦时,国家统计局,2023-12-01,发电量:太阳能:河北,"frequency=年, 年终12月"
数据模板命名.csv,Shanxi,山西,2016,solar_generation_billion_kwh,0.27,十亿千瓦时,国家统计局,2016-12-01,发电量:太阳能:山西,"frequency=年, 年终12月"
数据模板命名.csv,Shanxi,山西,2017,solar_generation_billion_kwh,4.725,十亿千瓦时,国家统计局,2017-12-01,发电量:太阳能:山西,"frequency=年, 年终12月"
数据模板命名.csv,Shanxi,山西,2018,solar_generation_billion_kwh,9.405,十亿千瓦时,国家统计局,2018-12-01,发电量:太阳能:山西,"frequency=年, 年终12月"
数据模板命名.csv,Shanxi,山西,2019,solar_generation_billion_kwh,12.75,十亿千瓦时,国家统计局,2019-12-01,发电量:太阳能:山西,"frequency=年, 年终12月"
数据模板命名.csv,Shanxi,山西,2020,solar_generation_billion_kwh,15.863,十亿千瓦时,国家统计局,2020-12-01,发电量:太阳能:山西,"frequency=年, 年终12月"
数据模板命名.csv,Shanxi,山西,2021,solar_generation_billion_kwh,18.95,十亿千瓦时,国家统计局,2021-12-01,发电量:太阳能:山西,"frequency=年, 年终12月"
数据模板命名.csv,Shanxi,山西,2022,solar_generation_billion_kwh,21.911,十亿千瓦时,国家统计局,2022-12-01,发电量:太阳能:山西,"frequency=年, 年终12月"
数据模板命名.csv,Shanxi,山西,2023,solar_generation_billion_kwh,27.494,十亿千瓦时,国家统计局,2023-12-01,发电量:太阳能:山西,"frequency=年, 年终12月"
数据模板命名.csv,Neimenggu,内蒙古,2016,solar_generation_billion_kwh,0.83,十亿千瓦时,国家统计局,2016-12-01,发电量:太阳能:内蒙古,"frequency=年, 年终12月"
数据模板命名.csv,Neimenggu,内蒙古,2017,solar_generation_billion_kwh,10.622,十亿千瓦时,国家统计局,2017-12-01,发电量:太阳能:内蒙古,"frequency=年, 年终12月"
数据模板命名.csv,Neimenggu,内蒙古,2018,solar_generation_billion_kwh,12.92,十亿千瓦时,国家统计局,2018-12-01,发电量:太阳能:内蒙古,"frequency=年, 年终12月"
数据模板命名.csv,Neimenggu,内蒙古,2019,solar_generation_billion_kwh,16.28,十亿千瓦时,国家统计局,2019-12-01,发电量:太阳能:内蒙古,"frequency=年, 年终12月"
数据模板命名.csv,Neimenggu,内蒙古,2020,solar_generation_billion_kwh,18.613,十亿千瓦时,国家统计局,2020-12-01,发电量:太阳能:内蒙古,"frequency=年, 年终12月"
数据模板命名.csv,Neimenggu,内蒙古,2021,solar_generation_billion_kwh,21.19,十亿千瓦时,国家统计局,2021-12-01,发电量:太阳能:内蒙古,"frequency=年, 年终12月"
数据模板命名.csv,Neimenggu,内蒙古,2022,solar_generation_billion_kwh,24.459,十亿千瓦时,国家统计局,2022-12-01,发电量:太阳能:内蒙古,"frequency=年, 年终12月"
数据模板命名.csv,Neimenggu,内蒙古,2023,solar_generation_billion_kwh,29.053,十亿千瓦时,国家统计局,2023-12-01,发电量:太阳能:内蒙古,"frequency=年, 年终12月"
数据模板命名.csv,Liaoning,辽宁,2016,solar_generation_billion_kwh,0.4,十亿千瓦时,国家统计局,2016-12-01,发电量:太阳能:辽宁,"frequency=年, 年终12月"
数据模板命名.csv,Liaoning,辽宁,2017,solar_generation_billion_kwh,1.102,十亿千瓦时,国家统计局,2017-12-01,发电量:太阳能:辽宁,"frequency=年, 年终12月"
数据模板命名.csv,Liaoning,辽宁,2018,solar_generation_billion_kwh,3.191,十亿千瓦时,国家统计局,2018-12-01,发电量:太阳能:辽宁,"frequency=年, 年终12月"
数据模板命名.csv,Liaoning,辽宁,2019,solar_generation_billion_kwh,4.223,十亿千瓦时,国家统计局,2019-12-01,发电量:太阳能:辽宁,"frequency=年, 年终12月"
数据模板命名.csv,Liaoning,辽宁,2020,solar_generation_billion_kwh,5.099,十亿千瓦时,国家统计局,2020-12-01,发电量:太阳能:辽宁,"frequency=年, 年终12月"
数据模板命名.csv,Liaoning,辽宁,2021,solar_generation_billion_kwh,5.509,十亿千瓦时,国家统计局,2021-12-01,发电量:太阳能:辽宁,"frequency=年, 年终12月"
数据模板命名.csv,Liaoning,辽宁,2022,solar_generation_billion_kwh,7.597,十亿千瓦时,国家统计局,2022-12-01,发电量:太阳能:辽宁,"frequency=年, 年终12月"
数据模板命名.csv,Liaoning,辽宁,2023,solar_generation_billion_kwh,11.086,十亿千瓦时,国家统计局,2023-12-01,发电量:太阳能:辽宁,"frequency=年, 年终12月"
数据模板命名.csv,Jilin,吉林,2016,solar_generation_billion_kwh,3,十亿千瓦时,国家统计局,2016-12-01,发电量:太阳能:吉林,"frequency=年, 年终12月"
数据模板命名.csv,Jilin,吉林,2017,solar_generation_billion_kwh,0.964,十亿千瓦时,国家统计局,2017-12-01,发电量:太阳能:吉林,"frequency=年, 年终12月"
数据模板命名.csv,Jilin,吉林,2018,solar_generation_billion_kwh,2.423,十亿千瓦时,国家统计局,2018-12-01,发电量:太阳能:吉林,"frequency=年, 年终12月"
数据模板命名.csv,Jilin,吉林,2019,solar_generation_billion_kwh,3.976,十亿千瓦时,国家统计局,2019-12-01,发电量:太阳能:吉林,"frequency=年, 年终12月"
数据模板命名.csv,Jilin,吉林,2020,solar_generation_billion_kwh,4.522,十亿千瓦时,国家统计局,2020-12-01,发电量:太阳能:吉林,"frequency=年, 年终12月"
数据模板命名.csv,Jilin,吉林,2021,solar_generation_billion_kwh,5.226,十亿千瓦时,国家统计局,2021-12-01,发电量:太阳能:吉林,"frequency=年, 年终12月"
数据模板命名.csv,Jilin,吉林,2022,solar_generation_billion_kwh,5.909,十亿千瓦时,国家统计局,2022-12-01,发电量:太阳能:吉林,"frequency=年, 年终12月"
数据模板命名.csv,Jilin,吉林,2023,solar_generation_billion_kwh,6.215,十亿千瓦时,国家统计局,2023-12-01,发电量:太阳能:吉林,"frequency=年, 年终12月"
数据模板命名.csv,Heilongjiang,黑龙江,2016,solar_generation_billion_kwh,0.1,十亿千瓦时,国家统计局,2016-12-01,发电量:太阳能:黑龙江,"frequency=年, 年终12月"
数据模板命名.csv,Heilongjiang,黑龙江,2017,solar_generation_billion_kwh,0.38,十亿千瓦时,国家统计局,2017-12-01,发电量:太阳能:黑龙江,"frequency=年, 年终12月"
数据模板命名.csv,Heilongjiang,黑龙江,2018,solar_generation_billion_kwh,2.027,十亿千瓦时,国家统计局,2018-12-01,发电量:太阳能:黑龙江,"frequency=年, 年终12月"
数据模板命名.csv,Heilongjiang,黑龙江,2019,solar_generation_billion_kwh,3.244,十亿千瓦时,国家统计局,2019-12-01,发电量:太阳能:黑龙江,"frequency=年, 年终12月"
数据模板命名.csv,Heilongjiang,黑龙江,2020,solar_generation_billion_kwh,4.268,十亿千瓦时,国家统计局,2020-12-01,发电量:太阳能:黑龙江,"frequency=年, 年终12月"
数据模板命名.csv,Heilongjiang,黑龙江,2021,solar_generation_billion_kwh,5.12,十亿千瓦时,国家统计局,2021-12-01,发电量:太阳能:黑龙江,"frequency=年, 年终12月"
数据模板命名.csv,Heilongjiang,黑龙江,2022,solar_generation_billion_kwh,7.126,十亿千瓦时,国家统计局,2022-12-01,发电量:太阳能:黑龙江,"frequency=年, 年终12月"
数据模板命名.csv,Heilongjiang,黑龙江,2023,solar_generation_billion_kwh,7.743,十亿千瓦时,国家统计局,2023-12-01,发电量:太阳能:黑龙江,"frequency=年, 年终12月"
数据模板命名.csv,Shanghai,上海,2016,solar_generation_billion_kwh,0.1,十亿千瓦时,国家统计局,2016-12-01,发电量:太阳能:上海,"frequency=年, 年终12月"
数据模板命名.csv,Shanghai,上海,2017,solar_generation_billion_kwh,0.056,十亿千瓦时,国家统计局,2017-12-01,发电量:太阳能:上海,"frequency=年, 年终12月"
数据模板命名.csv,Shanghai,上海,2018,solar_generation_billion_kwh,0.606,十亿千瓦时,国家统计局,2018-12-01,发电量:太阳能:上海,"frequency=年, 年终12月"
数据模板命名.csv,Shanghai,上海,2019,solar_generation_billion_kwh,0.777,十亿千瓦时,国家统计局,2019-12-01,发电量:太阳能:上海,"frequency=年, 年终12月"
数据模板命名.csv,Shanghai,上海,2020,solar_generation_billion_kwh,0.983,十亿千瓦时,国家统计局,2020-12-01,发电量:太阳能:上海,"frequency=年, 年终12月"
数据模板命名.csv,Shanghai,上海,2021,solar_generation_billion_kwh,1.535,十亿千瓦时,国家统计局,2021-12-01,发电量:太阳能:上海,"frequency=年, 年终12月"
数据模板命名.csv,Shanghai,上海,2022,solar_generation_billion_kwh,1.782,十亿千瓦时,国家统计局,2022-12-01,发电量:太阳能:上海,"frequency=年, 年终12月"
数据模板命名.csv,Shanghai,上海,2023,solar_generation_billion_kwh,2.345,十亿千瓦时,国家统计局,2023-12-01,发电量:太阳能:上海,"frequency=年, 年终12月"
数据模板命名.csv,Jiangsu,江苏,2016,solar_generation_billion_kwh,0.47,十亿千瓦时,国家统计局,2016-12-01,发电量:太阳能:江苏,"frequency=年, 年终12月"
数据模板命名.csv,Jiangsu,江苏,2017,solar_generation_billion_kwh,6.455,十亿千瓦时,国家统计局,2017-12-01,发电量:太阳能:江苏,"frequency=年, 年终12月"
数据模板命名.csv,Jiangsu,江苏,2018,solar_generation_billion_kwh,11.98,十亿千瓦时,国家统计局,2018-12-01,发电量:太阳能:江苏,"frequency=年, 年终12月"
数据模板命名.csv,Jiangsu,江苏,2019,solar_generation_billion_kwh,15.407,十亿千瓦时,国家统计局,2019-12-01,发电量:太阳能:江苏,"frequency=年, 年终12月"
数据模板命名.csv,Jiangsu,江苏,2020,solar_generation_billion_kwh,16.683,十亿千瓦时,国家统计局,2020-12-01,发电量:太阳能:江苏,"frequency=年, 年终12月"
数据模板命名.csv,Jiangsu,江苏,2021,solar_generation_billion_kwh,19.532,十亿千瓦时,国家统计局,2021-12-01,发电量:太阳能:江苏,"frequency=年, 年终12月"
数据模板命名.csv,Jiangsu,江苏,2022,solar_generation_billion_kwh,25.494,十亿千瓦时,国家统计局,2022-12-01,发电量:太阳能:江苏,"frequency=年, 年终12月"
数据模板命名.csv,Jiangsu,江苏,2023,solar_generation_billion_kwh,35.787,十亿千瓦时,国家统计局,2023-12-01,发电量:太阳能:江苏,"frequency=年, 年终12月"
数据模板命名.csv,Zhejiang,浙江,2016,solar_generation_billion_kwh,0.22,十亿千瓦时,国家统计局,2016-12-01,发电量:太阳能:浙江,"frequency=年, 年终12月"
数据模板命名.csv,Zhejiang,浙江,2017,solar_generation_billion_kwh,3.534,十亿千瓦时,国家统计局,2017-12-01,发电量:太阳能:浙江,"frequency=年, 年终12月"
数据模板命名.csv,Zhejiang,浙江,2018,solar_generation_billion_kwh,10.031,十亿千瓦时,国家统计局,2018-12-01,发电量:太阳能:浙江,"frequency=年, 年终12月"
数据模板命名.csv,Zhejiang,浙江,2019,solar_generation_billion_kwh,11.899,十亿千瓦时,国家统计局,2019-12-01,发电量:太阳能:浙江,"frequency=年, 年终12月"
数据模板命名.csv,Zhejiang,浙江,2020,solar_generation_billion_kwh,13.101,十亿千瓦时,国家统计局,2020-12-01,发电量:太阳能:浙江,"frequency=年, 年终12月"
数据模板命名.csv,Zhejiang,浙江,2021,solar_generation_billion_kwh,15.457,十亿千瓦时,国家统计局,2021-12-01,发电量:太阳能:浙江,"frequency=年, 年终12月"
数据模板命名.csv,Zhejiang,浙江,2022,solar_generation_billion_kwh,21.568,十亿千瓦时,国家统计局,2022-12-01,发电量:太阳能:浙江,"frequency=年, 年终12月"
数据模板命名.csv,Zhejiang,浙江,2023,solar_generation_billion_kwh,29.623,十亿千瓦时,国家统计局,2023-12-01,发电量:太阳能:浙江,"frequency=年, 年终12月"
数据模板命名.csv,Anhui,安徽,2016,solar_generation_billion_kwh,0.21,十亿千瓦时,国家统计局,2016-12-01,发电量:太阳能:安徽,"frequency=年, 年终12月"
数据模板命名.csv,Anhui,安徽,2017,solar_generation_billion_kwh,6.126,十亿千瓦时,国家统计局,2017-12-01,发电量:太阳能:安徽,"frequency=年, 年终12月"
数据模板命名.csv,Anhui,安徽,2018,solar_generation_billion_kwh,10.363,十亿千瓦时,国家统计局,2018-12-01,发电量:太阳能:安徽,"frequency=年, 年终12月"
数据模板命名.csv,Anhui,安徽,2019,solar_generation_billion_kwh,12.466,十亿千瓦时,国家统计局,2019-12-01,发电量:太阳能:安徽,"frequency=年, 年终12月"
数据模板命名.csv,Anhui,安徽,2020,solar_generation_billion_kwh,13.016,十亿千瓦时,国家统计局,2020-12-01,发电量:太阳能:安徽,"frequency=年, 年终12月"
数据模板命名.csv,Anhui,安徽,2021,solar_generation_billion_kwh,15.45,十亿千瓦时,国家统计局,2021-12-01,发电量:太阳能:安徽,"frequency=年, 年终12月"
数据模板命名.csv,Anhui,安徽,2022,solar_generation_billion_kwh,20.606,十亿千瓦时,国家统计局,2022-12-01,发电量:太阳能:安徽,"frequency=年, 年终12月"
数据模板命名.csv,Anhui,安徽,2023,solar_generation_billion_kwh,26.96,十亿千瓦时,国家统计局,2023-12-01,发电量:太阳能:安徽,"frequency=年, 年终12月"
数据模板命名.csv,Fujian,福建,2016,solar_generation_billion_kwh,0.1,十亿千瓦时,国家统计局,2016-12-01,发电量:太阳能:福建,"frequency=年, 年终12月"
数据模板命名.csv,Fujian,福建,2017,solar_generation_billion_kwh,0.391,十亿千瓦时,国家统计局,2017-12-01,发电量:太阳能:福建,"frequency=年, 年终12月"
数据模板命名.csv,Fujian,福建,2018,solar_generation_billion_kwh,1.36,十亿千瓦时,国家统计局,2018-12-01,发电量:太阳能:福建,"frequency=年, 年终12月"
数据模板命名.csv,Fujian,福建,2019,solar_generation_billion_kwh,1.594,十亿千瓦时,国家统计局,2019-12-01,发电量:太阳能:福建,"frequency=年, 年终12月"
数据模板命名.csv,Fujian,福建,2020,solar_generation_billion_kwh,1.921,十亿千瓦时,国家统计局,2020-12-01,发电量:太阳能:福建,"frequency=年, 年终12月"
数据模板命名.csv,Fujian,福建,2021,solar_generation_billion_kwh,2.504,十亿千瓦时,国家统计局,2021-12-01,发电量:太阳能:福建,"frequency=年, 年终12月"
数据模板命名.csv,Fujian,福建,2022,solar_generation_billion_kwh,3.815,十亿千瓦时,国家统计局,2022-12-01,发电量:太阳能:福建,"frequency=年, 年终12月"
数据模板命名.csv,Fujian,福建,2023,solar_generation_billion_kwh,7.047,十亿千瓦时,国家统计局,2023-12-01,发电量:太阳能:福建,"frequency=年, 年终12月"
数据模板命名.csv,Jiangxi,江西,2016,solar_generation_billion_kwh,0.11,十亿千瓦时,国家统计局,2016-12-01,发电量:太阳能:江西,"frequency=年, 年终12月"
数据模板命名.csv,Jiangxi,江西,2017,solar_generation_billion_kwh,2.672,十亿千瓦时,国家统计局,2017-12-01,发电量:太阳能:江西,"frequency=年, 年终12月"
