province,year,green_credit_level,large_bank_networks_2011,total_networks_2011,large_bank_share_2011,national_green_credit_level,national_green_credit_change,national_green_credit_dev2011,post2012,iv_network_post2012,iv_network_national_level,iv_network_national_change,iv_network_national_dev2011,z_iv_network_post2012,z_iv_network_national_level,z_iv_network_national_change,z_iv_network_national_dev2011
四川省,2013,0.51309884145705,3212.0,12934.0,0.24833771455079634,0.47382314300479,-0.005284243148438006,-0.014307358524869973,1,0.24833771455079634,0.1176681564350847,-0.0013122768666137988,-0.003553056717325062,0.16078899071884978,-0.9937818908695988,-0.318820268700719,-0.27672950641822586
四川省,2012,0.504495805926015,3212.0,12934.0,0.24833771455079634,0.479107386153228,-0.009023115376431967,-0.009023115376431967,1,0.24833771455079634,0.1189804333016985,-0.002240779850711263,-0.002240779850711263,0.16078899071884978,-0.9697471077514485,-0.5514447970714144,-0.09849674365449389
四川省,2011,0.534203803576497,3212.0,12934.0,0.24833771455079634,0.48813050152966,-0.027257914523382998,0.0,0,0.0,0.12122121315240976,-0.006769168196157893,0.0,-1.1191511962910219,-0.9287064866008689,-1.6859744875309763,0.20584481238324465
四川省,2010,0.539631248812013,3212.0,12934.0,0.24833771455079634,0.515388416053043,-0.000772553022724054,0.027257914523382998,0,0.0,0.12799038134856766,-0.000191854052032601,0.006769168196157893,-1.1191511962910219,-0.8047269411069702,-0.0381126853308423,1.1252297226170367
四川省,2009,0.562288912477082,3212.0,12934.0,0.24833771455079634,0.516160969075767,0.0016504326502420064,0.028030467546107052,0,0.0,0.12818223540060025,0.0004098646723811137,0.006961022248190494,-1.1191511962910219,-0.8012130709411108,0.11264023294288486,1.1512872403643573
四川省,2008,0.616279069767442,3212.0,12934.0,0.24833771455079634,0.514510536425525,0.007531714286409974,0.026380034895865045,0,0.0,0.12777237072821915,0.0018704087125366348,0.00655115757580938,-1.1191511962910219,-0.8087198774383488,0.47856083236461366,1.0956196333400565
四川省,2007,0.637981457283305,3212.0,12934.0,0.24833771455079634,0.506978822139115,0.004147062005856017,0.01884832060945507,0,0.0,0.1259019620156825,0.0010298719006347245,0.004680748863272745,-1.1191511962910219,-0.8429770291811202,0.2679751015745819,0.841581693013498
四川省,2006,0.68081639653546,3212.0,12934.0,0.24833771455079634,0.502831760133259,0.016663747035340015,0.014701258603599054,0,0.0,0.12487209011504778,0.004138236854608948,0.003650876962638021,-1.1191511962910219,-0.8618394723141036,1.046736122062967,0.7017050261203954
四川省,2005,0.625855739656712,3212.0,12934.0,0.24833771455079634,0.486168013097919,,-0.0019624884317409608,0,0.0,0.12073385326043883,,-0.0004873598919709267,-1.1191511962910219,-0.9376326435743072,,0.1396518448653801
四川省,2021,0.553347417225972,3212.0,12934.0,0.24833771455079634,0.483127572726128,0.0037323702503569978,-0.005002928803531981,1,0.24833771455079634,0.11997879724728028,0.0009268882978310404,-0.0012424159051294822,0.16078899071884978,-0.951461743194991,0.2421738791311144,0.03710052914046185
四川省,2022,0.546482386786569,3212.0,12934.0,0.24833771455079634,0.48426716262018,0.0011395898940519955,-0.0038633389094799853,1,0.24833771455079634,0.12026180039709433,0.0002830031498140567,-0.0009594127553154254,0.16078899071884978,-0.9462784472758258,0.08085670358327195,0.07553787002901553
贵州省,2020,0.72453776245691,1034.0,4289.0,0.24108183725810212,0.479395202475771,0.014602371501520994,-0.008735299053888979,1,0.24108183725810212,0.11557347618557874,0.0035203665499120326,-0.002105921944910516,0.1233919769155674,-1.0321466496942053,0.891936632254014,-0.08018041289921578
