province,province_cn,year,source_file,content_chars,gwr_green_finance_count,gwr_green_finance_per10k,gwr_green_finance_mention,gwr_fossil_security_count,gwr_fossil_security_per10k,gwr_fossil_security_mention,gwr_coal_retrofit_count,gwr_coal_retrofit_per10k,gwr_coal_retrofit_mention,gwr_pollution_control_count,gwr_pollution_control_per10k,gwr_pollution_control_mention,gwr_renewable_count,gwr_renewable_per10k,gwr_renewable_mention,gwr_grid_absorption_count,gwr_grid_absorption_per10k,gwr_grid_absorption_mention,gwr_green_finance_per10k_lag1,gwr_green_finance_per10k_change,gwr_green_finance_per10k_roll3,gwr_fossil_security_per10k_lag1,gwr_fossil_security_per10k_change,gwr_fossil_security_per10k_roll3,gwr_coal_retrofit_per10k_lag1,gwr_coal_retrofit_per10k_change,gwr_coal_retrofit_per10k_roll3,gwr_pollution_control_per10k_lag1,gwr_pollution_control_per10k_change,gwr_pollution_control_per10k_roll3,gwr_renewable_per10k_lag1,gwr_renewable_per10k_change,gwr_renewable_per10k_roll3,gwr_grid_absorption_per10k_lag1,gwr_grid_absorption_per10k_change,gwr_grid_absorption_per10k_roll3,gwr_gf_chg,gwr_fs_chg,gwr_cr_chg,gwr_pc_chg,gwr_re_chg,gwr_ga_chg
Gansu,甘肃,2019,2019P23.txt,19535,3,1.5357051446122345,1,5,2.5595085743537243,1,0,0.0,0,8,4.095213718965958,1,7,3.5833120040952138,1,10,5.1190171487074485,1,0.4644681839294008,1.0712369606828336,0.6667244428472118,2.786809103576405,-0.22730052922268085,2.1087111575202466,0.0,0.0,0.0,5.1091500232234095,-1.0139363042574514,4.701147571780805,3.7157454714352065,-0.13243346733999273,3.249532320702316,1.8578727357176033,3.2611444129898453,2.488932593913452,1.0712369606828336,-0.22730052922268085,0.0,-1.0139363042574514,-0.13243346733999273,3.2611444129898453
Gansu,甘肃,2020,2020P23.txt,18569,2,1.0770639237438742,1,6,3.2311917712316225,1,0,0.0,0,6,3.2311917712316225,1,5,2.6926598093596854,1,10,5.385319618719371,1,1.5357051446122345,-0.45864122086836034,1.0257457507618364,2.5595085743537243,0.6716831968778982,2.8591698163872508,0.0,0.0,0.0,4.095213718965958,-0.8640219477343356,4.14518517114033,3.5833120040952138,-0.8906521947355284,3.330572428296703,5.1190171487074485,0.2663024700119223,4.120736501048142,-0.45864122086836034,0.6716831968778982,0.0,-0.8640219477343356,-0.8906521947355284,0.2663024700119223
Gansu,甘肃,2021,2021P23.txt,19564,2,1.0222858311183807,1,1,0.5111429155591903,1,1,0.5111429155591903,1,10,5.111429155591903,1,8,4.089143324473523,1,4,2.0445716622367613,1,1.0770639237438742,-0.05477809262549349,1.2116849664914964,3.2311917712316225,-2.7200488556724323,2.1006144203815125,0.0,0.5111429155591903,0.17038097185306345,3.2311917712316225,1.8802373843602807,4.145944881929828,2.6926598093596854,1.3964835151138373,3.455038379309475,5.385319618719371,-3.3407479564826095,4.182969476554527,-0.05477809262549349,-2.7200488556724323,0.5111429155591903,1.8802373843602807,1.3964835151138373,-3.3407479564826095
Gansu,甘肃,2022,2022P23.txt,16603,2,1.2046015780280672,1,5,3.011503945070168,1,1,0.6023007890140336,1,5,3.011503945070168,1,8,4.818406312112269,1,4,2.4092031560561344,1,1.0222858311183807,0.18231574690968655,1.1013171109634408,0.5111429155591903,2.500361029510978,2.2512795439536606,0.5111429155591903,0.09115787345484327,0.37114790152440796,5.111429155591903,-2.099925210521735,3.784708290631231,4.089143324473523,0.7292629876387462,3.866736481981827,2.0445716622367613,0.3646314938193731,3.2796981456707557,0.18231574690968655,2.500361029510978,0.09115787345484327,-2.099925210521735,0.7292629876387462,0.3646314938193731
Gansu,甘肃,2023,2023P23.txt,20257,1,0.49365651379769954,1,7,3.455595596583897,1,0,0.0,0,6,2.9619390827861976,1,15,7.404847706965493,1,7,3.455595596583897,1,1.2046015780280672,-0.7109450642303676,0.9068479743147156,3.011503945070168,0.444091651513729,2.3260808190710853,0.6023007890140336,-0.6023007890140336,0.37114790152440796,3.011503945070168,-0.04956486228397061,3.6949573944827563,4.818406312112269,2.5864413948532246,5.4374657811837634,2.4092031560561344,1.0463924405277627,2.636456804958931,-0.7109450642303676,0.444091651513729,-0.6023007890140336,-0.04956486228397061,2.5864413948532246,1.0463924405277627
Guangdong,广东,2003,2003P9.txt,18139,0,0.0,0,0,0.0,0,0,0.0,0,2,1.102596615028392,1,0,0.0,0,2,1.102596615028392,1,,,,,,,,,,,,,,,,,,,,,,,,
Guangdong,广东,2004,2004P9.txt,22186,0,0.0,0,0,0.0,0,0,0.0,0,7,3.1551428828991255,1,1,0.45073469755701795,1,3,1.352204092671054,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.102596615028392,2.0525462678707336,2.1288697489637585,0.0,0.45073469755701795,0.22536734877850897,1.102596615028392,0.249607477642662,1.227400353849723,0.0,0.0,0.0,2.0525462678707336,0.45073469755701795,0.249607477642662
Guangdong,广东,2005,2005P9.txt,24160,0,0.0,0,1,0.4139072847682119,1,0,0.0,0,9,3.725165562913907,1,2,0.8278145695364238,1,5,2.0695364238410594,1,0.0,0.0,0.0,0.0,0.4139072847682119,0.13796909492273732,0.0,0.0,0.0,3.1551428828991255,0.5700226800147816,2.6609683536138085,0.45073469755701795,0.3770798719794059,0.42618308903114727,1.352204092671054,0.7173323311700055,1.5081123771801686,0.0,0.4139072847682119,0.0,0.5700226800147816,0.3770798719794059,0.7173323311700055
Guangdong,广东,2006,2006P9.txt,22083,0,0.0,0,3,1.3585110718652358,1,0,0.0,0,2,0.9056740479101572,1,1,0.4528370239550786,1,2,0.9056740479101572,1,0.0,0.0,0.0,0.4139072847682119,0.9446037870970239,0.5908061188778159,0.0,0.0,0.0,3.725165562913907,-2.81949151500375,2.59532749790773,0.8278145695364238,-0.3749775455813453,0.57712876368284,2.0695364238410594,-1.1638623759309024,1.4424715214740902,0.0,0.9446037870970239,0.0,-2.81949151500375,-0.3749775455813453,-1.1638623759309024
Guangdong,广东,2007,2007P9.txt,19021,0,0.0,0,3,1.5772041427895485,1,0,0.0,0,8,4.205877714105462,1,2,1.0514694285263655,1,1,0.5257347142631827,1,0.0,0.0,0.0,1.3585110718652358,0.21869307092431267,1.1165408331409987,0.0,0.0,0.0,0.9056740479101572,3.300203666195305,2.9455724416431757,0.4528370239550786,0.598632404571287,0.7773736740059559,0.9056740479101572,-0.3799393336469744,1.1669817286714663,0.0,0.21869307092431267,0.0,3.300203666195305,0.598632404571287,-0.3799393336469744
Guangdong,广东,2008,2008P9.txt,22279,0,0.0,0,1,0.4488531801247812,1,0,0.0,0,5,2.244265900623906,1,3,1.3465595403743436,1,2,0.8977063602495624,1,0.0,0.0,0.0,1.5772041427895485,-1.1283509626647672,1.1281894649265218,0.0,0.0,0.0,4.205877714105462,-1.9616118134815559,2.451939220879842,1.0514694285263655,0.29509011184797806,0.9502886642852625,0.5257347142631827,0.37197164598637966,0.7763717074743007,0.0,-1.1283509626647672,0.0,-1.9616118134815559,0.29509011184797806,0.37197164598637966
Guangdong,广东,2009,2009P9.txt,19729,0,0.0,0,0,0.0,0,0,0.0,0,5,2.53434031121699,1,7,3.5480764357037864,1,0,0.0,0,0.0,0.0,0.0,0.4488531801247812,-0.4488531801247812,0.6753524409714432,0.0,0.0,0.0,2.244265900623906,0.29007441059308414,2.9948279753154528,1.3465595403743436,2.201516895329443,1.982035134868165,0.8977063602495624,-0.8977063602495624,0.4744803581709151,0.0,-0.4488531801247812,0.0,0.29007441059308414,2.201516895329443,-0.8977063602495624
Guangdong,广东,2010,2010P9.txt,22142,0,0.0,0,0,0.0,0,0,0.0,0,4,1.8065215427693975,1,6,2.709782314154096,1,1,0.45163038569234937,1,0.0,0.0,0.0,0.0,0.0,0.1496177267082604,0.0,0.0,0.0,2.53434031121699,-0.7278187684475927,2.195042584870098,3.5480764357037864,-0.8382941215496902,2.5348060967440755,0.0,0.45163038569234937,0.44977891531397063,0.0,0.0,0.0,-0.7278187684475927,-0.8382941215496902,0.45163038569234937
Guangdong,广东,2011,2011P9.txt,22702,0,0.0,0,3,1.3214694740551494,1,0,0.0,0,7,3.083428772795348,1,8,3.523918597480398,1,1,0.44048982468504977,1,0.0,0.0,0.0,0.0,1.3214694740551494,0.44048982468504977,0.0,0.0,0.0,1.8065215427693975,1.2769072300259507,2.4747635422605785,2.709782314154096,0.814136283326302,3.2605924491127602,0.45163038569234937,-0.011140561007299599,0.29737340345913305,0.0,1.3214694740551494,0.0,1.2769072300259507,0.814136283326302,-0.011140561007299599
Guangdong,广东,2012,2012P9.txt,18745,0,0.0,0,1,0.5334755934915978,1,0,0.0,0,10,5.334755934915978,1,2,1.0669511869831956,1,0,0.0,0,0.0,0.0,0.0,1.3214694740551494,-0.7879938805635516,0.6183150225155823,0.0,0.0,0.0,3.083428772795348,2.2513271621206297,3.408235416826908,3.523918597480398,-2.4569674104972026,2.43355069953923,0.44048982468504977,-0.44048982468504977,0.29737340345913305,0.0,-0.7879938805635516,0.0,2.2513271621206297,-2.4569674104972026,-0.44048982468504977
Guangdong,广东,2013,2013P9.txt,20994,0,0.0,0,1,0.4763265694960465,1,0,0.0,0,7,3.3342859864723255,1,5,2.3816328474802324,1,1,0.4763265694960465,1,0.0,0.0,0.0,0.5334755934915978,-0.057149023995551274,0.7770905456809313,0.0,0.0,0.0,5.334755934915978,-2.0004699484436523,3.9174902313945505,1.0669511869831956,1.3146816604970368,2.3241675439812757,0.0,0.4763265694960465,0.3056054647270321,0.0,-0.057149023995551274,0.0,-2.0004699484436523,1.3146816604970368,0.4763265694960465
Guangdong,广东,2014,2014P9.txt,19723,0,0.0,0,2,1.0140445165542766,1,0,0.0,0,13,6.591289357602799,1,6,3.04213354966283,1,1,0.5070222582771383,1,0.0,0.0,0.0,0.4763265694960465,0.5377179470582301,0.674615559847307,0.0,0.0,0.0,3.3342859864723255,3.257003371130473,5.086777092997035,2.3816328474802324,0.6605007021825977,2.1635725280420863,0.4763265694960465,0.0306956887810918,0.3277829425910616,0.0,0.5377179470582301,0.0,3.257003371130473,0.6605007021825977,0.0306956887810918
Guangdong,广东,2015,2015P9.txt,22092,0,0.0,0,2,0.9053050878145935,1,0,0.0,0,15,6.7897881586094515,1,4,1.810610175629187,1,0,0.0,0,0.0,0.0,0.0,1.0140445165542766,-0.10873942873968312,0.7985587246216389,0.0,0.0,0.0,6.591289357602799,0.19849880100665285,5.571787834228192,3.04213354966283,-1.231523374033643,2.4114588575907496,0.5070222582771383,-0.5070222582771383,0.3277829425910616,0.0,-0.10873942873968312,0.0,0.19849880100665285,-1.231523374033643,-0.5070222582771383
Guangdong,广东,2016,2016P9.txt,22055,1,0.4534119247336205,1,2,0.906823849467241,1,0,0.0,0,13,5.894355021537066,1,3,1.3602357742008615,1,1,0.4534119247336205,1,0.0,0.4534119247336205,0.15113730824454016,0.9053050878145935,0.0015187616526475267,0.9420578179453704,0.0,0.0,0.0,6.7897881586094515,-0.8954331370723851,6.425144179249773,1.810610175629187,-0.4503744014283255,2.0709931664976264,0.0,0.4534119247336205,0.320144727670253,0.4534119247336205,0.0015187616526475267,0.0,-0.8954331370723851,-0.4503744014283255,0.4534119247336205
Guangdong,广东,2017,2017P9.txt,21098,2,0.9479571523367144,1,1,0.4739785761683572,1,0,0.0,0,13,6.1617214901886435,1,7,3.3178500331785004,1,2,0.9479571523367144,1,0.4534119247336205,0.4945452276030939,0.4671230256901116,0.906823849467241,-0.43284527329888384,0.7620358378167306,0.0,0.0,0.0,5.894355021537066,0.2673664686515771,6.28195489011172,1.3602357742008615,1.9576142589776389,2.1628986610028496,0.4534119247336205,0.4945452276030939,0.4671230256901116,0.4945452276030939,-0.43284527329888384,0.0,0.2673664686515771,1.9576142589776389,0.4945452276030939
Guangdong,广东,2018,2018P9.txt,22377,1,0.44688742905662066,1,1,0.44688742905662066,1,0,0.0,0,19,8.490861152075793,1,4,1.7875497162264826,1,1,0.44688742905662066,1,0.9479571523367144,-0.5010697232800938,0.6160855020423185,0.4739785761683572,-0.027091147111736547,0.6092299515640729,0.0,0.0,0.0,6.1617214901886435,2.329139661887149,6.848979221267168,3.3178500331785004,-1.5303003169520177,2.155211841201948,0.9479571523367144,-0.5010697232800938,0.6160855020423185,-0.5010697232800938,-0.027091147111736547,0.0,2.329139661887149,-1.5303003169520177,-0.5010697232800938
Guangdong,广东,2019,2019P9.txt,23549,0,0.0,0,0,0.0,0,0,0.0,0,9,3.821818336235084,1,5,2.1232324090194914,1,1,0.42464648180389825,1,0.44688742905662066,-0.44688742905662066,0.46494819379777835,0.44688742905662066,-0.44688742905662066,0.3069553350749926,0.0,0.0,0.0,8.490861152075793,-4.669042815840708,6.15813365949984,1.7875497162264826,0.3356826927930088,2.409544052808158,0.44688742905662066,-0.02224094725272241,0.6064970210657444,-0.44688742905662066,-0.44688742905662066,0.0,-4.669042815840708,0.3356826927930088,-0.02224094725272241
Guangdong,广东,2020,2020P9.txt,23411,0,0.0,0,2,0.8542992610311392,1,0,0.0,0,12,5.125795566186835,1,8,3.4171970441245567,1,0,0.0,0,0.0,0.0,0.1489624763522069,0.0,0.8542992610311392,0.4337288966959199,0.0,0.0,0.0,3.821818336235084,1.3039772299517511,5.812825018165905,2.1232324090194914,1.2939646351050653,2.4426597231235103,0.42464648180389825,-0.42464648180389825,0.29051130362017297,0.0,0.8542992610311392,0.0,1.3039772299517511,1.2939646351050653,-0.42464648180389825
Guangdong,广东,2021,2021P9.txt,22573,1,0.44300713241483186,1,0,0.0,0,0,0.0,0,7,3.101049926903823,1,9,3.987064191733487,1,0,0.0,0,0.0,0.44300713241483186,0.14766904413827733,0.8542992610311392,-0.8542992610311392,0.2847664203437131,0.0,0.0,0.0,5.125795566186835,-2.024745639283012,4.016221276441914,3.4171970441245567,0.5698671476089303,3.175831214959178,0.0,0.0,0.14154882726796608,0.44300713241483186,-0.8542992610311392,0.0,-2.024745639283012,0.5698671476089303,0.0
Guangdong,广东,2022,2022P9.txt,22208,1,0.45028818443804036,1,3,1.350864553314121,1,0,0.0,0,9,4.052593659942363,1,11,4.953170028818444,1,9,4.052593659942363,1,0.44300713241483186,0.007281052023208501,0.2977651056176241,0.0,1.350864553314121,0.7350546047817534,0.0,0.0,0.0,3.101049926903823,0.9515437330385397,4.09314638434434,3.987064191733487,0.9661058370849567,4.119143754892163,0.0,4.052593659942363,1.350864553314121,0.007281052023208501,1.350864553314121,0.0,0.9515437330385397,0.9661058370849567,4.052593659942363
Guangdong,广东,2023,2023P9.txt,26334,0,0.0,0,2,0.75947444368497,1,0,0.0,0,10,3.79737221842485,1,13,4.936583883952305,1,5,1.898686109212425,1,0.45028818443804036,-0.45028818443804036,0.2977651056176241,1.350864553314121,-0.5913901096291511,0.7034463323330303,0.0,0.0,0.0,4.052593659942363,-0.2552214415175129,3.6503386017570123,4.953170028818444,-0.016586144866138852,4.625606034834745,4.052593659942363,-2.153907550729938,1.9837599230515959,-0.45028818443804036,-0.5913901096291511,0.0,-0.2552214415175129,-0.016586144866138852,-2.153907550729938
Guangxi,广西,2003,2003P27.txt,16837,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0.593930035041872,1,,,,,,,,,,,,,,,,,,,,,,,,
Guangxi,广西,2004,2004P27.txt,17261,0,0.0,0,1,0.5793407102717107,1,0,0.0,0,2,1.1586814205434215,1,0,0.0,0,3,1.7380221308151325,1,0.0,0.0,0.0,0.0,0.5793407102717107,0.2896703551358554,0.0,0.0,0.0,0.0,1.1586814205434215,0.5793407102717107,0.0,0.0,0.0,0.593930035041872,1.1440920957732605,1.1659760829285022,0.0,0.5793407102717107,0.0,1.1586814205434215,0.0,1.1440920957732605
Guangxi,广西,2005,2005P27.txt,18532,0,0.0,0,8,4.316857327865314,1,0,0.0,0,3,1.6188214979494928,1,0,0.0,0,2,1.0792143319663285,1,0.0,0.0,0.0,0.5793407102717107,3.737516617593603,1.6320660127123416,0.0,0.0,0.0,1.1586814205434215,0.4601400774060713,0.9258343061643047,0.0,0.0,0.0,1.7380221308151325,-0.6588077988488039,1.1370554992744444,0.0,3.737516617593603,0.0,0.4601400774060713,0.0,-0.6588077988488039
Guangxi,广西,2006,2006P27.txt,19982,0,0.0,0,2,1.0009008107296566,1,0,0.0,0,2,1.0009008107296566,1,3,1.501351216094485,1,1,0.5004504053648283,1,0.0,0.0,0.0,4.316857327865314,-3.3159565171356578,1.9656996162888938,0.0,0.0,0.0,1.6188214979494928,-0.6179206872198362,1.259467909740857,0.0,1.501351216094485,0.5004504053648283,1.0792143319663285,-0.5787639266015002,1.1058956227154297,0.0,-3.3159565171356578,0.0,-0.6179206872198362,1.501351216094485,-0.5787639266015002
Guangxi,广西,2007,2007P27.txt,18956,0,0.0,0,1,0.5275374551593163,1,0,0.0,0,3,1.582612365477949,1,1,0.5275374551593163,1,1,0.5275374551593163,1,0.0,0.0,0.0,1.0009008107296566,-0.47336335557034037,1.9484318645847623,0.0,0.0,0.0,1.0009008107296566,0.5817115547482923,1.4007782247190328,1.501351216094485,-0.9738137609351688,0.6762962237512671,0.5004504053648283,0.02708704979448795,0.7024007308301577,0.0,-0.47336335557034037,0.0,0.5817115547482923,-0.9738137609351688,0.02708704979448795
Guangxi,广西,2008,2008P27.txt,18789,0,0.0,0,0,0.0,0,0,0.0,0,4,2.128905210495503,1,0,0.0,0,2,1.0644526052477514,1,0.0,0.0,0.0,0.5275374551593163,-0.5275374551593163,0.509479421962991,0.0,0.0,0.0,1.582612365477949,0.5462928450175539,1.570806128901036,0.5275374551593163,-0.5275374551593163,0.6762962237512671,0.5275374551593163,0.5369151500884352,0.6974801552572987,0.0,-0.5275374551593163,0.0,0.5462928450175539,-0.5275374551593163,0.5369151500884352
Guangxi,广西,2009,2009P27.txt,19859,0,0.0,0,1,0.5035500276952515,1,0,0.0,0,2,1.007100055390503,1,1,0.5035500276952515,1,1,0.5035500276952515,1,0.0,0.0,0.0,0.0,0.5035500276952515,0.34369582761818923,0.0,0.0,0.0,2.128905210495503,-1.121805155105,1.572872543787985,0.0,0.5035500276952515,0.34369582761818923,1.0644526052477514,-0.5609025775525,0.6985133627007731,0.0,0.5035500276952515,0.0,-1.121805155105,0.5035500276952515,-0.5609025775525
Guangxi,广西,2010,2010P27.txt,22255,0,0.0,0,3,1.3480116827679174,1,0,0.0,0,5,2.246686137946529,1,2,0.8986744551786116,1,2,0.8986744551786116,1,0.0,0.0,0.0,0.5035500276952515,0.8444616550726659,0.6171872368210564,0.0,0.0,0.0,1.007100055390503,1.2395860825560259,1.794230467944178,0.5035500276952515,0.3951244274833601,0.46740816095795434,0.5035500276952515,0.3951244274833601,0.8222256960405382,0.0,0.8444616550726659,0.0,1.2395860825560259,0.3951244274833601,0.3951244274833601
Guangxi,广西,2011,2011P27.txt,23317,0,0.0,0,0,0.0,0,0,0.0,0,13,5.57533130334091,1,3,1.2866149161555946,1,2,0.8577432774370631,1,0.0,0.0,0.0,1.3480116827679174,-1.3480116827679174,0.6171872368210564,0.0,0.0,0.0,2.246686137946529,3.328645165394381,2.943039165559314,0.8986744551786116,0.3879404609769831,0.8962797996764859,0.8986744551786116,-0.04093117774154842,0.7533225867703087,0.0,-1.3480116827679174,0.0,3.328645165394381,0.3879404609769831,-0.04093117774154842
Guangxi,广西,2012,2012P27.txt,22033,0,0.0,0,1,0.45386465755911587,1,0,0.0,0,9,4.084781918032043,1,8,3.630917260472927,1,3,1.3615939726773476,1,0.0,0.0,0.0,0.0,0.45386465755911587,0.6006254467756778,0.0,0.0,0.0,5.57533130334091,-1.4905493853088672,3.9689331197731605,1.2866149161555946,2.3443023443173323,1.938735543935711,0.8577432774370631,0.5038506952402845,1.0393372350976742,0.0,0.45386465755911587,0.0,-1.4905493853088672,2.3443023443173323,0.5038506952402845
Guangxi,广西,2013,2013P27.txt,23550,0,0.0,0,0,0.0,0,0,0.0,0,8,3.397027600849257,1,6,2.5477707006369426,1,5,2.1231422505307855,1,0.0,0.0,0.0,0.45386465755911587,-0.45386465755911587,0.15128821918637195,0.0,0.0,0.0,4.084781918032043,-0.6877543171827858,4.352380274074069,3.630917260472927,-1.0831465598359844,2.4884342924218212,1.3615939726773476,0.7615482778534379,1.4474931668817321,0.0,-0.45386465755911587,0.0,-0.6877543171827858,-1.0831465598359844,0.7615482778534379
Guangxi,广西,2014,2014P27.txt,18743,0,0.0,0,1,0.5335325188070212,1,0,0.0,0,3,1.600597556421064,1,2,1.0670650376140425,1,5,2.6676625940351064,1,0.0,0.0,0.0,0.0,0.5335325188070212,0.3291323921220457,0.0,0.0,0.0,3.397027600849257,-1.796430044428193,3.0274690251007876,2.5477707006369426,-1.4807056630229,2.415250999574637,2.1231422505307855,0.5445203435043209,2.0507996057477467,0.0,0.5335325188070212,0.0,-1.796430044428193,-1.4807056630229,0.5445203435043209
Guangxi,广西,2015,2015P27.txt,19746,0,0.0,0,1,0.5064316823660489,1,0,0.0,0,3,1.5192950470981466,1,8,4.051453458928391,1,1,0.5064316823660489,1,0.0,0.0,0.0,0.5335325188070212,-0.027100836440972387,0.3466547337243567,0.0,0.0,0.0,1.600597556421064,-0.08130250932291738,2.172306734789489,1.0670650376140425,2.9843884213143483,2.5554297323931254,2.6676625940351064,-2.1612309116690573,1.7657455089773135,0.0,-0.027100836440972387,0.0,-0.08130250932291738,2.9843884213143483,-2.1612309116690573
Guangxi,广西,2016,2016P27.txt,20091,0,0.0,0,4,1.9909412174605545,1,0,0.0,0,7,3.48414713055597,1,8,3.981882434921109,1,6,2.9864118261908317,1,0.0,0.0,0.0,0.5064316823660489,1.4845095350945057,1.0103018062112081,0.0,0.0,0.0,1.5192950470981466,1.9648520834578236,2.2013465780250603,4.051453458928391,-0.06957102400728177,3.0334669771545144,0.5064316823660489,2.4799801438247826,2.053502034197329,0.0,1.4845095350945057,0.0,1.9648520834578236,-0.06957102400728177,2.4799801438247826
Guangxi,广西,2017,2017P27.txt,20317,0,0.0,0,1,0.49219865137569524,1,0,0.0,0,4,1.968794605502781,1,10,4.921986513756952,1,5,2.460993256878476,1,0.0,0.0,0.0,1.9909412174605545,-1.4987425660848592,0.9965238504007661,0.0,0.0,0.0,3.48414713055597,-1.5153525250531892,2.324078927718966,3.981882434921109,0.940104078835843,4.318440802535484,2.9864118261908317,-0.5254185693123556,1.9846122551451189,0.0,-1.4987425660848592,0.0,-1.5153525250531892,0.940104078835843,-0.5254185693123556
Guangxi,广西,2018,2018P27.txt,21230,0,0.0,0,2,0.9420631182289213,1,0,0.0,0,6,2.826189354686764,1,6,2.826189354686764,1,6,2.826189354686764,1,0.0,0.0,0.0,0.49219865137569524,0.44986446685322606,1.1417343290217237,0.0,0.0,0.0,1.968794605502781,0.8573947491839828,2.7597103635818385,4.921986513756952,-2.0957971590701883,3.9100194344549415,2.460993256878476,0.36519609780828777,2.757864812585357,0.0,0.44986446685322606,0.0,0.8573947491839828,-2.0957971590701883,0.36519609780828777
Guangxi,广西,2019,2019P27.txt,19912,1,0.502209722780233,1,1,0.502209722780233,1,0,0.0,0,14,7.030936118923262,1,8,4.017677782241864,1,3,1.5066291683406992,1,0.0,0.502209722780233,0.16740324092674433,0.9420631182289213,-0.4398533954486883,0.6454904974616165,0.0,0.0,0.0,2.826189354686764,4.204746764236498,3.941973359704269,2.826189354686764,1.1914884275551003,3.9219512168951933,2.826189354686764,-1.3195601863460646,2.264603926635313,0.502209722780233,-0.4398533954486883,0.0,4.204746764236498,1.1914884275551003,-1.3195601863460646
Guangxi,广西,2020,2020P27.txt,18710,0,0.0,0,1,0.5344735435595938,1,1,0.5344735435595938,1,5,2.672367717797969,1,8,4.27578834847675,1,4,2.137894174238375,1,0.502209722780233,-0.502209722780233,0.16740324092674433,0.502209722780233,0.03226382077936074,0.6595821281895827,0.0,0.5344735435595938,0.1781578478531979,7.030936118923262,-4.358568401125293,4.176497730469332,4.017677782241864,0.25811056623488593,3.7065518284684593,1.5066291683406992,0.6312650058976759,2.156904232421946,-0.502209722780233,0.03226382077936074,0.5344735435595938,-4.358568401125293,0.25811056623488593,0.6312650058976759
Guangxi,广西,2021,2021P27.txt,15953,2,1.2536826929104243,1,0,0.0,0,0,0.0,0,4,2.5073653858208487,1,2,1.2536826929104243,1,1,0.6268413464552122,1,0.0,1.2536826929104243,0.5852974718968857,0.5344735435595938,-0.5344735435595938,0.34556108877994224,0.5344735435595938,-0.5344735435595938,0.1781578478531979,2.672367717797969,-0.16500233197712033,4.070223074180693,4.27578834847675,-3.0221056555663255,3.182382941209679,2.137894174238375,-1.5110528277831627,1.4237882296780953,1.2536826929104243,-0.5344735435595938,-0.5344735435595938,-0.16500233197712033,-3.0221056555663255,-1.5110528277831627
Guangxi,广西,2022,2022P27.txt,17653,0,0.0,0,3,1.6994278592873733,1,2,1.1329519061915823,1,6,3.3988557185747466,1,9,5.098283577862119,1,2,1.1329519061915823,1,1.2536826929104243,-1.2536826929104243,0.41789423097014144,0.0,1.6994278592873733,0.7446338009489889,0.0,1.1329519061915823,0.555808483250392,2.5073653858208487,0.8914903327538979,2.859529607397855,1.2536826929104243,3.844600884951695,3.5425848730830984,0.6268413464552122,0.5061105597363701,1.2992291422950564,-1.2536826929104243,1.6994278592873733,1.1329519061915823,0.8914903327538979,3.844600884951695,0.5061105597363701
Guangxi,广西,2023,2023P27.txt,22353,0,0.0,0,7,3.131570706392878,1,3,1.3421017313112333,1,5,2.236836218852056,1,10,4.473672437704112,1,6,2.6842034626224667,1,0.0,0.0,0.4178942309701415,1.6994278592873733,1.4321428471055047,1.6103328552267504,1.1329519061915823,0.20914982511965108,0.8250178791676053,3.3988557185747466,-1.1620194997226907,2.7143524410825504,5.098283577862119,-0.6246111401580077,3.6085462361588854,1.1329519061915823,1.5512515564308844,1.481332238423087,0.0,1.4321428471055047,0.20914982511965108,-1.1620194997226907,-0.6246111401580077,1.5512515564308844
Guizhou,贵州,2003,2003P26.txt,22642,0,0.0,0,11,4.8582280717251125,1,0,0.0,0,3,1.3249712922886672,1,0,0.0,0,6,2.6499425845773343,1,,,,,,,,,,,,,,,,,,,,,,,,
Guizhou,贵州,2004,2004P26.txt,18870,0,0.0,0,15,7.94912559618442,1,0,0.0,0,1,0.5299417064122947,1,0,0.0,0,3,1.589825119236884,1,0.0,0.0,0.0,4.8582280717251125,3.090897524459307,6.403676833954766,0.0,0.0,0.0,1.3249712922886672,-0.7950295858763725,0.9274564993504809,0.0,0.0,0.0,2.6499425845773343,-1.0601174653404504,2.119883851907109,0.0,3.090897524459307,0.0,-0.7950295858763725,0.0,-1.0601174653404504
Guizhou,贵州,2005,2005P26.txt,19466,0,0.0,0,20,10.274324463166547,1,2,1.0274324463166546,1,7,3.5960135621082916,1,1,0.5137162231583273,1,2,1.0274324463166546,1,0.0,0.0,0.0,7.94912559618442,2.3251988669821273,7.693892710358693,0.0,1.0274324463166546,0.34247748210555157,0.5299417064122947,3.0660718556959967,1.816975520269751,0.0,0.5137162231583273,0.17123874105277578,1.589825119236884,-0.5623926729202293,1.7557333833769577,0.0,2.3251988669821273,1.0274324463166546,3.0660718556959967,0.5137162231583273,-0.5623926729202293
Guizhou,贵州,2006,2006P26.txt,23486,0,0.0,0,22,9.367282636464276,1,2,0.8515711487694797,1,7,2.9804990206931787,1,1,0.42578557438473985,1,4,1.7031422975389594,1,0.0,0.0,0.0,10.274324463166547,-0.9070418267022706,9.196910898605081,1.0274324463166546,-0.17586129754717494,0.6263345316953781,3.5960135621082916,-0.6155145414151129,2.3688180964045884,0.5137162231583273,-0.08793064877358747,0.31316726584768906,1.0274324463166546,0.6757098512223048,1.4401332876974993,0.0,-0.9070418267022706,-0.17586129754717494,-0.6155145414151129,-0.08793064877358747,0.6757098512223048
