province,year,raw_coal_output_10k_ton,wind_code,wind_name,wind_original_unit,wind_source,wind_update_date,annualization_rule,national_raw_coal_output_10k_ton,national_wind_code,national_wind_name,national_wind_original_unit,national_wind_source,national_wind_update_date,raw_coal_output_share_national,source_quality_flag
Sichuan,2023,2032.0,S0075451,四川:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,465838.0,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.004362031435821036,NBS
Xinjiang,2000,2745.82,S0075458,新疆:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,88009.94,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.031198975933854744,NBS
Xinjiang,2001,1458.19,S0075458,新疆:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,96417.91,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.015123642485094315,NBS
Xinjiang,2002,1582.28,S0075458,新疆:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,111293.48,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.014217185049834007,NBS
Xinjiang,2003,1845.71,S0075458,新疆:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,132669.58,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.013912081428161605,NBS
Xinjiang,2004,2219.64,S0075458,新疆:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,160610.86,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.013819987017067215,NBS
Xinjiang,2005,2435.07,S0075458,新疆:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,182424.49,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.013348372249800454,NBS
Xinjiang,2006,3034.46,S0075458,新疆:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,206598.67,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.014687703459078414,NBS
Xinjiang,2007,3986.8,S0075458,新疆:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,229467.58,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.017374131892618556,NBS
Xinjiang,2008,6842.01,S0075458,新疆:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,262183.23,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.026096291513381695,NBS
Xinjiang,2009,7645.996604999999,S0075458,新疆:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,296477.25,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.025789488417745372,NBS
Xinjiang,2015,14643.2531,S0075458,新疆:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,368484.65,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.03973911287756491,NBS
Xinjiang,2016,15834.0,S0075458,新疆:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,336398.6,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.04706916140554687,NBS
Xinjiang,2017,16706.5,S0075458,新疆:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,344545.6,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.04848850195736065,NBS
Xinjiang,2018,19037.3,S0075458,新疆:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,354590.8,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.0536880821499035,NBS
Xinjiang,2019,23773.3,S0075458,新疆:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,374552.5,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.06347120897604475,NBS
Xinjiang,2020,26587.4,S0075458,新疆:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,384374.1,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.06917063350522318,NBS
Xinjiang,2021,31991.9,S0075458,新疆:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,407136.0,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.07857791990882654,NBS
Xinjiang,2022,41282.2,S0075458,新疆:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,449583.9,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.0918231280079202,NBS
Xinjiang,2023,45672.5,S0075458,新疆:产量:原煤:累计值,吨,国家统计局,20260622,December YTD value,465838.0,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.09804374052782298,NBS
Yunnan,2000,994.13,S0075453,云南:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,88009.94,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.011295655922501481,NBS
Yunnan,2001,1111.83,S0075453,云南:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,96417.91,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.011531363830641007,NBS
Yunnan,2002,1219.34,S0075453,云南:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,111293.48,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.010956077570761558,NBS
Yunnan,2003,1399.39,S0075453,云南:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,132669.58,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.010547934198630916,NBS
Yunnan,2004,1718.57,S0075453,云南:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,160610.86,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.010700210434088954,NBS
Yunnan,2005,2190.18,S0075453,云南:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,182424.49,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.012005953805873323,NBS
Yunnan,2006,2673.71,S0075453,云南:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,206598.67,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.012941564435046944,NBS
Yunnan,2007,3738.9,S0075453,云南:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,229467.58,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.016293804989794203,NBS
Yunnan,2008,4458.11,S0075453,云南:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,262183.23,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.017003795399118397,NBS
Yunnan,2009,5571.26,S0075453,云南:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,296477.25,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.018791526162631366,NBS
Yunnan,2012,10400.0,S0075453,云南:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,365000.0,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.028493150684931506,NBS
Yunnan,2013,10425.0,S0075453,云南:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,368000.0,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.028328804347826086,NBS
Yunnan,2014,4413.0,S0075453,云南:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,387400.0,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.011391326794011359,NBS
Yunnan,2015,4884.0,S0075453,云南:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,368484.65,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.013254283455226695,NBS
Yunnan,2016,4251.8,S0075453,云南:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,336398.6,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.012639172695724657,NBS
Yunnan,2017,4392.9,S0075453,云南:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,344545.6,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.012749836306137708,NBS
Yunnan,2018,4534.9,S0075453,云南:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,354590.8,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.012789107895636321,NBS
Yunnan,2019,4779.6,S0075453,云南:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,374552.5,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.012760827921319442,NBS
Yunnan,2020,5265.6,S0075453,云南:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,384374.1,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.013699154027287481,NBS
Yunnan,2021,5796.0,S0075453,云南:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,407136.0,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.014236029238387174,NBS
Yunnan,2022,6659.4,S0075453,云南:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,449583.9,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.01481236316514003,NBS
Yunnan,2023,7418.0,S0075453,云南:产量:原煤:累计值,万吨,国家统计局,20260622,December YTD value,465838.0,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.015923990743563213,NBS
Zhejiang,2000,73.0,S5117157,中国:浙江:产量:原煤:累计值,万吨,根据新闻整理,20260622,December YTD value,88009.94,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.000829451764198453,secondary_compilation
Zhejiang,2001,72.0,S5117157,中国:浙江:产量:原煤:累计值,万吨,根据新闻整理,20260622,December YTD value,96417.91,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.0007467492294740676,secondary_compilation
Zhejiang,2002,73.5,S5117157,中国:浙江:产量:原煤:累计值,万吨,根据新闻整理,20260622,December YTD value,111293.48,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.0006604160459354852,secondary_compilation
Zhejiang,2003,69.4,S5117157,中国:浙江:产量:原煤:累计值,万吨,根据新闻整理,20260622,December YTD value,132669.58,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.0005231040906287636,secondary_compilation
Zhejiang,2004,56.3,S5117157,中国:浙江:产量:原煤:累计值,万吨,根据新闻整理,20260622,December YTD value,160610.86,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.00035053669471665864,secondary_compilation
Zhejiang,2005,41.3,S5117157,中国:浙江:产量:原煤:累计值,万吨,根据新闻整理,20260622,December YTD value,182424.49,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.00022639504158679572,secondary_compilation
Zhejiang,2006,13.5,S5117157,中国:浙江:产量:原煤:累计值,万吨,根据新闻整理,20260622,December YTD value,206598.67,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,6.534407990138561e-05,secondary_compilation
Zhejiang,2007,12.3,S5117157,中国:浙江:产量:原煤:累计值,万吨,根据新闻整理,20260622,December YTD value,229467.58,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,5.360234330270098e-05,secondary_compilation
Zhejiang,2008,13.0,S5117157,中国:浙江:产量:原煤:累计值,万吨,根据新闻整理,20260622,December YTD value,262183.23,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,4.958364423231799e-05,secondary_compilation
Zhejiang,2009,13.2,S5117157,中国:浙江:产量:原煤:累计值,万吨,根据新闻整理,20260622,December YTD value,296477.25,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,4.45228090856887e-05,secondary_compilation
Zhejiang,2012,12.4,S5117157,中国:浙江:产量:原煤:累计值,万吨,根据新闻整理,20260622,December YTD value,365000.0,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,3.397260273972603e-05,secondary_compilation
Zhejiang,2013,12.3,S5117157,中国:浙江:产量:原煤:累计值,万吨,根据新闻整理,20260622,December YTD value,368000.0,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,3.342391304347826e-05,secondary_compilation
Zhejiang,2014,0.0,S5117157,中国:浙江:产量:原煤:累计值,万吨,根据新闻整理,20260622,December YTD value,387400.0,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.0,secondary_compilation
Zhejiang,2015,0.0,S5117157,中国:浙江:产量:原煤:累计值,万吨,根据新闻整理,20260622,December YTD value,368484.65,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.0,secondary_compilation
Zhejiang,2016,0.0,S5117157,中国:浙江:产量:原煤:累计值,万吨,根据新闻整理,20260622,December YTD value,336398.6,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.0,secondary_compilation
Zhejiang,2017,0.0,S5117157,中国:浙江:产量:原煤:累计值,万吨,根据新闻整理,20260622,December YTD value,344545.6,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.0,secondary_compilation
Zhejiang,2018,0.0,S5117157,中国:浙江:产量:原煤:累计值,万吨,根据新闻整理,20260622,December YTD value,354590.8,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.0,secondary_compilation
Zhejiang,2019,0.0,S5117157,中国:浙江:产量:原煤:累计值,万吨,根据新闻整理,20260622,December YTD value,374552.5,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.0,secondary_compilation
Zhejiang,2020,0.0,S5117157,中国:浙江:产量:原煤:累计值,万吨,根据新闻整理,20260622,December YTD value,384374.1,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.0,secondary_compilation
Zhejiang,2021,0.0,S5117157,中国:浙江:产量:原煤:累计值,万吨,根据新闻整理,20260622,December YTD value,407136.0,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.0,secondary_compilation
Zhejiang,2022,0.0,S5117157,中国:浙江:产量:原煤:累计值,万吨,根据新闻整理,20260622,December YTD value,449583.9,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.0,secondary_compilation
Zhejiang,2023,0.0,S5117157,中国:浙江:产量:原煤:累计值,万吨,根据新闻整理,20260622,December YTD value,465838.0,S0026991,中国:产量:原煤:累计值,万吨,国家统计局,20260715,0.0,secondary_compilation
