uid,province_id,province,year,co2_emissions,gdp,sec_val,green_invention_patents,green_utility_patents,credit,bond,investment,insurance,equity,fund,carbon_finance,gf_index,green_finance_pilot,ln_gdp,ln_co2,z_green_invention_patents,z_green_utility_patents,z_credit,z_bond,z_investment,z_insurance,z_equity,z_fund,z_carbon_finance,factor_1,factor_2,factor_3,coal_share_pctg,population,urban_population,urbanization_rate,env_expenditure,env_exp_share,treat,event_time,pre_2,post_0,post_1,post_2,did_pre2,did_post0,did_post1,did_post2,sec_pctg,industrial_wastewater,industrial_so2,industrial_solid_waste,gtfp_level,gml_index,market_index,market_gov_relation,market_npoe_dev,market_product_dev,market_factor_dev,market_legal_env,coal_available_total,coal_thermal_power_input,coal_terminal,coal_terminal_10k_tce_approx,coal_terminal_industry,oil_available_total,oil_primary_production,oil_thermal_power_input,oil_terminal_industry,oil_terminal,oil_terminal_10k_tce_approx,lpg_available_total,lpg_primary_production,lpg_terminal,lpg_terminal_10k_tce_approx,lpg_terminal_industry,gas_available_total,gas_primary_production,gas_terminal,gas_terminal_10k_tce_approx,gas_terminal_industry,electricity_available_total,electricity_thermal_power_input,electricity_terminal,electricity_terminal_10k_tce_approx,electricity_terminal_industry,energy5_terminal_10k_tce_approx,coal_share_energy5_terminal_approx,coal_terminal_kt_per_gdp,coal_terminal_10k_tce_per_gdp_approx,energy5_terminal_10k_tce_per_gdp_approx,post2012,pre_coal_consumption_0811,post2012_x_pre_coal_consumption,pre_coal_terminal_0811,post2012_x_pre_coal_terminal,pre_coal_share_energy5_0811_approx,post2012_x_pre_coal_share_energy5,pre_coal_share_energy5_terminal_0811_approx,post2012_x_pre_coal_share_energy5_terminal,pre_coal_thermal_power_input_0811,post2012_x_pre_coal_thermal_power_input,pre_energy5_terminal_intensity_0811_approx,post2012_x_pre_energy5_terminal_intensity,pre_coal_terminal_intensity_0811_approx,post2012_x_pre_coal_terminal_intensity,coal_consumption,coal_consumption_10k_tce_approx,oil_consumption,oil_consumption_10k_tce_approx,lpg_consumption,lpg_consumption_10k_tce_approx,gas_consumption,gas_consumption_10k_tce_approx,electricity_primary_production,electricity_consumption,electricity_consumption_10k_tce_approx,energy5_consumption_10k_tce_approx,coal_share_energy5_consumption_approx,coal_consumption_10k_ton,coal_consumption_10k_ton_per_gdp,coal_consumption_10k_tce_per_gdp_approx,energy5_consumption_10k_tce_per_gdp_approx,gas_thermal_power_input,coal_primary_production,coal_primary_production_10k_ton,lpg_thermal_power_input
4222,22,Hubei,2022,503020384,53445.398,19948.5,6416,7258,0.052999999,0.142,0.041000001,0.046999998,0.078000002,0.066,0.87199998,0.345,0,10.886415,20.03614,1.0690017,1.2476875,2.0490003,1.3905116,-0.45195651,0.2486904,1.7599739,1.5093198,-0.56373465,1.5742167,0.53147638,-0.099066243,0.37819213,5844.0,3779.0,0.64664614,169.2226,0.019622575,0,1,0,0,1,0,0,0,0,0,0.3732501,43843.399,4.624,4.694,4.375264494,0.651781798,9.438,7.27,11.081,5.756,12.239,10.842,131267.8,-57953.6,51852.6,3703.831218,40668.3,28646,537,-41.5,5707.9,28329.3,4047.123798,710.2,,1367.4,234.413382,412.9,7372,138,5593,743.869,2854,105228,159553,253012,3109.51748,150602,11838.75488,0.3128564833,0.9701976586,0.06930121875,0.2215112119,1,127691.1615,127691.1615,77701.4,77701.4,0.6636138615,0.6636138615,0.5508110962,0.5508110962,-33230.71375,-33230.71375,0.6568520556,0.6568520556,0.3603268803,0.3603268803,131267.8,9376.458954,28646,4092.36756,1367.4,234.413382,6759,898.947,151320,264781,3254.15849,17856.34539,0.5251051518,13126.78,0.245611044,0.1754399687,0.3341044516,-801,727.9,72.79,
4223,22,Hubei,2023,544823424,56794.301,20750.301,7278,7311,0.052000001,0.141,0.041000001,0.046999998,0.078000002,0.064999998,0.80000001,0.33700001,0,10.947191,20.115973,1.2786412,1.2604513,1.9265344,1.3485339,-0.45195651,0.2486904,1.7599739,1.4177412,-0.57533151,1.4759451,0.65421808,-0.10232396,,5838.0,3822.0,0.65467626,188.34,0.020253638,0,2,0,0,0,1,0,0,0,0,0.36535886,40880.135,3.823,4.174,4.30976943,0.985030605,9.438,7.27,11.081,5.756,12.239,10.842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,127691.1615,127691.1615,77701.4,77701.4,0.6636138615,0.6636138615,0.5508110962,0.5508110962,-33230.71375,-33230.71375,0.6568520556,0.6568520556,0.3603268803,0.3603268803,,,,,,,,,,,,,,,,,,,,,
4300,23,Hunan,2000,93269512,3591.0,1293.2,69,104,0.023,0.07,0.169,0.018999999,0.035,0.029999999,5.5640001,0.26699999,0,8.1861858,18.351004,-0.47459731,-0.47519872,-1.6249784,-1.6318833,-0.19026943,-0.60019034,-1.706661,-1.7875015,0.19199601,-1.8032705,-0.062273074,-0.35627097,,6562.0,,,,,0,-21,0,0,0,0,0,0,0,0,0.3601225,112563.0,62.649,102.094,1.0,1.0,4.011,5.618,3.38,6.153,3.552,1.065,30663.3,-8882.9,18722.6,1337.355318,12860.5,4519.1,,-20,1754.4,4040.7,577.254402,-56.8,,354.2,60.720506,274.6,,,,,,24052,16568,36964,454.28756,25867,2429.617786,0.550438561,5.213756614,0.3724186349,0.6765852927,0,113123.7468,0,63708.67185,0,0.7016884288,0,0.5869784832,0,-32417.575,-0,0.5374651652,0,0.3171124991,0,,,,,,,,,21043,,,,,,,,,,21062.8,2106.28,
4301,23,Hunan,2001,97550992,3877.1001,1412.8,73,102,0.022,0.07,0.133,0.024,0.037,0.032000002,6.381,0.223,0,8.2628431,18.395885,-0.4736245,-0.47568038,-1.7474444,-1.6318833,-0.26386893,-0.44860449,-1.5454221,-1.6043446,0.32358846,-1.7536019,-0.024126422,-0.33004731,,6595.8501,,,,,0,-20,0,0,0,0,0,0,0,0,0.36439607,107175.0,58.685,63.707,1.037626084,1.037626084,3.762,5.637,3.708,5.244,3.158,2.385,41002.9,-10590.7,24386.5,1741.927695,18534.4,4075.3,,-43.5,1583.9,3721.7,531.682062,-80.5,,308.6,52.903298,229.2,,,,,,24586,19382,39994,491.52626,27712,2818.039315,0.618134632,6.28988145,0.449286232,0.726842032,0,113123.7468,0,63708.67185,0,0.7016884288,0,0.5869784832,0,-32417.575,-0,0.5374651652,0,0.3171124991,0,,,,,,,,,21337,,,,,,,,,,36733.5,3673.35,
4302,23,Hunan,2002,102022504,4207.2002,1523.5,77,121,0.024,0.075000003,0.155,0.028000001,0.037,0.033,5.3930001,0.25099999,0,8.344553,18.440704,-0.47265169,-0.47110462,-1.5025125,-1.4219946,-0.21889144,-0.32733577,-1.5454221,-1.5127664,0.16445339,-1.6017836,-0.040701933,-0.36705145,,6629.0,,,,,0,-19,0,0,0,0,0,0,0,0,0.36211732,111788.0,57.59,97.552,1.050067905,1.01199066,4.443,6.19,4.329,5.699,3.614,2.452,42874.2,-11137.8,26033.2,1859.551476,20414,6243.9,,-48.4,1631,4527,646.72722,-92.4,,395,67.71485,332.7,,,,,,27581,20019,45364,557.52356,31259,3131.517106,0.5938180802,6.187773047,0.4419926287,0.7443232927,0,113123.7468,0,63708.67185,0,0.7016884288,0,0.5869784832,0,-32417.575,-0,0.5374651652,0,0.3171124991,0,,,,,,,,,25266,,,,,,,,,,35000,3500,
4303,23,Hunan,2003,117842856,4726.8999,1772.3,127,154,0.024,0.078000002,0.14300001,0.016000001,0.039999999,0.035999998,5.5539999,0.193,0,8.4610252,18.584862,-0.46049163,-0.4631573,-1.5025125,-1.2960615,-0.24342459,-0.69114184,-1.303564,-1.2380314,0.19038528,-1.406611,-0.19763426,-0.31691918,0.62136227,6663.0,,,,,0,-18,0,0,0,0,0,0,0,0,0.3749392,124132.0,67.139,111.303,1.114690542,1.061541388,5.027,6.7,5.242,6.264,4.476,2.636,49842.5,-16464.7,26776.1,1912.616823,20871.2,5213.9,,-24.1,1562.5,4646.4,663.784704,-116.7,,385.9,66.154837,301.2,,,,,,25216,29479,50117,615.93793,33319,3258.494294,0.5869633795,5.664621753,0.4046239319,0.6893512372,0,113123.7468,0,63708.67185,0,0.7016884288,0,0.5869784832,0,-32417.575,-0,0.5374651652,0,0.3171124991,0,,,,,,,,,24297,,,,,,,,,,43000,4300,
4304,23,Hunan,2004,140246992,5619.6001,2135.6001,83,154,0.026000001,0.081,0.138,0.021,0.041000001,0.039000001,4.6440001,0.244,0,8.634016,18.758915,-0.47119248,-0.4631573,-1.2575804,-1.1701285,-0.25364676,-0.53955603,-1.2229444,-0.96329606,0.043813512,-1.2092149,-0.22822185,-0.37387267,0.58989501,6698.0,,,,,0,-17,0,0,0,0,0,0,0,0,0.38002706,123126.0,71.2,117.8,1.210462213,1.085917721,6.034,7.502,6.302,8.702,5.027,2.871,60397.9,-21988.2,30417.1,2172.693453,25123.1,6562.4,,-31,1785.5,5715,816.4449,2.7,,556.6,95.417938,411.4,6,,6,0.798,6,28973,37288,66261,814.34769,46338,3899.701981,0.5571434596,5.412680522,0.3866277697,0.6939465285,0,113123.7468,0,63708.67185,0,0.7016884288,0,0.5869784832,0,-32417.575,-0,0.5374651652,0,0.3171124991,0,60397.9,4314.221997,6562.4,937.504464,567.4,97.269382,6,0.798,27741,66261,814.34769,6164.141533,0.6998901589,6039.79,1.074772207,0.7677097872,1.096900389,,50536.1,5053.61,
4305,23,Hunan,2005,152720688,6451.7002,2490.2,132,172,0.029999999,0.083999999,0.125,0.021,0.046,0.041000001,4.1339998,0.31900001,0,8.7720985,18.844122,-0.4592756,-0.4588224,-0.76771677,-1.0441954,-0.28022435,-0.53955603,-0.8198474,-0.78013927,-0.038331158,-0.87450343,-0.32603717,-0.37373486,0.68372476,6326.0,2340.6201,0.37,,,0,-16,0,0,0,0,0,0,0,0,0.38597578,122440.0,75.5,122.2,1.247035595,1.030214394,6.746,8.361,7.869,9.302,5.329,3.134,87465,-17122.7,58869.2,4205.026956,45324.9,8494.6,,-38.5,2231.7,7857.6,1122.536736,263.1,,817.1,140.075453,507.1,100,,100,13.3,27,27134,40308,61559,756.56011,38011,6237.499255,0.6741526987,9.124602535,0.6517703591,0.9667993028,0,113123.7468,0,63708.67185,0,0.7016884288,0,0.5869784832,0,-32417.575,-0,0.5374651652,0,0.3171124991,0,87392.9,6242.474847,8580.4,1225.795944,821.2,140.778316,100,13.3,24356,67442,828.86218,8451.211287,0.7386485363,8739.29,1.354571621,0.9675705091,1.309920025,,69043.9,6904.39,
4306,23,Hunan,2006,178813504,7529.2002,3030.7,173,216,0.028999999,0.086999997,0.105,0.021,0.046999998,0.037,3.8340001,0.211,0,8.9265442,19.001854,-0.44930434,-0.44822595,-0.89018273,-0.91826236,-0.32111296,-0.53955603,-0.73922813,-1.1464528,-0.086651482,-0.96326166,-0.29782173,-0.43664125,0.66607076,6342.0,2454.99,0.38710028,,,0,-15,0,0,0,0,0,0,0,0,0.40252614,100024.0,76.6,115.0,1.346249185,1.079559549,7.155,8.386,8.185,9.795,6.276,2.825,94005.1,-24630.7,59416.1,4244.092023,47729.4,9102.7,,-35.5,2504.9,8532,1218.88152,324.7,,898.5,154.029855,566.2,425,,425,56.525,331,29696,47182,70276,863.69204,42030,6537.220438,0.6492196589,7.891422518,0.5636843105,0.8682489859,0,113123.7468,0,63708.67185,0,0.7016884288,0,0.5869784832,0,-32417.575,-0,0.5374651652,0,0.3171124991,0,94385.1,6741.927693,9084.5,1297.81167,898.5,154.029855,425,56.525,27640,76878,944.83062,9195.124838,0.7332067603,9438.51,1.253587333,0.8954374321,1.221261833,,69008.4,6900.84,
4307,23,Hunan,2007,207796800,9409.9004,3867.3999,236,239,0.029999999,0.089000002,0.086999997,0.016000001,0.045000002,0.039000001,3.2130001,0.141,0,9.149518,19.152071,-0.43398267,-0.44268689,-0.76771677,-0.83430678,-0.35791272,-0.69114184,-0.90046668,-0.96329606,-0.18667467,-0.89876074,-0.36566824,-0.48846915,0.65907651,6355.0,2570.6001,0.4045004,29.838699,0.021988222,0,-14,0,0,0,0,0,0,0,0,0.41099265,100112.705,73.943,103.143,1.496470667,1.111585198,7.187,8.274,8.576,9.806,6.455,2.792,102773.9,-26858.7,63591.5,4542.340845,51600.8,10171.3,,-42,2485.1,9172.9,1310.440494,179.3,,810.2,138.892586,331.3,584,,569,75.677,351,33691,55367,81301,999.18929,48508,7066.540215,0.6427955841,6.757935504,0.482719333,0.7509686516,0,113123.7468,0,63708.67185,0,0.7016884288,0,0.5869784832,0,-32417.575,-0,0.5374651652,0,0.3171124991,0,102773.9,7341.139677,10171.2,1453.057632,811.9,139.184017,584,77.672,29392,89058,1094.52282,10105.57615,0.7264444472,10277.39,1.092189031,0.7801506249,1.073930193,,72793.3,7279.33,
4308,23,Hunan,2008,205941936,11466.6,4870.0,319,263,0.030999999,0.096000001,0.079999998,0.021,0.048999999,0.046999998,2.7030001,0.28999999,0,9.3471937,19.143105,-0.41379696,-0.43690699,-0.6452508,-0.54046291,-0.37222373,-0.53955603,-0.57798928,-0.23066932,-0.2688193,-0.49243361,-0.43654996,-0.47876051,0.63032132,6380.0,2689.1699,0.4215,41.7066,0.023626791,0,-13,0,0,0,0,0,0,0,0,0.42471179,92340.0,67.48,86.164,1.609013807,1.075205711,6.717,8.13,9.046,8.566,5.653,3.543,101690.1,-26286.2,62453.3,4461.039219,47577.8,9359.1,,-54.1,2713,8578.5,1225.52451,130.5,,746.1,127.903923,385.7,823,,808,107.464,416,60366,52488,105641,1298.32789,71529,7220.259542,0.6178502577,5.446540387,0.3890463798,0.6296774582,0,113123.7468,0,63708.67185,0,0.7016884288,0,0.5869784832,0,-32417.575,-0,0.5374651652,0,0.3171124991,0,101690.1,7263.723843,9359.1,1337.041026,748.2,128.263926,823,109.459,35734,112854,1386.97566,10225.46345,0.7103564425,10169.01,0.8868374235,0.6334679716,0.8917607181,,61353.5,6135.35,
4309,23,Hunan,2009,219384144,12965.9,5494.7002,384,476,0.032000002,0.101,0.078000002,0.037,0.050999999,0.048,2.247,0.229,0,9.4700785,19.206335,-0.39798886,-0.38561055,-0.52278459,-0.33057427,-0.37631258,-0.054481249,-0.41675046,-0.13909078,-0.34226629,-0.3579829,-0.30763453,-0.5158323,0.60059047,6406.0,2767.3899,0.43199968,73.630699,0.033310365,0,-12,0,0,0,0,0,0,0,0,0.42378083,96395.69,64.943,85.071,1.536114282,0.954693039,6.869,7.926,9.215,8.566,5.698,5.013,107514.1,-28133.2,63618.8,4544.290884,48655,10421.9,,-47.3,2691.9,9751.7,1393.127862,89.8,,656.5,112.543795,317.7,1023,,1020,135.66,491,61487,61732,115580,1420.4782,75934,7606.100741,0.5974534178,4.906624299,0.3504801737,0.5866234308,0,113123.7468,0,63708.67185,0,0.7016884288,0,0.5869784832,0,-32417.575,-0,0.5374651652,0,0.3171124991,0,107514.1,7679.732163,10421.9,1488.872634,656.5,112.543795,1023,136.059,40944,123219,1514.36151,10931.5691,0.7025278888,10751.41,0.8292066112,0.5923022824,0.8431014507,,68799.8,6879.98,
4310,23,Hunan,2010,228643760,15814.9,7034.7002,489,666,0.033,0.108,0.067000002,0.043000001,0.055,0.048999999,2.0009999,0.29100001,0,9.6687078,19.247675,-0.37245274,-0.33985317,-0.40031886,-0.036730379,-0.39880133,0.12742181,-0.09427274,-0.047512557,-0.38188899,-0.14202723,-0.28945541,-0.51794231,0.51948953,6570.1001,2844.8501,0.43299949,90.82,0.033606227,0,-11,0,0,0,0,0,0,0,0,0.44481471,95605.0,62.7,62.9,1.68369062,1.096071198,7.159,7.571,9.904,8.566,5.326,4.205,113233.3,-33203.9,62264.26,4447.536092,49452.6,11458.4,,-66.3,2449.3,10690,1527.1734,51.1,,645.7,110.692351,144.6,1125,,1121,149.093,538,63664,71670,126433,1553.86157,83353,7788.356413,0.5710493789,3.937063149,0.2812244208,0.4924695327,0,113123.7468,0,63708.67185,0,0.7016884288,0,0.5869784832,0,-32417.575,-0,0.5374651652,0,0.3171124991,0,113233.26,8088.251762,11458.4,1636.947024,645.7,110.692351,1125,149.625,50253,135334,1663.25486,11648.771,0.6943437865,11323.326,0.7159909958,0.5114323683,0.7365693745,,79029.1,7902.91,
4311,23,Hunan,2011,248157088,19176.4,8883.5996,682,834,0.037,0.105,0.056000002,0.041000001,0.057,0.048,1.876,0.255,0,9.8614359,19.329573,-0.32551485,-0.29939401,0.089545049,-0.16266374,-0.42129004,0.066787459,0.066966116,-0.13909078,-0.40202245,-0.029704649,-0.30424005,-0.50892889,0.50964683,6581.0,2974.6201,0.45200121,85.260002,0.024216361,0,-10,0,0,0,0,0,0,0,0,0.4632569,97197.0,63.618,35.52,1.971389991,1.170874249,7.016,7.584,10.328,8.566,4.973,4.374,130057.5,-42047,66498.3274,4749.975526,50809.1,12345.4,,-74.7,2049.5,11175.87348,1596.585285,244.2,,776.62788,133.1373175,232,1465,,1463,194.579,625,66121,88377,145178.66,1784.245731,97076,8458.52286,0.5615608783,3.467716954,0.247699022,0.441090239,0,113123.7468,0,63708.67185,0,0.7016884288,0,0.5869784832,0,-32417.575,-0,0.5374651652,0,0.3171124991,0,130057.5274,9290.009182,12345.47348,1763.674341,776.62788,133.1373175,1465,194.845,46498,154497.66,1898.776241,13280.44208,0.6995255975,13005.75274,0.6782165964,0.4844501148,0.6925409399,,84144.8,8414.48,
4312,23,Hunan,2012,255001728,21513.699,9926.7002,814,1107,0.039999999,0.112,0.067000002,0.048,0.059,0.054000001,1.653,0.382,0,9.9764452,19.356781,-0.2934123,-0.23364787,0.45694274,0.13118047,-0.39880133,0.27900764,0.22820497,0.41037953,-0.4379406,0.34213072,-0.30850855,-0.45480052,0.50122374,6590.0,3097.0601,0.46996358,109.4342,0.026568137,0,-9,0,0,0,0,0,0,0,0,0.461413,97133.0,59.334,29.883,2.067434121,1.04871899,6.924,4.56,10.417,8.566,6.331,5.43,120837.1,-32339.3,69136.1,4938.391623,53427.5,13027.4,,-42.2,3068.9,12706.4,1815.236304,138.4,,827,141.77261,213.2,1793,,1793,238.469,779,83369,74887,148443,1824.36447,94921,8958.234007,0.5512684329,3.213584981,0.2295463752,0.4163967343,1,113123.7468,113123.7468,63708.67185,63708.67185,0.7016884288,0.7016884288,0.5869784832,0.5869784832,-32417.575,-32417.575,0.5374651652,0.5374651652,0.3171124991,0.3171124991,120837.1,8631.394053,13027.4,1861.094364,827,141.77261,1793,238.469,56684,158234,1944.69586,12817.42589,0.6734108806,12083.71,0.5616751448,0.4012045559,0.595779735,,90324.8,9032.48,
4313,23,Hunan,2013,261042896,23916.301,10913.8,1034,1152,0.035999998,0.114,0.056000002,0.057,0.055,0.052999999,1.441,0.212,0,10.082315,19.380196,-0.23990799,-0.22281058,-0.032921158,0.21513572,-0.42129004,0.55186218,-0.09427274,0.31880099,-0.472087,0.086859763,-0.13141537,-0.53757167,0.45724809,6600.0,3208.8101,0.48618335,128.6696,0.027429705,0,-8,0,0,0,0,0,0,0,0,0.4563331,92311.0,58.87,31.677,2.220673263,1.074120447,7.417,4.47,10.808,8.566,7.439,5.464,112238.4,-35262.1,57052.1,4075.231503,36836,15202,,-54.5,3792.5,14889.2,2127.071112,199.6,,893.6,153.189848,221.3,1970,,1970,262.01,860,65859,84189,138047,1696.59763,88546,8314.100093,0.490159062,2.385490131,0.17039556,0.3476331935,1,113123.7468,113123.7468,63708.67185,63708.67185,0.7016884288,0.7016884288,0.5869784832,0.5869784832,-32417.575,-32417.575,0.5374651652,0.5374651652,0.3171124991,0.3171124991,112238.4,8017.188912,15202,2171.75772,893.6,153.189848,1970,262.01,51363,150048,1844.08992,12448.2364,0.6440421482,11223.84,0.4692966525,0.3352185989,0.5204917098,,72288.7,7228.87,
4314,23,Hunan,2014,256754048,26309.1,11825.1,1455,1455,0.041000001,0.116,0.046,0.064999998,0.055,0.052000001,1.449,0.236,0,10.17767,19.363628,-0.13752022,-0.14983959,0.57940894,0.29909098,-0.44173437,0.79439944,-0.09427274,0.22722276,-0.47079846,0.22455192,-0.022654824,-0.51889628,0.45968524,6611.0,3320.1101,0.50220996,137.49319,0.027403371,0,-7,0,0,0,0,0,0,0,0,0.44946805,82271.0,55.95,45.23,2.25855966,1.01706077,8.132,6.989,11.096,9.594,8.16,7.366,108995.1,-29935.5,59912.2,4279.528446,38953.7,15595.2,,-74.8,3385.1,15410.7,2201.572602,276.7,,858.8,147.224084,155.2,2351,,2351,312.683,1119,75127,76238,139609,1715.79461,86096,8656.802742,0.4943543908,2.277242475,0.16266343,0.3290421467,1,113123.7468,113123.7468,63708.67185,63708.67185,0.7016884288,0.7016884288,0.5869784832,0.5869784832,-32417.575,-32417.575,0.5374651652,0.5374651652,0.3171124991,0.3171124991,108995.1,7785.519993,15595.2,2227.930272,858.8,147.224084,2351,312.683,55136,151365,1860.27585,12333.6332,0.6312430301,10899.51,0.4142866917,0.2959249839,0.4687972299,,55531.9,5553.19,
4315,23,Hunan,2015,253281456,28811.699,12665.7,1761,1828,0.039999999,0.125,0.052999999,0.063000001,0.061999999,0.057999998,1.421,0.33500001,0,10.268537,19.350012,-0.063100614,-0.060010608,0.45694274,0.67689043,-0.42742336,0.73376524,0.47006309,0.77669269,-0.47530836,0.6002326,-0.079634972,-0.43817338,0.50518334,6615.0,3451.8799,0.52182615,149.0,0.026009301,0,-6,0,0,0,0,0,0,0,0,0.43960267,76888.0,51.594,41.242,2.42412607,1.073306193,8.724,7.991,11.231,9.624,8.385,8.508,111422.6288,-26939.54,66839.30896,4774.331839,42916.10208,17344.48518,,-53.135,3278.094248,16913.50218,2416.262921,194.38649,,930.72149,159.553585,152.08184,2566.438934,,2554.418934,339.7377182,1322.791,82202.73,71074.66,142535.39,1751.759943,84469,9441.646006,0.5056673207,2.319866973,0.1657080979,0.3277018133,1,113123.7468,113123.7468,63708.67185,63708.67185,0.7016884288,0.7016884288,0.5869784832,0.5869784832,-32417.575,-32417.575,0.5374651652,0.5374651652,0.3171124991,0.3171124991,111422.6288,7958.918372,17344.48518,2477.833152,930.72149,159.553585,2566.438934,341.3363782,61545,153277.39,1883.779123,12821.42061,0.6207516791,11142.26288,0.3867270333,0.2762391198,0.4450074468,-0.51,35586,3558.6,
4316,23,Hunan,2016,255078576,31225.0,12942.0,2889,2122,0.037999999,0.121,0.044,0.068999998,0.061000001,0.055,1.288,0.149,0,10.348974,19.357082,0.2112305,0.010792931,0.21201079,0.50897962,-0.44582322,0.91566819,0.38944381,0.50195771,-0.49673039,0.33168375,0.1976099,-0.48334056,0.5129168,6625.0,3598.6101,0.54318643,170.85001,0.02695152,0,-5,0,0,0,0,0,0,0,0,0.41447559,47548.0,21.644,45.926,2.472319967,1.019880937,8.18,6.873,10.186,9.158,6.743,7.939,114435.2674,-27049.2,70321.6485,5023.075352,46508.1525,18441.98504,,-86,3380.07782,17954.83326,2565.02748,203.9202645,,991.0202645,169.8906039,150.41484,2745.338684,,2733.338684,363.5340449,1406.2859,85968.3364,72331,147230.3364,1809.460834,80156.7264,9930.988315,0.5057981334,2.252094428,0.1608671049,0.3180460629,1,113123.7468,113123.7468,63708.67185,63708.67185,0.7016884288,0.7016884288,0.5869784832,0.5869784832,-32417.575,-32417.575,0.5374651652,0.5374651652,0.3171124991,0.3171124991,114435.2674,8174.111151,18441.97326,2634.6203,991.0202645,169.8906039,2745.338684,365.1300449,66178,158299.3364,1945.498844,13289.25094,0.6150919405,11443.52674,0.3664860445,0.2617809816,0.4255965073,-1,27871.73923,2787.173923,
4317,23,Hunan,2017,254634464,34127.699,13459.8,3808,2667,0.041999999,0.127,0.059,0.067000002,0.063000001,0.063000001,1.205,0.257,0,10.437864,19.355339,0.43473253,0.1420444,0.70187467,0.76084602,-0.41515675,0.85503393,0.55068266,1.2345848,-0.51009905,0.7638092,0.20629822,-0.36593822,0.54698849,6633.0,3747.01,0.56490427,173.28,0.025224946,0,-4,0,0,0,0,0,0,0,0,0.39439517,33421.0,17.471,33.751,2.61276493,1.056806953,8.447,6.894,11.195,9.158,8.005,6.985,124045.6,-28567.56156,79118.7,5651.448741,53160.3,18227.59502,,-93.00022,3045.20326,17750.98341,2535.90549,359.2393561,,1063.369916,182.2935047,160.7,2623.6087,,2621.788775,348.697907,1496,79499,78652,146437,1799.71073,74681,10518.05637,0.5373092272,2.318313344,0.1655971222,0.3081970563,1,113123.7468,113123.7468,63708.67185,63708.67185,0.7016884288,0.7016884288,0.5869784832,0.5869784832,-32417.575,-32417.575,0.5374651652,0.5374651652,0.3171124991,0.3171124991,124045.6,8860.577208,18227.79112,2604.02224,1063.369916,182.2935047,2624.079475,349.0025701,64815,158151,1943.67579,13939.57131,0.6356420158,12404.56,0.3634748419,0.2596300796,0.4084533009,-1.2309,19380.2,1938.02,
4318,23,Hunan,2018,259475248,36629.301,13904.1,3855,2758,0.041999999,0.134,0.050999999,0.078000002,0.07,0.064000003,1.138,0.29499999,0,10.508604,19.374172,0.446163,0.16395977,0.70187467,1.0546899,-0.43151221,1.1885228,1.1150185,1.3261634,-0.52089059,1.0116563,0.24797194,-0.35671285,0.47248247,6635.0,3864.8201,0.58248985,190.89,0.025521368,0,-3,0,0,0,0,0,0,0,0,0.37958956,32240.0,11.826,26.162,2.555815361,0.978203332,8.683,6.862,11.058,9.158,8.778,7.559,109223.1,-33933.6,61610.3,4400.823729,34753.4,19907.1,,-93.9,3516.6,19382.4,2768.969664,242,,1117.3,191.538739,170.1,2962,,2961,393.813,1471,82185,92340,162167,1993.03243,80875,9748.177562,0.45145092,1.681994969,0.1201449006,0.2661305921,1,113123.7468,113123.7468,63708.67185,63708.67185,0.7016884288,0.7016884288,0.5869784832,0.5869784832,-32417.575,-32417.575,0.5374651652,0.5374651652,0.3171124991,0.3171124991,109223.1,7801.806033,19907.1,2843.928306,1117.3,191.538739,2962,393.946,61660,174525,2144.91225,13376.13133,0.5832632651,10922.31,0.2981850514,0.2129935822,0.365175719,-1,19004.1,1900.41,
4319,23,Hunan,2019,259868624,39930.699,14974.8,4321,3643,0.048,0.13699999,0.057,0.085000001,0.068000004,0.057999998,1.103,0.27900001,0,10.594901,19.375687,0.55949485,0.37709287,1.4366705,1.1806227,-0.41924563,1.400743,0.95377994,0.77669269,-0.52652794,1.0076888,0.45617399,-0.33109653,0.45204061,6640.0,3959.0,0.59623492,242.6823,0.030205347,0,-2,1,0,0,0,0,0,0,0,0.37501973,28534.0,8.571,23.646,2.90528144,1.136733695,8.75,6.176,11.368,5.758,10.699,9.748,106640.2,-33204.6,59652.7,4260.992361,33469.1,21122.9,,-129.8,3678.7,20625.7,2946.587502,312.6,,1146.1,196.475923,170.8,3194,,3122,415.226,1561,94973,91460,173270,2129.4883,82871,9948.770086,0.4282933794,1.493905729,0.1067096862,0.2491509123,1,113123.7468,113123.7468,63708.67185,63708.67185,0.7016884288,0.7016884288,0.5869784832,0.5869784832,-32417.575,-32417.575,0.5374651652,0.5374651652,0.3171124991,0.3171124991,106640.2,7617.309486,21122.9,3017.617494,1146.1,196.475923,3194,424.802,64482,186433,2291.26157,13547.46647,0.5622681924,10664.02,0.2670631937,0.1907632392,0.3392744632,-3,14734.6,1473.46,
