uid,province_id,province,year,co2_emissions,gdp,sec_val,green_invention_patents,green_utility_patents,credit,bond,investment,insurance,equity,fund,carbon_finance,gf_index,green_finance_pilot,ln_gdp,ln_co2,z_green_invention_patents,z_green_utility_patents,z_credit,z_bond,z_investment,z_insurance,z_equity,z_fund,z_carbon_finance,factor_1,factor_2,factor_3,coal_share_pctg,population,urban_population,urbanization_rate,env_expenditure,env_exp_share,treat,event_time,pre_2,post_0,post_1,post_2,did_pre2,did_post0,did_post1,did_post2,sec_pctg,industrial_wastewater,industrial_so2,industrial_solid_waste,gtfp_level,gml_index,market_index,market_gov_relation,market_npoe_dev,market_product_dev,market_factor_dev,market_legal_env
3612,17,Jiangxi,2012,209492688,12952.8,6893.2998,249,406,0.035999998,0.108,0.113,0.022,0.054000001,0.048999999,1.732,0.16,0,9.4690676,19.1602,-0.43082106,-0.40246856,-0.032921158,-0.036730379,-0.30475754,-0.50923884,-0.17489201,-0.047512557,-0.42521626,-0.0072423839,-0.56864214,-0.44152266,0.55364132,4475.0,2139.8201,0.47817206,66.912903,0.022162281,0,-9,0,0,0,0,0,0,0,0,0.53218609,67871.0,55.15,32.183,3.038550216,0.971724305,7.293,6.379,10.584,8.731,7.444,2.523
3613,17,Jiangxi,2013,213709040,14473.4,7661.8999,263,374,0.035,0.112,0.104,0.027000001,0.056000002,0.048,1.507,0.12899999,0,9.5800676,19.180126,-0.42741624,-0.41017506,-0.15538691,0.13118047,-0.3231574,-0.35765296,-0.01365316,-0.13909078,-0.46145654,0.015857244,-0.5358817,-0.47692001,0.51092672,4476.0,2209.97,0.4937377,74.165199,0.021371402,0,-8,0,0,0,0,0,0,0,0,0.529378,68230.0,54.35,32.469,3.00583487,0.989233238,7.167,6.23,11.081,8.731,7.507,2.8
3614,17,Jiangxi,2014,211874320,15858.6,8238.7002,395,686,0.041000001,0.114,0.085000001,0.028000001,0.059999999,0.050000001,1.487,0.208,0,9.6714668,19.171503,-0.39531365,-0.33503661,0.57940894,0.21513572,-0.36200157,-0.32733577,0.30882424,0.044065997,-0.4646779,0.37348714,-0.58533764,-0.43055099,0.51772237,4480.0,2281.0701,0.50916743,68.127701,0.017546469,0,-7,0,0,0,0,0,0,0,0,0.51950997,64856.0,51.741,42.876,2.941306897,0.978532429,7.77,7.758,11.284,9.782,8.17,5.552
3615,17,Jiangxi,2015,212141056,17031.1,8367.7002,569,1128,0.039000001,0.115,0.096000001,0.037,0.061999999,0.052999999,1.619,0.189,0,9.7427959,19.172762,-0.35299662,-0.22859047,0.33447701,0.25711352,-0.33951285,-0.054481249,0.47006309,0.31880099,-0.44341692,0.41393209,-0.44895664,-0.40291244,0.5192095,4485.0,2356.78,0.52548051,87.43,0.01981394,0,-6,0,0,0,0,0,0,0,0,0.49131885,76412.0,51.566,44.601,2.689871874,0.914515883,8.323,7.62,11.463,9.766,8.15,7.115
3616,17,Jiangxi,2016,214928064,18761.199,8732.5,794,1567,0.043000001,0.125,0.093999997,0.050000001,0.064999998,0.057,1.456,0.29499999,0,9.8395462,19.185814,-0.29827631,-0.12286682,0.82434088,0.67689043,-0.3436017,0.33964199,0.71192122,0.6851145,-0.46967098,0.80817771,-0.37807009,-0.35878709,0.49823555,4496.0,2438.3501,0.54233766,117.88,0.025529519,0,-5,0,0,0,0,0,0,0,0,0.46545532,85527.0,44.139,64.948,2.64065343,0.981702309,8.553,6.934,11.054,9.38,7.353,8.046
3617,17,Jiangxi,2017,215656928,20497.6,9444.5996,1135,2227,0.039000001,0.122,0.078000002,0.048,0.063000001,0.059,1.15,0.168,1,9.9280634,19.189199,-0.21534465,0.03607991,0.33447701,0.55095738,-0.37631258,0.27900764,0.55068266,0.86827129,-0.51895779,0.61196864,-0.24504814,-0.41335058,0.48244315,4511.0,2523.6101,0.55943471,143.39999,0.028054552,0,-4,0,0,0,0,0,0,0,0,0.46076614,41206.56,29.964,52.252,3.133896583,1.186788295,8.82,6.905,11.405,9.38,8.192,8.218
3618,17,Jiangxi,2018,225504240,23016.9,10081.2,1359,2601,0.045000002,0.13,0.072999999,0.050999999,0.064000003,0.057999998,1.323,0.185,1,10.043984,19.233849,-0.16086756,0.12614971,1.0692729,0.88677877,-0.38653475,0.36995912,0.63130224,0.77669269,-0.49109304,0.89102328,-0.232447,-0.34769684,0.43738678,4513.0,2603.8101,0.5769577,162.55,0.028680973,0,-3,0,0,0,0,0,0,0,0,0.4379912,39556.67,23.107,40.839,3.183021708,1.015675414,8.947,6.761,11.308,9.38,8.316,8.972
3619,17,Jiangxi,2019,226600832,24724.0,10385.3,1396,3015,0.046,0.14399999,0.078000002,0.061000001,0.072999999,0.061999999,1.043,0.33199999,1,10.11553,19.238701,-0.1518691,0.22585267,1.1917386,1.4744666,-0.37631258,0.67313087,1.3568766,1.1430062,-0.53619206,1.3770922,-0.23831223,-0.29501906,0.42084363,4516.0,2679.0,0.59322411,194.28329,0.030419495,0,-2,1,0,0,0,0,0,0,0,0.42004934,48029.61,21.066,36.8,3.130926576,0.983633435,9.056,6.356,11.437,6.495,10.066,10.927
3620,17,Jiangxi,2020,232524000,25825.4,10631.7,1921,3636,0.045000002,0.131,0.078000002,0.052999999,0.068000004,0.059999999,1.173,0.15099999,1,10.159114,19.264503,-0.024188401,0.37540707,1.0692729,0.92875659,-0.37631258,0.43059346,0.95377994,0.95984948,-0.51525319,1.0015119,-0.082461953,-0.30712813,0.40168223,4519.4502,2731.55,0.60439879,218.2654,0.032703448,0,-1,0,0,0,0,0,0,0,0,0.41167611,36487.94,8.64,11.087,3.15975324,1.009207071,9.056,6.356,11.437,6.495,10.066,10.927
3621,17,Jiangxi,2021,252422352,29838.199,12559.3,1830,2844,0.046999998,0.141,0.068000004,0.050000001,0.072999999,0.061999999,0.94400001,0.226,1,10.303545,19.346615,-0.046319723,0.18467101,1.3142043,1.3485339,-0.39675689,0.33964199,1.3568766,1.1430062,-0.55213773,1.3814739,-0.31475168,-0.29058957,0.37637672,4517.0,2776.0,0.61456722,229.5946,0.033869144,0,0,0,1,0,0,0,0,0,0,0.42091346,39593.17,7.138,7.518,3.726110134,1.179240862,9.056,6.356,11.437,6.495,10.066,10.927
3622,17,Jiangxi,2022,262287920,31568.1,12832.9,2272,2172,0.046999998,0.138,0.068000004,0.050000001,0.072999999,0.061999999,0.86199999,0.21699999,1,10.359902,19.384953,0.061175272,0.022834349,1.3142043,1.2226005,-0.39675689,0.33964199,1.3568766,1.1430062,-0.56534535,1.3510219,-0.33015925,-0.30622068,0.36414936,4528.0,2811.0,0.62080389,237.63361,0.032601383,0,1,0,0,1,0,0,0,0,0,0.40651482,39725.34,5.963,7.222,3.541954621,0.950577008,9.056,6.356,11.437,6.495,10.066,10.927
3623,17,Jiangxi,2023,273116320,32677.1,13115.7,2869,2356,0.048,0.134,0.068999998,0.050000001,0.071999997,0.061999999,0.84799999,0.206,1,10.39443,19.425407,0.20636648,0.067146771,1.4366705,1.0546899,-0.39471248,0.33964199,1.276257,1.1430062,-0.56760025,1.29397,-0.23232949,-0.29721302,,4515.0,2850.0,0.63122922,249.37,0.033280928,0,2,0,0,0,1,0,0,0,0,0.40137285,38680.534,4.985,7.12,3.332821147,0.940955349,9.056,6.356,11.437,6.495,10.066,10.927
1300,18,Hebei,2000,253490016,4663.7002,2146.7,43,105,0.022,0.066,0.090999998,0.016000001,0.035999998,0.033,4.698,0.26199999,0,8.4475641,19.350836,-0.48092052,-0.47495788,-1.7474444,-1.7997941,-0.34973499,-0.69114184,-1.6260417,-1.5127664,0.052511163,-1.7998117,-0.11810109,-0.51473939,,6674.0,,,,,0,-21,0,0,0,0,0,0,0,0,0.46029973,89600.0,113.36,148.484,1.0,1.0,4.957,6.968,4.508,7.039,3.316,2.216
1301,18,Hebei,2001,271754656,5107.7998,2293.5,46,110,0.024,0.071000002,0.086000003,0.02,0.035999998,0.032000002,4.1989999,0.233,0,8.5385237,19.42041,-0.48019093,-0.47375375,-1.5025125,-1.5899054,-0.35995713,-0.56987321,-1.6260417,-1.6043446,-0.027861735,-1.7052408,-0.11549536,-0.5518927,,6699.1299,,,,,0,-20,0,0,0,0,0,0,0,0,0.44901916,103041.0,109.595,10.805,1.032596595,1.032596595,4.817,6.363,4.787,7.749,2.972,2.21
1302,18,Hebei,2002,308619328,5574.8999,2467.7,63,152,0.025,0.078000002,0.127,0.017000001,0.041999999,0.034000002,4.3400002,0.333,0,8.62603,19.547619,-0.47605649,-0.46363896,-1.3800464,-1.2960615,-0.2761355,-0.66082466,-1.1423252,-1.4211878,-0.0051511158,-1.3851935,-0.22077468,-0.43629542,,6735.0,,,,,0,-19,0,0,0,0,0,0,0,0,0.44264472,106772.0,105.336,117.56,1.077918731,1.043891425,5.155,7.019,5.78,7.64,3.125,2.279
1303,18,Hebei,2003,346976448,6406.6001,2922.7,76,125,0.028000001,0.079000004,0.090000004,0.021,0.039999999,0.035,3.6099999,0.285,0,8.7650843,19.664768,-0.47289488,-0.47014132,-1.0126485,-1.2540838,-0.35177943,-0.53955603,-1.303564,-1.3296096,-0.12273073,-1.3043252,-0.22499777,-0.53034061,0.73376977,6769.0,,,,,0,-18,0,0,0,0,0,0,0,0,0.4562014,108324.0,119.495,119.389,1.166682374,1.08234725,5.443,7.519,6.2,7.791,3.426,2.241
1304,18,Hebei,2004,394407968,7683.0,3467.8999,84,154,0.028000001,0.086999997,0.079999998,0.018999999,0.043000001,0.037,3.3859999,0.30899999,0,8.9467649,19.792896,-0.47094926,-0.4631573,-1.0126485,-0.91826236,-0.37222373,-0.60019034,-1.0617056,-1.1464528,-0.15880994,-1.0890424,-0.30660805,-0.52367377,0.73052043,6809.0,,,,,0,-17,0,0,0,0,0,0,0,0,0.45137316,127386.0,121.5,126.6,1.229704558,1.054018288,5.833,8.525,6.569,8.188,3.641,2.608
1305,18,Hebei,2005,456920320,8886.2002,4123.8999,108,194,0.028999999,0.086000003,0.086999997,0.017999999,0.045000002,0.041000001,2.858,0.29699999,0,9.0922546,19.94002,-0.46511245,-0.45352417,-0.89018273,-0.96023983,-0.35791272,-0.63050753,-0.90046668,-0.78013927,-0.24385378,-0.91577888,-0.36668041,-0.52779859,0.729101,6850.8301,2582.1599,0.376912,,,0,-16,0,0,0,0,0,0,0,0,0.46407911,124533.0,128.1,127.3,1.295811571,1.053758451,6.45,8.403,7.333,8.565,5.343,3.955
1306,18,Hebei,2006,494913632,10178.1,4771.8999,163,201,0.029999999,0.086000003,0.075000003,0.023,0.046999998,0.039000001,2.3380001,0.242,0,9.227994,20.019894,-0.45173636,-0.45183837,-0.76771677,-0.96023983,-0.38244587,-0.47892165,-0.73922813,-0.96329606,-0.32760909,-0.90093505,-0.32712016,-0.5887596,0.72649997,6897.8599,2673.97,0.3876521,,,0,-15,0,0,0,0,0,0,0,0,0.46883997,130340.0,132.6,119.9,1.335610893,1.030713819,6.947,8.471,7.962,8.701,5.646,3.839
1307,18,Hebei,2007,544309824,12317.6,5849.5,157,199,0.032000002,0.092,0.074000001,0.021,0.048,0.041999999,2.3529999,0.26300001,0,9.4187841,20.115028,-0.45319557,-0.45232001,-0.52278459,-0.70837373,-0.38449031,-0.53955603,-0.65860856,-0.68856108,-0.32519308,-0.65557164,-0.41726592,-0.54508823,0.7117607,6943.1899,2794.71,0.40251094,43.797798,0.029069694,0,-14,0,0,0,0,0,0,0,0,0.47488961,123537.263,129.442,99.628,1.516392402,1.135354923,6.975,8.385,8.414,8.682,5.555,3.841
1308,18,Hebei,2008,561276032,14403.8,6981.5,170,317,0.029999999,0.090999998,0.067000002,0.039999999,0.045000002,0.041999999,1.952,0.15099999,0,9.5752478,20.145723,-0.45003396,-0.42390227,-0.76771677,-0.75035155,-0.39880133,0.036470223,-0.90046668,-0.68856108,-0.3897813,-0.83824271,-0.18579222,-0.64304954,0.72414601,6988.8198,2928.4299,0.41901636,76.355598,0.040578645,0,-13,0,0,0,0,0,0,0,0,0.48469847,121172.0,115.871,90.381,1.578775724,1.041139299,6.727,8.4,8.83,7.786,5.476,4.267
1309,18,Hebei,2009,631064640,15540.3,7164.3999,248,413,0.035,0.102,0.063000001,0.043000001,0.050999999,0.046,1.721,0.27900001,0,9.6511917,20.262918,-0.43106425,-0.40078276,-0.15538691,-0.28859681,-0.40697905,0.12742181,-0.41675046,-0.32224753,-0.42698801,-0.30237097,-0.2981579,-0.57911974,0.71688724,7034.3999,3077.1699,0.43744597,104.1989,0.044385489,0,-12,0,0,0,0,0,0,0,0,0.46102071,110057.998,104.268,75.681,1.390560425,0.880784018,6.939,8.229,9.649,7.786,5.459,3.996
1310,18,Hebei,2010,671608192,18254.1,8470.5,318,500,0.039000001,0.112,0.061999999,0.054000001,0.057999998,0.046999998,1.5190001,0.44299999,0,9.8121452,20.325186,-0.41404015,-0.37983069,0.33447701,0.13118047,-0.40902346,0.46091071,0.14758539,-0.23066932,-0.45952371,0.12082181,-0.30508259,-0.54116863,0.68304789,7193.6001,3200.8201,0.44495386,115.1556,0.040831789,0,-11,0,0,0,0,0,0,0,0,0.46403274,114232.0,99.4,64.4,1.476662656,1.061919086,6.459,7.002,8.711,7.786,5.142,2.654
1311,18,Hebei,2011,721983424,21711.699,10275.5,439,659,0.037999999,0.108,0.054000001,0.043000001,0.055,0.048,1.4579999,0.28299999,0,9.9856062,20.397512,-0.3846128,-0.34153897,0.21201079,-0.036730379,-0.42537892,0.12742181,-0.09427274,-0.13909078,-0.46934885,0.0023127529,-0.3452802,-0.55195481,0.67020559,7232.0,3301.6699,0.45653623,105.48,0.029818594,0,-10,0,0,0,0,0,0,0,0,0.47327018,118505.0,131.71,122.35,1.661037317,1.124859026,6.406,6.9,9.512,7.786,5.541,2.741
1312,18,Hebei,2012,743645312,23437.301,10919.7,597,983,0.035,0.112,0.050999999,0.050999999,0.056000002,0.052999999,1.3890001,0.26199999,0,10.062084,20.427074,-0.346187,-0.26351058,-0.15538691,0.13118047,-0.43151221,0.36995912,-0.01365316,0.31880099,-0.48046252,0.074822187,-0.24721023,-0.55431479,0.67517257,7262.0,3410.55,0.46964335,127.9295,0.031359602,0,-9,0,0,0,0,0,0,0,0,0.46591118,122645.0,123.874,105.573,1.586108252,0.954890198,6.622,5.395,9.859,7.786,7.222,3.111
1313,18,Hebei,2013,782139392,24659.1,11178.4,599,969,0.037,0.115,0.055,0.066,0.055,0.048,1.331,0.2,0,10.112902,20.477543,-0.34570059,-0.26688218,0.089545049,0.25711352,-0.42333448,0.82471669,-0.09427274,-0.13909078,-0.48980448,0.005912065,-0.090134338,-0.58741909,0.6664294,7288.0,3528.45,0.48414516,171.8643,0.038975164,0,-8,0,0,0,0,0,0,0,0,0.45331746,109876.0,117.315,118.72,1.591062875,1.003123761,6.859,5.317,10.783,7.786,7.203,3.296
